Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130129,2013-01-29,132741,CME,0,132,8542733,770332,684633,1794763,5146212,5061580,7711307,7540976,831426,1001757,8542733,770332,684633,1794763,5146212,5061580,7711307,7540976,831426,1001757,0,0,0,0,0,0,0,0,0,0,60543.0,-159272.0,-23561.0,61927.0,225070.0,10460.0,127725.0,48826.0,-67182.0,11717.0,100,9.0,8.0,21.0,60.2,59.3,90.3,88.3,9.7,11.7,100,9.0,8.0,21.0,60.2,59.3,90.3,88.3,9.7,11.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,48,39,79,115,121,211,207,226,48,39,79,115,121,211,207,0,0,0,0,0,0,0,0,24.2,21.6,36.9,33.3,21.0,19.5,27.2,24.4,24.2,21.6,36.9,33.3,21.0,19.5,27.2,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130205,2013-02-05,132741,CME,0,132,8688167,803448,681705,1767620,5300759,5220182,7871827,7669507,816340,1018660,8688167,803448,681705,1767620,5300759,5220182,7871827,7669507,816340,1018660,0,0,0,0,0,0,0,0,0,0,145434.0,33116.0,-2928.0,-27143.0,154547.0,158602.0,160520.0,128531.0,-15086.0,16903.0,100,9.2,7.8,20.3,61.0,60.1,90.6,88.3,9.4,11.7,100,9.2,7.8,20.3,61.0,60.1,90.6,88.3,9.4,11.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,59,37,79,111,118,210,206,230,59,37,79,111,118,210,206,0,0,0,0,0,0,0,0,24.0,22.6,36.9,33.9,20.8,20.4,27.1,26.2,24.0,22.6,36.9,33.9,20.8,20.4,27.1,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130212,2013-02-12,132741,CME,0,132,8820076,963600,690576,1796419,5238181,5334071,7998200,7821066,821876,999010,8820076,963600,690576,1796419,5238181,5334071,7998200,7821066,821876,999010,0,0,0,0,0,0,0,0,0,0,131909.0,160152.0,8871.0,28799.0,-62578.0,113889.0,126373.0,151559.0,5536.0,-19650.0,100,10.9,7.8,20.4,59.4,60.5,90.7,88.7,9.3,11.3,100,10.9,7.8,20.4,59.4,60.5,90.7,88.7,9.3,11.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231,54,44,81,110,118,213,206,231,54,44,81,110,118,213,206,0,0,0,0,0,0,0,0,23.2,22.5,35.9,34.0,19.9,20.4,26.7,26.0,23.2,22.5,35.9,34.0,19.9,20.4,26.7,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130219,2013-02-19,132741,CME,0,132,8949521,938915,697469,1797788,5352849,5399551,8089552,7894808,859969,1054713,8949521,938915,697469,1797788,5352849,5399551,8089552,7894808,859969,1054713,0,0,0,0,0,0,0,0,0,0,129445.0,-24685.0,6893.0,1369.0,114668.0,65480.0,91352.0,73742.0,38093.0,55703.0,100,10.5,7.8,20.1,59.8,60.3,90.4,88.2,9.6,11.8,100,10.5,7.8,20.1,59.8,60.3,90.4,88.2,9.6,11.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,55,38,77,112,119,212,202,230,55,38,77,112,119,212,202,0,0,0,0,0,0,0,0,22.7,23.2,35.1,34.6,19.4,21.3,26.2,27.0,22.7,23.2,35.1,34.6,19.4,21.3,26.2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130226,2013-02-26,132741,CME,0,132,9192201,1198645,784635,1801046,5211103,5502796,8210794,8088477,981407,1103724,9192201,1198645,784635,1801046,5211103,5502796,8210794,8088477,981407,1103724,0,0,0,0,0,0,0,0,0,0,242680.0,259730.0,87166.0,3258.0,-141746.0,103245.0,121242.0,193669.0,121438.0,49011.0,100,13.0,8.5,19.6,56.7,59.9,89.3,88.0,10.7,12.0,100,13.0,8.5,19.6,56.7,59.9,89.3,88.0,10.7,12.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238,63,37,80,109,120,216,208,238,63,37,80,109,120,216,208,0,0,0,0,0,0,0,0,21.0,23.7,33.2,35.2,17.8,22.1,24.3,28.5,21.0,23.7,33.2,35.2,17.8,22.1,24.3,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130305,2013-03-05,132741,CME,0,132,9469337,1204084,918399,1864823,5420862,5569159,8489769,8352381,979568,1116956,9469337,1204084,918399,1864823,5420862,5569159,8489769,8352381,979568,1116956,0,0,0,0,0,0,0,0,0,0,277136.0,5439.0,133764.0,63777.0,209759.0,66363.0,278975.0,263904.0,-1839.0,13232.0,100,12.7,9.7,19.7,57.2,58.8,89.7,88.2,10.3,11.8,100,12.7,9.7,19.7,57.2,58.8,89.7,88.2,10.3,11.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243,58,47,79,109,119,219,207,243,58,47,79,109,119,219,207,0,0,0,0,0,0,0,0,20.0,23.0,32.8,34.6,17.9,21.5,24.6,27.8,20.0,23.0,32.8,34.6,17.9,21.5,24.6,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130312,2013-03-12,132741,CME,0,132,9604035,1237600,977871,1913326,5486395,5596855,8637321,8488052,966714,1115983,9604035,1237600,977871,1913326,5486395,5596855,8637321,8488052,966714,1115983,0,0,0,0,0,0,0,0,0,0,134698.0,33516.0,59472.0,48503.0,65533.0,27696.0,147552.0,135671.0,-12854.0,-973.0,100,12.9,10.2,19.9,57.1,58.3,89.9,88.4,10.1,11.6,100,12.9,10.2,19.9,57.1,58.3,89.9,88.4,10.1,11.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245,59,44,81,112,118,224,208,245,59,44,81,112,118,224,208,0,0,0,0,0,0,0,0,19.5,23.6,31.8,35.1,17.1,21.6,23.5,27.8,19.5,23.6,31.8,35.1,17.1,21.6,23.5,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130319,2013-03-19,132741,CME,0,132,8949610,1106819,939148,1872590,5051995,5034013,8031404,7845751,918206,1103859,8949610,1106819,939148,1872590,5051995,5034013,8031404,7845751,918206,1103859,0,0,0,0,0,0,0,0,0,0,-654425.0,-130781.0,-38723.0,-40736.0,-434400.0,-562842.0,-605917.0,-642301.0,-48508.0,-12124.0,100,12.4,10.5,20.9,56.4,56.2,89.7,87.7,10.3,12.3,100,12.4,10.5,20.9,56.4,56.2,89.7,87.7,10.3,12.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233,53,49,83,101,107,209,201,233,53,49,83,101,107,209,201,0,0,0,0,0,0,0,0,20.8,26.0,33.3,37.0,19.3,23.9,26.3,28.6,20.8,26.0,33.3,37.0,19.3,23.9,26.3,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130326,2013-03-26,132741,CME,0,132,9072452,1002095,952608,1900482,5218801,5201157,8121378,8054247,951074,1018205,9072452,1002095,952608,1900482,5218801,5201157,8121378,8054247,951074,1018205,0,0,0,0,0,0,0,0,0,0,122842.0,-104724.0,13460.0,27892.0,166806.0,167144.0,89974.0,208496.0,32868.0,-85654.0,100,11.0,10.5,20.9,57.5,57.3,89.5,88.8,10.5,11.2,100,11.0,10.5,20.9,57.5,57.3,89.5,88.8,10.5,11.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,50,46,78,104,110,204,200,228,50,46,78,104,110,204,200,0,0,0,0,0,0,0,0,21.2,27.0,34.1,38.1,20.0,24.9,27.6,29.6,21.2,27.0,34.1,38.1,20.0,24.9,27.6,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130402,2013-04-02,132741,CME,0,132,9113448,1052937,1042673,1904401,5189457,5142272,8146795,8089346,966653,1024102,9113448,1052937,1042673,1904401,5189457,5142272,8146795,8089346,966653,1024102,0,0,0,0,0,0,0,0,0,0,40996.0,50842.0,90065.0,3919.0,-29344.0,-58885.0,25417.0,35099.0,15579.0,5897.0,100,11.6,11.4,20.9,56.9,56.4,89.4,88.8,10.6,11.2,100,11.6,11.4,20.9,56.9,56.4,89.4,88.8,10.6,11.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232,48,50,82,107,113,208,207,232,48,50,82,107,113,208,207,0,0,0,0,0,0,0,0,20.9,26.1,34.0,37.4,19.4,24.2,27.5,29.2,20.9,26.1,34.0,37.4,19.4,24.2,27.5,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130409,2013-04-09,132741,CME,0,132,9297230,1279606,1073101,1882709,5180291,5359673,8342606,8315483,954624,981747,9297230,1279606,1073101,1882709,5180291,5359673,8342606,8315483,954624,981747,0,0,0,0,0,0,0,0,0,0,183782.0,226669.0,30428.0,-21692.0,-9166.0,217401.0,195811.0,226137.0,-12029.0,-42355.0,100,13.8,11.5,20.3,55.7,57.6,89.7,89.4,10.3,10.6,100,13.8,11.5,20.3,55.7,57.6,89.7,89.4,10.3,10.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,54,44,82,114,118,216,210,239,54,44,82,114,118,216,210,0,0,0,0,0,0,0,0,20.4,25.9,33.1,37.4,18.8,24.1,26.9,29.8,20.4,25.9,33.1,37.4,18.8,24.1,26.9,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130416,2013-04-16,132741,CME,0,132,9382858,1491469,1064967,1862668,5085461,5468446,8439598,8396081,943260,986777,9382858,1491469,1064967,1862668,5085461,5468446,8439598,8396081,943260,986777,0,0,0,0,0,0,0,0,0,0,85628.0,211863.0,-8134.0,-20041.0,-94830.0,108773.0,96992.0,80598.0,-11364.0,5030.0,100,15.9,11.4,19.9,54.2,58.3,89.9,89.5,10.1,10.5,100,15.9,11.4,19.9,54.2,58.3,89.9,89.5,10.1,10.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249,53,49,82,117,122,225,213,249,53,49,82,117,122,225,213,0,0,0,0,0,0,0,0,20.5,24.9,32.7,36.4,18.7,22.8,27.3,28.4,20.5,24.9,32.7,36.4,18.7,22.8,27.3,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130423,2013-04-23,132741,CME,0,132,9398759,1554144,1016132,1865908,5025796,5489952,8445848,8371992,952911,1026767,9398759,1554144,1016132,1865908,5025796,5489952,8445848,8371992,952911,1026767,0,0,0,0,0,0,0,0,0,0,15901.0,62675.0,-48835.0,3240.0,-59665.0,21506.0,6250.0,-24089.0,9651.0,39990.0,100,16.5,10.8,19.9,53.5,58.4,89.9,89.1,10.1,10.9,100,16.5,10.8,19.9,53.5,58.4,89.9,89.1,10.1,10.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249,55,47,82,115,123,225,213,249,55,47,82,115,123,225,213,0,0,0,0,0,0,0,0,21.0,23.2,32.7,35.1,18.8,21.1,27.6,26.9,21.0,23.2,32.7,35.1,18.8,21.1,27.6,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130430,2013-04-30,132741,CME,0,132,9476859,1686027,1093108,1882501,4940598,5452396,8509126,8428005,967733,1048854,9476859,1686027,1093108,1882501,4940598,5452396,8509126,8428005,967733,1048854,0,0,0,0,0,0,0,0,0,0,78100.0,131883.0,76976.0,16593.0,-85198.0,-37556.0,63278.0,56013.0,14822.0,22087.0,100,17.8,11.5,19.9,52.1,57.5,89.8,88.9,10.2,11.1,100,17.8,11.5,19.9,52.1,57.5,89.8,88.9,10.2,11.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259,58,51,86,115,124,233,219,259,58,51,86,115,124,233,219,0,0,0,0,0,0,0,0,20.5,21.8,32.5,34.5,19.3,19.8,27.7,25.7,20.5,21.8,32.5,34.5,19.3,19.8,27.7,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130507,2013-05-07,132741,CME,0,132,9586564,1690523,1107065,1969661,4934231,5450549,8594415,8527275,992149,1059289,9586564,1690523,1107065,1969661,4934231,5450549,8594415,8527275,992149,1059289,0,0,0,0,0,0,0,0,0,0,109705.0,4496.0,13957.0,87160.0,-6367.0,-1847.0,85289.0,99270.0,24416.0,10435.0,100,17.6,11.5,20.5,51.5,56.9,89.7,89.0,10.3,11.0,100,17.6,11.5,20.5,51.5,56.9,89.7,89.0,10.3,11.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,60,52,91,114,125,238,223,262,60,52,91,114,125,238,223,0,0,0,0,0,0,0,0,20.2,21.3,32.6,33.6,19.3,19.4,27.4,25.1,20.2,21.3,32.6,33.6,19.3,19.4,27.4,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130514,2013-05-14,132741,CME,0,132,9754079,1622594,955663,2139272,5025810,5587817,8787676,8682752,966403,1071327,9754079,1622594,955663,2139272,5025810,5587817,8787676,8682752,966403,1071327,0,0,0,0,0,0,0,0,0,0,167515.0,-67929.0,-151402.0,169611.0,91579.0,137268.0,193261.0,155477.0,-25746.0,12038.0,100,16.6,9.8,21.9,51.5,57.3,90.1,89.0,9.9,11.0,100,16.6,9.8,21.9,51.5,57.3,90.1,89.0,9.9,11.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,60,53,91,113,120,234,220,258,60,53,91,113,120,234,220,0,0,0,0,0,0,0,0,19.5,22.1,31.9,34.5,19.2,20.4,26.5,25.7,19.5,22.1,31.9,34.5,19.2,20.4,26.5,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130521,2013-05-21,132741,CME,0,132,9752818,1483589,906257,2174713,5134501,5587365,8792803,8668335,960015,1084483,9752818,1483589,906257,2174713,5134501,5587365,8792803,8668335,960015,1084483,0,0,0,0,0,0,0,0,0,0,-1261.0,-139005.0,-49406.0,35441.0,108691.0,-452.0,5127.0,-14417.0,-6388.0,13156.0,100,15.2,9.3,22.3,52.6,57.3,90.2,88.9,9.8,11.1,100,15.2,9.3,22.3,52.6,57.3,90.2,88.9,9.8,11.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,58,51,87,114,122,232,218,255,58,51,87,114,122,232,218,0,0,0,0,0,0,0,0,19.9,22.7,32.4,34.8,19.4,20.9,26.1,26.1,19.9,22.7,32.4,34.8,19.4,20.9,26.1,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130528,2013-05-28,132741,CME,0,132,9720360,1312955,868816,2286444,5250262,5543955,8849661,8699215,870699,1021145,9720360,1312955,868816,2286444,5250262,5543955,8849661,8699215,870699,1021145,0,0,0,0,0,0,0,0,0,0,-32458.0,-170634.0,-37441.0,111731.0,115761.0,-43410.0,56858.0,30880.0,-89316.0,-63338.0,100,13.5,8.9,23.5,54.0,57.0,91.0,89.5,9.0,10.5,100,13.5,8.9,23.5,54.0,57.0,91.0,89.5,9.0,10.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246,53,47,87,117,124,226,220,246,53,47,87,117,124,226,220,0,0,0,0,0,0,0,0,20.5,23.0,32.4,35.1,19.5,21.3,26.0,26.5,20.5,23.0,32.4,35.1,19.5,21.3,26.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130604,2013-06-04,132741,CME,0,132,9453810,975838,895155,2305850,5328171,5187665,8609859,8388670,843951,1065140,9453810,975838,895155,2305850,5328171,5187665,8609859,8388670,843951,1065140,0,0,0,0,0,0,0,0,0,0,-266550.0,-337117.0,26339.0,19406.0,77909.0,-356290.0,-239802.0,-310545.0,-26748.0,43995.0,100,10.3,9.5,24.4,56.4,54.9,91.1,88.7,8.9,11.3,100,10.3,9.5,24.4,56.4,54.9,91.1,88.7,8.9,11.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,61,42,84,111,119,224,208,241,61,42,84,111,119,224,208,0,0,0,0,0,0,0,0,22.4,23.4,35.4,35.9,20.7,21.8,28.5,26.5,22.4,23.4,35.4,35.9,20.7,21.8,28.5,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130611,2013-06-11,132741,CME,0,132,9343925,848614,784924,2341149,5339500,5131823,8529263,8257896,814662,1086029,9343925,848614,784924,2341149,5339500,5131823,8529263,8257896,814662,1086029,0,0,0,0,0,0,0,0,0,0,-109885.0,-127224.0,-110231.0,35299.0,11329.0,-55842.0,-80596.0,-130774.0,-29289.0,20889.0,100,9.1,8.4,25.1,57.1,54.9,91.3,88.4,8.7,11.6,100,9.1,8.4,25.1,57.1,54.9,91.3,88.4,8.7,11.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236,62,37,83,107,116,213,208,236,62,37,83,107,116,213,208,0,0,0,0,0,0,0,0,22.6,23.0,35.3,35.1,20.9,21.4,28.1,25.9,22.6,23.0,35.3,35.1,20.9,21.4,28.1,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130618,2013-06-18,132741,CME,0,132,8774697,856229,836943,2171237,4980136,4704493,8007602,7712673,767095,1062024,8774697,856229,836943,2171237,4980136,4704493,8007602,7712673,767095,1062024,0,0,0,0,0,0,0,0,0,0,-569228.0,7615.0,52019.0,-169912.0,-359364.0,-427330.0,-521661.0,-545223.0,-47567.0,-24005.0,100,9.8,9.5,24.7,56.8,53.6,91.3,87.9,8.7,12.1,100,9.8,9.5,24.7,56.8,53.6,91.3,87.9,8.7,12.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231,55,41,85,99,109,207,203,231,55,41,85,99,109,207,203,0,0,0,0,0,0,0,0,24.6,23.9,37.3,35.7,22.5,22.0,31.8,26.8,24.6,23.9,37.3,35.7,22.5,22.0,31.8,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130625,2013-06-25,132741,CME,0,132,8747346,858791,758441,2113530,5112796,4859807,8085117,7731778,662229,1015568,8747346,858791,758441,2113530,5112796,4859807,8085117,7731778,662229,1015568,0,0,0,0,0,0,0,0,0,0,-27351.0,2562.0,-78502.0,-57707.0,132660.0,155314.0,77515.0,19105.0,-104866.0,-46456.0,100,9.8,8.7,24.2,58.4,55.6,92.4,88.4,7.6,11.6,100,9.8,8.7,24.2,58.4,55.6,92.4,88.4,7.6,11.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,58,34,81,105,111,207,200,228,58,34,81,105,111,207,200,0,0,0,0,0,0,0,0,24.6,24.2,38.6,37.2,22.1,22.3,32.0,27.9,24.6,24.2,38.6,37.2,22.1,22.3,32.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130702,2013-07-02,132741,CME,0,132,8590139,766789,739797,2015434,5124247,4820292,7906470,7575523,683669,1014616,8590139,766789,739797,2015434,5124247,4820292,7906470,7575523,683669,1014616,0,0,0,0,0,0,0,0,0,0,-157207.0,-92002.0,-18644.0,-98096.0,11451.0,-39515.0,-178647.0,-156255.0,21440.0,-952.0,100,8.9,8.6,23.5,59.7,56.1,92.0,88.2,8.0,11.8,100,8.9,8.6,23.5,59.7,56.1,92.0,88.2,8.0,11.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232,61,34,84,106,117,207,210,232,61,34,84,106,117,207,210,0,0,0,0,0,0,0,0,25.8,24.3,39.7,36.7,23.5,22.1,32.2,27.1,25.8,24.3,39.7,36.7,23.5,22.1,32.2,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,130709,2013-07-09,132741,CME,0,132,8740703,895788,887877,1978816,5202763,4861148,8077367,7727841,663336,1012862,8740703,895788,887877,1978816,5202763,4861148,8077367,7727841,663336,1012862,0,0,0,0,0,0,0,0,0,0,150564.0,128999.0,148080.0,-36618.0,78516.0,40856.0,170897.0,152318.0,-20333.0,-1754.0,100,10.2,10.2,22.6,59.5,55.6,92.4,88.4,7.6,11.6,100,10.2,10.2,22.6,59.5,55.6,92.4,88.4,7.6,11.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235,66,33,88,105,113,213,209,235,66,33,88,105,113,213,209,0,0,0,0,0,0,0,0,25.6,24.7,39.4,37.0,23.2,22.3,31.7,27.4,25.6,24.7,39.4,37.0,23.2,22.3,31.7,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $1,000,000)"
