Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,140909,2014-09-09,13874A,CME,0,138,3245197,257194,791151,134107,1303723,476562,253816,549406,977513,142850,175589,209898,16392,2833077,3002289,412120,242908,164152.0,3360.0,4001.0,92043.0,-6240.0,10793.0,21405.0,23399.0,14173.0,26415.0,-11703.0,-2539.0,3597.0,152276.0,169888.0,11876.0,-5736.0,100,7.9,24.4,4.1,40.2,14.7,7.8,16.9,30.1,4.4,5.4,6.5,0.5,87.3,92.5,12.7,7.5,578,36.0,37.0,24.0,124.0,58.0,71.0,85.0,135.0,73.0,48.0,55.0,21.0,379,388,16.9,16.3,25.4,24.7,13.8,14.9,21.0,22.5,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,140916,2014-09-16,13874A,CME,0,138,3658403,244003,799048,305223,1303740,484859,341341,582531,1049620,177983,185689,206308,26191,3166701,3390573,491702,267830,413206.0,-13191.0,7897.0,171116.0,17.0,8297.0,87525.0,33125.0,72107.0,35133.0,10100.0,-3590.0,9799.0,333624.0,388284.0,79582.0,24922.0,100,6.7,21.8,8.3,35.6,13.3,9.3,15.9,28.7,4.9,5.1,5.6,0.7,86.6,92.7,13.4,7.3,580,37.0,39.0,37.0,121.0,56.0,75.0,98.0,120.0,78.0,51.0,57.0,34.0,414,390,17.4,17.0,26.2,26.6,12.6,14.1,19.2,21.4,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,140923,2014-09-23,13874A,CME,0,138,2799012,214385,651689,13043,1386756,463969,236385,451038,909420,93060,157362,192512,11334,2563363,2571412,235649,227600,-859391.0,-29618.0,-147359.0,-292180.0,83016.0,-20890.0,-104956.0,-131493.0,-140200.0,-84923.0,-28327.0,-13796.0,-14857.0,-603338.0,-819161.0,-256053.0,-40230.0,100,7.7,23.3,0.5,49.5,16.6,8.4,16.1,32.5,3.3,5.6,6.9,0.4,91.6,91.9,8.4,8.1,564,39.0,36.0,14.0,120.0,60.0,69.0,82.0,119.0,59.0,49.0,59.0,15.0,362,359,20.1,16.6,30.2,27.0,16.8,16.2,26.4,25.2,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,140930,2014-09-30,13874A,CME,0,138,2799895,200183,633049,15951,1352881,476107,246109,473681,906028,98970,154977,181441,11536,2554288,2569191,245607,230704,883.0,-14202.0,-18640.0,2908.0,-33875.0,12138.0,9724.0,22643.0,-3392.0,5910.0,-2385.0,-11071.0,202.0,-9075.0,-2221.0,9958.0,3104.0,100,7.1,22.6,0.6,48.3,17.0,8.8,16.9,32.4,3.5,5.5,6.5,0.4,91.2,91.8,8.8,8.2,561,38.0,34.0,15.0,119.0,57.0,73.0,81.0,129.0,65.0,48.0,55.0,15.0,361,368,20.4,16.0,29.9,26.7,16.9,15.4,25.7,24.7,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,141007,2014-10-07,13874A,CME,0,138,2775750,208740,610591,12981,1291606,490526,242103,525602,905870,90344,154529,174881,17807,2543712,2545103,232038,230647,-24145.0,8557.0,-22458.0,-2970.0,-61275.0,14419.0,-4006.0,51921.0,-158.0,-8626.0,-448.0,-6560.0,6271.0,-10576.0,-24088.0,-13569.0,-57.0,100,7.5,22.0,0.5,46.5,17.7,8.7,18.9,32.6,3.3,5.6,6.3,0.6,91.6,91.7,8.4,8.3,567,37.0,36.0,13.0,116.0,58.0,69.0,89.0,123.0,65.0,49.0,59.0,15.0,361,368,20.2,15.7,29.2,25.8,17.2,14.8,25.2,24.6,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,141014,2014-10-14,13874A,CME,0,138,2829396,198048,646707,20026,1282618,532029,230440,548439,890818,88082,159398,188285,17553,2544604,2613940,284792,215456,53646.0,-10692.0,36116.0,7045.0,-8988.0,41503.0,-11663.0,22837.0,-15052.0,-2262.0,4869.0,13404.0,-254.0,892.0,68837.0,52754.0,-15191.0,100,7.0,22.9,0.7,45.3,18.8,8.1,19.4,31.5,3.1,5.6,6.7,0.6,89.9,92.4,10.1,7.6,578,37.0,37.0,16.0,115.0,63.0,68.0,96.0,120.0,66.0,47.0,63.0,16.0,377,367,19.4,16.1,28.1,25.2,17.1,15.4,25.1,24.5,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,141021,2014-10-21,13874A,CME,0,138,2829815,232412,590561,23488,1299141,526142,209316,448436,991619,60051,149879,177149,11127,2433850,2589453,395965,240362,419.0,34364.0,-56146.0,3462.0,16523.0,-5887.0,-21124.0,-100003.0,100801.0,-28031.0,-9519.0,-11136.0,-6426.0,-110754.0,-24487.0,111173.0,24906.0,100,8.2,20.9,0.8,45.9,18.6,7.4,15.8,35.0,2.1,5.3,6.3,0.4,86.0,91.5,14.0,8.5,559,34.0,34.0,16.0,116.0,61.0,70.0,89.0,123.0,70.0,48.0,54.0,13.0,368,360,19.4,15.3,28.2,24.9,17.7,14.7,25.8,24.3,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,141028,2014-10-28,13874A,CME,0,138,2882162,225881,639247,34241,1322616,540770,195029,479376,970197,79341,150666,183328,8825,2495975,2650978,386187,231184,52347.0,-6531.0,48686.0,10753.0,23475.0,14628.0,-14287.0,30940.0,-21422.0,19290.0,787.0,6179.0,-2302.0,62125.0,61525.0,-9778.0,-9178.0,100,7.8,22.2,1.2,45.9,18.8,6.8,16.6,33.7,2.8,5.2,6.4,0.3,86.6,92.0,13.4,8.0,569,30.0,35.0,15.0,119.0,60.0,67.0,94.0,128.0,71.0,50.0,53.0,15.0,373,364,19.5,15.8,28.2,24.9,18.1,14.8,26.1,23.9,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,141104,2014-11-04,13874A,CME,0,138,2879808,214552,716205,49652,1299927,552977,193264,530110,842597,103901,150900,187171,8428,2550734,2654195,329074,225613,-2354.0,-11329.0,76958.0,15411.0,-22689.0,12207.0,-1765.0,50734.0,-127600.0,24560.0,234.0,3843.0,-397.0,54759.0,3217.0,-57113.0,-5571.0,100,7.5,24.9,1.7,45.1,19.2,6.7,18.4,29.3,3.6,5.2,6.5,0.3,88.6,92.2,11.4,7.8,562,35.0,36.0,17.0,117.0,57.0,70.0,99.0,119.0,72.0,52.0,47.0,14.0,373,362,19.1,15.9,27.8,25.2,18.0,14.7,25.7,24.0,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,141111,2014-11-11,13874A,CME,0,138,2920705,215477,759476,62562,1321920,540380,188487,554773,837438,114033,146025,187582,9846,2613123,2699804,307582,220901,40897.0,925.0,43271.0,12910.0,21993.0,-12597.0,-4777.0,24663.0,-5159.0,10132.0,-4875.0,411.0,1418.0,62389.0,45609.0,-21492.0,-4712.0,100,7.4,26.0,2.1,45.3,18.5,6.5,19.0,28.7,3.9,5.0,6.4,0.3,89.5,92.4,10.5,7.6,560,33.0,39.0,19.0,115.0,57.0,68.0,97.0,119.0,69.0,51.0,49.0,13.0,367,362,18.9,16.3,27.5,25.5,17.8,14.8,25.3,24.0,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,141118,2014-11-18,13874A,CME,0,138,3024708,201516,816968,103378,1379330,539515,181308,573195,835575,120846,151765,193913,9633,2720971,2801136,303737,223572,104003.0,-13961.0,57492.0,40816.0,57410.0,-865.0,-7179.0,18422.0,-1863.0,6813.0,5740.0,6331.0,-213.0,107848.0,101332.0,-3845.0,2671.0,100,6.7,27.0,3.4,45.6,17.8,6.0,19.0,27.6,4.0,5.0,6.4,0.3,90.0,92.6,10.0,7.4,574,33.0,41.0,21.0,114.0,56.0,67.0,99.0,124.0,71.0,56.0,51.0,12.0,380,365,18.1,16.5,27.4,25.4,17.0,14.4,25.5,23.2,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,141125,2014-11-25,13874A,CME,0,138,3086154,201794,798118,132125,1400287,544616,176793,581613,847476,128550,149568,205878,13552,2784282,2847108,301872,239046,61446.0,278.0,-18850.0,28747.0,20957.0,5101.0,-4515.0,8418.0,11901.0,7704.0,-2197.0,11965.0,3919.0,63311.0,45972.0,-1865.0,15474.0,100,6.5,25.9,4.3,45.4,17.6,5.7,18.8,27.5,4.2,4.8,6.7,0.4,90.2,92.3,9.8,7.7,572,31.0,41.0,23.0,116.0,56.0,71.0,97.0,127.0,73.0,56.0,48.0,14.0,380,373,17.7,16.4,27.0,25.4,16.6,14.0,25.1,22.7,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,141202,2014-12-02,13874A,CME,0,138,3111438,199051,824274,127881,1378844,541906,180641,658053,862859,125579,143901,203226,13639,2827589,2880005,283849,231433,25284.0,-2743.0,26156.0,-4244.0,-21443.0,-2710.0,3848.0,76440.0,15383.0,-2971.0,-5667.0,-2652.0,87.0,43307.0,32897.0,-18023.0,-7613.0,100,6.4,26.5,4.1,44.3,17.4,5.8,21.1,27.7,4.0,4.6,6.5,0.4,90.9,92.6,9.1,7.4,584,33.0,41.0,22.0,125.0,57.0,72.0,98.0,128.0,74.0,51.0,51.0,15.0,387,380,17.2,16.1,25.8,25.1,16.1,13.7,23.9,22.5,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,141209,2014-12-09,13874A,CME,0,138,3105541,172600,836098,159574,1375726,545671,193133,642024,785084,140696,139358,206113,12330,2835441,2878699,270100,226842,-5897.0,-26451.0,11824.0,31693.0,-3118.0,3765.0,12492.0,-16029.0,-77775.0,15117.0,-4543.0,2887.0,-1309.0,7852.0,-1306.0,-13749.0,-4591.0,100,5.6,26.9,5.1,44.3,17.6,6.2,20.7,25.3,4.5,4.5,6.6,0.4,91.3,92.7,8.7,7.3,577,30.0,44.0,28.0,122.0,61.0,77.0,98.0,119.0,76.0,53.0,50.0,15.0,389,384,17.5,15.6,25.7,24.7,16.3,13.8,23.7,22.4,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,141216,2014-12-16,13874A,CME,0,138,3295783,170690,813628,235566,1292526,596170,250414,707002,723084,167534,153497,206405,39339,3016568,3032140,279215,263643,190242.0,-1910.0,-22470.0,75992.0,-83200.0,50499.0,57281.0,64978.0,-62000.0,26838.0,14139.0,292.0,27009.0,181127.0,153441.0,9115.0,36801.0,100,5.2,24.7,7.1,39.2,18.1,7.6,21.5,21.9,5.1,4.7,6.3,1.2,91.5,92.0,8.5,8.0,582,34.0,42.0,44.0,117.0,66.0,78.0,109.0,107.0,91.0,47.0,58.0,27.0,419,403,15.7,13.8,23.1,23.0,14.1,13.1,20.7,21.2,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,141223,2014-12-23,13874A,CME,0,138,2739124,192761,838775,13627,1370315,482957,180262,534734,720658,77083,142390,212382,5665,2516837,2531409,222287,207715,-556659.0,22071.0,25147.0,-221939.0,77789.0,-113213.0,-70152.0,-172268.0,-2426.0,-90451.0,-11107.0,5977.0,-33674.0,-499731.0,-500731.0,-56928.0,-55928.0,100,7.0,30.6,0.5,50.0,17.6,6.6,19.5,26.3,2.8,5.2,7.8,0.2,91.9,92.4,8.1,7.6,554,32.0,32.0,13.0,117.0,61.0,71.0,101.0,108.0,64.0,43.0,59.0,10.0,356,356,19.2,14.5,28.4,25.5,17.5,14.5,25.8,25.4,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,141230,2014-12-30,13874A,CME,0,138,2750182,186235,855539,12354,1378656,465347,170164,538445,728081,79301,142331,201138,6686,2514172,2518610,236010,231572,11058.0,-6526.0,16764.0,-1273.0,8341.0,-17610.0,-10098.0,3711.0,7423.0,2218.0,-59.0,-11244.0,1021.0,-2665.0,-12799.0,13723.0,23857.0,100,6.8,31.1,0.4,50.1,16.9,6.2,19.6,26.5,2.9,5.2,7.3,0.2,91.4,91.6,8.6,8.4,552,32.0,33.0,13.0,120.0,58.0,72.0,102.0,108.0,58.0,47.0,52.0,10.0,360,345,18.8,14.8,27.9,25.7,17.2,14.7,25.3,25.6,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,150106,2015-01-06,13874A,CME,0,138,2749558,169837,855931,10876,1324782,481802,207235,581047,686216,80155,122044,207091,7330,2503306,2536636,246252,212922,-624.0,-16398.0,392.0,-1478.0,-53874.0,16455.0,37071.0,42602.0,-41865.0,854.0,-20287.0,5953.0,644.0,-10866.0,18026.0,10242.0,-18650.0,100,6.2,31.1,0.4,48.2,17.5,7.5,21.1,25.0,2.9,4.4,7.5,0.3,91.0,92.3,9.0,7.7,555,34.0,35.0,14.0,118.0,58.0,68.0,101.0,107.0,69.0,49.0,53.0,11.0,368,349,19.2,15.6,28.2,26.4,17.0,15.4,25.0,26.3,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,150113,2015-01-13,13874A,CME,0,138,2714557,169590,799405,12353,1341198,484711,192275,527316,702010,94986,116516,209712,8216,2462450,2503668,252107,210889,-35001.0,-247.0,-56526.0,1477.0,16416.0,2909.0,-14960.0,-53731.0,15794.0,14831.0,-5528.0,2621.0,886.0,-40856.0,-32968.0,5855.0,-2033.0,100,6.2,29.4,0.5,49.4,17.9,7.1,19.4,25.9,3.5,4.3,7.7,0.3,90.7,92.2,9.3,7.8,556,31.0,36.0,15.0,124.0,56.0,71.0,96.0,108.0,65.0,43.0,62.0,15.0,370,352,19.9,15.2,29.5,25.9,18.0,15.1,26.5,25.8,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,150120,2015-01-20,13874A,CME,0,138,2707586,166950,792657,11532,1305638,492649,201448,499290,686843,96617,121779,206790,8941,2412195,2497477,295391,210109,-6971.0,-2640.0,-6748.0,-821.0,-35560.0,7938.0,9173.0,-28026.0,-15167.0,1631.0,5263.0,-2922.0,725.0,-50255.0,-6191.0,43284.0,-780.0,100,6.2,29.3,0.4,48.2,18.2,7.4,18.4,25.4,3.6,4.5,7.6,0.3,89.1,92.2,10.9,7.8,536,30.0,34.0,15.0,120.0,61.0,69.0,87.0,101.0,60.0,49.0,54.0,12.0,356,336,19.6,15.2,29.3,25.6,17.7,15.1,26.2,25.4,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,150127,2015-01-27,13874A,CME,0,138,2701901,164167,796636,15425,1325268,474620,201922,483251,681386,96821,127041,211991,7814,2421709,2486615,280192,215286,-5685.0,-2783.0,3979.0,3893.0,19630.0,-18029.0,474.0,-16039.0,-5457.0,204.0,5262.0,5201.0,-1127.0,9514.0,-10862.0,-15199.0,5177.0,100,6.1,29.5,0.6,49.0,17.6,7.5,17.9,25.2,3.6,4.7,7.8,0.3,89.6,92.0,10.4,8.0,527,31.0,35.0,18.0,116.0,59.0,67.0,86.0,103.0,62.0,47.0,50.0,13.0,354,333,20.0,15.1,29.7,25.4,18.2,15.0,26.8,25.1,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,150203,2015-02-03,13874A,CME,0,138,2734995,155402,750345,14624,1306369,515806,186154,493941,745059,91193,120882,197348,11631,2380196,2512160,354799,222835,33094.0,-8765.0,-46291.0,-801.0,-18899.0,41186.0,-15768.0,10690.0,63673.0,-5628.0,-6159.0,-14643.0,3817.0,-41513.0,25545.0,74607.0,7549.0,100,5.7,27.4,0.5,47.8,18.9,6.8,18.1,27.2,3.3,4.4,7.2,0.4,87.0,91.9,13.0,8.1,532,32.0,36.0,16.0,114.0,63.0,72.0,85.0,108.0,60.0,46.0,47.0,12.0,353,339,19.6,15.3,29.4,25.3,17.9,14.8,26.9,24.6,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,150210,2015-02-10,13874A,CME,0,138,2791625,160825,768251,17044,1300323,521101,182175,514128,775013,98899,120016,194994,11991,2405401,2569468,386224,222157,56630.0,5423.0,17906.0,2420.0,-6046.0,5295.0,-3979.0,20187.0,29954.0,7706.0,-866.0,-2354.0,360.0,25205.0,57308.0,31425.0,-678.0,100,5.8,27.5,0.6,46.6,18.7,6.5,18.4,27.8,3.5,4.3,7.0,0.4,86.2,92.0,13.8,8.0,543,33.0,35.0,17.0,115.0,63.0,73.0,85.0,117.0,68.0,44.0,51.0,13.0,357,357,18.9,15.5,28.5,25.3,17.1,15.0,26.0,24.6,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,150217,2015-02-17,13874A,CME,0,138,2811472,164369,796629,17587,1289483,488940,206326,500225,765675,104308,112940,197257,16668,2411906,2593390,399566,218082,19847.0,3544.0,28378.0,543.0,-10840.0,-32161.0,24151.0,-13903.0,-9338.0,5409.0,-7076.0,2263.0,4677.0,6505.0,23922.0,13342.0,-4075.0,100,5.8,28.3,0.6,45.9,17.4,7.3,17.8,27.2,3.7,4.0,7.0,0.6,85.8,92.2,14.2,7.8,559,36.0,35.0,18.0,118.0,59.0,74.0,92.0,117.0,70.0,49.0,53.0,16.0,372,365,18.3,16.0,28.1,25.7,16.0,15.4,24.9,24.9,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,150224,2015-02-24,13874A,CME,0,138,2886254,184975,809846,25282,1316528,494220,207651,496486,780969,100177,106339,222837,15012,2452450,2655994,433804,230260,74782.0,20606.0,13217.0,7695.0,27045.0,5280.0,1325.0,-3739.0,15294.0,-4131.0,-6601.0,25580.0,-1656.0,40544.0,62604.0,34238.0,12178.0,100,6.4,28.1,0.9,45.6,17.1,7.2,17.2,27.1,3.5,3.7,7.7,0.5,85.0,92.0,15.0,8.0,552,34.0,34.0,21.0,116.0,62.0,71.0,90.0,117.0,65.0,43.0,56.0,11.0,359,361,18.1,15.8,28.1,25.6,16.0,15.6,24.8,24.8,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,150303,2015-03-03,13874A,CME,0,138,2982284,202619,794785,38724,1289425,517454,208232,526372,811887,122888,115066,237146,14387,2517713,2745503,464571,236781,96030.0,17644.0,-15061.0,13442.0,-27103.0,23234.0,581.0,29886.0,30918.0,22711.0,8727.0,14309.0,-625.0,65263.0,89509.0,30767.0,6521.0,100,6.8,26.7,1.3,43.2,17.4,7.0,17.6,27.2,4.1,3.9,8.0,0.5,84.4,92.1,15.6,7.9,557,34.0,35.0,21.0,113.0,67.0,70.0,92.0,116.0,66.0,46.0,54.0,12.0,362,364,17.3,15.5,26.5,25.0,15.2,15.1,23.3,24.1,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,150310,2015-03-10,13874A,CME,0,138,3181958,231205,798014,92228,1249496,576237,220049,547967,895327,109893,120443,232495,15398,2586679,2939641,595279,242317,199674.0,28586.0,3229.0,53504.0,-39929.0,58783.0,11817.0,21595.0,83440.0,-12995.0,5377.0,-4651.0,1011.0,68966.0,194138.0,130708.0,5536.0,100,7.3,25.1,2.9,39.3,18.1,6.9,17.2,28.1,3.5,3.8,7.3,0.5,81.3,92.4,18.7,7.6,563,36.0,34.0,25.0,112.0,68.0,72.0,91.0,119.0,67.0,47.0,55.0,14.0,366,375,16.2,15.0,24.5,23.8,14.3,14.6,21.5,23.0,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,150317,2015-03-17,13874A,CME,0,138,3423320,227945,809456,226025,1254989,597721,299536,511369,842592,148643,108340,242866,19827,2796674,3186666,626646,236654,241362.0,-3260.0,11442.0,133797.0,5493.0,21484.0,79487.0,-36598.0,-52735.0,38750.0,-12103.0,10371.0,4429.0,209995.0,247025.0,31367.0,-5663.0,100,6.7,23.6,6.6,36.7,17.5,8.7,14.9,24.6,4.3,3.2,7.1,0.6,81.7,93.1,18.3,6.9,561,36.0,34.0,35.0,110.0,72.0,73.0,86.0,115.0,80.0,49.0,59.0,21.0,386,384,15.4,15.3,23.9,25.3,13.7,13.9,20.4,22.2,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,150324,2015-03-24,13874A,CME,0,138,2631895,197137,588276,6430,1284145,521122,207636,382354,752678,116087,115152,209453,12425,2321366,2414107,310529,217788,-791425.0,-30808.0,-221180.0,-219595.0,29156.0,-76599.0,-91900.0,-129015.0,-89914.0,-32556.0,6812.0,-33413.0,-7402.0,-475308.0,-772559.0,-316117.0,-18866.0,100,7.5,22.4,0.2,48.8,19.8,7.9,14.5,28.6,4.4,4.4,8.0,0.5,88.2,91.7,11.8,8.3,532,35.0,29.0,15.0,117.0,70.0,72.0,71.0,112.0,56.0,46.0,52.0,11.0,343,343,19.6,15.7,29.4,26.7,17.3,15.3,26.1,25.8,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,150331,2015-03-31,13874A,CME,0,138,2663980,193285,594581,11245,1244945,518005,219478,425456,776031,102374,114823,206393,11197,2322803,2439304,341177,224676,32085.0,-3852.0,6305.0,4815.0,-39200.0,-3117.0,11842.0,43102.0,23353.0,-13713.0,-329.0,-3060.0,-1228.0,1437.0,25197.0,30648.0,6888.0,100,7.3,22.3,0.4,46.7,19.4,8.2,16.0,29.1,3.8,4.3,7.7,0.4,87.2,91.6,12.8,8.4,541,35.0,31.0,19.0,116.0,73.0,74.0,73.0,113.0,52.0,46.0,54.0,14.0,342,358,19.3,15.7,28.9,26.6,16.9,15.1,25.3,25.9,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,150407,2015-04-07,13874A,CME,0,138,2671481,182567,612598,27010,1242310,517384,225642,411325,755103,93218,105591,196457,12544,2300207,2439956,371274,231525,7501.0,-10718.0,18017.0,15765.0,-2635.0,-621.0,6164.0,-14131.0,-20928.0,-9156.0,-9232.0,-9936.0,1347.0,-22596.0,652.0,30097.0,6849.0,100,6.8,22.9,1.0,46.5,19.4,8.4,15.4,28.3,3.5,4.0,7.4,0.5,86.1,91.3,13.9,8.7,544,34.0,31.0,17.0,115.0,72.0,70.0,73.0,120.0,53.0,45.0,54.0,15.0,338,361,19.3,16.6,29.1,27.6,16.5,16.0,25.0,26.3,($50 X S&P 500 INDEX),F20,FutOnly
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,150414,2015-04-14,13874A,CME,0,138,2691356,183909,634271,39836,1264626,517696,204543,431488,748491,94469,100868,204799,12577,2332316,2456682,359040,234674,19875.0,1342.0,21673.0,12826.0,22316.0,312.0,-21099.0,20163.0,-6612.0,1251.0,-4723.0,8342.0,33.0,32109.0,16726.0,-12234.0,3149.0,100,6.8,23.6,1.5,47.0,19.2,7.6,16.0,27.8,3.5,3.7,7.6,0.5,86.7,91.3,13.3,8.7,543,34.0,34.0,19.0,118.0,71.0,68.0,73.0,118.0,48.0,43.0,52.0,13.0,335,356,19.1,16.9,29.2,27.3,16.8,16.3,25.7,26.3,($50 X S&P 500 INDEX),F20,FutOnly
