Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140318,2014-03-18,92741,CME,0,92,49391,25311,10195,282,1945,27495,27538,37972,21853,11419,49391,25311,10195,282,1945,27495,27538,37972,21853,11419,0,0,0,0,0,0,0,0,0,0,-17498.0,2214.0,-3945.0,-6446.0,-13194.0,-5590.0,-17426.0,-15981.0,-72.0,-1517.0,100,51.2,20.6,0.6,3.9,55.7,55.8,76.9,44.2,23.1,100,51.2,20.6,0.6,3.9,55.7,55.8,76.9,44.2,23.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,15,8,2,4,16,20,25,41,15,8,2,4,16,20,25,0,0,0,0,0,0,0,0,37.3,45.2,44.8,59.6,37.3,45.2,44.5,59.6,37.3,45.2,44.8,59.6,37.3,45.2,44.5,59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140325,2014-03-25,92741,CME,0,92,47353,25037,10218,447,1720,24702,27204,35367,20149,11986,47353,25037,10218,447,1720,24702,27204,35367,20149,11986,0,0,0,0,0,0,0,0,0,0,-2038.0,-274.0,23.0,165.0,-225.0,-2793.0,-334.0,-2605.0,-1704.0,567.0,100,52.9,21.6,0.9,3.6,52.2,57.4,74.7,42.6,25.3,100,52.9,21.6,0.9,3.6,52.2,57.4,74.7,42.6,25.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,14,8,2,5,16,19,26,40,14,8,2,5,16,19,26,0,0,0,0,0,0,0,0,40.1,43.9,47.8,58.2,40.1,43.9,47.4,58.1,40.1,43.9,47.8,58.2,40.1,43.9,47.4,58.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140401,2014-04-01,92741,CME,0,92,47228,24800,10569,259,4177,24159,29236,34987,17992,12241,47228,24800,10569,259,4177,24159,29236,34987,17992,12241,0,0,0,0,0,0,0,0,0,0,-125.0,-237.0,351.0,-188.0,2457.0,-543.0,2032.0,-380.0,-2157.0,255.0,100,52.5,22.4,0.5,8.8,51.2,61.9,74.1,38.1,25.9,100,52.5,22.4,0.5,8.8,51.2,61.9,74.1,38.1,25.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,12,9,3,7,16,21,26,41,12,9,3,7,16,21,26,0,0,0,0,0,0,0,0,39.6,44.3,49.7,58.1,39.6,44.3,49.7,58.1,39.6,44.3,49.7,58.1,39.6,44.3,49.7,58.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140408,2014-04-08,92741,CME,0,92,44752,19275,7940,323,10053,23273,29651,31536,15101,13216,44752,19275,7940,323,10053,23273,29651,31536,15101,13216,0,0,0,0,0,0,0,0,0,0,-2476.0,-5525.0,-2629.0,64.0,5876.0,-886.0,415.0,-3451.0,-2891.0,975.0,100,43.1,17.7,0.7,22.5,52.0,66.3,70.5,33.7,29.5,100,43.1,17.7,0.7,22.5,52.0,66.3,70.5,33.7,29.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,10,9,4,8,14,20,25,39,10,9,4,8,14,20,25,0,0,0,0,0,0,0,0,41.0,42.3,52.8,55.0,41.0,42.3,52.8,54.9,41.0,42.3,52.8,55.0,41.0,42.3,52.8,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140415,2014-04-15,92741,CME,0,92,48976,23905,9839,332,7694,27144,31931,37315,17045,11661,48976,23905,9839,332,7694,27144,31931,37315,17045,11661,0,0,0,0,0,0,0,0,0,0,4224.0,4630.0,1899.0,9.0,-2359.0,3871.0,2280.0,5779.0,1944.0,-1555.0,100,48.8,20.1,0.7,15.7,55.4,65.2,76.2,34.8,23.8,100,48.8,20.1,0.7,15.7,55.4,65.2,76.2,34.8,23.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,15,11,4,8,15,26,27,46,15,11,4,8,15,26,27,0,0,0,0,0,0,0,0,38.2,42.1,48.4,55.8,38.2,42.0,48.4,55.6,38.2,42.1,48.4,55.8,38.2,42.0,48.4,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140422,2014-04-22,92741,CME,0,92,46888,21732,7709,299,7641,26530,29672,34538,17216,12350,46888,21732,7709,299,7641,26530,29672,34538,17216,12350,0,0,0,0,0,0,0,0,0,0,-2088.0,-2173.0,-2130.0,-33.0,-53.0,-614.0,-2259.0,-2777.0,171.0,689.0,100,46.3,16.4,0.6,16.3,56.6,63.3,73.7,36.7,26.3,100,46.3,16.4,0.6,16.3,56.6,63.3,73.7,36.7,26.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,14,8,4,7,15,22,26,42,14,8,4,7,15,22,26,0,0,0,0,0,0,0,0,38.4,43.5,47.3,57.7,38.4,43.5,47.3,57.6,38.4,43.5,47.3,57.7,38.4,43.5,47.3,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140429,2014-04-29,92741,CME,0,92,47424,21960,8257,750,7475,26954,30185,35961,17239,11463,47424,21960,8257,750,7475,26954,30185,35961,17239,11463,0,0,0,0,0,0,0,0,0,0,536.0,228.0,548.0,451.0,-166.0,424.0,513.0,1423.0,23.0,-887.0,100,46.3,17.4,1.6,15.8,56.8,63.6,75.8,36.4,24.2,100,46.3,17.4,1.6,15.8,56.8,63.6,75.8,36.4,24.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,15,11,3,8,14,24,27,46,15,11,3,8,14,24,27,0,0,0,0,0,0,0,0,36.4,43.5,45.4,57.6,36.4,43.5,45.4,57.0,36.4,43.5,45.4,57.6,36.4,43.5,45.4,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140506,2014-05-06,92741,CME,0,92,55538,25102,11918,649,6656,31717,32407,44284,23131,11254,55538,25102,11918,649,6656,31717,32407,44284,23131,11254,0,0,0,0,0,0,0,0,0,0,8114.0,3142.0,3661.0,-101.0,-819.0,4763.0,2222.0,8323.0,5892.0,-209.0,100,45.2,21.5,1.2,12.0,57.1,58.4,79.7,41.6,20.3,100,45.2,21.5,1.2,12.0,57.1,58.4,79.7,41.6,20.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,16,10,4,8,16,26,28,48,16,10,4,8,16,26,28,0,0,0,0,0,0,0,0,33.5,43.2,42.0,58.0,33.5,43.2,42.0,57.8,33.5,43.2,42.0,58.0,33.5,43.2,42.0,57.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140513,2014-05-13,92741,CME,0,92,45282,16951,10145,804,10710,22139,28465,33088,16817,12194,45282,16951,10145,804,10710,22139,28465,33088,16817,12194,0,0,0,0,0,0,0,0,0,0,-10256.0,-8151.0,-1773.0,155.0,4054.0,-9578.0,-3942.0,-11196.0,-6314.0,940.0,100,37.4,22.4,1.8,23.7,48.9,62.9,73.1,37.1,26.9,100,37.4,22.4,1.8,23.7,48.9,62.9,73.1,37.1,26.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,9,9,3,12,12,22,23,39,9,9,3,12,12,22,23,0,0,0,0,0,0,0,0,36.4,43.8,46.3,57.2,36.4,43.8,46.3,57.2,36.4,43.8,46.3,57.2,36.4,43.8,46.3,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140520,2014-05-20,92741,CME,0,92,48803,17387,12368,889,15370,21857,33646,35114,15157,13689,48803,17387,12368,889,15370,21857,33646,35114,15157,13689,0,0,0,0,0,0,0,0,0,0,3521.0,436.0,2223.0,85.0,4660.0,-282.0,5181.0,2026.0,-1660.0,1495.0,100,35.6,25.3,1.8,31.5,44.8,68.9,72.0,31.1,28.0,100,35.6,25.3,1.8,31.5,44.8,68.9,72.0,31.1,28.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,11,12,3,12,11,24,25,44,11,12,3,12,11,24,25,0,0,0,0,0,0,0,0,29.2,40.5,43.1,54.4,29.2,40.5,43.1,54.4,29.2,40.5,43.1,54.4,29.2,40.5,43.1,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140527,2014-05-27,92741,CME,0,92,48284,11559,15431,842,21373,16715,33774,32988,14510,15296,48284,11559,15431,842,21373,16715,33774,32988,14510,15296,0,0,0,0,0,0,0,0,0,0,-519.0,-5828.0,3063.0,-47.0,6003.0,-5142.0,128.0,-2126.0,-647.0,1607.0,100,23.9,32.0,1.7,44.3,34.6,69.9,68.3,30.1,31.7,100,23.9,32.0,1.7,44.3,34.6,69.9,68.3,30.1,31.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,8,13,2,14,10,23,24,43,8,13,2,14,10,23,24,0,0,0,0,0,0,0,0,34.4,33.3,47.8,48.1,34.4,33.3,47.8,48.1,34.4,33.3,47.8,48.1,34.4,33.3,47.8,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140603,2014-06-03,92741,CME,0,92,48936,11907,13919,1061,24598,18195,37566,33175,11370,15761,48936,11907,13919,1061,24598,18195,37566,33175,11370,15761,0,0,0,0,0,0,0,0,0,0,652.0,348.0,-1512.0,219.0,3225.0,1480.0,3792.0,187.0,-3140.0,465.0,100,24.3,28.4,2.2,50.3,37.2,76.8,67.8,23.2,32.2,100,24.3,28.4,2.2,50.3,37.2,76.8,67.8,23.2,32.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,13,12,4,14,14,28,29,48,13,12,4,14,14,28,29,0,0,0,0,0,0,0,0,39.1,34.8,51.2,48.7,39.1,34.8,51.2,48.7,39.1,34.8,51.2,48.7,39.1,34.8,51.2,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140610,2014-06-10,92741,CME,0,92,52445,9615,12645,5073,25999,18004,40687,35722,11758,16723,52445,9615,12645,5073,25999,18004,40687,35722,11758,16723,0,0,0,0,0,0,0,0,0,0,3509.0,-2292.0,-1274.0,4012.0,1401.0,-191.0,3121.0,2547.0,388.0,962.0,100,18.3,24.1,9.7,49.6,34.3,77.6,68.1,22.4,31.9,100,18.3,24.1,9.7,49.6,34.3,77.6,68.1,22.4,31.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,10,11,7,15,14,28,30,44,10,11,7,15,14,28,30,0,0,0,0,0,0,0,0,39.0,32.4,51.6,45.7,39.0,32.4,50.4,45.7,39.0,32.4,51.6,45.7,39.0,32.4,50.4,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140617,2014-06-17,92741,CME,0,92,32259,15296,11776,174,7094,4573,22564,16523,9695,15736,32259,15296,11776,174,7094,4573,22564,16523,9695,15736,0,0,0,0,0,0,0,0,0,0,-20186.0,5681.0,-869.0,-4899.0,-18905.0,-13431.0,-18123.0,-19199.0,-2063.0,-987.0,100,47.4,36.5,0.5,22.0,14.2,69.9,51.2,30.1,48.8,100,47.4,36.5,0.5,22.0,14.2,69.9,51.2,30.1,48.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,10,8,2,8,10,18,20,34,10,8,2,8,10,18,20,0,0,0,0,0,0,0,0,41.7,30.2,54.5,41.1,41.7,30.2,54.5,41.1,41.7,30.2,54.5,41.1,41.7,30.2,54.5,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140624,2014-06-24,92741,CME,0,92,33599,9069,14441,208,13805,5200,23082,19849,10517,13750,33599,9069,14441,208,13805,5200,23082,19849,10517,13750,0,0,0,0,0,0,0,0,0,0,1340.0,-6227.0,2665.0,34.0,6711.0,627.0,518.0,3326.0,822.0,-1986.0,100,27.0,43.0,0.6,41.1,15.5,68.7,59.1,31.3,40.9,100,27.0,43.0,0.6,41.1,15.5,68.7,59.1,31.3,40.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,10,12,2,8,11,19,24,39,10,12,2,8,11,19,24,0,0,0,0,0,0,0,0,41.6,27.6,52.6,38.9,41.6,27.6,52.5,38.8,41.6,27.6,52.6,38.9,41.6,27.6,52.5,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140701,2014-07-01,92741,CME,0,92,35221,9731,16991,247,13819,3984,23797,21222,11424,13999,35221,9731,16991,247,13819,3984,23797,21222,11424,13999,0,0,0,0,0,0,0,0,0,0,1622.0,662.0,2550.0,39.0,14.0,-1216.0,715.0,1373.0,907.0,249.0,100,27.6,48.2,0.7,39.2,11.3,67.6,60.3,32.4,39.7,100,27.6,48.2,0.7,39.2,11.3,67.6,60.3,32.4,39.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,10,13,3,8,11,20,25,39,10,13,3,8,11,20,25,0,0,0,0,0,0,0,0,39.6,25.1,51.2,40.7,39.6,25.1,51.2,40.6,39.6,25.1,51.2,40.7,39.6,25.1,51.2,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140708,2014-07-08,92741,CME,0,92,35053,9136,15949,200,13932,4105,23268,20254,11785,14799,35053,9136,15949,200,13932,4105,23268,20254,11785,14799,0,0,0,0,0,0,0,0,0,0,-168.0,-595.0,-1042.0,-47.0,113.0,121.0,-529.0,-968.0,361.0,800.0,100,26.1,45.5,0.6,39.7,11.7,66.4,57.8,33.6,42.2,100,26.1,45.5,0.6,39.7,11.7,66.4,57.8,33.6,42.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,10,11,4,8,9,21,21,35,10,11,4,8,9,21,21,0,0,0,0,0,0,0,0,41.0,24.6,52.4,40.9,41.0,24.6,52.2,40.9,41.0,24.6,52.4,40.9,41.0,24.6,52.2,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140715,2014-07-15,92741,CME,0,92,35007,8799,15061,685,13958,3204,23442,18950,11565,16057,35007,8799,15061,685,13958,3204,23442,18950,11565,16057,0,0,0,0,0,0,0,0,0,0,-46.0,-337.0,-888.0,485.0,26.0,-901.0,174.0,-1304.0,-220.0,1258.0,100,25.1,43.0,2.0,39.9,9.2,67.0,54.1,33.0,45.9,100,25.1,43.0,2.0,39.9,9.2,67.0,54.1,33.0,45.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,9,14,3,9,6,19,22,36,9,14,3,9,6,19,22,0,0,0,0,0,0,0,0,41.5,24.5,54.2,36.4,41.5,24.5,54.1,36.4,41.5,24.5,54.2,36.4,41.5,24.5,54.1,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140722,2014-07-22,92741,CME,0,92,38359,9642,17022,170,18077,2627,27889,19819,10470,18540,38359,9642,17022,170,18077,2627,27889,19819,10470,18540,0,0,0,0,0,0,0,0,0,0,3352.0,843.0,1961.0,-515.0,4119.0,-577.0,4447.0,869.0,-1095.0,2483.0,100,25.1,44.4,0.4,47.1,6.8,72.7,51.7,27.3,48.3,100,25.1,44.4,0.4,47.1,6.8,72.7,51.7,27.3,48.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,8,13,2,10,6,19,20,34,8,13,2,10,6,19,20,0,0,0,0,0,0,0,0,45.5,27.6,58.6,38.5,45.5,27.5,58.6,38.4,45.5,27.6,58.6,38.5,45.5,27.5,58.6,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140729,2014-07-29,92741,CME,0,92,44022,8665,20429,280,25614,2740,34559,23449,9463,20573,44022,8665,20429,280,25614,2740,34559,23449,9463,20573,0,0,0,0,0,0,0,0,0,0,5663.0,-977.0,3407.0,110.0,7537.0,113.0,6670.0,3630.0,-1007.0,2033.0,100,19.7,46.4,0.6,58.2,6.2,78.5,53.3,21.5,46.7,100,19.7,46.4,0.6,58.2,6.2,78.5,53.3,21.5,46.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,7,17,3,13,6,22,24,40,7,17,3,13,6,22,24,0,0,0,0,0,0,0,0,46.3,28.1,61.3,38.1,46.3,28.0,61.3,38.1,46.3,28.1,61.3,38.1,46.3,28.0,61.3,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140805,2014-08-05,92741,CME,0,92,57238,9247,28100,269,39902,4700,49418,33069,7820,24169,57238,9247,28100,269,39902,4700,49418,33069,7820,24169,0,0,0,0,0,0,0,0,0,0,13216.0,582.0,7671.0,-11.0,14288.0,1960.0,14859.0,9620.0,-1643.0,3596.0,100,16.2,49.1,0.5,69.7,8.2,86.3,57.8,13.7,42.2,100,16.2,49.1,0.5,69.7,8.2,86.3,57.8,13.7,42.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,8,20,4,13,9,23,31,48,8,20,4,13,9,23,31,0,0,0,0,0,0,0,0,57.1,22.1,70.5,36.1,57.1,22.1,70.4,36.1,57.1,22.1,70.5,36.1,57.1,22.1,70.4,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140812,2014-08-12,92741,CME,0,92,51981,5247,22606,207,39566,4835,45020,27648,6961,24333,51981,5247,22606,207,39566,4835,45020,27648,6961,24333,0,0,0,0,0,0,0,0,0,0,-5257.0,-4000.0,-5494.0,-62.0,-336.0,135.0,-4398.0,-5421.0,-859.0,164.0,100,10.1,43.5,0.4,76.1,9.3,86.6,53.2,13.4,46.8,100,10.1,43.5,0.4,76.1,9.3,86.6,53.2,13.4,46.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,7,16,3,13,9,22,26,42,7,16,3,13,9,22,26,0,0,0,0,0,0,0,0,64.0,20.9,73.4,34.9,64.0,20.9,73.4,34.9,64.0,20.9,73.4,34.9,64.0,20.9,73.4,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140819,2014-08-19,92741,CME,0,92,50414,6174,21666,553,36878,5125,43605,27344,6809,23070,50414,6174,21666,553,36878,5125,43605,27344,6809,23070,0,0,0,0,0,0,0,0,0,0,-1567.0,927.0,-940.0,346.0,-2688.0,290.0,-1415.0,-304.0,-152.0,-1263.0,100,12.2,43.0,1.1,73.2,10.2,86.5,54.2,13.5,45.8,100,12.2,43.0,1.1,73.2,10.2,86.5,54.2,13.5,45.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,9,18,5,14,9,25,30,46,9,18,5,14,9,25,30,0,0,0,0,0,0,0,0,61.4,20.4,71.0,32.5,61.3,20.4,70.9,32.5,61.4,20.4,71.0,32.5,61.3,20.4,70.9,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140826,2014-08-26,92741,CME,0,92,53761,7466,20505,4527,35562,5386,47555,30418,6206,23343,53761,7466,20505,4527,35562,5386,47555,30418,6206,23343,0,0,0,0,0,0,0,0,0,0,3347.0,1292.0,-1161.0,3974.0,-1316.0,261.0,3950.0,3074.0,-603.0,273.0,100,13.9,38.1,8.4,66.1,10.0,88.5,56.6,11.5,43.4,100,13.9,38.1,8.4,66.1,10.0,88.5,56.6,11.5,43.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,12,18,7,13,9,28,31,49,12,18,7,13,9,28,31,0,0,0,0,0,0,0,0,57.1,21.4,68.8,32.9,54.9,18.3,63.9,28.5,57.1,21.4,68.8,32.9,54.9,18.3,63.9,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140902,2014-09-02,92741,CME,0,92,60436,9166,22333,5328,38263,5990,52757,33651,7679,26785,60436,9166,22333,5328,38263,5990,52757,33651,7679,26785,0,0,0,0,0,0,0,0,0,0,6675.0,1700.0,1828.0,801.0,2701.0,604.0,5202.0,3233.0,1473.0,3442.0,100,15.2,37.0,8.8,63.3,9.9,87.3,55.7,12.7,44.3,100,15.2,37.0,8.8,63.3,9.9,87.3,55.7,12.7,44.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,11,15,3,13,10,24,28,45,11,15,3,13,10,24,28,0,0,0,0,0,0,0,0,55.5,23.6,68.4,37.5,52.5,22.7,61.5,32.8,55.5,23.6,68.4,37.5,52.5,22.7,61.5,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CHF 125,000)"
