Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
SILVER - COMMODITY EXCHANGE INC.,140722,2014-07-22,84691,CMX,1,84,162485,64277,16752,25589,49553,107900,139419,150241,23066,12244,162485,64277,16752,25589,49553,107900,139419,150241,23066,12244,0,0,0,0,0,0,0,0,0,0,38.0,-1630.0,123.0,815.0,143.0,-206.0,-672.0,732.0,710.0,-694.0,100,39.6,10.3,15.7,30.5,66.4,85.8,92.5,14.2,7.5,100,39.6,10.3,15.7,30.5,66.4,85.8,92.5,14.2,7.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,77,52,49,34,43,140,119,185,77,52,49,34,43,140,119,0,0,0,0,0,0,0,0,17.7,29.8,29.1,47.0,14.5,27.9,24.7,41.5,17.7,29.8,29.1,47.0,14.5,27.9,24.7,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,140729,2014-07-29,84691,CMX,1,84,158558,59030,14918,24591,51091,107674,134712,147183,23846,11375,158558,59030,14918,24591,51091,107674,134712,147183,23846,11375,0,0,0,0,0,0,0,0,0,0,-3927.0,-5247.0,-1834.0,-998.0,1538.0,-226.0,-4707.0,-3058.0,780.0,-869.0,100,37.2,9.4,15.5,32.2,67.9,85.0,92.8,15.0,7.2,100,37.2,9.4,15.5,32.2,67.9,85.0,92.8,15.0,7.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,71,57,43,34,41,133,115,182,71,57,43,34,41,133,115,0,0,0,0,0,0,0,0,18.2,30.0,29.9,47.9,15.1,28.0,25.3,42.4,18.2,30.0,29.9,47.9,15.1,28.0,25.3,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,140805,2014-08-05,84691,CMX,1,84,157578,54165,19802,23600,52922,101125,130687,144527,26891,13051,157578,54165,19802,23600,52922,101125,130687,144527,26891,13051,0,0,0,0,0,0,0,0,0,0,-980.0,-4865.0,4884.0,-991.0,1831.0,-6549.0,-4025.0,-2656.0,3045.0,1676.0,100,34.4,12.6,15.0,33.6,64.2,82.9,91.7,17.1,8.3,100,34.4,12.6,15.0,33.6,64.2,82.9,91.7,17.1,8.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,82,54,50,36,39,144,122,193,82,54,50,36,39,144,122,0,0,0,0,0,0,0,0,18.0,29.5,29.7,45.2,15.0,27.4,25.2,39.9,18.0,29.5,29.7,45.2,15.0,27.4,25.2,39.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,140812,2014-08-12,84691,CMX,1,84,158219,53942,24245,19770,57024,100750,130736,144765,27483,13454,158219,53942,24245,19770,57024,100750,130736,144765,27483,13454,0,0,0,0,0,0,0,0,0,0,641.0,-223.0,4443.0,-3830.0,4102.0,-375.0,49.0,238.0,592.0,403.0,100,34.1,15.3,12.5,36.0,63.7,82.6,91.5,17.4,8.5,100,34.1,15.3,12.5,36.0,63.7,82.6,91.5,17.4,8.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,73,51,46,41,40,140,117,187,73,51,46,41,40,140,117,0,0,0,0,0,0,0,0,15.0,31.1,26.3,44.2,14.3,27.9,23.7,40.4,15.0,31.1,26.3,44.2,14.3,27.9,23.7,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,140819,2014-08-19,84691,CMX,1,84,164893,53677,29526,22376,60527,97910,136580,149812,28313,15081,164893,53677,29526,22376,60527,97910,136580,149812,28313,15081,0,0,0,0,0,0,0,0,0,0,6674.0,-265.0,5281.0,2606.0,3503.0,-2840.0,5844.0,5047.0,830.0,1627.0,100,32.6,17.9,13.6,36.7,59.4,82.8,90.9,17.2,9.1,100,32.6,17.9,13.6,36.7,59.4,82.8,90.9,17.2,9.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189,73,54,52,41,40,147,121,189,73,54,52,41,40,147,121,0,0,0,0,0,0,0,0,14.8,28.7,25.5,42.8,14.1,25.7,22.6,38.6,14.8,28.7,25.5,42.8,14.1,25.7,22.6,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,140826,2014-08-26,84691,CMX,1,84,164262,55545,33021,19691,60343,97662,135579,150374,28683,13888,164262,55545,33021,19691,60343,97662,135579,150374,28683,13888,0,0,0,0,0,0,0,0,0,0,-631.0,1868.0,3495.0,-2685.0,-184.0,-248.0,-1001.0,562.0,370.0,-1193.0,100,33.8,20.1,12.0,36.7,59.5,82.5,91.5,17.5,8.5,100,33.8,20.1,12.0,36.7,59.5,82.5,91.5,17.5,8.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,77,50,53,51,42,158,120,190,77,50,53,51,42,158,120,0,0,0,0,0,0,0,0,15.0,28.8,25.7,43.0,14.3,25.6,22.9,38.2,15.0,28.8,25.7,43.0,14.3,25.6,22.9,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,140902,2014-09-02,84691,CMX,1,84,162307,59472,39917,18048,57555,89850,135075,147815,27232,14492,162307,59472,39917,18048,57555,89850,135075,147815,27232,14492,0,0,0,0,0,0,0,0,0,0,-1955.0,3927.0,6896.0,-1643.0,-2788.0,-7812.0,-504.0,-2559.0,-1451.0,604.0,100,36.6,24.6,11.1,35.5,55.4,83.2,91.1,16.8,8.9,100,36.6,24.6,11.1,35.5,55.4,83.2,91.1,16.8,8.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201,82,51,47,49,40,155,121,201,82,51,47,49,40,155,121,0,0,0,0,0,0,0,0,15.4,27.8,26.6,43.2,14.6,25.5,23.5,38.9,15.4,27.8,26.6,43.2,14.6,25.5,23.5,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,140909,2014-09-09,84691,CMX,1,84,165281,58910,42373,19004,59823,89776,137737,151153,27544,14128,165281,58910,42373,19004,59823,89776,137737,151153,27544,14128,0,0,0,0,0,0,0,0,0,0,2974.0,-562.0,2456.0,956.0,2268.0,-74.0,2662.0,3338.0,312.0,-364.0,100,35.6,25.6,11.5,36.2,54.3,83.3,91.5,16.7,8.5,100,35.6,25.6,11.5,36.2,54.3,83.3,91.5,16.7,8.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199,85,54,44,45,41,152,120,199,85,54,44,45,41,152,120,0,0,0,0,0,0,0,0,14.8,26.9,25.5,41.2,14.2,23.5,23.0,36.9,14.8,26.9,25.5,41.2,14.2,23.5,23.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,140916,2014-09-16,84691,CMX,1,84,171260,58536,47624,20269,64619,88178,143424,156071,27836,15189,171260,58536,47624,20269,64619,88178,143424,156071,27836,15189,0,0,0,0,0,0,0,0,0,0,5979.0,-374.0,5251.0,1265.0,4796.0,-1598.0,5687.0,4918.0,292.0,1061.0,100,34.2,27.8,11.8,37.7,51.5,83.7,91.1,16.3,8.9,100,34.2,27.8,11.8,37.7,51.5,83.7,91.1,16.3,8.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,88,51,43,49,39,156,120,206,88,51,43,49,39,156,120,0,0,0,0,0,0,0,0,14.6,25.4,24.7,38.3,13.8,21.9,22.3,34.3,14.6,25.4,24.7,38.3,13.8,21.9,22.3,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,140923,2014-09-23,84691,CMX,1,84,170393,55602,46780,21943,67047,83814,144592,152537,25801,17856,170393,55602,46780,21943,67047,83814,144592,152537,25801,17856,0,0,0,0,0,0,0,0,0,0,-867.0,-2934.0,-844.0,1674.0,2428.0,-4364.0,1168.0,-3534.0,-2035.0,2667.0,100,32.6,27.5,12.9,39.3,49.2,84.9,89.5,15.1,10.5,100,32.6,27.5,12.9,39.3,49.2,84.9,89.5,15.1,10.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,86,58,50,45,40,156,130,209,86,58,50,45,40,156,130,0,0,0,0,0,0,0,0,15.5,24.3,26.3,38.5,14.1,21.1,23.0,33.3,15.5,24.3,26.3,38.5,14.1,21.1,23.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,140930,2014-09-30,84691,CMX,1,84,173222,58730,52104,18922,68945,84406,146597,155432,26625,17790,173222,58730,52104,18922,68945,84406,146597,155432,26625,17790,0,0,0,0,0,0,0,0,0,0,2829.0,3128.0,5324.0,-3021.0,1898.0,592.0,2005.0,2895.0,824.0,-66.0,100,33.9,30.1,10.9,39.8,48.7,84.6,89.7,15.4,10.3,100,33.9,30.1,10.9,39.8,48.7,84.6,89.7,15.4,10.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,85,66,50,48,41,158,140,219,85,66,50,48,41,158,140,0,0,0,0,0,0,0,0,15.2,23.0,26.0,36.9,14.2,20.6,22.9,32.6,15.2,23.0,26.0,36.9,14.2,20.6,22.9,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,141007,2014-10-07,84691,CMX,1,84,171283,58526,49584,19835,67816,84056,146177,153475,25106,17808,171283,58526,49584,19835,67816,84056,146177,153475,25106,17808,0,0,0,0,0,0,0,0,0,0,-1939.0,-204.0,-2520.0,913.0,-1129.0,-350.0,-420.0,-1957.0,-1519.0,18.0,100,34.2,28.9,11.6,39.6,49.1,85.3,89.6,14.7,10.4,100,34.2,28.9,11.6,39.6,49.1,85.3,89.6,14.7,10.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,92,68,51,47,40,162,139,223,92,68,51,47,40,162,139,0,0,0,0,0,0,0,0,15.5,22.1,26.3,36.5,14.1,20.4,22.9,32.4,15.5,22.1,26.3,36.5,14.1,20.4,22.9,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,141014,2014-10-14,84691,CMX,1,84,169329,58188,50451,18900,66900,83160,143988,152511,25341,16818,169329,58188,50451,18900,66900,83160,143988,152511,25341,16818,0,0,0,0,0,0,0,0,0,0,-1954.0,-338.0,867.0,-935.0,-916.0,-896.0,-2189.0,-964.0,235.0,-990.0,100,34.4,29.8,11.2,39.5,49.1,85.0,90.1,15.0,9.9,100,34.4,29.8,11.2,39.5,49.1,85.0,90.1,15.0,9.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,89,69,49,43,42,156,142,223,89,69,49,43,42,156,142,0,0,0,0,0,0,0,0,15.5,22.0,26.5,36.3,14.0,20.2,22.9,32.4,15.5,22.0,26.5,36.3,14.0,20.2,22.9,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,141021,2014-10-21,84691,CMX,1,84,170192,57236,50405,18335,70098,84689,145669,153429,24523,16763,170192,57236,50405,18335,70098,84689,145669,153429,24523,16763,0,0,0,0,0,0,0,0,0,0,863.0,-952.0,-46.0,-565.0,3198.0,1529.0,1681.0,918.0,-818.0,-55.0,100,33.6,29.6,10.8,41.2,49.8,85.6,90.2,14.4,9.8,100,33.6,29.6,10.8,41.2,49.8,85.6,90.2,14.4,9.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,91,65,49,46,40,156,139,217,91,65,49,46,40,156,139,0,0,0,0,0,0,0,0,15.3,22.7,26.3,36.8,14.2,21.3,23.7,33.0,15.3,22.7,26.3,36.8,14.2,21.3,23.7,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,141028,2014-10-28,84691,CMX,1,84,173733,57469,51537,20011,71215,85370,148695,156918,25038,16815,173733,57469,51537,20011,71215,85370,148695,156918,25038,16815,0,0,0,0,0,0,0,0,0,0,3541.0,233.0,1132.0,1676.0,1117.0,681.0,3026.0,3489.0,515.0,52.0,100,33.1,29.7,11.5,41.0,49.1,85.6,90.3,14.4,9.7,100,33.1,29.7,11.5,41.0,49.1,85.6,90.3,14.4,9.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,92,67,52,49,38,165,137,221,92,67,52,49,38,165,137,0,0,0,0,0,0,0,0,15.1,22.5,25.1,36.0,13.9,21.3,23.1,32.6,15.1,22.5,25.1,36.0,13.9,21.3,23.1,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,141104,2014-11-04,84691,CMX,1,84,176463,58088,51146,20093,73977,86385,152158,157624,24305,18839,176463,58088,51146,20093,73977,86385,152158,157624,24305,18839,0,0,0,0,0,0,0,0,0,0,2730.0,619.0,-391.0,82.0,2762.0,1015.0,3463.0,706.0,-733.0,2024.0,100,32.9,29.0,11.4,41.9,49.0,86.2,89.3,13.8,10.7,100,32.9,29.0,11.4,41.9,49.0,86.2,89.3,13.8,10.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214,85,70,56,47,41,154,147,214,85,70,56,47,41,154,147,0,0,0,0,0,0,0,0,16.3,21.6,27.2,33.8,15.4,19.4,24.0,30.2,16.3,21.6,27.2,33.8,15.4,19.4,24.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,141111,2014-11-11,84691,CMX,1,84,170684,57465,47033,19283,69712,87324,146460,153640,24224,17044,170684,57465,47033,19283,69712,87324,146460,153640,24224,17044,0,0,0,0,0,0,0,0,0,0,-5779.0,-623.0,-4113.0,-810.0,-4265.0,939.0,-5698.0,-3984.0,-81.0,-1795.0,100,33.7,27.6,11.3,40.8,51.2,85.8,90.0,14.2,10.0,100,33.7,27.6,11.3,40.8,51.2,85.8,90.0,14.2,10.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214,79,72,54,43,46,147,153,214,79,72,54,43,46,147,153,0,0,0,0,0,0,0,0,16.3,22.7,27.5,34.4,15.5,19.4,24.5,29.5,16.3,22.7,27.5,34.4,15.5,19.4,24.5,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,141118,2014-11-18,84691,CMX,1,84,173075,56831,45077,18742,74136,92503,149709,156322,23366,16753,173075,56831,45077,18742,74136,92503,149709,156322,23366,16753,0,0,0,0,0,0,0,0,0,0,2391.0,-634.0,-1956.0,-541.0,4424.0,5179.0,3249.0,2682.0,-858.0,-291.0,100,32.8,26.0,10.8,42.8,53.4,86.5,90.3,13.5,9.7,100,32.8,26.0,10.8,42.8,53.4,86.5,90.3,13.5,9.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,76,74,57,43,46,148,153,212,76,74,57,43,46,148,153,0,0,0,0,0,0,0,0,16.8,22.4,28.4,34.0,15.8,18.5,25.3,28.0,16.8,22.4,28.4,34.0,15.8,18.5,25.3,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,141125,2014-11-25,84691,CMX,1,84,156984,52883,37427,16352,65268,87311,134503,141090,22481,15894,156984,52883,37427,16352,65268,87311,134503,141090,22481,15894,0,0,0,0,0,0,0,0,0,0,-16091.0,-3948.0,-7650.0,-2390.0,-8868.0,-5192.0,-15206.0,-15232.0,-885.0,-859.0,100,33.7,23.8,10.4,41.6,55.6,85.7,89.9,14.3,10.1,100,33.7,23.8,10.4,41.6,55.6,85.7,89.9,14.3,10.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201,71,69,49,41,48,139,143,201,71,69,49,41,48,139,143,0,0,0,0,0,0,0,0,18.4,24.4,29.7,35.8,17.0,20.5,28.1,31.1,18.4,24.4,29.7,35.8,17.0,20.5,28.1,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,141202,2014-12-02,84691,CMX,1,84,148422,50686,29095,14626,62023,88609,127335,132330,21087,16092,148422,50686,29095,14626,62023,88609,127335,132330,21087,16092,0,0,0,0,0,0,0,0,0,0,-8562.0,-2197.0,-8332.0,-1726.0,-3245.0,1298.0,-7168.0,-8760.0,-1394.0,198.0,100,34.1,19.6,9.9,41.8,59.7,85.8,89.2,14.2,10.8,100,34.1,19.6,9.9,41.8,59.7,85.8,89.2,14.2,10.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,68,60,44,39,47,129,130,187,68,60,44,39,47,129,130,0,0,0,0,0,0,0,0,19.3,26.5,30.6,38.9,17.9,22.1,29.0,33.9,19.3,26.5,30.6,38.9,17.9,22.1,29.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,141209,2014-12-09,84691,CMX,1,84,148195,52129,23670,14919,59448,94805,126496,133394,21699,14801,148195,52129,23670,14919,59448,94805,126496,133394,21699,14801,0,0,0,0,0,0,0,0,0,0,-227.0,1443.0,-5425.0,293.0,-2575.0,6196.0,-839.0,1064.0,612.0,-1291.0,100,35.2,16.0,10.1,40.1,64.0,85.4,90.0,14.6,10.0,100,35.2,16.0,10.1,40.1,64.0,85.4,90.0,14.6,10.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189,75,50,51,38,48,139,129,189,75,50,51,38,48,139,129,0,0,0,0,0,0,0,0,18.7,28.6,30.0,41.6,17.5,24.3,28.5,36.4,18.7,28.6,30.0,41.6,17.5,24.3,28.5,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,141216,2014-12-16,84691,CMX,1,84,150199,52921,26432,13989,62195,96192,129105,136613,21094,13586,150199,52921,26432,13989,62195,96192,129105,136613,21094,13586,0,0,0,0,0,0,0,0,0,0,2004.0,792.0,2762.0,-930.0,2747.0,1387.0,2609.0,3219.0,-605.0,-1215.0,100,35.2,17.6,9.3,41.4,64.0,86.0,91.0,14.0,9.0,100,35.2,17.6,9.3,41.4,64.0,86.0,91.0,14.0,9.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,73,57,45,41,47,136,132,195,73,57,45,41,47,136,132,0,0,0,0,0,0,0,0,19.5,28.4,30.4,42.0,18.0,24.2,28.6,36.5,19.5,28.4,30.4,42.0,18.0,24.2,28.6,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,141223,2014-12-23,84691,CMX,1,84,149149,52057,25744,14178,62444,96176,128679,136098,20470,13051,149149,52057,25744,14178,62444,96176,128679,136098,20470,13051,0,0,0,0,0,0,0,0,0,0,-1050.0,-864.0,-688.0,189.0,249.0,-16.0,-426.0,-515.0,-624.0,-535.0,100,34.9,17.3,9.5,41.9,64.5,86.3,91.2,13.7,8.8,100,34.9,17.3,9.5,41.9,64.5,86.3,91.2,13.7,8.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,72,49,44,40,45,132,124,185,72,49,44,40,45,132,124,0,0,0,0,0,0,0,0,19.2,29.9,30.3,44.1,17.7,25.8,28.4,38.6,19.2,29.9,30.3,44.1,17.7,25.8,28.4,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,141230,2014-12-30,84691,CMX,1,84,149594,54126,24104,13989,60612,99248,128727,137341,20867,12253,149594,54126,24104,13989,60612,99248,128727,137341,20867,12253,0,0,0,0,0,0,0,0,0,0,445.0,2069.0,-1640.0,-189.0,-1832.0,3072.0,48.0,1243.0,397.0,-798.0,100,36.2,16.1,9.4,40.5,66.3,86.1,91.8,13.9,8.2,100,36.2,16.1,9.4,40.5,66.3,86.1,91.8,13.9,8.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,75,44,46,41,44,137,118,182,75,44,46,41,44,137,118,0,0,0,0,0,0,0,0,18.8,30.3,30.0,45.2,17.3,26.3,27.8,39.7,18.8,30.3,30.0,45.2,17.3,26.3,27.8,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
SILVER - COMMODITY EXCHANGE INC.,150106,2015-01-06,84691,CMX,1,84,152879,54911,22872,14900,62455,102064,132266,139836,20613,13043,152879,54911,22872,14900,62455,102064,132266,139836,20613,13043,0,0,0,0,0,0,0,0,0,0,3285.0,785.0,-1232.0,911.0,1843.0,2816.0,3539.0,2495.0,-254.0,790.0,100,35.9,15.0,9.7,40.9,66.8,86.5,91.5,13.5,8.5,100,35.9,15.0,9.7,40.9,66.8,86.5,91.5,13.5,8.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,71,50,47,42,46,132,127,184,71,50,47,42,46,132,127,0,0,0,0,0,0,0,0,18.5,29.8,30.0,44.7,17.0,26.0,27.9,38.4,18.5,29.8,30.0,44.7,17.0,26.0,27.9,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)"
