Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,130625,2013-06-25,20601,CBT,0,20,546939,52104,81708,7746,352948,291919,412798,381373,134141,165566,546939,52104,81708,7746,352948,291919,412798,381373,134141,165566,0,0,0,0,0,0,0,0,0,0,-18044.0,-12831.0,16497.0,-781.0,-23966.0,-24726.0,-37578.0,-9010.0,19534.0,-9034.0,100,9.5,14.9,1.4,64.5,53.4,75.5,69.7,24.5,30.3,100,9.5,14.9,1.4,64.5,53.4,75.5,69.7,24.5,30.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,26,37,15,61,69,98,110,156,26,37,15,61,69,98,110,0,0,0,0,0,0,0,0,23.7,14.3,34.4,22.7,17.9,14.0,25.9,20.1,23.7,14.3,34.4,22.7,17.9,14.0,25.9,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,130702,2013-07-02,20601,CBT,0,20,560247,59238,79547,6019,360844,304880,426101,390446,134146,169801,560247,59238,79547,6019,360844,304880,426101,390446,134146,169801,0,0,0,0,0,0,0,0,0,0,13308.0,7134.0,-2161.0,-1727.0,7896.0,12961.0,13303.0,9073.0,5.0,4235.0,100,10.6,14.2,1.1,64.4,54.4,76.1,69.7,23.9,30.3,100,10.6,14.2,1.1,64.4,54.4,76.1,69.7,23.9,30.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,26,38,16,62,72,98,116,162,26,38,16,62,72,98,116,0,0,0,0,0,0,0,0,24.2,14.7,35.6,23.0,18.1,14.7,26.5,20.9,24.2,14.7,35.6,23.0,18.1,14.7,26.5,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,130709,2013-07-09,20601,CBT,0,20,576017,76312,81881,6492,361872,316814,444676,405187,131341,170830,576017,76312,81881,6492,361872,316814,444676,405187,131341,170830,0,0,0,0,0,0,0,0,0,0,15770.0,17074.0,2334.0,473.0,1028.0,11934.0,18575.0,14741.0,-2805.0,1029.0,100,13.2,14.2,1.1,62.8,55.0,77.2,70.3,22.8,29.7,100,13.2,14.2,1.1,62.8,55.0,77.2,70.3,22.8,29.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,29,41,15,60,73,98,120,165,29,41,15,60,73,98,120,0,0,0,0,0,0,0,0,25.3,14.6,35.2,24.2,18.3,14.1,26.3,20.3,25.3,14.6,35.2,24.2,18.3,14.1,26.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,130716,2013-07-16,20601,CBT,0,20,576327,77456,85646,7235,366007,310660,450698,403541,125629,172786,576327,77456,85646,7235,366007,310660,450698,403541,125629,172786,0,0,0,0,0,0,0,0,0,0,310.0,1144.0,3765.0,743.0,4135.0,-6154.0,6022.0,-1646.0,-5712.0,1956.0,100,13.4,14.9,1.3,63.5,53.9,78.2,70.0,21.8,30.0,100,13.4,14.9,1.3,63.5,53.9,78.2,70.0,21.8,30.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,26,43,16,65,75,101,124,169,26,43,16,65,75,101,124,0,0,0,0,0,0,0,0,26.1,12.1,35.4,20.0,19.5,12.1,28.2,19.0,26.1,12.1,35.4,20.0,19.5,12.1,28.2,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,130723,2013-07-23,20601,CBT,0,20,573979,75923,90872,5718,367007,306612,448648,403202,125331,170777,573979,75923,90872,5718,367007,306612,448648,403202,125331,170777,0,0,0,0,0,0,0,0,0,0,-2348.0,-1533.0,5226.0,-1517.0,1000.0,-4048.0,-2050.0,-339.0,-298.0,-2009.0,100,13.2,15.8,1.0,63.9,53.4,78.2,70.2,21.8,29.8,100,13.2,15.8,1.0,63.9,53.4,78.2,70.2,21.8,29.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172,26,45,17,62,78,99,130,172,26,45,17,62,78,99,130,0,0,0,0,0,0,0,0,26.1,12.1,35.5,20.1,20.7,11.8,28.9,17.3,26.1,12.1,35.5,20.1,20.7,11.8,28.9,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,130730,2013-07-30,20601,CBT,0,20,569972,69304,81086,6678,363097,309069,439079,396833,130893,173139,569972,69304,81086,6678,363097,309069,439079,396833,130893,173139,0,0,0,0,0,0,0,0,0,0,-4007.0,-6619.0,-9786.0,960.0,-3910.0,2457.0,-9569.0,-6369.0,5562.0,2362.0,100,12.2,14.2,1.2,63.7,54.2,77.0,69.6,23.0,30.4,100,12.2,14.2,1.2,63.7,54.2,77.0,69.6,23.0,30.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,24,36,17,60,73,94,116,155,24,36,17,60,73,94,116,0,0,0,0,0,0,0,0,24.9,12.9,35.0,21.1,20.6,12.6,28.6,18.9,24.9,12.9,35.0,21.1,20.6,12.6,28.6,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,130806,2013-08-06,20601,CBT,0,20,583333,76465,82232,5541,374190,314978,456196,402751,127137,180582,583333,76465,82232,5541,374190,314978,456196,402751,127137,180582,0,0,0,0,0,0,0,0,0,0,13361.0,7161.0,1146.0,-1137.0,11093.0,5909.0,17117.0,5918.0,-3756.0,7443.0,100,13.1,14.1,0.9,64.1,54.0,78.2,69.0,21.8,31.0,100,13.1,14.1,0.9,64.1,54.0,78.2,69.0,21.8,31.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,24,35,20,64,80,97,126,160,24,35,20,64,80,97,126,0,0,0,0,0,0,0,0,23.9,12.8,34.1,21.2,20.7,12.6,28.7,17.9,23.9,12.8,34.1,21.2,20.7,12.6,28.7,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,130813,2013-08-13,20601,CBT,0,20,592893,79375,81163,6472,380524,319937,466371,407572,126522,185321,592893,79375,81163,6472,380524,319937,466371,407572,126522,185321,0,0,0,0,0,0,0,0,0,0,9560.0,2910.0,-1069.0,931.0,6334.0,4959.0,10175.0,4821.0,-615.0,4739.0,100,13.4,13.7,1.1,64.2,54.0,78.7,68.7,21.3,31.3,100,13.4,13.7,1.1,64.2,54.0,78.7,68.7,21.3,31.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,23,36,16,63,84,96,126,163,23,36,16,63,84,96,126,0,0,0,0,0,0,0,0,23.9,12.1,34.3,19.7,21.0,12.0,30.0,17.5,23.9,12.1,34.3,19.7,21.0,12.0,30.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,130820,2013-08-20,20601,CBT,0,20,625917,82125,66191,10008,403309,349434,495442,425633,130475,200284,625917,82125,66191,10008,403309,349434,495442,425633,130475,200284,0,0,0,0,0,0,0,0,0,0,33024.0,2750.0,-14972.0,3536.0,22785.0,29497.0,29071.0,18061.0,3953.0,14963.0,100,13.1,10.6,1.6,64.4,55.8,79.2,68.0,20.8,32.0,100,13.1,10.6,1.6,64.4,55.8,79.2,68.0,20.8,32.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,21,36,21,65,82,99,126,160,21,36,21,65,82,99,126,0,0,0,0,0,0,0,0,23.8,12.9,34.9,20.2,20.7,12.9,29.4,18.8,23.8,12.9,34.9,20.2,20.7,12.9,29.4,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,130827,2013-08-27,20601,CBT,0,20,686657,67781,70266,19987,463411,405775,551179,496028,135478,190629,686657,67781,70266,19987,463411,405775,551179,496028,135478,190629,0,0,0,0,0,0,0,0,0,0,60740.0,-14344.0,4075.0,9979.0,60102.0,56341.0,55737.0,70395.0,5003.0,-9655.0,100,9.9,10.2,2.9,67.5,59.1,80.3,72.2,19.7,27.8,100,9.9,10.2,2.9,67.5,59.1,80.3,72.2,19.7,27.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,19,33,24,66,71,99,114,146,19,33,24,66,71,99,114,0,0,0,0,0,0,0,0,23.1,16.7,34.6,25.1,19.3,11.6,27.4,17.7,23.1,16.7,34.6,25.1,19.3,11.6,27.4,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,130903,2013-09-03,20601,CBT,0,20,631454,64538,73501,8086,443880,378906,516504,460493,114950,170961,631454,64538,73501,8086,443880,378906,516504,460493,114950,170961,0,0,0,0,0,0,0,0,0,0,-55203.0,-3243.0,3235.0,-11901.0,-19531.0,-26869.0,-34675.0,-35535.0,-20528.0,-19668.0,100,10.2,11.6,1.3,70.3,60.0,81.8,72.9,18.2,27.1,100,10.2,11.6,1.3,70.3,60.0,81.8,72.9,18.2,27.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,18,38,15,69,73,96,117,151,18,38,15,69,73,96,117,0,0,0,0,0,0,0,0,24.7,16.5,35.9,24.0,22.0,11.9,30.8,18.8,24.7,16.5,35.9,24.0,22.0,11.9,30.8,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,130910,2013-09-10,20601,CBT,0,20,631287,76835,59772,7195,421133,382752,505163,449719,126124,181568,631287,76835,59772,7195,421133,382752,505163,449719,126124,181568,0,0,0,0,0,0,0,0,0,0,-167.0,12297.0,-13729.0,-891.0,-22747.0,3846.0,-11341.0,-10774.0,11174.0,10607.0,100,12.2,9.5,1.1,66.7,60.6,80.0,71.2,20.0,28.8,100,12.2,9.5,1.1,66.7,60.6,80.0,71.2,20.0,28.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,27,29,15,66,70,101,106,148,27,29,15,66,70,101,106,0,0,0,0,0,0,0,0,25.9,19.9,36.3,27.9,22.9,18.0,31.6,25.1,25.9,19.9,36.3,27.9,22.9,18.0,31.6,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,130917,2013-09-17,20601,CBT,0,20,632691,84982,47787,16955,405097,397201,507034,461943,125657,170748,632691,84982,47787,16955,405097,397201,507034,461943,125657,170748,0,0,0,0,0,0,0,0,0,0,1404.0,8147.0,-11985.0,9760.0,-16036.0,14449.0,1871.0,12224.0,-467.0,-10820.0,100,13.4,7.6,2.7,64.0,62.8,80.1,73.0,19.9,27.0,100,13.4,7.6,2.7,64.0,62.8,80.1,73.0,19.9,27.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,26,33,17,59,74,96,113,152,26,33,17,59,74,96,113,0,0,0,0,0,0,0,0,25.1,18.2,35.8,26.8,22.3,15.7,31.3,23.2,25.1,18.2,35.8,26.8,22.3,15.7,31.3,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,130924,2013-09-24,20601,CBT,0,20,620439,82666,75966,7286,396594,367213,486546,450465,133893,169974,620439,82666,75966,7286,396594,367213,486546,450465,133893,169974,0,0,0,0,0,0,0,0,0,0,-12252.0,-2316.0,28179.0,-9669.0,-8503.0,-29988.0,-20488.0,-11478.0,8236.0,-774.0,100,13.3,12.2,1.2,63.9,59.2,78.4,72.6,21.6,27.4,100,13.3,12.2,1.2,63.9,59.2,78.4,72.6,21.6,27.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,24,30,14,57,75,87,113,148,24,30,14,57,75,87,113,0,0,0,0,0,0,0,0,24.8,16.9,36.1,27.8,22.4,15.2,31.4,24.9,24.8,16.9,36.1,27.8,22.4,15.2,31.4,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,131001,2013-10-01,20601,CBT,0,20,630995,90290,80184,8186,409875,372934,508351,461304,122644,169691,630995,90290,80184,8186,409875,372934,508351,461304,122644,169691,0,0,0,0,0,0,0,0,0,0,10556.0,7624.0,4218.0,900.0,13281.0,5721.0,21805.0,10839.0,-11249.0,-283.0,100,14.3,12.7,1.3,65.0,59.1,80.6,73.1,19.4,26.9,100,14.3,12.7,1.3,65.0,59.1,80.6,73.1,19.4,26.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,24,32,14,59,74,90,113,151,24,32,14,59,74,90,113,0,0,0,0,0,0,0,0,24.5,17.4,35.5,26.3,22.5,16.6,31.3,24.6,24.5,17.4,35.5,26.3,22.5,16.6,31.3,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,131008,2013-10-08,20601,CBT,0,20,632126,82983,84328,9758,416027,368745,508768,462831,123358,169295,632126,82983,84328,9758,416027,368745,508768,462831,123358,169295,0,0,0,0,0,0,0,0,0,0,1131.0,-7307.0,4144.0,1572.0,6152.0,-4189.0,417.0,1527.0,714.0,-396.0,100,13.1,13.3,1.5,65.8,58.3,80.5,73.2,19.5,26.8,100,13.1,13.3,1.5,65.8,58.3,80.5,73.2,19.5,26.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,24,36,16,60,73,93,116,154,24,36,16,60,73,93,116,0,0,0,0,0,0,0,0,24.5,17.2,36.0,26.6,22.7,16.4,31.2,24.0,24.5,17.2,36.0,26.6,22.7,16.4,31.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,131015,2013-10-15,20601,CBT,0,20,631680,73570,62141,7001,422732,389809,503303,458951,128377,172729,631680,73570,62141,7001,422732,389809,503303,458951,128377,172729,0,0,0,0,0,0,0,0,0,0,-446.0,-9413.0,-22187.0,-2757.0,6705.0,21064.0,-5465.0,-3880.0,5019.0,3434.0,100,11.6,9.8,1.1,66.9,61.7,79.7,72.7,20.3,27.3,100,11.6,9.8,1.1,66.9,61.7,79.7,72.7,20.3,27.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,20,37,15,58,78,86,122,155,20,37,15,58,78,86,122,0,0,0,0,0,0,0,0,25.6,17.2,37.4,25.9,23.7,14.3,32.2,19.9,25.6,17.2,37.4,25.9,23.7,14.3,32.2,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,131022,2013-10-22,20601,CBT,0,20,657904,76596,87323,13278,418709,390641,508583,491242,149321,166662,657904,76596,87323,13278,418709,390641,508583,491242,149321,166662,0,0,0,0,0,0,0,0,0,0,26224.0,3026.0,25182.0,6277.0,-4023.0,832.0,5280.0,32291.0,20944.0,-6067.0,100,11.6,13.3,2.0,63.6,59.4,77.3,74.7,22.7,25.3,100,11.6,13.3,2.0,63.6,59.4,77.3,74.7,22.7,25.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,23,44,19,59,73,93,125,163,23,44,19,59,73,93,125,0,0,0,0,0,0,0,0,23.8,14.6,35.2,24.7,21.8,12.3,29.0,19.7,23.8,14.6,35.2,24.7,21.8,12.3,29.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,131029,2013-10-29,20601,CBT,0,20,659490,80868,66841,13413,410266,407227,504547,487481,154943,172009,659490,80868,66841,13413,410266,407227,504547,487481,154943,172009,0,0,0,0,0,0,0,0,0,0,1586.0,4272.0,-20482.0,135.0,-8443.0,16586.0,-4036.0,-3761.0,5622.0,5347.0,100,12.3,10.1,2.0,62.2,61.7,76.5,73.9,23.5,26.1,100,12.3,10.1,2.0,62.2,61.7,76.5,73.9,23.5,26.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,24,34,19,61,75,98,115,155,24,34,19,61,75,98,115,0,0,0,0,0,0,0,0,24.1,15.1,35.5,24.5,22.0,12.5,29.0,19.6,24.1,15.1,35.5,24.5,22.0,12.5,29.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,131105,2013-11-05,20601,CBT,0,20,670743,100850,76384,7570,420471,414258,528891,498212,141852,172531,670743,100850,76384,7570,420471,414258,528891,498212,141852,172531,0,0,0,0,0,0,0,0,0,0,11253.0,19982.0,9543.0,-5843.0,10205.0,7031.0,24344.0,10731.0,-13091.0,522.0,100,15.0,11.4,1.1,62.7,61.8,78.9,74.3,21.1,25.7,100,15.0,11.4,1.1,62.7,61.8,78.9,74.3,21.1,25.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,27,34,17,58,78,96,118,159,27,34,17,58,78,96,118,0,0,0,0,0,0,0,0,24.8,14.1,35.8,22.6,22.4,11.6,30.4,18.3,24.8,14.1,35.8,22.6,22.4,11.6,30.4,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,131112,2013-11-12,20601,CBT,0,20,676333,96487,89067,7695,442471,403763,546653,500525,129680,175808,676333,96487,89067,7695,442471,403763,546653,500525,129680,175808,0,0,0,0,0,0,0,0,0,0,5590.0,-4363.0,12683.0,125.0,22000.0,-10495.0,17762.0,2313.0,-12172.0,3277.0,100,14.3,13.2,1.1,65.4,59.7,80.8,74.0,19.2,26.0,100,14.3,13.2,1.1,65.4,59.7,80.8,74.0,19.2,26.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,28,36,22,62,71,100,119,158,28,36,22,62,71,100,119,0,0,0,0,0,0,0,0,26.6,13.4,37.6,22.8,23.3,11.2,31.5,18.8,26.6,13.4,37.6,22.8,23.3,11.2,31.5,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,131119,2013-11-19,20601,CBT,0,20,687245,90966,91274,9506,459547,410520,560019,511300,127226,175945,687245,90966,91274,9506,459547,410520,560019,511300,127226,175945,0,0,0,0,0,0,0,0,0,0,10912.0,-5521.0,2207.0,1811.0,17076.0,6757.0,13366.0,10775.0,-2454.0,137.0,100,13.2,13.3,1.4,66.9,59.7,81.5,74.4,18.5,25.6,100,13.2,13.3,1.4,66.9,59.7,81.5,74.4,18.5,25.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,24,40,24,71,77,110,126,165,24,40,24,71,77,110,126,0,0,0,0,0,0,0,0,25.8,13.1,35.9,21.9,22.9,11.8,30.3,18.5,25.8,13.1,35.9,21.9,22.9,11.8,30.3,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,131126,2013-11-26,20601,CBT,0,20,799593,88588,79651,23272,552998,494227,664858,597150,134735,202443,799593,88588,79651,23272,552998,494227,664858,597150,134735,202443,0,0,0,0,0,0,0,0,0,0,112348.0,-2378.0,-11623.0,13766.0,93451.0,83707.0,104839.0,85850.0,7509.0,26498.0,100,11.1,10.0,2.9,69.2,61.8,83.1,74.7,16.9,25.3,100,11.1,10.0,2.9,69.2,61.8,83.1,74.7,16.9,25.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,24,39,25,69,77,108,128,161,24,39,25,69,77,108,128,0,0,0,0,0,0,0,0,29.4,21.7,41.1,29.4,20.4,11.1,27.6,16.4,29.4,21.7,41.1,29.4,20.4,11.1,27.6,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,131203,2013-12-03,20601,CBT,0,20,710746,92745,71095,15330,479605,432622,587680,519047,123066,191699,710746,92745,71095,15330,479605,432622,587680,519047,123066,191699,0,0,0,0,0,0,0,0,0,0,-88847.0,4157.0,-8556.0,-7942.0,-73393.0,-61605.0,-77178.0,-78103.0,-11669.0,-10744.0,100,13.0,10.0,2.2,67.5,60.9,82.7,73.0,17.3,27.0,100,13.0,10.0,2.2,67.5,60.9,82.7,73.0,17.3,27.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,28,36,17,66,80,103,125,162,28,36,17,66,80,103,125,0,0,0,0,0,0,0,0,26.5,15.5,38.1,24.2,23.2,12.5,30.9,19.4,26.5,15.5,38.1,24.2,23.2,12.5,30.9,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,131210,2013-12-10,20601,CBT,0,20,651270,84519,83970,11815,432299,365341,528633,461126,122637,190144,651270,84519,83970,11815,432299,365341,528633,461126,122637,190144,0,0,0,0,0,0,0,0,0,0,-59476.0,-8226.0,12875.0,-3515.0,-47306.0,-67281.0,-59047.0,-57921.0,-429.0,-1555.0,100,13.0,12.9,1.8,66.4,56.1,81.2,70.8,18.8,29.2,100,13.0,12.9,1.8,66.4,56.1,81.2,70.8,18.8,29.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,28,36,16,67,79,104,122,165,28,36,16,67,79,104,122,0,0,0,0,0,0,0,0,28.2,12.2,38.4,20.4,26.2,10.2,34.4,17.5,28.2,12.2,38.4,20.4,26.2,10.2,34.4,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)"
