Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140513,2014-05-13,92741,CME,0,92,45282,9217,8862,26,900,2229,0,16395,19811,848,1079,1312,0,28465,33088,16817,12194,-10256.0,3663.0,-11581.0,-132.0,0.0,216.0,0.0,-8094.0,357.0,155.0,466.0,-211.0,0.0,-3942.0,-11196.0,-6314.0,940.0,100,20.4,19.6,0.1,2.0,4.9,0.0,36.2,43.8,1.9,2.4,2.9,0.0,62.9,73.1,37.1,26.9,39,7.0,4.0,,,,0.0,9.0,12.0,4.0,,,0.0,22,23,36.4,43.8,46.3,57.2,36.4,43.8,46.3,57.2,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140520,2014-05-20,92741,CME,0,92,48803,14344,8475,19,900,2229,0,16837,21986,933,613,1472,0,33646,35114,15157,13689,3521.0,5127.0,-387.0,-7.0,0.0,0.0,0.0,442.0,2175.0,85.0,-466.0,160.0,0.0,5181.0,2026.0,-1660.0,1495.0,100,29.4,17.4,0.0,1.8,4.6,0.0,34.5,45.1,1.9,1.3,3.0,0.0,68.9,72.0,31.1,28.0,44,9.0,,,,,0.0,11.0,15.0,4.0,,,0.0,24,25,29.2,40.5,43.1,54.4,29.2,40.5,43.1,54.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140527,2014-05-27,92741,CME,0,92,48284,19998,8387,19,900,2229,0,11345,19926,899,613,1528,0,33774,32988,14510,15296,-519.0,5654.0,-88.0,0.0,0.0,0.0,0.0,-5492.0,-2060.0,-34.0,0.0,56.0,0.0,128.0,-2126.0,-647.0,1607.0,100,41.4,17.4,0.0,1.9,4.6,0.0,23.5,41.3,1.9,1.3,3.2,0.0,69.9,68.3,30.1,31.7,43,10.0,,,,,0.0,10.0,14.0,,,,0.0,23,24,34.4,33.3,47.8,48.1,34.4,33.3,47.8,48.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140603,2014-06-03,92741,CME,0,92,48936,22555,9359,112,900,2229,0,11962,18503,1424,613,1548,0,37566,33175,11370,15761,652.0,2557.0,972.0,93.0,0.0,0.0,0.0,617.0,-1423.0,525.0,0.0,20.0,0.0,3792.0,187.0,-3140.0,465.0,100,46.1,19.1,0.2,1.8,4.6,0.0,24.4,37.8,2.9,1.3,3.2,0.0,76.8,67.8,23.2,32.2,48,9.0,4.0,,,,0.0,14.0,15.0,6.0,,,0.0,28,29,39.1,34.8,51.2,48.7,39.1,34.8,51.2,48.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140610,2014-06-10,92741,CME,0,92,52445,23525,8754,171,900,2139,0,9751,17180,5727,613,1751,0,40687,35722,11758,16723,3509.0,970.0,-605.0,59.0,0.0,-90.0,0.0,-2211.0,-1323.0,4303.0,0.0,203.0,0.0,3121.0,2547.0,388.0,962.0,100,44.9,16.7,0.3,1.7,4.1,0.0,18.6,32.8,10.9,1.2,3.3,0.0,77.6,68.1,22.4,31.9,44,9.0,,,,,0.0,13.0,12.0,11.0,,,0.0,28,30,39.0,32.4,51.6,45.7,39.0,32.4,50.4,45.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140617,2014-06-17,92741,CME,0,92,32259,5020,2190,1,900,2139,0,15801,11964,229,613,0,0,22564,16523,9695,15736,-20186.0,-18505.0,-6564.0,-170.0,0.0,0.0,0.0,6050.0,-5216.0,-5498.0,0.0,-1751.0,0.0,-18123.0,-19199.0,-2063.0,-987.0,100,15.6,6.8,0.0,2.8,6.6,0.0,49.0,37.1,0.7,1.9,0.0,0.0,69.9,51.2,30.1,48.8,34,4.0,4.0,,,,0.0,11.0,10.0,,,0.0,0.0,18,20,41.7,30.2,54.5,41.1,41.7,30.2,54.5,41.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140624,2014-06-24,92741,CME,0,92,33599,11790,2902,1,900,2139,0,9532,14561,246,613,0,0,23082,19849,10517,13750,1340.0,6770.0,712.0,0.0,0.0,0.0,0.0,-6269.0,2597.0,17.0,0.0,0.0,0.0,518.0,3326.0,822.0,-1986.0,100,35.1,8.6,0.0,2.7,6.4,0.0,28.4,43.3,0.7,1.8,0.0,0.0,68.7,59.1,31.3,40.9,39,4.0,5.0,,,,0.0,11.0,14.0,,,0.0,0.0,19,24,41.6,27.6,52.6,38.9,41.6,27.6,52.5,38.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140701,2014-07-01,92741,CME,0,92,35221,11949,1517,18,900,2139,0,10010,17241,307,613,0,0,23797,21222,11424,13999,1622.0,159.0,-1385.0,17.0,0.0,0.0,0.0,478.0,2680.0,61.0,0.0,0.0,0.0,715.0,1373.0,907.0,249.0,100,33.9,4.3,0.1,2.6,6.1,0.0,28.4,49.0,0.9,1.7,0.0,0.0,67.6,60.3,32.4,39.7,39,4.0,4.0,,,,0.0,10.0,16.0,4.0,,0.0,0.0,20,25,39.6,25.1,51.2,40.7,39.6,25.1,51.2,40.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140708,2014-07-08,92741,CME,0,92,35053,12000,1770,77,900,2189,0,9446,15986,232,613,0,0,23268,20254,11785,14799,-168.0,51.0,253.0,59.0,0.0,50.0,0.0,-564.0,-1255.0,-75.0,0.0,0.0,0.0,-529.0,-968.0,361.0,800.0,100,34.2,5.0,0.2,2.6,6.2,0.0,26.9,45.6,0.7,1.7,0.0,0.0,66.4,57.8,33.6,42.2,35,4.0,,,,,0.0,11.0,12.0,5.0,,0.0,0.0,21,21,41.0,24.6,52.4,40.9,41.0,24.6,52.2,40.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140715,2014-07-15,92741,CME,0,92,35007,12027,992,23,900,2189,0,9194,15061,685,613,0,0,23442,18950,11565,16057,-46.0,27.0,-778.0,-54.0,0.0,0.0,0.0,-252.0,-925.0,453.0,0.0,0.0,0.0,174.0,-1304.0,-220.0,1258.0,100,34.4,2.8,0.1,2.6,6.3,0.0,26.3,43.0,2.0,1.8,0.0,0.0,67.0,54.1,33.0,45.9,36,4.0,,,,,0.0,11.0,14.0,,,0.0,0.0,19,22,41.5,24.5,54.2,36.4,41.5,24.5,54.1,36.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140722,2014-07-22,92741,CME,0,92,38359,15132,57,328,1559,2203,0,10048,17022,209,613,0,0,27889,19819,10470,18540,3352.0,3105.0,-935.0,305.0,659.0,14.0,0.0,854.0,1961.0,-476.0,0.0,0.0,0.0,4447.0,869.0,-1095.0,2483.0,100,39.4,0.1,0.9,4.1,5.7,0.0,26.2,44.4,0.5,1.6,0.0,0.0,72.7,51.7,27.3,48.3,34,4.0,,,,,0.0,10.0,13.0,,,0.0,0.0,19,20,45.5,27.6,58.6,38.5,45.5,27.5,58.6,38.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140729,2014-07-29,92741,CME,0,92,44022,20678,39,362,1559,2192,0,11007,20516,340,613,0,0,34559,23449,9463,20573,5663.0,5546.0,-18.0,34.0,0.0,-11.0,0.0,959.0,3494.0,131.0,0.0,0.0,0.0,6670.0,3630.0,-1007.0,2033.0,100,47.0,0.1,0.8,3.5,5.0,0.0,25.0,46.6,0.8,1.4,0.0,0.0,78.5,53.3,21.5,46.7,40,6.0,,,,,0.0,9.0,18.0,4.0,,0.0,0.0,22,24,46.3,28.1,61.3,38.1,46.3,28.0,61.3,38.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140805,2014-08-05,92741,CME,0,92,57238,34956,1605,189,1599,2268,0,11792,28738,269,613,0,0,49418,33069,7820,24169,13216.0,14278.0,1566.0,-173.0,40.0,76.0,0.0,785.0,8222.0,-71.0,0.0,0.0,0.0,14859.0,9620.0,-1643.0,3596.0,100,61.1,2.8,0.3,2.8,4.0,0.0,20.6,50.2,0.5,1.1,0.0,0.0,86.3,57.8,13.7,42.2,48,8.0,,,,,0.0,9.0,23.0,4.0,,0.0,0.0,23,31,57.1,22.1,70.5,36.1,57.1,22.1,70.4,36.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140812,2014-08-12,92741,CME,0,92,51981,34216,1457,406,1599,2287,0,7940,23252,246,613,0,0,45020,27648,6961,24333,-5257.0,-740.0,-148.0,217.0,0.0,19.0,0.0,-3852.0,-5486.0,-23.0,0.0,0.0,0.0,-4398.0,-5421.0,-859.0,164.0,100,65.8,2.8,0.8,3.1,4.4,0.0,15.3,44.7,0.5,1.2,0.0,0.0,86.6,53.2,13.4,46.8,42,7.0,,,,,0.0,9.0,18.0,4.0,,0.0,0.0,22,26,64.0,20.9,73.4,34.9,64.0,20.9,73.4,34.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140819,2014-08-19,92741,CME,0,92,50414,31958,1680,396,1599,2720,3,8483,21992,553,613,0,0,43605,27344,6809,23070,-1567.0,-2258.0,223.0,-10.0,0.0,433.0,3.0,543.0,-1260.0,307.0,0.0,0.0,0.0,-1415.0,-304.0,-152.0,-1263.0,100,63.4,3.3,0.8,3.2,5.4,0.0,16.8,43.6,1.1,1.2,0.0,0.0,86.5,54.2,13.5,45.8,46,8.0,,,,4.0,,10.0,19.0,5.0,,0.0,0.0,25,30,61.4,20.4,71.0,32.5,61.3,20.4,70.9,32.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140826,2014-08-26,92741,CME,0,92,53761,30591,1628,525,1599,2747,0,9435,20706,4812,593,0,0,47555,30418,6206,23343,3347.0,-1367.0,-52.0,129.0,0.0,27.0,-3.0,952.0,-1286.0,4259.0,-20.0,0.0,0.0,3950.0,3074.0,-603.0,273.0,100,56.9,3.0,1.0,3.0,5.1,0.0,17.5,38.5,9.0,1.1,0.0,0.0,88.5,56.6,11.5,43.4,49,8.0,,,,4.0,0.0,12.0,19.0,9.0,,0.0,0.0,28,31,57.1,21.4,68.8,32.9,54.9,18.3,63.9,28.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140902,2014-09-02,92741,CME,0,92,60436,33012,1984,503,1599,2808,0,11109,22415,5941,593,0,0,52757,33651,7679,26785,6675.0,2421.0,356.0,-22.0,0.0,61.0,0.0,1674.0,1709.0,1129.0,0.0,0.0,0.0,5202.0,3233.0,1473.0,3442.0,100,54.6,3.3,0.8,2.6,4.6,0.0,18.4,37.1,9.8,1.0,0.0,0.0,87.3,55.7,12.7,44.3,45,8.0,,,,4.0,0.0,12.0,16.0,5.0,,0.0,0.0,24,28,55.5,23.6,68.4,37.5,52.5,22.7,61.5,32.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140909,2014-09-09,92741,CME,0,92,77317,34804,3192,720,1654,2849,4,11934,23709,20088,568,0,0,69772,50562,7545,26755,16881.0,1792.0,1208.0,217.0,55.0,41.0,4.0,825.0,1294.0,14147.0,-25.0,0.0,0.0,17015.0,16911.0,-134.0,-30.0,100,45.0,4.1,0.9,2.1,3.7,0.0,15.4,30.7,26.0,0.7,0.0,0.0,90.2,65.4,9.8,34.6,48,8.0,,,,4.0,,11.0,17.0,12.0,,0.0,0.0,34,30,56.6,34.1,67.8,45.9,43.4,18.6,50.8,27.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140916,2014-09-16,92741,CME,0,92,54929,31946,1869,31,1654,2903,4,13819,23725,188,1039,0,0,48681,28720,6248,26209,-22388.0,-2858.0,-1323.0,-689.0,0.0,54.0,0.0,1885.0,16.0,-19900.0,471.0,0.0,0.0,-21091.0,-21842.0,-1297.0,-546.0,100,58.2,3.4,0.1,3.0,5.3,0.0,25.2,43.2,0.3,1.9,0.0,0.0,88.6,52.3,11.4,47.7,43,8.0,,,,4.0,,10.0,16.0,,,0.0,0.0,24,23,57.7,29.7,70.3,41.1,57.7,29.7,70.3,41.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140923,2014-09-23,92741,CME,0,92,52124,33320,2401,101,1053,3008,4,9774,21319,161,503,0,0,44916,26994,7208,25130,-2805.0,1374.0,532.0,70.0,-601.0,105.0,0.0,-4045.0,-2406.0,-27.0,-536.0,0.0,0.0,-3765.0,-1726.0,960.0,-1079.0,100,63.9,4.6,0.2,2.0,5.8,0.0,18.8,40.9,0.3,1.0,0.0,0.0,86.2,51.8,13.8,48.2,42,7.0,,,,4.0,,10.0,16.0,4.0,,0.0,0.0,23,25,60.3,27.6,71.5,39.3,60.3,27.6,71.5,39.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,140930,2014-09-30,92741,CME,0,92,57223,35129,3032,77,610,3277,443,13490,24816,239,503,0,0,50491,31884,6732,25339,5099.0,1809.0,631.0,-24.0,-443.0,269.0,439.0,3716.0,3497.0,78.0,0.0,0.0,0.0,5575.0,4890.0,-476.0,209.0,100,61.4,5.3,0.1,1.1,5.7,0.8,23.6,43.4,0.4,0.9,0.0,0.0,88.2,55.7,11.8,44.3,46,7.0,,,,5.0,,12.0,18.0,5.0,,0.0,0.0,24,29,58.2,27.7,71.9,38.8,58.2,27.7,71.8,38.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,141007,2014-10-07,92741,CME,0,92,60516,35977,3555,162,1199,3331,443,16308,28198,170,503,0,0,54762,35859,5754,24657,3293.0,848.0,523.0,85.0,589.0,54.0,0.0,2818.0,3382.0,-69.0,0.0,0.0,0.0,4271.0,3975.0,-978.0,-682.0,100,59.5,5.9,0.3,2.0,5.5,0.7,26.9,46.6,0.3,0.8,0.0,0.0,90.5,59.3,9.5,40.7,47,7.0,,,,5.0,,12.0,18.0,,,0.0,0.0,24,27,57.2,29.2,71.9,40.1,57.2,29.0,71.9,39.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,141014,2014-10-14,92741,CME,0,92,60968,41370,3812,138,1199,3430,443,12054,28921,178,503,0,0,55885,36922,5083,24046,452.0,5393.0,257.0,-24.0,0.0,99.0,0.0,-4254.0,723.0,8.0,0.0,0.0,0.0,1123.0,1063.0,-671.0,-611.0,100,67.9,6.3,0.2,2.0,5.6,0.7,19.8,47.4,0.3,0.8,0.0,0.0,91.7,60.6,8.3,39.4,47,7.0,,,,5.0,,12.0,18.0,,,0.0,0.0,24,28,65.1,31.7,77.6,41.9,65.1,31.4,77.6,41.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,141021,2014-10-21,92741,CME,0,92,55550,39675,3649,201,1205,3387,443,8496,25727,167,503,0,0,50690,33574,4860,21976,-5418.0,-1695.0,-163.0,63.0,6.0,-43.0,0.0,-3558.0,-3194.0,-11.0,0.0,0.0,0.0,-5195.0,-3348.0,-223.0,-2070.0,100,71.4,6.6,0.4,2.2,6.1,0.8,15.3,46.3,0.3,0.9,0.0,0.0,91.3,60.4,8.7,39.6,41,6.0,,,,5.0,,10.0,15.0,,,0.0,0.0,22,23,69.4,34.8,79.6,46.2,69.4,34.5,79.6,45.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,141028,2014-10-28,92741,CME,0,92,57006,40831,3447,292,1213,3396,443,7673,27357,163,503,0,0,51118,35098,5888,21908,1456.0,1156.0,-202.0,91.0,8.0,9.0,0.0,-823.0,1630.0,-4.0,0.0,0.0,0.0,428.0,1524.0,1028.0,-68.0,100,71.6,6.0,0.5,2.1,6.0,0.8,13.5,48.0,0.3,0.9,0.0,0.0,89.7,61.6,10.3,38.4,38,6.0,,,,5.0,,8.0,14.0,,,0.0,0.0,19,22,69.7,35.1,79.9,46.5,69.7,34.6,79.9,46.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,141104,2014-11-04,92741,CME,0,92,59699,42095,3589,186,1213,3240,443,8992,28256,476,503,0,0,53908,36190,5791,23509,2693.0,1264.0,142.0,-106.0,0.0,-156.0,0.0,1319.0,899.0,313.0,0.0,0.0,0.0,2790.0,1092.0,-97.0,1601.0,100,70.5,6.0,0.3,2.0,5.4,0.7,15.1,47.3,0.8,0.8,0.0,0.0,90.3,60.6,9.7,39.4,43,7.0,,,,5.0,,11.0,15.0,,,0.0,0.0,23,25,67.9,33.4,77.2,44.9,67.9,33.1,77.2,44.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,141111,2014-11-11,92741,CME,0,92,61280,42407,3481,490,1220,3210,443,9457,31422,207,503,0,0,54727,39253,6553,22027,1581.0,312.0,-108.0,304.0,7.0,-30.0,0.0,465.0,3166.0,-269.0,0.0,0.0,0.0,819.0,3063.0,762.0,-1482.0,100,69.2,5.7,0.8,2.0,5.2,0.7,15.4,51.3,0.3,0.8,0.0,0.0,89.3,64.1,10.7,35.9,47,7.0,,,,5.0,,11.0,19.0,,,0.0,0.0,23,30,66.8,34.6,76.6,46.3,66.5,34.6,76.3,45.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,141118,2014-11-18,92741,CME,0,92,60718,41168,3347,708,1662,3538,707,9551,30828,314,503,0,0,54613,39442,6105,21276,-562.0,-1239.0,-134.0,218.0,442.0,328.0,264.0,94.0,-594.0,107.0,0.0,0.0,0.0,-114.0,189.0,-448.0,-751.0,100,67.8,5.5,1.2,2.7,5.8,1.2,15.7,50.8,0.5,0.8,0.0,0.0,89.9,65.0,10.1,35.0,48,7.0,,,,5.0,,12.0,18.0,5.0,,0.0,0.0,25,31,65.6,35.5,75.1,48.0,65.2,35.5,74.4,47.2,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,141125,2014-11-25,92741,CME,0,92,61037,40654,3061,991,1662,3511,707,8369,31263,681,837,0,0,53901,40214,7136,20823,319.0,-514.0,-286.0,283.0,0.0,-27.0,0.0,-1182.0,435.0,367.0,334.0,0.0,0.0,-712.0,772.0,1031.0,-453.0,100,66.6,5.0,1.6,2.7,5.8,1.2,13.7,51.2,1.1,1.4,0.0,0.0,88.3,65.9,11.7,34.1,47,7.0,,,,5.0,,10.0,18.0,6.0,,0.0,0.0,25,31,64.4,36.0,73.6,48.5,63.9,36.0,72.9,47.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,141202,2014-12-02,92741,CME,0,92,63659,40639,3067,1189,1662,3657,707,8837,31006,1610,840,0,0,55484,41236,8175,22423,2622.0,-15.0,6.0,198.0,0.0,146.0,0.0,468.0,-257.0,929.0,3.0,0.0,0.0,1583.0,1022.0,1039.0,1600.0,100,63.8,4.8,1.9,2.6,5.7,1.1,13.9,48.7,2.5,1.3,0.0,0.0,87.2,64.8,12.8,35.2,48,7.0,,4.0,,5.0,,11.0,18.0,9.0,,0.0,0.0,28,34,61.1,34.9,69.4,47.1,60.6,34.9,68.6,45.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,141209,2014-12-09,92741,CME,0,92,78496,40920,3836,572,1287,3667,1082,9719,30748,16438,160,3,0,70178,56346,8318,22150,14837.0,281.0,769.0,-617.0,-375.0,10.0,375.0,882.0,-258.0,14828.0,-680.0,3.0,0.0,14694.0,15110.0,143.0,-273.0,100,52.1,4.9,0.7,1.6,4.7,1.4,12.4,39.2,20.9,0.2,0.0,0.0,89.4,71.8,10.6,28.2,50,7.0,,,,5.0,,13.0,17.0,12.0,,,0.0,31,35,62.7,38.7,72.8,52.8,48.9,25.6,57.1,36.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,141216,2014-12-16,92741,CME,0,92,51377,20072,2509,0,1287,4495,1082,21980,21416,331,0,403,0,44752,30236,6625,21141,-27119.0,-20848.0,-1327.0,-572.0,0.0,828.0,0.0,12261.0,-9332.0,-16107.0,-160.0,400.0,0.0,-25426.0,-26110.0,-1693.0,-1009.0,100,39.1,4.9,0.0,2.5,8.7,2.1,42.8,41.7,0.6,0.0,0.8,0.0,87.1,58.9,12.9,41.1,46,,,0.0,,6.0,,15.0,15.0,5.0,0.0,,0.0,23,29,57.3,27.9,69.4,38.5,57.3,27.9,69.4,38.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,141223,2014-12-23,92741,CME,0,92,55021,34392,2560,0,1287,4435,1082,10551,21749,405,0,2189,0,47717,32420,7304,22601,3644.0,14320.0,51.0,0.0,0.0,-60.0,0.0,-11429.0,333.0,74.0,0.0,1786.0,0.0,2965.0,2184.0,679.0,1460.0,100,62.5,4.7,0.0,2.3,8.1,2.0,19.2,39.5,0.7,0.0,4.0,0.0,86.7,58.9,13.3,41.1,42,4.0,,0.0,,6.0,,9.0,15.0,4.0,0.0,,0.0,19,28,62.5,27.4,75.7,37.5,62.5,27.4,75.7,37.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,141230,2014-12-30,92741,CME,0,92,57951,37581,2504,0,1409,4429,1082,11060,24121,477,0,1729,0,51609,34342,6342,23609,2930.0,3189.0,-56.0,0.0,122.0,-6.0,0.0,509.0,2372.0,72.0,0.0,-460.0,0.0,3892.0,1922.0,-962.0,1008.0,100,64.8,4.3,0.0,2.4,7.6,1.9,19.1,41.6,0.8,0.0,3.0,0.0,89.1,59.3,10.9,40.7,46,4.0,,0.0,,6.0,,12.0,16.0,4.0,0.0,,0.0,22,29,64.8,28.1,74.9,38.1,64.8,28.1,74.9,38.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,150106,2015-01-06,92741,CME,0,92,64427,46759,2434,0,1409,4682,1082,7745,28910,238,0,1751,428,57661,39525,6766,24902,6476.0,9178.0,-70.0,0.0,0.0,253.0,0.0,-3315.0,4789.0,-239.0,0.0,22.0,428.0,6052.0,5183.0,424.0,1293.0,100,72.6,3.8,0.0,2.2,7.3,1.7,12.0,44.9,0.4,0.0,2.7,0.7,89.5,61.3,10.5,38.7,48,4.0,,0.0,,6.0,,9.0,20.0,,0.0,4.0,,20,33,72.6,27.9,81.0,37.0,72.6,27.9,80.6,37.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,150113,2015-01-13,92741,CME,0,92,66272,49575,2554,0,1389,4705,1082,6561,30172,374,600,1347,427,60008,40661,6264,25611,1845.0,2816.0,120.0,0.0,-20.0,23.0,0.0,-1184.0,1262.0,136.0,600.0,-404.0,-1.0,2347.0,1136.0,-502.0,709.0,100,74.8,3.9,0.0,2.1,7.1,1.6,9.9,45.5,0.6,0.9,2.0,0.6,90.5,61.4,9.5,38.6,47,4.0,,0.0,,6.0,,7.0,21.0,4.0,,,,19,34,74.8,28.8,83.0,38.2,74.8,28.8,82.5,38.2,"(CONTRACTS OF CHF 125,000)",F10,FutOnly
