Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120424,2012-04-24,209742,CME,0,209,416133,141163,35608,1927,244265,352583,387355,390118,28778,26015,416133,141163,35608,1927,244265,352583,387355,390118,28778,26015,0,0,0,0,0,0,0,0,0,0,-24059.0,-9470.0,468.0,38.0,-16272.0,-19728.0,-25704.0,-19222.0,1645.0,-4837.0,100,33.9,8.6,0.5,58.7,84.7,93.1,93.7,6.9,6.3,100,33.9,8.6,0.5,58.7,84.7,93.1,93.7,6.9,6.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233,71,32,12,70,79,148,116,233,71,32,12,70,79,148,116,0,0,0,0,0,0,0,0,30.4,37.1,42.9,53.3,30.4,37.1,42.9,53.3,30.4,37.1,42.9,53.3,30.4,37.1,42.9,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120501,2012-05-01,209742,CME,0,209,409777,127375,35765,1425,251432,342290,380232,379480,29545,30297,409777,127375,35765,1425,251432,342290,380232,379480,29545,30297,0,0,0,0,0,0,0,0,0,0,-6356.0,-13788.0,157.0,-502.0,7167.0,-10293.0,-7123.0,-10638.0,767.0,4282.0,100,31.1,8.7,0.3,61.4,83.5,92.8,92.6,7.2,7.4,100,31.1,8.7,0.3,61.4,83.5,92.8,92.6,7.2,7.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238,76,30,11,75,76,157,111,238,76,30,11,75,76,157,111,0,0,0,0,0,0,0,0,30.7,37.0,42.1,52.8,30.7,37.0,42.1,52.8,30.7,37.0,42.1,52.8,30.7,37.0,42.1,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120508,2012-05-08,209742,CME,0,209,417971,96057,54388,14300,281600,323741,391957,392429,26014,25542,417971,96057,54388,14300,281600,323741,391957,392429,26014,25542,0,0,0,0,0,0,0,0,0,0,8194.0,-31318.0,18623.0,12875.0,30168.0,-18549.0,11725.0,12949.0,-3531.0,-4755.0,100,23.0,13.0,3.4,67.4,77.5,93.8,93.9,6.2,6.1,100,23.0,13.0,3.4,67.4,77.5,93.8,93.9,6.2,6.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227,61,35,14,70,77,138,119,227,61,35,14,70,77,138,119,0,0,0,0,0,0,0,0,35.1,31.6,51.1,45.6,35.1,31.6,51.1,45.6,35.1,31.6,51.1,45.6,35.1,31.6,51.1,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120515,2012-05-15,209742,CME,0,209,405222,116108,48124,4327,259284,332717,379719,385168,25503,20054,405222,116108,48124,4327,259284,332717,379719,385168,25503,20054,0,0,0,0,0,0,0,0,0,0,-12749.0,20051.0,-6264.0,-9973.0,-22316.0,8976.0,-12238.0,-7261.0,-511.0,-5488.0,100,28.7,11.9,1.1,64.0,82.1,93.7,95.1,6.3,4.9,100,28.7,11.9,1.1,64.0,82.1,93.7,95.1,6.3,4.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,60,37,18,65,84,135,129,230,60,37,18,65,84,135,129,0,0,0,0,0,0,0,0,32.8,32.2,48.7,45.9,32.8,32.2,48.7,45.9,32.8,32.2,48.7,45.9,32.8,32.2,48.7,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120522,2012-05-22,209742,CME,0,209,395117,95902,48736,12658,264796,311426,373356,372820,21761,22297,395117,95902,48736,12658,264796,311426,373356,372820,21761,22297,0,0,0,0,0,0,0,0,0,0,-10105.0,-20206.0,612.0,8331.0,5512.0,-21291.0,-6363.0,-12348.0,-3742.0,2243.0,100,24.3,12.3,3.2,67.0,78.8,94.5,94.4,5.5,5.6,100,24.3,12.3,3.2,67.0,78.8,94.5,94.4,5.5,5.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,51,36,12,68,87,126,128,224,51,36,12,68,87,126,128,0,0,0,0,0,0,0,0,35.4,31.2,50.7,45.3,35.4,31.2,50.4,45.3,35.4,31.2,50.7,45.3,35.4,31.2,50.4,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120529,2012-05-29,209742,CME,0,209,379569,81840,51573,4465,268151,301378,354456,357416,25113,22153,379569,81840,51573,4465,268151,301378,354456,357416,25113,22153,0,0,0,0,0,0,0,0,0,0,-15548.0,-14062.0,2837.0,-8193.0,3355.0,-10048.0,-18900.0,-15404.0,3352.0,-144.0,100,21.6,13.6,1.2,70.6,79.4,93.4,94.2,6.6,5.8,100,21.6,13.6,1.2,70.6,79.4,93.4,94.2,6.6,5.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216,47,36,15,64,83,121,124,216,47,36,15,64,83,121,124,0,0,0,0,0,0,0,0,37.9,30.1,52.8,44.8,37.9,30.1,52.8,44.8,37.9,30.1,52.8,44.8,37.9,30.1,52.8,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120605,2012-06-05,209742,CME,0,209,382912,84112,60371,3495,273423,299164,361030,363030,21882,19882,382912,84112,60371,3495,273423,299164,361030,363030,21882,19882,0,0,0,0,0,0,0,0,0,0,3343.0,2272.0,8798.0,-970.0,5272.0,-2214.0,6574.0,5614.0,-3231.0,-2271.0,100,22.0,15.8,0.9,71.4,78.1,94.3,94.8,5.7,5.2,100,22.0,15.8,0.9,71.4,78.1,94.3,94.8,5.7,5.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216,45,34,11,62,90,114,130,216,45,34,11,62,90,114,130,0,0,0,0,0,0,0,0,37.3,29.6,52.8,44.8,37.3,29.6,52.8,44.8,37.3,29.6,52.8,44.8,37.3,29.6,52.8,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120612,2012-06-12,209742,CME,0,209,462707,75864,57214,8062,336217,359725,420143,425001,42564,37706,462707,75864,57214,8062,336217,359725,420143,425001,42564,37706,0,0,0,0,0,0,0,0,0,0,79795.0,-8248.0,-3157.0,4567.0,62794.0,60561.0,59113.0,61971.0,20682.0,17824.0,100,16.4,12.4,1.7,72.7,77.7,90.8,91.9,9.2,8.1,100,16.4,12.4,1.7,72.7,77.7,90.8,91.9,9.2,8.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211,47,33,15,72,102,129,140,211,47,33,15,72,102,129,140,0,0,0,0,0,0,0,0,32.4,23.8,47.9,37.7,29.0,23.8,43.8,36.2,32.4,23.8,47.9,37.7,29.0,23.8,43.8,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120619,2012-06-19,209742,CME,0,209,329850,77895,24326,202,223719,290994,301816,315522,28034,14328,329850,77895,24326,202,223719,290994,301816,315522,28034,14328,0,0,0,0,0,0,0,0,0,0,-132857.0,2031.0,-32888.0,-7860.0,-112498.0,-68731.0,-118327.0,-109479.0,-14530.0,-23378.0,100,23.6,7.4,0.1,67.8,88.2,91.5,95.7,8.5,4.3,100,23.6,7.4,0.1,67.8,88.2,91.5,95.7,8.5,4.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202,56,24,10,51,85,111,115,202,56,24,10,51,85,111,115,0,0,0,0,0,0,0,0,40.4,31.5,52.9,47.8,40.4,31.5,52.9,47.8,40.4,31.5,52.9,47.8,40.4,31.5,52.9,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120626,2012-06-26,209742,CME,0,209,339283,85589,26971,1059,228595,296883,315243,324913,24040,14370,339283,85589,26971,1059,228595,296883,315243,324913,24040,14370,0,0,0,0,0,0,0,0,0,0,9433.0,7694.0,2645.0,857.0,4876.0,5889.0,13427.0,9391.0,-3994.0,42.0,100,25.2,7.9,0.3,67.4,87.5,92.9,95.8,7.1,4.2,100,25.2,7.9,0.3,67.4,87.5,92.9,95.8,7.1,4.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,56,25,10,57,82,117,113,206,56,25,10,57,82,117,113,0,0,0,0,0,0,0,0,40.6,32.0,51.3,47.3,40.6,32.0,51.3,47.3,40.6,32.0,51.3,47.3,40.6,32.0,51.3,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120703,2012-07-03,209742,CME,0,209,353795,87963,24211,1001,236174,315149,325138,340361,28657,13434,353795,87963,24211,1001,236174,315149,325138,340361,28657,13434,0,0,0,0,0,0,0,0,0,0,14512.0,2374.0,-2760.0,-58.0,7579.0,18266.0,9895.0,15448.0,4617.0,-936.0,100,24.9,6.8,0.3,66.8,89.1,91.9,96.2,8.1,3.8,100,24.9,6.8,0.3,66.8,89.1,91.9,96.2,8.1,3.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214,60,28,8,59,81,121,115,214,60,28,8,59,81,121,115,0,0,0,0,0,0,0,0,37.5,34.5,48.7,49.7,37.5,34.5,48.7,49.7,37.5,34.5,48.7,49.7,37.5,34.5,48.7,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120710,2012-07-10,209742,CME,0,209,348944,73890,26724,2464,244843,305663,321197,334851,27747,14093,348944,73890,26724,2464,244843,305663,321197,334851,27747,14093,0,0,0,0,0,0,0,0,0,0,-4851.0,-14073.0,2513.0,1463.0,8669.0,-9486.0,-3941.0,-5510.0,-910.0,659.0,100,21.2,7.7,0.7,70.2,87.6,92.0,96.0,8.0,4.0,100,21.2,7.7,0.7,70.2,87.6,92.0,96.0,8.0,4.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,60,29,13,62,82,129,117,215,60,29,13,62,82,129,117,0,0,0,0,0,0,0,0,39.4,36.3,50.6,50.9,39.4,36.3,50.6,50.9,39.4,36.3,50.6,50.9,39.4,36.3,50.6,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120717,2012-07-17,209742,CME,0,209,339460,63824,21590,1309,245185,304254,310318,327153,29142,12307,339460,63824,21590,1309,245185,304254,310318,327153,29142,12307,0,0,0,0,0,0,0,0,0,0,-9484.0,-10066.0,-5134.0,-1155.0,342.0,-1409.0,-10879.0,-7698.0,1395.0,-1786.0,100,18.8,6.4,0.4,72.2,89.6,91.4,96.4,8.6,3.6,100,18.8,6.4,0.4,72.2,89.6,91.4,96.4,8.6,3.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214,56,26,12,64,86,124,120,214,56,26,12,64,86,124,120,0,0,0,0,0,0,0,0,39.7,36.5,50.4,51.3,39.7,36.5,50.4,51.3,39.7,36.5,50.4,51.3,39.7,36.5,50.4,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120724,2012-07-24,209742,CME,0,209,352606,83348,25114,2074,240196,307312,325618,334500,26988,18106,352606,83348,25114,2074,240196,307312,325618,334500,26988,18106,0,0,0,0,0,0,0,0,0,0,13146.0,19524.0,3524.0,765.0,-4989.0,3058.0,15300.0,7347.0,-2154.0,5799.0,100,23.6,7.1,0.6,68.1,87.2,92.3,94.9,7.7,5.1,100,23.6,7.1,0.6,68.1,87.2,92.3,94.9,7.7,5.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,58,27,17,64,86,128,124,215,58,27,17,64,86,128,124,0,0,0,0,0,0,0,0,38.0,34.7,47.9,48.9,38.0,34.7,47.8,48.9,38.0,34.7,47.9,48.9,38.0,34.7,47.8,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120731,2012-07-31,209742,CME,0,209,368502,100263,21915,366,240015,331797,340644,354078,27858,14424,368502,100263,21915,366,240015,331797,340644,354078,27858,14424,0,0,0,0,0,0,0,0,0,0,15896.0,16915.0,-3199.0,-1708.0,-181.0,24485.0,15026.0,19578.0,870.0,-3682.0,100,27.2,5.9,0.1,65.1,90.0,92.4,96.1,7.6,3.9,100,27.2,5.9,0.1,65.1,90.0,92.4,96.1,7.6,3.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,70,22,8,60,83,131,112,220,70,22,8,60,83,131,112,0,0,0,0,0,0,0,0,36.4,35.0,47.4,50.0,36.4,35.0,47.4,50.0,36.4,35.0,47.4,50.0,36.4,35.0,47.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120807,2012-08-07,209742,CME,0,209,392754,124980,23140,591,237345,350047,362916,373778,29838,18976,392754,124980,23140,591,237345,350047,362916,373778,29838,18976,0,0,0,0,0,0,0,0,0,0,24252.0,24717.0,1225.0,225.0,-2670.0,18250.0,22272.0,19700.0,1980.0,4552.0,100,31.8,5.9,0.2,60.4,89.1,92.4,95.2,7.6,4.8,100,31.8,5.9,0.2,60.4,89.1,92.4,95.2,7.6,4.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,71,25,8,58,80,131,111,221,71,25,8,58,80,131,111,0,0,0,0,0,0,0,0,33.1,35.3,43.8,50.4,33.1,35.3,43.8,50.4,33.1,35.3,43.8,50.4,33.1,35.3,43.8,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120814,2012-08-14,209742,CME,0,209,409963,133654,27121,744,243481,362475,377879,390340,32084,19623,409963,133654,27121,744,243481,362475,377879,390340,32084,19623,0,0,0,0,0,0,0,0,0,0,17209.0,8674.0,3981.0,153.0,6136.0,12428.0,14963.0,16562.0,2246.0,647.0,100,32.6,6.6,0.2,59.4,88.4,92.2,95.2,7.8,4.8,100,32.6,6.6,0.2,59.4,88.4,92.2,95.2,7.8,4.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,72,30,9,58,80,134,115,228,72,30,9,58,80,134,115,0,0,0,0,0,0,0,0,31.7,36.4,42.0,50.3,31.7,36.4,42.0,50.3,31.7,36.4,42.0,50.3,31.7,36.4,42.0,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120821,2012-08-21,209742,CME,0,209,439683,152410,28135,792,253014,383982,406216,412909,33467,26774,439683,152410,28135,792,253014,383982,406216,412909,33467,26774,0,0,0,0,0,0,0,0,0,0,29720.0,18756.0,1014.0,48.0,9533.0,21507.0,28337.0,22569.0,1383.0,7151.0,100,34.7,6.4,0.2,57.5,87.3,92.4,93.9,7.6,6.1,100,34.7,6.4,0.2,57.5,87.3,92.4,93.9,7.6,6.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231,72,31,12,58,81,134,120,231,72,31,12,58,81,134,120,0,0,0,0,0,0,0,0,30.7,38.6,41.5,52.5,30.7,38.6,41.5,52.5,30.7,38.6,41.5,52.5,30.7,38.6,41.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120828,2012-08-28,209742,CME,0,209,460255,165728,23515,643,261852,401463,428223,425621,32032,34634,460255,165728,23515,643,261852,401463,428223,425621,32032,34634,0,0,0,0,0,0,0,0,0,0,20572.0,13318.0,-4620.0,-149.0,8838.0,17481.0,22007.0,12712.0,-1435.0,7860.0,100,36.0,5.1,0.1,56.9,87.2,93.0,92.5,7.0,7.5,100,36.0,5.1,0.1,56.9,87.2,93.0,92.5,7.0,7.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238,78,27,9,64,81,144,115,238,78,27,9,64,81,144,115,0,0,0,0,0,0,0,0,31.4,39.9,42.0,54.9,31.4,39.9,42.0,54.9,31.4,39.9,42.0,54.9,31.4,39.9,42.0,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120904,2012-09-04,209742,CME,0,209,460702,170991,25006,1785,255636,398232,428412,425023,32290,35679,460702,170991,25006,1785,255636,398232,428412,425023,32290,35679,0,0,0,0,0,0,0,0,0,0,447.0,5263.0,1491.0,1142.0,-6216.0,-3231.0,189.0,-598.0,258.0,1045.0,100,37.1,5.4,0.4,55.5,86.4,93.0,92.3,7.0,7.7,100,37.1,5.4,0.4,55.5,86.4,93.0,92.3,7.0,7.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,85,27,10,61,81,151,113,239,85,27,10,61,81,151,113,0,0,0,0,0,0,0,0,31.4,40.8,42.9,55.3,31.4,40.8,42.9,55.2,31.4,40.8,42.9,55.3,31.4,40.8,42.9,55.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120911,2012-09-11,209742,CME,0,209,464897,162880,18527,3659,260071,406078,426610,428264,38287,36633,464897,162880,18527,3659,260071,406078,426610,428264,38287,36633,0,0,0,0,0,0,0,0,0,0,4195.0,-8111.0,-6479.0,1874.0,4435.0,7846.0,-1802.0,3241.0,5997.0,954.0,100,35.0,4.0,0.8,55.9,87.3,91.8,92.1,8.2,7.9,100,35.0,4.0,0.8,55.9,87.3,91.8,92.1,8.2,7.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236,84,24,11,67,76,153,109,236,84,24,11,67,76,153,109,0,0,0,0,0,0,0,0,30.7,42.4,41.7,57.4,30.7,42.4,41.6,56.4,30.7,42.4,41.7,57.4,30.7,42.4,41.6,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120918,2012-09-18,209742,CME,0,209,597830,152443,18547,10490,397878,528064,560811,557101,37019,40729,597830,152443,18547,10490,397878,528064,560811,557101,37019,40729,0,0,0,0,0,0,0,0,0,0,132933.0,-10437.0,20.0,6831.0,137807.0,121986.0,134201.0,128837.0,-1268.0,4096.0,100,25.5,3.1,1.8,66.6,88.3,93.8,93.2,6.2,6.8,100,25.5,3.1,1.8,66.6,88.3,93.8,93.2,6.2,6.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247,87,24,20,85,87,178,125,247,87,24,20,85,87,178,125,0,0,0,0,0,0,0,0,36.7,45.7,45.6,59.0,23.6,30.5,31.1,41.0,36.7,45.7,45.6,59.0,23.6,30.5,31.1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,120925,2012-09-25,209742,CME,0,209,410237,142560,19137,3291,228393,375371,374244,397799,35993,12438,410237,142560,19137,3291,228393,375371,374244,397799,35993,12438,0,0,0,0,0,0,0,0,0,0,-187593.0,-9883.0,590.0,-7199.0,-169485.0,-152693.0,-186567.0,-159302.0,-1026.0,-28291.0,100,34.8,4.7,0.8,55.7,91.5,91.2,97.0,8.8,3.0,100,34.8,4.7,0.8,55.7,91.5,91.2,97.0,8.8,3.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,77,26,11,65,70,147,102,224,77,26,11,65,70,147,102,0,0,0,0,0,0,0,0,31.2,51.1,43.4,62.6,31.2,51.0,43.4,62.5,31.2,51.1,43.4,62.6,31.2,51.0,43.4,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,121002,2012-10-02,209742,CME,0,209,412593,132359,27586,6026,241293,365049,379678,398661,32915,13932,412593,132359,27586,6026,241293,365049,379678,398661,32915,13932,0,0,0,0,0,0,0,0,0,0,2356.0,-10201.0,8449.0,2735.0,12900.0,-10322.0,5434.0,862.0,-3078.0,1494.0,100,32.1,6.7,1.5,58.5,88.5,92.0,96.6,8.0,3.4,100,32.1,6.7,1.5,58.5,88.5,92.0,96.6,8.0,3.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,80,22,11,71,70,155,99,225,80,22,11,71,70,155,99,0,0,0,0,0,0,0,0,30.0,47.7,41.8,59.5,30.0,47.6,40.5,59.5,30.0,47.7,41.8,59.5,30.0,47.6,40.5,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NASDAQ 100 STOCK INDEX X $20)
