Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120221,2012-02-21,124603,CBT,0,124,106313,38619,10166,149,54029,85831,92797,96146,13516,10167,106313,38619,10166,149,54029,85831,92797,96146,13516,10167,0,0,0,0,0,0,0,0,0,0,-1673.0,1607.0,-1082.0,102.0,-2607.0,-447.0,-898.0,-1427.0,-775.0,-246.0,100,36.3,9.6,0.1,50.8,80.7,87.3,90.4,12.7,9.6,100,36.3,9.6,0.1,50.8,80.7,87.3,90.4,12.7,9.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,30,14,5,28,31,61,47,98,30,14,5,28,31,61,47,0,0,0,0,0,0,0,0,32.8,56.1,47.3,68.1,32.8,56.1,47.3,68.1,32.8,56.1,47.3,68.1,32.8,56.1,47.3,68.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120228,2012-02-28,124603,CBT,0,124,111897,42505,11577,820,54979,89154,98304,101551,13593,10346,111897,42505,11577,820,54979,89154,98304,101551,13593,10346,0,0,0,0,0,0,0,0,0,0,5584.0,3886.0,1411.0,671.0,950.0,3323.0,5507.0,5405.0,77.0,179.0,100,38.0,10.3,0.7,49.1,79.7,87.9,90.8,12.1,9.2,100,38.0,10.3,0.7,49.1,79.7,87.9,90.8,12.1,9.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,28,16,7,32,29,64,48,100,28,16,7,32,29,64,48,0,0,0,0,0,0,0,0,30.4,55.1,44.5,65.6,30.4,55.1,44.5,65.5,30.4,55.1,44.5,65.6,30.4,55.1,44.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120306,2012-03-06,124603,CBT,0,124,108007,38153,14935,784,55392,80681,94329,96400,13678,11607,108007,38153,14935,784,55392,80681,94329,96400,13678,11607,0,0,0,0,0,0,0,0,0,0,-3890.0,-4352.0,3358.0,-36.0,413.0,-8473.0,-3975.0,-5151.0,85.0,1261.0,100,35.3,13.8,0.7,51.3,74.7,87.3,89.3,12.7,10.7,100,35.3,13.8,0.7,51.3,74.7,87.3,89.3,12.7,10.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,25,21,9,33,28,67,50,99,25,21,9,33,28,67,50,0,0,0,0,0,0,0,0,30.1,54.2,44.9,64.4,30.1,54.2,44.9,64.4,30.1,54.2,44.9,64.4,30.1,54.2,44.9,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120313,2012-03-13,124603,CBT,0,124,151141,47165,12541,4200,83284,122506,134649,139247,16492,11894,151141,47165,12541,4200,83284,122506,134649,139247,16492,11894,0,0,0,0,0,0,0,0,0,0,43134.0,9012.0,-2394.0,3416.0,27892.0,41825.0,40320.0,42847.0,2814.0,287.0,100,31.2,8.3,2.8,55.1,81.1,89.1,92.1,10.9,7.9,100,31.2,8.3,2.8,55.1,81.1,89.1,92.1,10.9,7.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,35,16,9,35,37,75,57,107,35,16,9,35,37,75,57,0,0,0,0,0,0,0,0,25.5,49.0,40.4,65.2,21.8,44.1,33.0,52.4,25.5,49.0,40.4,65.2,21.8,44.1,33.0,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120320,2012-03-20,124603,CBT,0,124,106410,43379,13504,6,49654,83410,93039,96920,13371,9490,106410,43379,13504,6,49654,83410,93039,96920,13371,9490,0,0,0,0,0,0,0,0,0,0,-44731.0,-3786.0,963.0,-4194.0,-33630.0,-39096.0,-41610.0,-42327.0,-3121.0,-2404.0,100,40.8,12.7,0.0,46.7,78.4,87.4,91.1,12.6,8.9,100,40.8,12.7,0.0,46.7,78.4,87.4,91.1,12.6,8.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,31,15,2,28,30,61,45,99,31,15,2,28,30,61,45,0,0,0,0,0,0,0,0,26.8,41.1,42.6,57.1,26.8,41.1,42.6,56.9,26.8,41.1,42.6,57.1,26.8,41.1,42.6,56.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120327,2012-03-27,124603,CBT,0,124,106737,42130,12755,564,49612,84439,92306,97758,14431,8979,106737,42130,12755,564,49612,84439,92306,97758,14431,8979,0,0,0,0,0,0,0,0,0,0,327.0,-1249.0,-749.0,558.0,-42.0,1029.0,-733.0,838.0,1060.0,-511.0,100,39.5,11.9,0.5,46.5,79.1,86.5,91.6,13.5,8.4,100,39.5,11.9,0.5,46.5,79.1,86.5,91.6,13.5,8.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,33,14,3,30,30,65,45,101,33,14,3,30,30,65,45,0,0,0,0,0,0,0,0,27.1,40.1,42.8,56.4,27.1,40.0,42.8,56.3,27.1,40.1,42.8,56.4,27.1,40.0,42.8,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120403,2012-04-03,124603,CBT,0,124,104930,39622,14386,316,49987,79752,89925,94454,15005,10476,104930,39622,14386,316,49987,79752,89925,94454,15005,10476,0,0,0,0,0,0,0,0,0,0,-1807.0,-2508.0,1631.0,-248.0,375.0,-4687.0,-2381.0,-3304.0,574.0,1497.0,100,37.8,13.7,0.3,47.6,76.0,85.7,90.0,14.3,10.0,100,37.8,13.7,0.3,47.6,76.0,85.7,90.0,14.3,10.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,37,11,4,31,28,69,42,101,37,11,4,31,28,69,42,0,0,0,0,0,0,0,0,28.2,40.9,43.7,57.0,28.2,40.8,43.7,56.3,28.2,40.9,43.7,57.0,28.2,40.8,43.7,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120410,2012-04-10,124603,CBT,0,124,99733,36283,16885,54,47422,73534,83759,90473,15974,9260,99733,36283,16885,54,47422,73534,83759,90473,15974,9260,0,0,0,0,0,0,0,0,0,0,-5197.0,-3339.0,2499.0,-262.0,-2565.0,-6218.0,-6166.0,-3981.0,969.0,-1216.0,100,36.4,16.9,0.1,47.5,73.7,84.0,90.7,16.0,9.3,100,36.4,16.9,0.1,47.5,73.7,84.0,90.7,16.0,9.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,31,13,2,26,27,57,42,92,31,13,2,26,27,57,42,0,0,0,0,0,0,0,0,27.0,41.6,42.9,58.1,27.0,41.6,42.9,57.2,27.0,41.6,42.9,58.1,27.0,41.6,42.9,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120417,2012-04-17,124603,CBT,0,124,103471,40174,14166,175,49763,79222,90112,93563,13359,9908,103471,40174,14166,175,49763,79222,90112,93563,13359,9908,0,0,0,0,0,0,0,0,0,0,3738.0,3891.0,-2719.0,121.0,2341.0,5688.0,6353.0,3090.0,-2615.0,648.0,100,38.8,13.7,0.2,48.1,76.6,87.1,90.4,12.9,9.6,100,38.8,13.7,0.2,48.1,76.6,87.1,90.4,12.9,9.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,38,14,3,28,32,68,47,106,38,14,3,28,32,68,47,0,0,0,0,0,0,0,0,26.5,41.5,41.2,58.8,26.5,41.5,41.2,58.1,26.5,41.5,41.2,58.8,26.5,41.5,41.2,58.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120424,2012-04-24,124603,CBT,0,124,100683,39317,12110,59,46230,79540,85606,91709,15077,8974,100683,39317,12110,59,46230,79540,85606,91709,15077,8974,0,0,0,0,0,0,0,0,0,0,-2788.0,-857.0,-2056.0,-116.0,-3533.0,318.0,-4506.0,-1854.0,1718.0,-934.0,100,39.1,12.0,0.1,45.9,79.0,85.0,91.1,15.0,8.9,100,39.1,12.0,0.1,45.9,79.0,85.0,91.1,15.0,8.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,35,13,4,26,30,63,45,99,35,13,4,26,30,63,45,0,0,0,0,0,0,0,0,27.4,42.2,43.2,59.1,27.4,42.2,43.2,58.4,27.4,42.2,43.2,59.1,27.4,42.2,43.2,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120501,2012-05-01,124603,CBT,0,124,112443,46760,13107,51,50756,89135,97567,102293,14876,10150,112443,46760,13107,51,50756,89135,97567,102293,14876,10150,0,0,0,0,0,0,0,0,0,0,11760.0,7443.0,997.0,-8.0,4526.0,9595.0,11961.0,10584.0,-201.0,1176.0,100,41.6,11.7,0.0,45.1,79.3,86.8,91.0,13.2,9.0,100,41.6,11.7,0.0,45.1,79.3,86.8,91.0,13.2,9.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,39,16,3,28,32,68,50,110,39,16,3,28,32,68,50,0,0,0,0,0,0,0,0,28.2,38.6,44.1,56.3,28.2,38.6,44.1,56.3,28.2,38.6,44.1,56.3,28.2,38.6,44.1,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120508,2012-05-08,124603,CBT,0,124,103647,36154,19393,221,52916,75450,89291,95064,14356,8583,103647,36154,19393,221,52916,75450,89291,95064,14356,8583,0,0,0,0,0,0,0,0,0,0,-8796.0,-10606.0,6286.0,170.0,2160.0,-13685.0,-8276.0,-7229.0,-520.0,-1567.0,100,34.9,18.7,0.2,51.1,72.8,86.1,91.7,13.9,8.3,100,34.9,18.7,0.2,51.1,72.8,86.1,91.7,13.9,8.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,28,14,3,30,31,60,46,97,28,14,3,30,31,60,46,0,0,0,0,0,0,0,0,28.7,40.6,42.5,59.4,28.7,40.6,42.5,59.2,28.7,40.6,42.5,59.4,28.7,40.6,42.5,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120515,2012-05-15,124603,CBT,0,124,100120,35671,16930,66,48991,74199,84728,91195,15392,8925,100120,35671,16930,66,48991,74199,84728,91195,15392,8925,0,0,0,0,0,0,0,0,0,0,-3527.0,-483.0,-2463.0,-155.0,-3925.0,-1251.0,-4563.0,-3869.0,1036.0,342.0,100,35.6,16.9,0.1,48.9,74.1,84.6,91.1,15.4,8.9,100,35.6,16.9,0.1,48.9,74.1,84.6,91.1,15.4,8.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,28,17,3,32,32,62,50,101,28,17,3,32,32,62,50,0,0,0,0,0,0,0,0,27.0,40.8,39.9,58.7,27.0,40.8,39.9,57.9,27.0,40.8,39.9,58.7,27.0,40.8,39.9,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120522,2012-05-22,124603,CBT,0,124,101906,28795,19668,150,58454,73226,87399,93044,14507,8862,101906,28795,19668,150,58454,73226,87399,93044,14507,8862,0,0,0,0,0,0,0,0,0,0,1786.0,-6876.0,2738.0,84.0,9463.0,-973.0,2671.0,1849.0,-885.0,-63.0,100,28.3,19.3,0.1,57.4,71.9,85.8,91.3,14.2,8.7,100,28.3,19.3,0.1,57.4,71.9,85.8,91.3,14.2,8.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,29,16,6,34,31,67,49,100,29,16,6,34,31,67,49,0,0,0,0,0,0,0,0,28.6,40.5,43.0,57.6,28.6,40.5,43.0,56.7,28.6,40.5,43.0,57.6,28.6,40.5,43.0,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120529,2012-05-29,124603,CBT,0,124,102465,20155,21229,69,65140,73100,85364,94398,17101,8067,102465,20155,21229,69,65140,73100,85364,94398,17101,8067,0,0,0,0,0,0,0,0,0,0,559.0,-8640.0,1561.0,-81.0,6686.0,-126.0,-2035.0,1354.0,2594.0,-795.0,100,19.7,20.7,0.1,63.6,71.3,83.3,92.1,16.7,7.9,100,19.7,20.7,0.1,63.6,71.3,83.3,92.1,16.7,7.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,22,13,2,35,29,59,42,91,22,13,2,35,29,59,42,0,0,0,0,0,0,0,0,34.0,43.3,47.2,62.4,34.0,43.2,47.2,61.3,34.0,43.3,47.2,62.4,34.0,43.2,47.2,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120605,2012-06-05,124603,CBT,0,124,103532,18142,18999,300,67871,76158,86313,95457,17219,8075,103532,18142,18999,300,67871,76158,86313,95457,17219,8075,0,0,0,0,0,0,0,0,0,0,1067.0,-2013.0,-2230.0,231.0,2731.0,3058.0,949.0,1059.0,118.0,8.0,100,17.5,18.4,0.3,65.6,73.6,83.4,92.2,16.6,7.8,100,17.5,18.4,0.3,65.6,73.6,83.4,92.2,16.6,7.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,23,15,4,37,30,61,48,93,23,15,4,37,30,61,48,0,0,0,0,0,0,0,0,32.8,40.3,46.3,58.0,32.8,40.1,46.3,57.5,32.8,40.3,46.3,58.0,32.8,40.1,46.3,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120612,2012-06-12,124603,CBT,0,124,129721,20518,18369,2819,88583,99265,111920,120453,17801,9268,129721,20518,18369,2819,88583,99265,111920,120453,17801,9268,0,0,0,0,0,0,0,0,0,0,26189.0,2376.0,-630.0,2519.0,20712.0,23107.0,25607.0,24996.0,582.0,1193.0,100,15.8,14.2,2.2,68.3,76.5,86.3,92.9,13.7,7.1,100,15.8,14.2,2.2,68.3,76.5,86.3,92.9,13.7,7.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,22,12,14,38,41,65,64,92,22,12,14,38,41,65,64,0,0,0,0,0,0,0,0,34.7,39.3,46.8,54.0,28.4,32.9,39.7,47.3,34.7,39.3,46.8,54.0,28.4,32.9,39.7,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120619,2012-06-19,124603,CBT,0,124,77430,19569,15089,316,44863,53503,64748,68908,12682,8522,77430,19569,15089,316,44863,53503,64748,68908,12682,8522,0,0,0,0,0,0,0,0,0,0,-52291.0,-949.0,-3280.0,-2503.0,-43720.0,-45762.0,-47172.0,-51545.0,-5119.0,-746.0,100,25.3,19.5,0.4,57.9,69.1,83.6,89.0,16.4,11.0,100,25.3,19.5,0.4,57.9,69.1,83.6,89.0,16.4,11.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,20,12,4,29,24,50,39,80,20,12,4,29,24,50,39,0,0,0,0,0,0,0,0,29.4,41.3,47.3,59.8,29.4,41.3,47.2,59.5,29.4,41.3,47.3,59.8,29.4,41.3,47.2,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120626,2012-06-26,124603,CBT,0,124,90613,35300,10003,121,41182,72379,76603,82503,14010,8110,90613,35300,10003,121,41182,72379,76603,82503,14010,8110,0,0,0,0,0,0,0,0,0,0,13183.0,15731.0,-5086.0,-195.0,-3681.0,18876.0,11855.0,13595.0,1328.0,-412.0,100,39.0,11.0,0.1,45.4,79.9,84.5,91.0,15.5,9.0,100,39.0,11.0,0.1,45.4,79.9,84.5,91.0,15.5,9.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,23,8,4,26,25,50,36,78,23,8,4,26,25,50,36,0,0,0,0,0,0,0,0,32.1,54.2,47.1,68.5,32.1,54.2,47.1,68.5,32.1,54.2,47.1,68.5,32.1,54.2,47.1,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120703,2012-07-03,124603,CBT,0,124,90905,30421,10141,326,45086,72299,75833,82766,15072,8139,90905,30421,10141,326,45086,72299,75833,82766,15072,8139,0,0,0,0,0,0,0,0,0,0,292.0,-4879.0,138.0,205.0,3904.0,-80.0,-770.0,263.0,1062.0,29.0,100,33.5,11.2,0.4,49.6,79.5,83.4,91.0,16.6,9.0,100,33.5,11.2,0.4,49.6,79.5,83.4,91.0,16.6,9.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,28,10,4,29,27,58,40,90,28,10,4,29,27,58,40,0,0,0,0,0,0,0,0,26.7,52.2,41.0,68.9,26.7,52.2,41.0,68.9,26.7,52.2,41.0,68.9,26.7,52.2,41.0,68.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120710,2012-07-10,124603,CBT,0,124,86560,26452,12394,118,45275,66417,71845,78929,14715,7631,86560,26452,12394,118,45275,66417,71845,78929,14715,7631,0,0,0,0,0,0,0,0,0,0,-4345.0,-3969.0,2253.0,-208.0,189.0,-5882.0,-3988.0,-3837.0,-357.0,-508.0,100,30.6,14.3,0.1,52.3,76.7,83.0,91.2,17.0,8.8,100,30.6,14.3,0.1,52.3,76.7,83.0,91.2,17.0,8.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,24,13,4,32,22,58,37,86,24,13,4,32,22,58,37,0,0,0,0,0,0,0,0,27.1,51.0,42.1,68.0,27.1,51.0,41.9,67.5,27.1,51.0,42.1,68.0,27.1,51.0,41.9,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120717,2012-07-17,124603,CBT,0,124,83211,23146,10595,2,45713,65463,68861,76060,14350,7151,83211,23146,10595,2,45713,65463,68861,76060,14350,7151,0,0,0,0,0,0,0,0,0,0,-3349.0,-3306.0,-1799.0,-116.0,438.0,-954.0,-2984.0,-2869.0,-365.0,-480.0,100,27.8,12.7,0.0,54.9,78.7,82.8,91.4,17.2,8.6,100,27.8,12.7,0.0,54.9,78.7,82.8,91.4,17.2,8.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,21,9,1,32,25,54,34,81,21,9,1,32,25,54,34,0,0,0,0,0,0,0,0,27.6,50.7,42.3,67.0,27.6,50.7,41.9,66.9,27.6,50.7,42.3,67.0,27.6,50.7,41.9,66.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120724,2012-07-24,124603,CBT,0,124,79159,21309,14477,75,43417,56497,64801,71049,14358,8110,79159,21309,14477,75,43417,56497,64801,71049,14358,8110,0,0,0,0,0,0,0,0,0,0,-4052.0,-1837.0,3882.0,73.0,-2296.0,-8966.0,-4060.0,-5011.0,8.0,959.0,100,26.9,18.3,0.1,54.8,71.4,81.9,89.8,18.1,10.2,100,26.9,18.3,0.1,54.8,71.4,81.9,89.8,18.1,10.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,21,16,4,29,22,51,41,82,21,16,4,29,22,51,41,0,0,0,0,0,0,0,0,29.8,50.1,44.2,65.5,29.8,50.1,43.9,65.5,29.8,50.1,44.2,65.5,29.8,50.1,43.9,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120731,2012-07-31,124603,CBT,0,124,98191,36578,11713,195,44912,74986,81685,86894,16506,11297,98191,36578,11713,195,44912,74986,81685,86894,16506,11297,0,0,0,0,0,0,0,0,0,0,19032.0,15269.0,-2764.0,120.0,1495.0,18489.0,16884.0,15845.0,2148.0,3187.0,100,37.3,11.9,0.2,45.7,76.4,83.2,88.5,16.8,11.5,100,37.3,11.9,0.2,45.7,76.4,83.2,88.5,16.8,11.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,29,11,4,27,26,58,39,89,29,11,4,27,26,58,39,0,0,0,0,0,0,0,0,28.9,47.3,42.9,61.9,28.8,47.3,42.6,61.9,28.9,47.3,42.9,61.9,28.8,47.3,42.6,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,120807,2012-08-07,124603,CBT,0,124,104764,39669,11713,207,48655,80718,88531,92638,16233,12126,104764,39669,11713,207,48655,80718,88531,92638,16233,12126,0,0,0,0,0,0,0,0,0,0,6573.0,3091.0,0.0,12.0,3743.0,5732.0,6846.0,5744.0,-273.0,829.0,100,37.9,11.2,0.2,46.4,77.0,84.5,88.4,15.5,11.6,100,37.9,11.2,0.2,46.4,77.0,84.5,88.4,15.5,11.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,29,13,3,30,27,61,41,93,29,13,3,30,27,61,41,0,0,0,0,0,0,0,0,29.3,46.6,43.6,62.6,29.3,46.6,43.6,62.6,29.3,46.6,43.6,62.6,29.3,46.6,43.6,62.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($5 X DJIA INDEX)
