Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130423,2013-04-23,90741,CME,0,90,171804,27940,99619,1667,117167,33999,146774,135285,25030,36519,171804,27940,99619,1667,117167,33999,146774,135285,25030,36519,0,0,0,0,0,0,0,0,0,0,693.0,1937.0,-2297.0,119.0,-2079.0,596.0,-23.0,-1582.0,716.0,2275.0,100,16.3,58.0,1.0,68.2,19.8,85.4,78.7,14.6,21.3,100,16.3,58.0,1.0,68.2,19.8,85.4,78.7,14.6,21.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,27,31,7,23,21,53,56,89,27,31,7,23,21,53,56,0,0,0,0,0,0,0,0,54.7,46.2,65.3,57.2,54.6,46.1,64.0,56.1,54.7,46.2,65.3,57.2,54.6,46.1,64.0,56.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130430,2013-04-30,90741,CME,0,90,161473,23246,91094,1545,110577,36690,135368,129329,26105,32144,161473,23246,91094,1545,110577,36690,135368,129329,26105,32144,0,0,0,0,0,0,0,0,0,0,-10331.0,-4694.0,-8525.0,-122.0,-6590.0,2691.0,-11406.0,-5956.0,1075.0,-4375.0,100,14.4,56.4,1.0,68.5,22.7,83.8,80.1,16.2,19.9,100,14.4,56.4,1.0,68.5,22.7,83.8,80.1,16.2,19.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,24,26,8,23,25,51,55,85,24,26,8,23,25,51,55,0,0,0,0,0,0,0,0,56.5,43.8,65.9,59.1,56.3,43.8,64.2,58.3,56.5,43.8,65.9,59.1,56.3,43.8,64.2,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130507,2013-05-07,90741,CME,0,90,149014,25741,77657,2009,92646,40955,120396,120621,28618,28393,149014,25741,77657,2009,92646,40955,120396,120621,28618,28393,0,0,0,0,0,0,0,0,0,0,-12459.0,2495.0,-13437.0,464.0,-17931.0,4265.0,-14972.0,-8708.0,2513.0,-3751.0,100,17.3,52.1,1.3,62.2,27.5,80.8,80.9,19.2,19.1,100,17.3,52.1,1.3,62.2,27.5,80.8,80.9,19.2,19.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,23,22,8,21,24,47,51,77,23,22,8,21,24,47,51,0,0,0,0,0,0,0,0,52.7,44.4,60.7,58.9,51.9,44.3,58.7,58.3,52.7,44.4,60.7,58.9,51.9,44.3,58.7,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130514,2013-05-14,90741,CME,0,90,142482,28352,72769,794,80107,40993,109253,114556,33229,27926,142482,28352,72769,794,80107,40993,109253,114556,33229,27926,0,0,0,0,0,0,0,0,0,0,-6532.0,2611.0,-4888.0,-1215.0,-12539.0,38.0,-11143.0,-6065.0,4611.0,-467.0,100,19.9,51.1,0.6,56.2,28.8,76.7,80.4,23.3,19.6,100,19.9,51.1,0.6,56.2,28.8,76.7,80.4,23.3,19.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,25,20,7,24,21,50,47,76,25,20,7,24,21,50,47,0,0,0,0,0,0,0,0,49.9,44.4,58.3,58.7,49.4,44.3,56.8,58.6,49.9,44.4,58.3,58.7,49.4,44.3,56.8,58.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130521,2013-05-21,90741,CME,0,90,141531,30686,64538,1313,84231,40103,116230,105954,25301,35577,141531,30686,64538,1313,84231,40103,116230,105954,25301,35577,0,0,0,0,0,0,0,0,0,0,-951.0,2334.0,-8231.0,519.0,4124.0,-890.0,6977.0,-8602.0,-7928.0,7651.0,100,21.7,45.6,0.9,59.5,28.3,82.1,74.9,17.9,25.1,100,21.7,45.6,0.9,59.5,28.3,82.1,74.9,17.9,25.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,19,30,9,22,22,46,56,79,19,30,9,22,22,46,56,0,0,0,0,0,0,0,0,55.3,36.6,64.2,46.6,55.1,36.5,62.0,45.2,55.3,36.6,64.2,46.6,55.1,36.5,62.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130528,2013-05-28,90741,CME,0,90,144725,28298,61657,2261,88719,39653,119278,103571,25447,41154,144725,28298,61657,2261,88719,39653,119278,103571,25447,41154,0,0,0,0,0,0,0,0,0,0,3194.0,-2388.0,-2881.0,948.0,4488.0,-450.0,3048.0,-2383.0,146.0,5577.0,100,19.6,42.6,1.6,61.3,27.4,82.4,71.6,17.6,28.4,100,19.6,42.6,1.6,61.3,27.4,82.4,71.6,17.6,28.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,22,34,11,23,23,51,62,88,22,34,11,23,23,51,62,0,0,0,0,0,0,0,0,50.4,31.1,59.6,40.8,49.5,30.5,58.2,38.9,50.4,31.1,59.6,40.8,49.5,30.5,58.2,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130604,2013-06-04,90741,CME,0,90,141838,22351,62127,1131,97317,39310,120799,102568,21039,39270,141838,22351,62127,1131,97317,39310,120799,102568,21039,39270,0,0,0,0,0,0,0,0,0,0,-2887.0,-5947.0,470.0,-1130.0,8598.0,-343.0,1521.0,-1003.0,-4408.0,-1884.0,100,15.8,43.8,0.8,68.6,27.7,85.2,72.3,14.8,27.7,100,15.8,43.8,0.8,68.6,27.7,85.2,72.3,14.8,27.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,17,35,9,24,27,47,65,87,17,35,9,24,27,47,65,0,0,0,0,0,0,0,0,54.5,33.4,64.5,43.4,54.4,33.3,62.7,41.6,54.5,33.4,64.5,43.4,54.4,33.3,62.7,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130611,2013-06-11,90741,CME,0,90,145729,17343,53250,7457,98780,50091,123580,110798,22149,34931,145729,17343,53250,7457,98780,50091,123580,110798,22149,34931,0,0,0,0,0,0,0,0,0,0,3891.0,-5008.0,-8877.0,6326.0,1463.0,10781.0,2781.0,8230.0,1110.0,-4339.0,100,11.9,36.5,5.1,67.8,34.4,84.8,76.0,15.2,24.0,100,11.9,36.5,5.1,67.8,34.4,84.8,76.0,15.2,24.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,17,32,18,20,26,50,64,79,17,32,18,20,26,50,64,0,0,0,0,0,0,0,0,59.3,30.1,68.4,43.6,53.9,29.4,60.3,39.3,59.3,30.1,68.4,43.6,53.9,29.4,60.3,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130618,2013-06-18,90741,CME,0,90,145484,15470,41557,10607,100129,64909,126206,117073,19278,28411,145484,15470,41557,10607,100129,64909,126206,117073,19278,28411,0,0,0,0,0,0,0,0,0,0,-245.0,-1873.0,-11693.0,3150.0,1349.0,14818.0,2626.0,6275.0,-2871.0,-6520.0,100,10.6,28.6,7.3,68.8,44.6,86.7,80.5,13.3,19.5,100,10.6,28.6,7.3,68.8,44.6,86.7,80.5,13.3,19.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,17,30,8,23,26,46,58,80,17,30,8,23,26,46,58,0,0,0,0,0,0,0,0,57.4,34.0,69.8,49.0,47.4,25.7,54.1,35.9,57.4,34.0,69.8,49.0,47.4,25.7,54.1,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130625,2013-06-25,90741,CME,0,90,109819,27186,37824,1155,60951,36596,89292,75575,20527,34244,109819,27186,37824,1155,60951,36596,89292,75575,20527,34244,0,0,0,0,0,0,0,0,0,0,-35665.0,11716.0,-3733.0,-9452.0,-39178.0,-28313.0,-36914.0,-41498.0,1249.0,5833.0,100,24.8,34.4,1.1,55.5,33.3,81.3,68.8,18.7,31.2,100,24.8,34.4,1.1,55.5,33.3,81.3,68.8,18.7,31.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,22,33,5,25,22,48,59,89,22,33,5,25,22,48,59,0,0,0,0,0,0,0,0,43.7,35.0,59.7,43.3,43.4,34.8,58.3,41.6,43.7,35.0,59.7,43.3,43.4,34.8,58.3,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130702,2013-07-02,90741,CME,0,90,126754,35398,51648,1281,70456,36286,107135,89215,19619,37539,126754,35398,51648,1281,70456,36286,107135,89215,19619,37539,0,0,0,0,0,0,0,0,0,0,16935.0,8212.0,13824.0,126.0,9505.0,-310.0,17843.0,13640.0,-908.0,3295.0,100,27.9,40.7,1.0,55.6,28.6,84.5,70.4,15.5,29.6,100,27.9,40.7,1.0,55.6,28.6,84.5,70.4,15.5,29.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,18,40,4,27,22,48,64,95,18,40,4,27,22,48,64,0,0,0,0,0,0,0,0,43.7,36.2,59.5,44.1,43.3,35.7,57.9,42.9,43.7,36.2,59.5,44.1,43.3,35.7,57.9,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130709,2013-07-09,90741,CME,0,90,140106,37260,61089,1234,80806,39418,119300,101741,20806,38365,140106,37260,61089,1234,80806,39418,119300,101741,20806,38365,0,0,0,0,0,0,0,0,0,0,13352.0,1862.0,9441.0,-47.0,10350.0,3132.0,12165.0,12526.0,1187.0,826.0,100,26.6,43.6,0.9,57.7,28.1,85.1,72.6,14.9,27.4,100,26.6,43.6,0.9,57.7,28.1,85.1,72.6,14.9,27.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,18,32,3,24,25,44,59,87,18,32,3,24,25,44,59,0,0,0,0,0,0,0,0,47.3,39.6,61.7,49.1,47.2,39.5,60.3,47.8,47.3,39.6,61.7,49.1,47.2,39.5,60.3,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130716,2013-07-16,90741,CME,0,90,133870,32187,52230,1367,80511,43701,114065,97298,19805,36572,133870,32187,52230,1367,80511,43701,114065,97298,19805,36572,0,0,0,0,0,0,0,0,0,0,-6236.0,-5073.0,-8859.0,133.0,-295.0,4283.0,-5235.0,-4443.0,-1001.0,-1793.0,100,24.0,39.0,1.0,60.1,32.6,85.2,72.7,14.8,27.3,100,24.0,39.0,1.0,60.1,32.6,85.2,72.7,14.8,27.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,24,30,5,21,24,48,57,89,24,30,5,21,24,48,57,0,0,0,0,0,0,0,0,46.4,39.8,59.9,48.4,46.3,39.7,58.5,46.2,46.4,39.8,59.9,48.4,46.3,39.7,58.5,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130723,2013-07-23,90741,CME,0,90,119597,22262,39020,1814,74122,45717,98198,86551,21399,33046,119597,22262,39020,1814,74122,45717,98198,86551,21399,33046,0,0,0,0,0,0,0,0,0,0,-14273.0,-9925.0,-13210.0,447.0,-6389.0,2016.0,-15867.0,-10747.0,1594.0,-3526.0,100,18.6,32.6,1.5,62.0,38.2,82.1,72.4,17.9,27.6,100,18.6,32.6,1.5,62.0,38.2,82.1,72.4,17.9,27.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,22,28,7,20,23,46,54,84,22,28,7,20,23,46,54,0,0,0,0,0,0,0,0,46.7,38.9,59.4,47.7,46.6,37.7,57.7,44.9,46.7,38.9,59.4,47.7,46.6,37.7,57.7,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130730,2013-07-30,90741,CME,0,90,111005,20729,32163,2962,66544,44162,90235,79287,20770,31718,111005,20729,32163,2962,66544,44162,90235,79287,20770,31718,0,0,0,0,0,0,0,0,0,0,-8592.0,-1533.0,-6857.0,1148.0,-7578.0,-1555.0,-7963.0,-7264.0,-629.0,-1328.0,100,18.7,29.0,2.7,59.9,39.8,81.3,71.4,18.7,28.6,100,18.7,29.0,2.7,59.9,39.8,81.3,71.4,18.7,28.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,22,25,10,24,23,51,53,83,22,25,10,24,23,51,53,0,0,0,0,0,0,0,0,43.0,34.1,56.0,45.5,42.9,32.7,54.3,41.9,43.0,34.1,56.0,45.5,42.9,32.7,54.3,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130806,2013-08-06,90741,CME,0,90,106787,22629,33065,1528,62191,41327,86348,75920,20439,30867,106787,22629,33065,1528,62191,41327,86348,75920,20439,30867,0,0,0,0,0,0,0,0,0,0,-4218.0,1900.0,902.0,-1434.0,-4353.0,-2835.0,-3887.0,-3367.0,-331.0,-851.0,100,21.2,31.0,1.4,58.2,38.7,80.9,71.1,19.1,28.9,100,21.2,31.0,1.4,58.2,38.7,80.9,71.1,19.1,28.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,23,27,8,22,22,47,55,85,23,27,8,22,22,47,55,0,0,0,0,0,0,0,0,42.6,33.5,55.8,44.1,42.6,33.3,54.6,41.7,42.6,33.5,55.8,44.1,42.6,33.3,54.6,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130813,2013-08-13,90741,CME,0,90,105303,21751,30832,1912,60271,41643,83934,74387,21369,30916,105303,21751,30832,1912,60271,41643,83934,74387,21369,30916,0,0,0,0,0,0,0,0,0,0,-1484.0,-878.0,-2233.0,384.0,-1920.0,316.0,-2414.0,-1533.0,930.0,49.0,100,20.7,29.3,1.8,57.2,39.5,79.7,70.6,20.3,29.4,100,20.7,29.3,1.8,57.2,39.5,79.7,70.6,20.3,29.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,22,20,6,25,21,49,46,80,22,20,6,25,21,49,46,0,0,0,0,0,0,0,0,41.1,36.0,54.4,46.4,41.1,35.9,53.2,43.8,41.1,36.0,54.4,46.4,41.1,35.9,53.2,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130820,2013-08-20,90741,CME,0,90,108282,26559,36103,1669,60065,39126,88293,76898,19989,31384,108282,26559,36103,1669,60065,39126,88293,76898,19989,31384,0,0,0,0,0,0,0,0,0,0,2979.0,4808.0,5271.0,-243.0,-206.0,-2517.0,4359.0,2511.0,-1380.0,468.0,100,24.5,33.3,1.5,55.5,36.1,81.5,71.0,18.5,29.0,100,24.5,33.3,1.5,55.5,36.1,81.5,71.0,18.5,29.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,26,22,7,27,19,55,46,84,26,22,7,27,19,55,46,0,0,0,0,0,0,0,0,39.3,40.7,52.7,50.6,39.3,40.6,51.1,48.1,39.3,40.7,52.7,50.6,39.3,40.6,51.1,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130827,2013-08-27,90741,CME,0,90,133392,35375,60334,1948,75703,34516,113026,96798,20366,36594,133392,35375,60334,1948,75703,34516,113026,96798,20366,36594,0,0,0,0,0,0,0,0,0,0,25110.0,8816.0,24231.0,279.0,15638.0,-4610.0,24733.0,19900.0,377.0,5210.0,100,26.5,45.2,1.5,56.8,25.9,84.7,72.6,15.3,27.4,100,26.5,45.2,1.5,56.8,25.9,84.7,72.6,15.3,27.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,29,31,9,29,23,60,61,98,29,31,9,29,23,60,61,0,0,0,0,0,0,0,0,36.9,36.6,50.0,45.3,35.4,36.4,47.9,43.6,36.9,36.6,50.0,45.3,35.4,36.4,47.9,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130903,2013-09-03,90741,CME,0,90,143241,31879,66518,1498,87628,38349,121005,106365,22236,36876,143241,31879,66518,1498,87628,38349,121005,106365,22236,36876,0,0,0,0,0,0,0,0,0,0,9849.0,-3496.0,6184.0,-450.0,11925.0,3833.0,7979.0,9567.0,1870.0,282.0,100,22.3,46.4,1.0,61.2,26.8,84.5,74.3,15.5,25.7,100,22.3,46.4,1.0,61.2,26.8,84.5,74.3,15.5,25.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,25,30,9,29,22,57,58,92,25,30,9,29,22,57,58,0,0,0,0,0,0,0,0,39.8,40.0,52.1,49.0,38.3,39.1,50.1,45.6,39.8,40.0,52.1,49.0,38.3,39.1,50.1,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130910,2013-09-10,90741,CME,0,90,137986,24621,55563,2433,89696,47283,116750,105279,21236,32707,137986,24621,55563,2433,89696,47283,116750,105279,21236,32707,0,0,0,0,0,0,0,0,0,0,-5255.0,-7258.0,-10955.0,935.0,2068.0,8934.0,-4255.0,-1086.0,-1000.0,-4169.0,100,17.8,40.3,1.8,65.0,34.3,84.6,76.3,15.4,23.7,100,17.8,40.3,1.8,65.0,34.3,84.6,76.3,15.4,23.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,26,29,11,29,27,61,61,94,26,29,11,29,27,61,61,0,0,0,0,0,0,0,0,42.6,39.6,52.8,50.5,38.2,37.7,47.5,44.6,42.6,39.6,52.8,50.5,38.2,37.7,47.5,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130917,2013-09-17,90741,CME,0,90,142925,25286,44050,3335,90759,67900,119380,115285,23545,27640,142925,25286,44050,3335,90759,67900,119380,115285,23545,27640,0,0,0,0,0,0,0,0,0,0,4939.0,665.0,-11513.0,902.0,1063.0,20617.0,2630.0,10006.0,2309.0,-5067.0,100,17.7,30.8,2.3,63.5,47.5,83.5,80.7,16.5,19.3,100,17.7,30.8,2.3,63.5,47.5,83.5,80.7,16.5,19.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,26,22,7,29,27,58,53,84,26,22,7,29,27,58,53,0,0,0,0,0,0,0,0,45.0,44.4,54.1,55.7,29.3,31.1,37.5,38.6,45.0,44.4,54.1,55.7,29.3,31.1,37.5,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130924,2013-09-24,90741,CME,0,90,119624,40278,45953,831,51746,47538,92855,94322,26769,25302,119624,40278,45953,831,51746,47538,92855,94322,26769,25302,0,0,0,0,0,0,0,0,0,0,-23301.0,14992.0,1903.0,-2504.0,-39013.0,-20362.0,-26525.0,-20963.0,3224.0,-2338.0,100,33.7,38.4,0.7,43.3,39.7,77.6,78.8,22.4,21.2,100,33.7,38.4,0.7,43.3,39.7,77.6,78.8,22.4,21.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,28,22,4,18,22,47,47,82,28,22,4,18,22,47,47,0,0,0,0,0,0,0,0,48.8,39.1,58.5,55.6,48.8,39.0,58.5,55.5,48.8,39.1,58.5,55.6,48.8,39.0,58.5,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,131001,2013-10-01,90741,CME,0,90,122732,43734,44689,1598,50999,52742,96331,99029,26401,23703,122732,43734,44689,1598,50999,52742,96331,99029,26401,23703,0,0,0,0,0,0,0,0,0,0,3108.0,3456.0,-1264.0,767.0,-747.0,5204.0,3476.0,4707.0,-368.0,-1599.0,100,35.6,36.4,1.3,41.6,43.0,78.5,80.7,21.5,19.3,100,35.6,36.4,1.3,41.6,43.0,78.5,80.7,21.5,19.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,29,22,5,19,25,50,50,85,29,22,5,19,25,50,50,0,0,0,0,0,0,0,0,48.0,43.1,59.8,56.8,48.0,43.0,59.8,56.7,48.0,43.1,59.8,56.8,48.0,43.0,59.8,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,131008,2013-10-08,90741,CME,0,90,118332,33857,42520,1778,58507,48234,94142,92532,24190,25800,118332,33857,42520,1778,58507,48234,94142,92532,24190,25800,0,0,0,0,0,0,0,0,0,0,-4400.0,-9877.0,-2169.0,180.0,7508.0,-4508.0,-2189.0,-6497.0,-2211.0,2097.0,100,28.6,35.9,1.5,49.4,40.8,79.6,78.2,20.4,21.8,100,28.6,35.9,1.5,49.4,40.8,79.6,78.2,20.4,21.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,28,26,6,20,24,50,54,88,28,26,6,20,24,50,54,0,0,0,0,0,0,0,0,45.3,41.9,55.3,54.8,45.3,41.8,55.3,54.7,45.3,41.9,55.3,54.8,45.3,41.8,55.3,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)"
