Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140527,2014-05-27,97741,CME,0,97,162820,16999,76035,4232,122450,41476,143681,121743,19139,41077,162820,16999,76035,4232,122450,41476,143681,121743,19139,41077,0,0,0,0,0,0,0,0,0,0,-1999.0,-1682.0,3567.0,-366.0,5140.0,-7375.0,3092.0,-4174.0,-5091.0,2175.0,100,10.4,46.7,2.6,75.2,25.5,88.2,74.8,11.8,25.2,100,10.4,46.7,2.6,75.2,25.5,88.2,74.8,11.8,25.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,19,47,11,28,33,55,83,111,19,47,11,28,33,55,83,0,0,0,0,0,0,0,0,52.6,33.6,66.3,42.6,52.6,32.8,66.0,41.5,52.6,33.6,66.3,42.6,52.6,32.8,66.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140603,2014-06-03,97741,CME,0,97,171804,12578,86796,3428,140423,32870,156429,123094,15375,48710,171804,12578,86796,3428,140423,32870,156429,123094,15375,48710,0,0,0,0,0,0,0,0,0,0,8984.0,-4421.0,10761.0,-804.0,17973.0,-8606.0,12748.0,1351.0,-3764.0,7633.0,100,7.3,50.5,2.0,81.7,19.1,91.1,71.6,8.9,28.4,100,7.3,50.5,2.0,81.7,19.1,91.1,71.6,8.9,28.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,12,53,12,30,29,50,86,112,12,53,12,30,29,50,86,0,0,0,0,0,0,0,0,56.4,34.6,70.5,41.7,56.4,33.9,70.5,40.8,56.4,34.6,70.5,41.7,56.4,33.9,70.5,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140610,2014-06-10,97741,CME,0,97,201094,11893,94055,13033,159506,45432,184432,152520,16662,48574,201094,11893,94055,13033,159506,45432,184432,152520,16662,48574,0,0,0,0,0,0,0,0,0,0,29290.0,-685.0,7259.0,9605.0,19083.0,12562.0,28003.0,29426.0,1287.0,-136.0,100,5.9,46.8,6.5,79.3,22.6,91.7,75.8,8.3,24.2,100,5.9,46.8,6.5,79.3,22.6,91.7,75.8,8.3,24.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,16,48,19,31,33,58,90,112,16,48,19,31,33,58,90,0,0,0,0,0,0,0,0,52.5,31.3,67.5,41.7,49.0,30.2,62.0,36.8,52.5,31.3,67.5,41.7,49.0,30.2,62.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140617,2014-06-17,97741,CME,0,97,153007,17832,85870,1582,118464,22791,137878,110243,15129,42764,153007,17832,85870,1582,118464,22791,137878,110243,15129,42764,0,0,0,0,0,0,0,0,0,0,-48087.0,5939.0,-8185.0,-11451.0,-41042.0,-22641.0,-46554.0,-42277.0,-1533.0,-5810.0,100,11.7,56.1,1.0,77.4,14.9,90.1,72.1,9.9,27.9,100,11.7,56.1,1.0,77.4,14.9,90.1,72.1,9.9,27.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,14,46,6,26,23,44,71,103,14,46,6,26,23,44,71,0,0,0,0,0,0,0,0,60.1,32.5,73.3,41.2,60.1,32.5,73.2,41.2,60.1,32.5,73.3,41.2,60.1,32.5,73.2,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140624,2014-06-24,97741,CME,0,97,148257,10325,81548,1830,120767,23589,132922,106967,15335,41290,148257,10325,81548,1830,120767,23589,132922,106967,15335,41290,0,0,0,0,0,0,0,0,0,0,-4750.0,-7507.0,-4322.0,248.0,2303.0,798.0,-4956.0,-3276.0,206.0,-1474.0,100,7.0,55.0,1.2,81.5,15.9,89.7,72.1,10.3,27.9,100,7.0,55.0,1.2,81.5,15.9,89.7,72.1,10.3,27.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,18,48,10,24,24,48,76,108,18,48,10,24,24,48,76,0,0,0,0,0,0,0,0,61.5,30.8,73.7,39.8,61.5,30.8,73.4,39.8,61.5,30.8,73.7,39.8,61.5,30.8,73.4,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140701,2014-07-01,97741,CME,0,97,156480,18739,77425,3277,111566,38203,133582,118905,22898,37575,156480,18739,77425,3277,111566,38203,133582,118905,22898,37575,0,0,0,0,0,0,0,0,0,0,8223.0,8414.0,-4123.0,1447.0,-9201.0,14614.0,660.0,11938.0,7563.0,-3715.0,100,12.0,49.5,2.1,71.3,24.4,85.4,76.0,14.6,24.0,100,12.0,49.5,2.1,71.3,24.4,85.4,76.0,14.6,24.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,17,49,12,24,28,49,81,111,17,49,12,24,28,49,81,0,0,0,0,0,0,0,0,56.6,27.2,68.6,36.5,56.6,26.9,68.3,36.0,56.6,27.2,68.6,36.5,56.6,26.9,68.3,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140708,2014-07-08,97741,CME,0,97,157710,11174,77549,2374,123987,39057,137535,118980,20175,38730,157710,11174,77549,2374,123987,39057,137535,118980,20175,38730,0,0,0,0,0,0,0,0,0,0,1230.0,-7565.0,124.0,-903.0,12421.0,854.0,3953.0,75.0,-2723.0,1155.0,100,7.1,49.2,1.5,78.6,24.8,87.2,75.4,12.8,24.6,100,7.1,49.2,1.5,78.6,24.8,87.2,75.4,12.8,24.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,15,42,13,23,30,47,76,101,15,42,13,23,30,47,76,0,0,0,0,0,0,0,0,57.5,28.7,70.0,38.4,57.5,28.6,70.0,38.3,57.5,28.7,70.0,38.4,57.5,28.6,70.0,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140715,2014-07-15,97741,CME,0,97,155127,8385,71333,2046,126301,44365,136732,117744,18395,37383,155127,8385,71333,2046,126301,44365,136732,117744,18395,37383,0,0,0,0,0,0,0,0,0,0,-2583.0,-2789.0,-6216.0,-328.0,2314.0,5308.0,-803.0,-1236.0,-1780.0,-1347.0,100,5.4,46.0,1.3,81.4,28.6,88.1,75.9,11.9,24.1,100,5.4,46.0,1.3,81.4,28.6,88.1,75.9,11.9,24.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,12,44,11,23,31,43,78,102,12,44,11,23,31,43,78,0,0,0,0,0,0,0,0,59.4,33.7,72.1,42.5,59.4,33.5,72.0,42.4,59.4,33.7,72.1,42.5,59.4,33.5,72.0,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140722,2014-07-22,97741,CME,0,97,162029,11979,65895,2823,126976,53840,141778,122558,20251,39471,162029,11979,65895,2823,126976,53840,141778,122558,20251,39471,0,0,0,0,0,0,0,0,0,0,6902.0,3594.0,-5438.0,777.0,675.0,9475.0,5046.0,4814.0,1856.0,2088.0,100,7.4,40.7,1.7,78.4,33.2,87.5,75.6,12.5,24.4,100,7.4,40.7,1.7,78.4,33.2,87.5,75.6,12.5,24.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,15,41,14,23,33,48,78,102,15,41,14,23,33,48,78,0,0,0,0,0,0,0,0,57.3,32.8,69.4,40.4,57.3,32.6,69.3,40.1,57.3,32.8,69.4,40.4,57.3,32.6,69.3,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140729,2014-07-29,97741,CME,0,97,172210,7828,80897,2649,144166,45367,154643,128913,17567,43297,172210,7828,80897,2649,144166,45367,154643,128913,17567,43297,0,0,0,0,0,0,0,0,0,0,10181.0,-4151.0,15002.0,-174.0,17190.0,-8473.0,12865.0,6355.0,-2684.0,3826.0,100,4.5,47.0,1.5,83.7,26.3,89.8,74.9,10.2,25.1,100,4.5,47.0,1.5,83.7,26.3,89.8,74.9,10.2,25.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,10,46,11,26,30,44,79,104,10,46,11,26,30,44,79,0,0,0,0,0,0,0,0,60.1,31.1,73.7,39.4,60.1,30.8,73.7,39.2,60.1,31.1,73.7,39.4,60.1,30.8,73.7,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140805,2014-08-05,97741,CME,0,97,192906,9896,105295,2874,165996,31496,178766,139665,14140,53241,192906,9896,105295,2874,165996,31496,178766,139665,14140,53241,0,0,0,0,0,0,0,0,0,0,20696.0,2068.0,24398.0,225.0,21830.0,-13871.0,24123.0,10752.0,-3427.0,9944.0,100,5.1,54.6,1.5,86.1,16.3,92.7,72.4,7.3,27.6,100,5.1,54.6,1.5,86.1,16.3,92.7,72.4,7.3,27.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,16,51,8,27,30,45,87,115,16,51,8,27,30,45,87,0,0,0,0,0,0,0,0,60.0,28.6,73.0,38.1,60.0,28.6,73.0,38.1,60.0,28.6,73.0,38.1,60.0,28.6,73.0,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140812,2014-08-12,97741,CME,0,97,192140,12518,93615,2855,162443,50515,177816,146985,14324,45155,192140,12518,93615,2855,162443,50515,177816,146985,14324,45155,0,0,0,0,0,0,0,0,0,0,-766.0,2622.0,-11680.0,-19.0,-3553.0,19019.0,-950.0,7320.0,184.0,-8086.0,100,6.5,48.7,1.5,84.5,26.3,92.5,76.5,7.5,23.5,100,6.5,48.7,1.5,84.5,26.3,92.5,76.5,7.5,23.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,15,44,15,25,31,47,83,106,15,44,15,25,31,47,83,0,0,0,0,0,0,0,0,60.1,33.0,73.1,42.8,60.1,32.8,73.1,42.6,60.1,33.0,73.1,42.8,60.1,32.8,73.1,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140819,2014-08-19,97741,CME,0,97,203180,17976,105247,3052,169000,41658,190028,149957,13152,53223,203180,17976,105247,3052,169000,41658,190028,149957,13152,53223,0,0,0,0,0,0,0,0,0,0,11040.0,5458.0,11632.0,197.0,6557.0,-8857.0,12212.0,2972.0,-1172.0,8068.0,100,8.8,51.8,1.5,83.2,20.5,93.5,73.8,6.5,26.2,100,8.8,51.8,1.5,83.2,20.5,93.5,73.8,6.5,26.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,16,46,10,27,30,49,80,110,16,46,10,27,30,49,80,0,0,0,0,0,0,0,0,57.5,28.8,70.3,39.5,57.5,28.3,70.3,38.7,57.5,28.8,70.3,39.5,57.5,28.3,70.3,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140826,2014-08-26,97741,CME,0,97,218009,19512,122403,4110,181291,32177,204913,158690,13096,59319,218009,19512,122403,4110,181291,32177,204913,158690,13096,59319,0,0,0,0,0,0,0,0,0,0,14829.0,1536.0,17156.0,1058.0,12291.0,-9481.0,14885.0,8733.0,-56.0,6096.0,100,9.0,56.1,1.9,83.2,14.8,94.0,72.8,6.0,27.2,100,9.0,56.1,1.9,83.2,14.8,94.0,72.8,6.0,27.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,16,51,12,30,29,52,86,116,16,51,12,30,29,52,86,0,0,0,0,0,0,0,0,54.1,29.5,68.1,39.9,54.1,29.5,68.1,39.4,54.1,29.5,68.1,39.9,54.1,29.5,68.1,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140902,2014-09-02,97741,CME,0,97,230937,15485,132793,3437,196512,33081,215434,169311,15503,61626,230937,15485,132793,3437,196512,33081,215434,169311,15503,61626,0,0,0,0,0,0,0,0,0,0,12928.0,-4027.0,10390.0,-673.0,15221.0,904.0,10521.0,10621.0,2407.0,2307.0,100,6.7,57.5,1.5,85.1,14.3,93.3,73.3,6.7,26.7,100,6.7,57.5,1.5,85.1,14.3,93.3,73.3,6.7,26.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,15,62,9,31,30,51,96,128,15,62,9,31,30,51,96,0,0,0,0,0,0,0,0,51.6,29.4,69.4,38.9,51.6,29.4,69.4,38.3,51.6,29.4,69.4,38.9,51.6,29.4,69.4,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140909,2014-09-09,97741,CME,0,97,255624,17280,117953,19689,203368,56189,240337,193831,15287,61793,255624,17280,117953,19689,203368,56189,240337,193831,15287,61793,0,0,0,0,0,0,0,0,0,0,24687.0,1795.0,-14840.0,16252.0,6856.0,23108.0,24903.0,24520.0,-216.0,167.0,100,6.8,46.1,7.7,79.6,22.0,94.0,75.8,6.0,24.2,100,6.8,46.1,7.7,79.6,22.0,94.0,75.8,6.0,24.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,14,60,19,32,34,60,100,126,14,60,19,32,34,60,100,0,0,0,0,0,0,0,0,46.5,26.5,66.2,39.7,43.2,20.9,58.4,29.1,46.5,26.5,66.2,39.7,43.2,20.9,58.4,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140916,2014-09-16,97741,CME,0,97,208235,37617,120799,1531,157321,27095,196469,149425,11766,58810,208235,37617,120799,1531,157321,27095,196469,149425,11766,58810,0,0,0,0,0,0,0,0,0,0,-47389.0,20337.0,2846.0,-18158.0,-46047.0,-29094.0,-43868.0,-44406.0,-3521.0,-2983.0,100,18.1,58.0,0.7,75.5,13.0,94.3,71.8,5.7,28.2,100,18.1,58.0,0.7,75.5,13.0,94.3,71.8,5.7,28.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,19,61,6,29,25,51,89,128,19,61,6,29,25,51,89,0,0,0,0,0,0,0,0,47.6,29.7,66.7,39.3,47.6,29.7,66.7,39.3,47.6,29.7,66.7,39.3,47.6,29.7,66.7,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140923,2014-09-23,97741,CME,0,97,222214,28391,133813,2499,174766,27983,205656,164295,16558,57919,222214,28391,133813,2499,174766,27983,205656,164295,16558,57919,0,0,0,0,0,0,0,0,0,0,13979.0,-9226.0,13014.0,968.0,17445.0,888.0,9187.0,14870.0,4792.0,-891.0,100,12.8,60.2,1.1,78.6,12.6,92.5,73.9,7.5,26.1,100,12.8,60.2,1.1,78.6,12.6,92.5,73.9,7.5,26.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,23,60,7,28,27,55,90,130,23,60,7,28,27,55,90,0,0,0,0,0,0,0,0,44.6,30.3,61.9,40.6,44.6,30.3,61.9,40.6,44.6,30.3,61.9,40.6,44.6,30.3,61.9,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,140930,2014-09-30,97741,CME,0,97,239477,29910,150788,2810,192095,29618,224815,183216,14662,56261,239477,29910,150788,2810,192095,29618,224815,183216,14662,56261,0,0,0,0,0,0,0,0,0,0,17263.0,1519.0,16975.0,311.0,17329.0,1635.0,19159.0,18921.0,-1896.0,-1658.0,100,12.5,63.0,1.2,80.2,12.4,93.9,76.5,6.1,23.5,100,12.5,63.0,1.2,80.2,12.4,93.9,76.5,6.1,23.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,23,63,7,29,31,56,97,137,23,63,7,29,31,56,97,0,0,0,0,0,0,0,0,45.7,29.6,63.4,42.0,45.7,29.6,63.3,42.0,45.7,29.6,63.4,42.0,45.7,29.6,63.3,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,141007,2014-10-07,97741,CME,0,97,223255,24837,137388,3169,174647,26205,202653,166762,20602,56493,223255,24837,137388,3169,174647,26205,202653,166762,20602,56493,0,0,0,0,0,0,0,0,0,0,-16222.0,-5073.0,-13400.0,359.0,-17448.0,-3413.0,-22162.0,-16454.0,5940.0,232.0,100,11.1,61.5,1.4,78.2,11.7,90.8,74.7,9.2,25.3,100,11.1,61.5,1.4,78.2,11.7,90.8,74.7,9.2,25.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,22,58,11,32,27,62,88,127,22,58,11,32,27,62,88,0,0,0,0,0,0,0,0,46.3,30.8,63.2,40.8,46.3,30.8,62.6,40.8,46.3,30.8,63.2,40.8,46.3,30.8,62.6,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,141014,2014-10-14,97741,CME,0,97,212420,22839,123986,3486,170600,31438,196925,158910,15495,53510,212420,22839,123986,3486,170600,31438,196925,158910,15495,53510,0,0,0,0,0,0,0,0,0,0,-10835.0,-1998.0,-13402.0,317.0,-4047.0,5233.0,-5728.0,-7852.0,-5107.0,-2983.0,100,10.8,58.4,1.6,80.3,14.8,92.7,74.8,7.3,25.2,100,10.8,58.4,1.6,80.3,14.8,92.7,74.8,7.3,25.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,24,47,10,27,29,57,80,117,24,47,10,27,29,57,80,0,0,0,0,0,0,0,0,46.0,33.3,64.1,42.2,46.0,33.3,63.7,42.2,46.0,33.3,64.1,42.2,46.0,33.3,63.7,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,141021,2014-10-21,97741,CME,0,97,185412,26634,98372,3993,140081,33149,170708,135514,14704,49898,185412,26634,98372,3993,140081,33149,170708,135514,14704,49898,0,0,0,0,0,0,0,0,0,0,-27008.0,3795.0,-25614.0,507.0,-30519.0,1711.0,-26217.0,-23396.0,-791.0,-3612.0,100,14.4,53.1,2.2,75.6,17.9,92.1,73.1,7.9,26.9,100,14.4,53.1,2.2,75.6,17.9,92.1,73.1,7.9,26.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,28,39,15,24,26,59,73,108,28,39,15,24,26,59,73,0,0,0,0,0,0,0,0,42.1,30.9,59.9,39.1,42.1,30.8,59.7,39.0,42.1,30.9,59.9,39.1,42.1,30.8,59.7,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,141028,2014-10-28,97741,CME,0,97,184120,23883,91282,3093,139790,38583,166766,132958,17354,51162,184120,23883,91282,3093,139790,38583,166766,132958,17354,51162,0,0,0,0,0,0,0,0,0,0,-1292.0,-2751.0,-7090.0,-900.0,-291.0,5434.0,-3942.0,-2556.0,2650.0,1264.0,100,13.0,49.6,1.7,75.9,21.0,90.6,72.2,9.4,27.8,100,13.0,49.6,1.7,75.9,21.0,90.6,72.2,9.4,27.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,26,39,11,24,29,55,74,108,26,39,11,24,29,55,74,0,0,0,0,0,0,0,0,42.9,30.5,60.6,39.0,42.9,30.5,60.3,39.0,42.9,30.5,60.6,39.0,42.9,30.5,60.3,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,141104,2014-11-04,97741,CME,0,97,207974,37917,109568,4455,150672,34836,193044,148859,14930,59115,207974,37917,109568,4455,150672,34836,193044,148859,14930,59115,0,0,0,0,0,0,0,0,0,0,23854.0,14034.0,18286.0,1362.0,10882.0,-3747.0,26278.0,15901.0,-2424.0,7953.0,100,18.2,52.7,2.1,72.4,16.8,92.8,71.6,7.2,28.4,100,18.2,52.7,2.1,72.4,16.8,92.8,71.6,7.2,28.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,28,60,15,27,27,62,95,132,28,60,15,27,27,62,95,0,0,0,0,0,0,0,0,38.4,25.0,56.3,33.5,38.4,25.0,56.2,33.5,38.4,25.0,56.3,33.5,38.4,25.0,56.2,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,141111,2014-11-11,97741,CME,0,97,227576,47271,129834,4389,161168,36695,212828,170918,14748,56658,227576,47271,129834,4389,161168,36695,212828,170918,14748,56658,0,0,0,0,0,0,0,0,0,0,19602.0,9354.0,20266.0,-66.0,10496.0,1859.0,19784.0,22059.0,-182.0,-2457.0,100,20.8,57.1,1.9,70.8,16.1,93.5,75.1,6.5,24.9,100,20.8,57.1,1.9,70.8,16.1,93.5,75.1,6.5,24.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,33,61,13,27,27,65,96,139,33,61,13,27,27,65,96,0,0,0,0,0,0,0,0,38.3,30.4,55.7,40.2,38.3,30.4,55.7,40.2,38.3,30.4,55.7,40.2,38.3,30.4,55.7,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)"
