Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,121106,2012-11-06,112741,CME,0,112,35323,1542,25174,229,835,252,0,27051,5566,224,289,1942,0,30170,33387,5153,1936,4303.0,27.0,3111.0,25.0,99.0,0.0,0.0,3518.0,1116.0,-2.0,116.0,247.0,-161.0,3622.0,4336.0,681.0,-33.0,100,4.4,71.3,0.6,2.4,0.7,0.0,76.6,15.8,0.6,0.8,5.5,0.0,85.4,94.5,14.6,5.5,59,,9.0,,4.0,,0.0,26.0,10.0,,,5.0,0.0,36,26,55.9,68.2,68.3,79.1,55.9,68.2,68.3,79.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,121113,2012-11-13,112741,CME,0,112,33252,1489,23594,0,573,252,0,26271,5013,231,299,2137,70,28933,31297,4319,1955,-2071.0,-53.0,-1580.0,-229.0,-262.0,0.0,0.0,-780.0,-553.0,7.0,10.0,195.0,70.0,-1237.0,-2090.0,-834.0,19.0,100,4.5,71.0,0.0,1.7,0.8,0.0,79.0,15.1,0.7,0.9,6.4,0.2,87.0,94.1,13.0,5.9,55,,8.0,0.0,4.0,,0.0,23.0,11.0,,,4.0,,33,25,58.0,68.6,72.2,80.3,58.0,68.6,72.2,80.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,121120,2012-11-20,112741,CME,0,112,29757,1307,20672,0,846,124,0,22921,3951,305,140,2215,226,25745,27493,4012,2264,-3495.0,-182.0,-2922.0,0.0,273.0,-128.0,0.0,-3350.0,-1062.0,74.0,-159.0,78.0,156.0,-3188.0,-3804.0,-307.0,309.0,100,4.4,69.5,0.0,2.8,0.4,0.0,77.0,13.3,1.0,0.5,7.4,0.8,86.5,92.4,13.5,7.6,51,,8.0,0.0,5.0,,0.0,20.0,11.0,,,4.0,,29,25,56.7,69.2,72.4,79.9,56.7,69.2,72.4,79.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,121127,2012-11-27,112741,CME,0,112,31901,1307,23759,239,965,124,0,24173,3268,286,280,2297,164,27414,30137,4487,1764,2144.0,0.0,3087.0,239.0,119.0,0.0,0.0,1252.0,-683.0,-19.0,140.0,82.0,-62.0,1669.0,2644.0,475.0,-500.0,100,4.1,74.5,0.7,3.0,0.4,0.0,75.8,10.2,0.9,0.9,7.2,0.5,85.9,94.5,14.1,5.5,53,,9.0,,5.0,,0.0,22.0,10.0,,,,,32,25,55.8,74.5,70.5,82.4,55.8,73.7,70.5,81.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,121204,2012-12-04,112741,CME,0,112,32167,1564,24587,279,871,0,0,23763,2469,487,295,1803,200,27459,29825,4708,2342,266.0,257.0,828.0,40.0,-94.0,-124.0,0.0,-410.0,-799.0,201.0,15.0,-494.0,36.0,45.0,-312.0,221.0,578.0,100,4.9,76.4,0.9,2.7,0.0,0.0,73.9,7.7,1.5,0.9,5.6,0.6,85.4,92.7,14.6,7.3,48,,9.0,,4.0,0.0,0.0,21.0,7.0,,,,,33,21,48.5,74.1,68.2,82.6,48.5,74.1,68.2,81.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,121211,2012-12-11,112741,CME,0,112,41381,1624,27885,1014,629,0,0,28489,5174,2794,430,2104,176,35156,39147,6225,2234,9214.0,60.0,3298.0,735.0,-242.0,0.0,0.0,4726.0,2705.0,2307.0,135.0,301.0,-24.0,7697.0,9322.0,1517.0,-108.0,100,3.9,67.4,2.5,1.5,0.0,0.0,68.8,12.5,6.8,1.0,5.1,0.4,85.0,94.6,15.0,5.4,57,,10.0,4.0,,0.0,0.0,25.0,9.0,8.0,,,,42,28,47.4,72.5,63.2,83.4,47.4,67.6,60.5,77.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,121218,2012-12-18,112741,CME,0,112,42446,1724,17913,0,454,0,0,33874,19269,156,239,3289,68,36515,40695,5931,1751,1065.0,100.0,-9972.0,-1014.0,-175.0,0.0,0.0,5385.0,14095.0,-2638.0,-191.0,1185.0,-108.0,1359.0,1548.0,-294.0,-483.0,100,4.1,42.2,0.0,1.1,0.0,0.0,79.8,45.4,0.4,0.6,7.7,0.2,86.0,95.9,14.0,4.1,53,,7.0,0.0,,0.0,0.0,24.0,11.0,,,4.0,,33,22,55.7,76.6,71.3,87.3,55.7,76.6,71.3,87.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,121224,2012-12-24,112741,CME,0,112,40135,2847,21714,12,344,0,0,28806,13306,229,437,3282,156,32831,38699,7304,1436,-2311.0,1123.0,3801.0,12.0,-110.0,0.0,0.0,-5068.0,-5963.0,73.0,198.0,-7.0,88.0,-3684.0,-1996.0,1373.0,-315.0,100,7.1,54.1,0.0,0.9,0.0,0.0,71.8,33.2,0.6,1.1,8.2,0.4,81.8,96.4,18.2,3.6,57,5.0,7.0,,,0.0,0.0,24.0,13.0,,,4.0,,33,27,52.4,73.1,64.3,85.5,52.4,73.1,64.3,85.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,121231,2012-12-31,112741,CME,0,112,34531,2917,20052,12,344,0,0,26054,9411,231,322,2866,330,30210,32902,4321,1629,-5604.0,70.0,-1662.0,0.0,0.0,0.0,0.0,-2752.0,-3895.0,2.0,-115.0,-416.0,174.0,-2621.0,-5797.0,-2983.0,193.0,100,8.4,58.1,0.0,1.0,0.0,0.0,75.5,27.3,0.7,0.9,8.3,1.0,87.5,95.3,12.5,4.7,55,6.0,8.0,,,0.0,0.0,23.0,11.0,,,,,33,26,53.1,72.3,68.3,83.1,53.1,72.3,68.3,83.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130108,2013-01-08,112741,CME,0,112,36531,3020,23380,0,494,0,0,26957,7815,229,784,3018,115,31599,34557,4932,1974,2000.0,103.0,3328.0,-12.0,150.0,0.0,0.0,903.0,-1596.0,-2.0,462.0,152.0,-215.0,1389.0,1655.0,611.0,345.0,100,8.3,64.0,0.0,1.4,0.0,0.0,73.8,21.4,0.6,2.1,8.3,0.3,86.5,94.6,13.5,5.4,58,6.0,9.0,0.0,,0.0,0.0,23.0,9.0,,,5.0,,36,24,48.2,67.3,65.2,81.8,48.2,67.3,65.2,81.8,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130115,2013-01-15,112741,CME,0,112,38654,3216,24710,0,604,0,0,28613,8176,362,689,3613,0,33484,36861,5170,1793,2123.0,196.0,1330.0,0.0,110.0,0.0,0.0,1656.0,361.0,133.0,-95.0,595.0,-115.0,1885.0,2304.0,238.0,-181.0,100,8.3,63.9,0.0,1.6,0.0,0.0,74.0,21.2,0.9,1.8,9.3,0.0,86.6,95.4,13.4,4.6,62,6.0,9.0,0.0,4.0,0.0,0.0,25.0,11.0,,,5.0,0.0,37,26,49.4,64.1,63.1,78.9,49.4,64.1,63.1,78.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130122,2013-01-22,112741,CME,0,112,37179,2996,25391,0,831,0,0,27032,5908,363,689,3651,0,31911,35313,5268,1866,-1475.0,-220.0,681.0,0.0,227.0,0.0,0.0,-1581.0,-2268.0,1.0,0.0,38.0,0.0,-1573.0,-1548.0,98.0,73.0,100,8.1,68.3,0.0,2.2,0.0,0.0,72.7,15.9,1.0,1.9,9.8,0.0,85.8,95.0,14.2,5.0,60,4.0,9.0,0.0,5.0,0.0,0.0,25.0,11.0,,,4.0,0.0,37,24,50.1,67.3,64.5,79.3,50.1,67.3,64.5,79.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130129,2013-01-29,112741,CME,0,112,35480,3349,23323,265,708,0,0,25050,6061,573,729,3709,0,30674,33931,4806,1549,-1699.0,353.0,-2068.0,265.0,-123.0,0.0,0.0,-1982.0,153.0,210.0,40.0,58.0,0.0,-1237.0,-1382.0,-462.0,-317.0,100,9.4,65.7,0.7,2.0,0.0,0.0,70.6,17.1,1.6,2.1,10.5,0.0,86.5,95.6,13.5,4.4,64,5.0,9.0,,4.0,0.0,0.0,28.0,12.0,,,4.0,0.0,41,26,49.2,66.1,62.5,78.5,49.2,65.4,62.5,76.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130205,2013-02-05,112741,CME,0,112,37058,3190,25101,0,766,0,0,24701,4682,1408,740,3678,0,30805,34869,6253,2189,1578.0,-159.0,1778.0,-265.0,58.0,0.0,0.0,-349.0,-1379.0,835.0,11.0,-31.0,0.0,131.0,938.0,1447.0,640.0,100,8.6,67.7,0.0,2.1,0.0,0.0,66.7,12.6,3.8,2.0,9.9,0.0,83.1,94.1,16.9,5.9,62,5.0,9.0,0.0,4.0,0.0,0.0,29.0,9.0,,,4.0,0.0,41,23,41.5,67.2,57.8,79.3,41.5,67.2,57.2,77.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130212,2013-02-12,112741,CME,0,112,35107,3463,22814,0,838,0,0,23170,4441,1636,330,3891,115,29552,32897,5555,2210,-1951.0,273.0,-2287.0,0.0,72.0,0.0,0.0,-1531.0,-241.0,228.0,-410.0,213.0,115.0,-1253.0,-1972.0,-698.0,21.0,100,9.9,65.0,0.0,2.4,0.0,0.0,66.0,12.6,4.7,0.9,11.1,0.3,84.2,93.7,15.8,6.3,59,6.0,8.0,0.0,4.0,0.0,0.0,25.0,10.0,,,5.0,,38,24,45.3,64.3,60.9,77.2,45.3,64.3,59.1,74.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130219,2013-02-19,112741,CME,0,112,37555,3319,25869,342,995,0,0,25695,4290,773,867,3960,115,32106,35349,5449,2206,2448.0,-144.0,3055.0,342.0,157.0,0.0,0.0,2525.0,-151.0,-863.0,537.0,69.0,0.0,2554.0,2452.0,-106.0,-4.0,100,8.8,68.9,0.9,2.6,0.0,0.0,68.4,11.4,2.1,2.3,10.5,0.3,85.5,94.1,14.5,5.9,64,6.0,9.0,,5.0,0.0,0.0,26.0,9.0,,,6.0,,45,26,47.3,67.4,60.9,80.2,47.3,66.6,60.9,78.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130226,2013-02-26,112741,CME,0,112,32864,2883,20128,18,680,0,0,22398,4220,2026,570,3526,8,28583,29926,4281,2938,-4691.0,-436.0,-5741.0,-324.0,-315.0,0.0,0.0,-3297.0,-70.0,1253.0,-297.0,-434.0,-107.0,-3523.0,-5423.0,-1168.0,732.0,100,8.8,61.2,0.1,2.1,0.0,0.0,68.2,12.8,6.2,1.7,10.7,0.0,87.0,91.1,13.0,8.9,62,5.0,9.0,,,0.0,0.0,23.0,14.0,,,5.0,,35,31,51.8,61.0,68.0,72.9,50.2,60.0,62.8,69.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130305,2013-03-05,112741,CME,0,112,31547,3977,17419,28,665,108,0,22061,7813,341,466,3135,0,27538,28844,4009,2703,-1317.0,1094.0,-2709.0,10.0,-15.0,108.0,0.0,-337.0,3593.0,-1685.0,-104.0,-391.0,-8.0,-1045.0,-1082.0,-272.0,-235.0,100,12.6,55.2,0.1,2.1,0.3,0.0,69.9,24.8,1.1,1.5,9.9,0.0,87.3,91.4,12.7,8.6,63,7.0,9.0,,,,0.0,20.0,17.0,,,4.0,0.0,35,33,49.8,59.1,67.7,70.9,48.8,59.1,66.7,70.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130312,2013-03-12,112741,CME,0,112,32813,3606,16964,1015,744,108,24,21908,7630,1209,475,3112,0,28981,30062,3832,2751,1266.0,-371.0,-455.0,987.0,79.0,0.0,24.0,-153.0,-183.0,868.0,9.0,-23.0,0.0,1443.0,1218.0,-177.0,48.0,100,11.0,51.7,3.1,2.3,0.3,0.1,66.8,23.3,3.7,1.4,9.5,0.0,88.3,91.6,11.7,8.4,62,6.0,10.0,,4.0,,,16.0,17.0,7.0,,5.0,0.0,34,39,51.1,57.8,67.7,68.5,49.0,55.5,65.6,66.2,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130319,2013-03-19,112741,CME,0,112,28933,3290,13860,0,722,108,0,21132,11742,112,509,586,0,25765,26408,3168,2525,-3880.0,-316.0,-3104.0,-1015.0,-22.0,0.0,-24.0,-776.0,4112.0,-1097.0,34.0,-2526.0,0.0,-3216.0,-3654.0,-664.0,-226.0,100,11.4,47.9,0.0,2.5,0.4,0.0,73.0,40.6,0.4,1.8,2.0,0.0,89.1,91.3,10.9,8.7,52,6.0,4.0,0.0,,,0.0,13.0,19.0,,,4.0,0.0,24,30,63.2,67.0,76.0,77.5,63.2,67.0,76.0,77.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130326,2013-03-26,112741,CME,0,112,34922,2885,19408,213,752,108,0,25258,12062,110,781,723,0,29999,32624,4923,2298,5989.0,-405.0,5548.0,213.0,30.0,0.0,0.0,4126.0,320.0,-2.0,272.0,137.0,0.0,4234.0,6216.0,1755.0,-227.0,100,8.3,55.6,0.6,2.2,0.3,0.0,72.3,34.5,0.3,2.2,2.1,0.0,85.9,93.4,14.1,6.6,64,5.0,9.0,,,,0.0,21.0,18.0,,,4.0,0.0,34,33,54.8,63.8,68.1,75.2,54.8,63.3,68.1,74.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130402,2013-04-02,112741,CME,0,112,39229,3514,21226,221,697,225,0,28988,13967,110,823,992,0,34353,36741,4876,2488,4307.0,629.0,1818.0,8.0,-55.0,117.0,0.0,3730.0,1905.0,0.0,42.0,269.0,0.0,4354.0,4117.0,-47.0,190.0,100,9.0,54.1,0.6,1.8,0.6,0.0,73.9,35.6,0.3,2.1,2.5,0.0,87.6,93.7,12.4,6.3,71,6.0,10.0,,,,0.0,24.0,19.0,,,4.0,0.0,39,36,54.1,62.6,68.5,74.6,54.1,62.6,68.5,74.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130409,2013-04-09,112741,CME,0,112,42549,2745,26199,170,486,272,0,33161,11472,110,1030,1019,0,37702,39242,4847,3307,3320.0,-769.0,4973.0,-51.0,-211.0,47.0,0.0,4173.0,-2495.0,0.0,207.0,27.0,0.0,3349.0,2501.0,-29.0,819.0,100,6.5,61.6,0.4,1.1,0.6,0.0,77.9,27.0,0.3,2.4,2.4,0.0,88.6,92.2,11.4,7.8,70,5.0,10.0,,,,0.0,27.0,16.0,,,4.0,0.0,40,33,58.1,59.1,71.0,74.4,58.1,58.8,71.0,74.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130416,2013-04-16,112741,CME,0,112,46640,2438,31843,186,323,258,0,37919,10300,115,1156,1158,0,42137,43860,4503,2780,4091.0,-307.0,5644.0,16.0,-163.0,-14.0,0.0,4758.0,-1172.0,5.0,126.0,139.0,0.0,4435.0,4618.0,-344.0,-527.0,100,5.2,68.3,0.4,0.7,0.6,0.0,81.3,22.1,0.2,2.5,2.5,0.0,90.3,94.0,9.7,6.0,66,,12.0,4.0,,,0.0,24.0,14.0,,4.0,6.0,0.0,39,34,65.0,56.5,76.1,76.2,65.0,56.2,76.1,75.8,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130423,2013-04-23,112741,CME,0,112,45127,2746,28579,178,521,433,0,36176,11546,114,784,1293,0,40519,42143,4608,2984,-1513.0,308.0,-3264.0,-8.0,198.0,175.0,0.0,-1743.0,1246.0,-1.0,-372.0,135.0,0.0,-1618.0,-1717.0,105.0,204.0,100,6.1,63.3,0.4,1.2,1.0,0.0,80.2,25.6,0.3,1.7,2.9,0.0,89.8,93.4,10.2,6.6,65,4.0,10.0,4.0,,,0.0,23.0,16.0,,,5.0,0.0,37,34,66.8,55.0,75.7,73.7,66.8,54.6,75.7,73.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130430,2013-04-30,112741,CME,0,112,46571,3246,30601,316,524,385,0,35098,11163,122,1750,1064,0,41056,43651,5515,2920,1444.0,500.0,2022.0,138.0,3.0,-48.0,0.0,-1078.0,-383.0,8.0,966.0,-229.0,0.0,537.0,1508.0,907.0,-64.0,100,7.0,65.7,0.7,1.1,0.8,0.0,75.4,24.0,0.3,3.8,2.3,0.0,88.2,93.7,11.8,6.3,63,5.0,10.0,,,,0.0,22.0,16.0,,4.0,,0.0,37,31,62.1,54.0,71.3,75.5,62.1,53.5,71.3,74.8,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130507,2013-05-07,112741,CME,0,112,46005,3528,28961,312,516,407,0,34718,11269,125,1774,1364,0,40973,42438,5032,3567,-566.0,282.0,-1640.0,-4.0,-8.0,22.0,0.0,-380.0,106.0,3.0,24.0,300.0,0.0,-83.0,-1213.0,-483.0,647.0,100,7.7,63.0,0.7,1.1,0.9,0.0,75.5,24.5,0.3,3.9,3.0,0.0,89.1,92.2,10.9,7.8,63,5.0,10.0,,,,0.0,21.0,17.0,,4.0,,0.0,37,32,63.1,53.0,71.9,71.6,63.1,52.5,71.9,71.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130514,2013-05-14,112741,CME,0,112,37320,3389,22806,316,521,407,0,27608,8196,89,2035,1628,0,33958,33442,3362,3878,-8685.0,-139.0,-6155.0,4.0,5.0,0.0,0.0,-7110.0,-3073.0,-36.0,261.0,264.0,0.0,-7015.0,-8996.0,-1670.0,311.0,100,9.1,61.1,0.8,1.4,1.1,0.0,74.0,22.0,0.2,5.5,4.4,0.0,91.0,89.6,9.0,10.4,61,4.0,9.0,,,,0.0,17.0,17.0,,5.0,6.0,0.0,33,34,61.0,53.7,72.4,65.9,61.0,53.2,72.4,65.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130521,2013-05-21,112741,CME,0,112,32833,5776,17230,406,116,419,0,22505,6764,13,1097,1273,0,29913,26105,2920,6728,-4487.0,2387.0,-5576.0,90.0,-405.0,12.0,0.0,-5103.0,-1432.0,-76.0,-938.0,-355.0,0.0,-4045.0,-7337.0,-442.0,2850.0,100,17.6,52.5,1.2,0.4,1.3,0.0,68.5,20.6,0.0,3.3,3.9,0.0,91.1,79.5,8.9,20.5,57,7.0,8.0,4.0,,,0.0,16.0,16.0,,4.0,4.0,0.0,34,29,58.4,45.8,72.2,58.1,58.4,45.1,72.2,57.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130528,2013-05-28,112741,CME,0,112,29377,7217,17265,367,0,419,0,18459,6012,64,1025,1375,0,27132,25502,2245,3875,-3456.0,1441.0,35.0,-39.0,-116.0,0.0,0.0,-4046.0,-752.0,51.0,-72.0,102.0,0.0,-2781.0,-603.0,-675.0,-2853.0,100,24.6,58.8,1.2,0.0,1.4,0.0,62.8,20.5,0.2,3.5,4.7,0.0,92.4,86.8,7.6,13.2,56,7.0,8.0,4.0,0.0,,0.0,13.0,17.0,,4.0,6.0,0.0,30,33,56.3,51.8,72.4,64.0,56.3,51.0,72.3,62.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130604,2013-06-04,112741,CME,0,112,25530,11736,13210,232,146,327,0,10609,6618,25,877,958,0,23625,21370,1905,4160,-3847.0,4519.0,-4055.0,-135.0,146.0,-92.0,0.0,-7850.0,606.0,-39.0,-148.0,-417.0,0.0,-3507.0,-4132.0,-340.0,285.0,100,46.0,51.7,0.9,0.6,1.3,0.0,41.6,25.9,0.1,3.4,3.8,0.0,92.5,83.7,7.5,16.3,53,8.0,7.0,,,,0.0,11.0,19.0,,,,0.0,28,30,50.8,51.0,70.6,62.3,50.8,50.3,70.6,61.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130611,2013-06-11,112741,CME,0,112,26293,13621,11446,1850,146,326,59,8168,7373,50,430,801,0,24324,21905,1969,4388,763.0,1885.0,-1764.0,1618.0,0.0,-1.0,59.0,-2441.0,755.0,25.0,-447.0,-157.0,0.0,699.0,535.0,64.0,228.0,100,51.8,43.5,7.0,0.6,1.2,0.2,31.1,28.0,0.2,1.6,3.0,0.0,92.5,83.3,7.5,16.7,48,7.0,6.0,5.0,,,,10.0,18.0,4.0,,,0.0,28,30,51.6,51.3,69.5,63.9,51.6,44.4,68.1,57.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130618,2013-06-18,112741,CME,0,112,11742,2333,255,0,146,458,0,6921,6848,124,458,203,0,9982,7888,1760,3854,-14551.0,-11288.0,-11191.0,-1850.0,0.0,132.0,-59.0,-1247.0,-525.0,74.0,28.0,-598.0,0.0,-14342.0,-14017.0,-209.0,-534.0,100,19.9,2.2,0.0,1.2,3.9,0.0,58.9,58.3,1.1,3.9,1.7,0.0,85.0,67.2,15.0,32.8,34,5.0,,0.0,,,0.0,6.0,15.0,,,,0.0,15,21,61.3,39.8,75.3,52.5,61.3,39.8,75.3,52.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130625,2013-06-25,112741,CME,0,112,11632,4877,0,21,146,488,0,4117,6563,231,663,203,0,10055,7506,1577,4126,-110.0,2544.0,-255.0,21.0,0.0,30.0,0.0,-2804.0,-285.0,107.0,205.0,0.0,0.0,73.0,-382.0,-183.0,272.0,100,41.9,0.0,0.2,1.3,4.2,0.0,35.4,56.4,2.0,5.7,1.7,0.0,86.4,64.5,13.6,35.5,36,7.0,0.0,,,,0.0,9.0,13.0,,,,0.0,21,19,44.0,41.2,66.4,53.9,43.4,41.2,65.9,53.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130702,2013-07-02,112741,CME,0,112,12384,5954,126,31,146,508,0,3907,6964,161,290,203,0,10489,7993,1895,4391,752.0,1077.0,126.0,10.0,0.0,20.0,0.0,-210.0,401.0,-70.0,-373.0,0.0,0.0,434.0,487.0,318.0,265.0,100,48.1,1.0,0.3,1.2,4.1,0.0,31.5,56.2,1.3,2.3,1.6,0.0,84.7,64.5,15.3,35.5,36,8.0,,,,,0.0,8.0,14.0,,,,0.0,18,21,49.2,40.3,69.4,52.3,48.8,40.3,68.8,52.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,130709,2013-07-09,112741,CME,0,112,12512,5623,217,27,146,516,0,4027,6771,86,512,303,0,10421,7920,2091,4592,128.0,-331.0,91.0,-4.0,0.0,8.0,0.0,120.0,-193.0,-75.0,222.0,100.0,0.0,-68.0,-73.0,196.0,201.0,100,44.9,1.7,0.2,1.2,4.1,0.0,32.2,54.1,0.7,4.1,2.4,0.0,83.3,63.3,16.7,36.7,37,6.0,,,,,0.0,7.0,15.0,,,,0.0,17,23,50.8,38.2,71.3,50.1,50.6,38.2,71.1,50.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly
