Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,140617,2014-06-17,124603,CBT,0,124,166936,41679,71503,33396,12989,8743,533,46131,23422,5678,7201,8436,2,147609,151713,19327,15223,36045.0,705.0,8774.0,30704.0,-1208.0,202.0,-16.0,-1456.0,-3768.0,5372.0,-75.0,-1875.0,0.0,34026.0,39393.0,2019.0,-3348.0,100,25.0,42.8,20.0,7.8,5.2,0.3,27.6,14.0,3.4,4.3,5.1,0.0,88.4,90.9,11.6,9.1,117,21.0,15.0,14.0,8.0,,,31.0,16.0,8.0,6.0,14.0,,86,58,26.8,41.9,38.0,61.2,19.4,30.0,29.0,43.2,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,140624,2014-06-24,124603,CBT,0,124,116223,36567,59583,502,13931,8933,532,41381,23728,527,7246,7851,0,100686,101656,15537,14567,-50713.0,-5112.0,-11920.0,-32894.0,942.0,190.0,-1.0,-4750.0,306.0,-5151.0,45.0,-585.0,-2.0,-46923.0,-50057.0,-3790.0,-656.0,100,31.5,51.3,0.4,12.0,7.7,0.5,35.6,20.4,0.5,6.2,6.8,0.0,86.6,87.5,13.4,12.5,110,21.0,10.0,,10.0,,4.0,27.0,19.0,8.0,8.0,12.0,0.0,72,53,27.8,38.7,41.9,58.2,27.7,38.7,41.9,58.0,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,140701,2014-07-01,124603,CBT,0,124,130149,35554,73604,497,13896,9109,453,54148,24489,526,7415,8334,24,112513,117036,17636,13113,13926.0,-1013.0,14021.0,-5.0,-35.0,176.0,-79.0,12767.0,761.0,-1.0,169.0,483.0,24.0,11827.0,15380.0,2099.0,-1454.0,100,27.3,56.6,0.4,10.7,7.0,0.3,41.6,18.8,0.4,5.7,6.4,0.0,86.4,89.9,13.6,10.1,118,18.0,15.0,,9.0,,,37.0,16.0,7.0,8.0,12.0,,78,54,25.2,39.4,38.5,58.9,25.2,39.4,38.5,58.7,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,140708,2014-07-08,124603,CBT,0,124,116977,35936,65647,381,13718,9214,587,43855,19183,304,7513,7122,0,102294,102438,14683,14539,-13172.0,382.0,-7957.0,-116.0,-178.0,105.0,134.0,-10293.0,-5306.0,-222.0,98.0,-1212.0,-24.0,-10219.0,-14598.0,-2953.0,1426.0,100,30.7,56.1,0.3,11.7,7.9,0.5,37.5,16.4,0.3,6.4,6.1,0.0,87.4,87.6,12.6,12.4,112,19.0,13.0,,10.0,,4.0,33.0,13.0,5.0,8.0,13.0,0.0,74,49,27.6,40.7,41.8,60.6,27.5,40.7,41.6,60.3,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,140715,2014-07-15,124603,CBT,0,124,124372,35220,66639,359,13663,9236,512,49621,25035,5,8182,8365,0,107562,110151,16810,14221,7395.0,-716.0,992.0,-22.0,-55.0,22.0,-75.0,5766.0,5852.0,-299.0,669.0,1243.0,0.0,5268.0,7713.0,2127.0,-318.0,100,28.3,53.6,0.3,11.0,7.4,0.4,39.9,20.1,0.0,6.6,6.7,0.0,86.5,88.6,13.5,11.4,115,20.0,13.0,,10.0,,4.0,32.0,15.0,,9.0,13.0,0.0,74,49,26.9,40.9,40.1,60.1,26.8,40.9,40.0,59.8,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,140722,2014-07-22,124603,CBT,0,124,127254,35587,73382,360,9630,9131,506,56252,18731,21,7573,10145,0,109929,112276,17325,14978,2882.0,367.0,6743.0,1.0,-4033.0,-105.0,-6.0,6631.0,-6304.0,16.0,-609.0,1780.0,0.0,2367.0,2125.0,515.0,757.0,100,28.0,57.7,0.3,7.6,7.2,0.4,44.2,14.7,0.0,6.0,8.0,0.0,86.4,88.2,13.6,11.8,120,21.0,14.0,,8.0,,,34.0,14.0,,9.0,17.0,0.0,75,52,27.1,40.8,40.1,59.3,27.0,40.8,40.0,59.1,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,140729,2014-07-29,124603,CBT,0,124,126706,35702,82901,317,9540,9442,481,53588,11715,1797,8049,5568,0,109474,112221,17232,14485,-548.0,115.0,9519.0,-43.0,-90.0,311.0,-25.0,-2664.0,-7016.0,1776.0,476.0,-4577.0,0.0,-455.0,-55.0,-93.0,-493.0,100,28.2,65.4,0.3,7.5,7.5,0.4,42.3,9.2,1.4,6.4,4.4,0.0,86.4,88.6,13.6,11.4,115,18.0,14.0,,9.0,,4.0,31.0,16.0,5.0,11.0,13.0,0.0,75,51,27.2,42.7,41.1,62.0,27.2,42.7,41.1,61.0,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,140805,2014-08-05,124603,CBT,0,124,116656,38218,64987,151,8612,10001,339,38864,18360,6064,7588,4248,4,99840,104154,16816,12502,-10050.0,2516.0,-17914.0,-166.0,-928.0,559.0,-142.0,-14724.0,6645.0,4267.0,-461.0,-1320.0,4.0,-9634.0,-8067.0,-416.0,-1983.0,100,32.8,55.7,0.1,7.4,8.6,0.3,33.3,15.7,5.2,6.5,3.6,0.0,85.6,89.3,14.4,10.7,112,21.0,14.0,,9.0,,4.0,28.0,17.0,6.0,9.0,11.0,,74,51,26.7,40.3,39.0,59.1,22.4,40.2,34.7,57.7,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,140812,2014-08-12,124603,CBT,0,124,109918,42641,55609,255,8493,9681,478,29492,22176,5033,7264,3655,4,93660,96891,16258,13027,-6738.0,4423.0,-9378.0,104.0,-119.0,-320.0,139.0,-9372.0,3816.0,-1031.0,-324.0,-593.0,0.0,-6180.0,-7263.0,-558.0,525.0,100,38.8,50.6,0.2,7.7,8.8,0.4,26.8,20.2,4.6,6.6,3.3,0.0,85.2,88.1,14.8,11.9,108,24.0,10.0,,9.0,,4.0,23.0,18.0,5.0,12.0,9.0,,72,47,25.4,39.5,37.7,59.1,23.3,39.2,34.9,57.2,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,140819,2014-08-19,124603,CBT,0,124,111288,43237,55828,376,8816,9079,600,32839,23080,425,6511,5769,367,93171,95524,18117,15764,1370.0,596.0,219.0,121.0,323.0,-602.0,122.0,3347.0,904.0,-4608.0,-753.0,2114.0,363.0,-489.0,-1367.0,1859.0,2737.0,100,38.9,50.2,0.3,7.9,8.2,0.5,29.5,20.7,0.4,5.9,5.2,0.3,83.7,85.8,16.3,14.2,111,22.0,10.0,,9.0,,4.0,24.0,20.0,7.0,12.0,11.0,,75,52,23.3,39.2,36.4,58.3,23.3,38.9,36.4,58.0,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,140826,2014-08-26,124603,CBT,0,124,121836,39686,61901,435,9390,8843,618,47896,21932,14,5709,9559,1172,104920,104474,16916,17362,10548.0,-3551.0,6073.0,59.0,574.0,-236.0,18.0,15057.0,-1148.0,-411.0,-802.0,3790.0,805.0,11749.0,8950.0,-1201.0,1598.0,100,32.6,50.8,0.4,7.7,7.3,0.5,39.3,18.0,0.0,4.7,7.8,1.0,86.1,85.7,13.9,14.3,114,19.0,15.0,,9.0,,4.0,25.0,19.0,,9.0,15.0,,66,59,27.0,38.6,40.4,57.8,27.0,38.6,40.4,57.5,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,140902,2014-09-02,124603,CBT,0,124,129550,37739,72236,1074,9312,9135,631,54461,15874,1592,5909,9797,1371,112089,111710,17461,17840,7714.0,-1947.0,10335.0,639.0,-78.0,292.0,13.0,6565.0,-6058.0,1578.0,200.0,238.0,199.0,7169.0,7236.0,545.0,478.0,100,29.1,55.8,0.8,7.2,7.1,0.5,42.0,12.3,1.2,4.6,7.6,1.1,86.5,86.2,13.5,13.8,119,17.0,17.0,4.0,9.0,,4.0,29.0,18.0,6.0,10.0,15.0,,72,62,27.0,37.2,40.9,56.5,26.9,37.2,40.8,55.5,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,140909,2014-09-09,124603,CBT,0,124,129446,36784,69632,2567,9122,9422,405,52011,14514,5125,5348,7773,1594,112956,111032,16490,18414,-104.0,-955.0,-2604.0,1493.0,-190.0,287.0,-226.0,-2450.0,-1360.0,3533.0,-561.0,-2024.0,223.0,867.0,-678.0,-971.0,574.0,100,28.4,53.8,2.0,7.0,7.3,0.3,40.2,11.2,4.0,4.1,6.0,1.2,87.3,85.8,12.7,14.2,119,16.0,18.0,5.0,9.0,,4.0,32.0,19.0,7.0,9.0,12.0,,74,63,25.7,36.4,38.8,55.6,25.7,36.4,38.7,54.3,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,140916,2014-09-16,124603,CBT,0,124,171584,38550,74269,29953,8906,7280,291,60989,20665,8305,6408,9153,1641,155043,151557,16541,20027,42138.0,1766.0,4637.0,27386.0,-216.0,-2142.0,-114.0,8978.0,6151.0,3180.0,1060.0,1380.0,47.0,42087.0,40525.0,51.0,1613.0,100,22.5,43.3,17.5,5.2,4.2,0.2,35.5,12.0,4.8,3.7,5.3,1.0,90.4,88.3,9.6,11.7,130,19.0,16.0,15.0,9.0,,4.0,41.0,16.0,17.0,12.0,10.0,,97,71,19.8,35.5,31.0,54.0,18.2,28.8,27.3,43.4,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,140923,2014-09-23,124603,CBT,0,124,135500,43094,81881,808,9590,5367,314,56829,16218,3489,5665,12418,96,119885,120591,15615,14909,-36084.0,4544.0,7612.0,-29145.0,684.0,-1913.0,23.0,-4160.0,-4447.0,-4816.0,-743.0,3265.0,-1545.0,-35158.0,-30966.0,-926.0,-5118.0,100,31.8,60.4,0.6,7.1,4.0,0.2,41.9,12.0,2.6,4.2,9.2,0.1,88.5,89.0,11.5,11.0,117,15.0,16.0,,10.0,,4.0,29.0,22.0,7.0,8.0,14.0,,69,62,22.3,36.4,37.1,53.7,22.2,35.9,37.0,52.7,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,140930,2014-09-30,124603,CBT,0,124,138401,44680,88663,740,9825,5465,356,57696,14260,3211,5418,8673,96,122022,121464,16379,16937,2901.0,1586.0,6782.0,-68.0,235.0,98.0,42.0,867.0,-1958.0,-278.0,-247.0,-3745.0,0.0,2137.0,873.0,764.0,2028.0,100,32.3,64.1,0.5,7.1,3.9,0.3,41.7,10.3,2.3,3.9,6.3,0.1,88.2,87.8,11.8,12.2,113,15.0,17.0,,9.0,,4.0,32.0,17.0,,8.0,12.0,,68,55,20.9,40.9,35.3,59.4,20.9,40.9,35.3,58.4,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,141007,2014-10-07,124603,CBT,0,124,132272,45907,83048,559,9036,5646,425,48522,13400,5365,6113,6594,91,116018,115128,16254,17144,-6129.0,1227.0,-5615.0,-181.0,-789.0,181.0,69.0,-9174.0,-860.0,2154.0,695.0,-2079.0,-5.0,-6004.0,-6336.0,-125.0,207.0,100,34.7,62.8,0.4,6.8,4.3,0.3,36.7,10.1,4.1,4.6,5.0,0.1,87.7,87.0,12.3,13.0,103,16.0,15.0,,9.0,,4.0,26.0,13.0,4.0,7.0,14.0,,63,51,25.0,38.7,41.1,56.7,24.4,38.3,38.9,55.9,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,141014,2014-10-14,124603,CBT,0,124,118467,45590,70395,589,8995,6199,390,35733,12832,5103,6214,8090,86,102700,103684,15767,14783,-13805.0,-317.0,-12653.0,30.0,-41.0,553.0,-35.0,-12789.0,-568.0,-262.0,101.0,1496.0,-5.0,-13318.0,-11444.0,-487.0,-2361.0,100,38.5,59.4,0.5,7.6,5.2,0.3,30.2,10.8,4.3,5.2,6.8,0.1,86.7,87.5,13.3,12.5,101,16.0,14.0,,9.0,,4.0,25.0,14.0,6.0,8.0,12.0,,65,49,27.5,39.0,44.3,56.5,27.5,38.5,42.9,55.1,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,141021,2014-10-21,124603,CBT,0,124,110537,53395,55572,619,9024,5337,648,25379,19440,3208,6041,8098,80,98394,93002,12143,17535,-7930.0,7805.0,-14823.0,30.0,29.0,-862.0,258.0,-10354.0,6608.0,-1895.0,-173.0,8.0,-6.0,-4306.0,-10682.0,-3624.0,2752.0,100,48.3,50.3,0.6,8.2,4.8,0.6,23.0,17.6,2.9,5.5,7.3,0.1,89.0,84.1,11.0,15.9,97,18.0,12.0,,9.0,,4.0,21.0,16.0,,9.0,9.0,,62,44,27.5,35.2,42.5,51.2,27.5,34.7,42.5,49.2,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,141028,2014-10-28,124603,CBT,0,124,113066,48185,59056,901,9575,4963,668,35400,19575,541,5591,9065,74,100935,94843,12131,18223,2529.0,-5210.0,3484.0,282.0,551.0,-374.0,20.0,10021.0,135.0,-2667.0,-450.0,967.0,-6.0,2541.0,1841.0,-12.0,688.0,100,42.6,52.2,0.8,8.5,4.4,0.6,31.3,17.3,0.5,4.9,8.0,0.1,89.3,83.9,10.7,16.1,99,18.0,12.0,,9.0,,4.0,23.0,17.0,5.0,8.0,9.0,,65,46,29.5,36.9,46.2,51.9,29.4,36.1,46.2,50.8,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,141104,2014-11-04,124603,CBT,0,124,132970,46402,77748,883,9116,4487,847,53336,20652,690,5452,7134,3,116729,112444,16241,20526,19904.0,-1783.0,18692.0,-18.0,-459.0,-476.0,179.0,17936.0,1077.0,149.0,-139.0,-1931.0,-71.0,15794.0,17601.0,4110.0,2303.0,100,34.9,58.5,0.7,6.9,3.4,0.6,40.1,15.5,0.5,4.1,5.4,0.0,87.8,84.6,12.2,15.4,105,17.0,16.0,,9.0,,4.0,26.0,14.0,4.0,8.0,12.0,,66,50,27.4,37.4,42.7,56.2,27.3,36.7,42.7,55.6,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,141111,2014-11-11,124603,CBT,0,124,135540,45049,77092,779,10309,4350,661,57324,21600,228,5307,8371,158,119815,113239,15725,22301,2570.0,-1353.0,-656.0,-104.0,1193.0,-137.0,-186.0,3988.0,948.0,-462.0,-145.0,1237.0,155.0,3086.0,795.0,-516.0,1775.0,100,33.2,56.9,0.6,7.6,3.2,0.5,42.3,15.9,0.2,3.9,6.2,0.1,88.4,83.5,11.6,16.5,104,15.0,15.0,,11.0,,4.0,24.0,16.0,4.0,6.0,15.0,,62,54,24.3,38.0,40.8,55.2,24.3,37.4,40.7,54.6,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,141118,2014-11-18,124603,CBT,0,124,143442,46216,83038,896,10755,4344,624,62062,23071,4,5511,7984,189,126257,120150,17185,23292,7902.0,1167.0,5946.0,117.0,446.0,-6.0,-37.0,4738.0,1471.0,-224.0,204.0,-387.0,31.0,6442.0,6911.0,1460.0,991.0,100,32.2,57.9,0.6,7.5,3.0,0.4,43.3,16.1,0.0,3.8,5.6,0.1,88.0,83.8,12.0,16.2,107,16.0,15.0,,11.0,,4.0,25.0,18.0,,7.0,13.0,,65,52,23.4,38.3,38.8,56.3,23.4,37.8,38.8,55.7,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,141125,2014-11-25,124603,CBT,0,124,143642,45008,85325,861,11367,3614,457,62322,21732,55,6212,7734,0,126282,119778,17360,23864,200.0,-1208.0,2287.0,-35.0,612.0,-730.0,-167.0,260.0,-1339.0,51.0,701.0,-250.0,-189.0,25.0,-372.0,175.0,572.0,100,31.3,59.4,0.6,7.9,2.5,0.3,43.4,15.1,0.0,4.3,5.4,0.0,87.9,83.4,12.1,16.6,108,16.0,16.0,,11.0,,4.0,25.0,17.0,4.0,8.0,13.0,0.0,66,53,22.3,39.2,38.6,55.3,22.2,38.6,38.6,54.8,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,141202,2014-12-02,124603,CBT,0,124,150230,44415,90732,1095,11169,3899,542,68017,22492,511,6240,8572,0,131989,127843,18241,22387,6588.0,-593.0,5407.0,234.0,-198.0,285.0,85.0,5695.0,760.0,456.0,28.0,838.0,0.0,5707.0,8065.0,881.0,-1477.0,100,29.6,60.4,0.7,7.4,2.6,0.4,45.3,15.0,0.3,4.2,5.7,0.0,87.9,85.1,12.1,14.9,115,14.0,18.0,,11.0,,4.0,30.0,18.0,5.0,7.0,14.0,0.0,69,58,21.2,39.3,37.8,56.8,21.2,38.7,37.8,56.2,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,141209,2014-12-09,124603,CBT,0,124,141923,45668,87548,4252,10696,3878,662,57286,18540,933,5632,6421,5,125134,122239,16789,19684,-8307.0,1253.0,-3184.0,3157.0,-473.0,-21.0,120.0,-10731.0,-3952.0,422.0,-608.0,-2151.0,5.0,-6855.0,-5604.0,-1452.0,-2703.0,100,32.2,61.7,3.0,7.5,2.7,0.5,40.4,13.1,0.7,4.0,4.5,0.0,88.2,86.1,11.8,13.9,109,14.0,15.0,5.0,12.0,,4.0,32.0,18.0,6.0,6.0,9.0,,74,51,21.7,40.2,36.7,57.4,21.7,39.6,36.7,55.0,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,141216,2014-12-16,124603,CBT,0,124,166860,48753,93443,18264,10419,4365,388,58292,16379,5953,5262,4906,1634,148965,145332,17895,21528,24937.0,3085.0,5895.0,14012.0,-277.0,487.0,-274.0,1006.0,-2161.0,5020.0,-370.0,-1515.0,1629.0,23831.0,23093.0,1106.0,1844.0,100,29.2,56.0,10.9,6.2,2.6,0.2,34.9,9.8,3.6,3.2,2.9,1.0,89.3,87.1,10.7,12.9,105,16.0,13.0,11.0,10.0,,4.0,35.0,12.0,8.0,4.0,7.0,,83,48,20.4,43.5,34.0,60.2,18.3,40.0,31.2,52.8,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,141223,2014-12-23,124603,CBT,0,124,106710,36870,69238,292,10523,3785,535,39093,13718,32,2013,7889,106,89464,95595,17246,11115,-60150.0,-11883.0,-24205.0,-17972.0,104.0,-580.0,147.0,-19199.0,-2661.0,-5921.0,-3249.0,2983.0,-1528.0,-59501.0,-49737.0,-649.0,-10413.0,100,34.6,64.9,0.3,9.9,3.5,0.5,36.6,12.9,0.0,1.9,7.4,0.1,83.8,89.6,16.2,10.4,90,16.0,14.0,,10.0,,4.0,22.0,13.0,,,10.0,,56,44,27.1,39.2,42.6,59.6,27.0,38.9,42.6,59.3,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,141230,2014-12-30,124603,CBT,0,124,113907,36772,74503,499,10324,3777,624,45678,14920,1,2288,7847,123,96309,102294,17598,11613,7197.0,-98.0,5265.0,207.0,-199.0,-8.0,89.0,6585.0,1202.0,-31.0,275.0,-42.0,17.0,6845.0,6699.0,352.0,498.0,100,32.3,65.4,0.4,9.1,3.3,0.5,40.1,13.1,0.0,2.0,6.9,0.1,84.6,89.8,15.4,10.2,96,16.0,16.0,,10.0,,4.0,25.0,12.0,,4.0,11.0,,60,45,24.4,38.3,40.5,58.9,24.4,38.3,40.5,58.4,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,150106,2015-01-06,124603,CBT,0,124,112615,38168,78388,367,9453,4123,629,44846,10434,331,2106,7250,111,96011,101633,16604,10982,-1292.0,1396.0,3885.0,-132.0,-871.0,346.0,5.0,-832.0,-4486.0,330.0,-182.0,-597.0,-12.0,-298.0,-661.0,-994.0,-631.0,100,33.9,69.6,0.3,8.4,3.7,0.6,39.8,9.3,0.3,1.9,6.4,0.1,85.3,90.2,14.7,9.8,97,16.0,15.0,,9.0,,4.0,28.0,12.0,,,11.0,,62,45,23.0,41.1,39.0,62.3,22.9,41.1,38.8,62.0,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,150113,2015-01-13,124603,CBT,0,124,110732,40448,75934,404,9493,3762,619,39394,13185,124,4053,5436,115,94650,99579,16082,11153,-1883.0,2280.0,-2454.0,37.0,40.0,-361.0,-10.0,-5452.0,2751.0,-207.0,1947.0,-1814.0,4.0,-1361.0,-2054.0,-522.0,171.0,100,36.5,68.6,0.4,8.6,3.4,0.6,35.6,11.9,0.1,3.7,4.9,0.1,85.5,89.9,14.5,10.1,96,17.0,13.0,,10.0,,4.0,23.0,15.0,,7.0,8.0,,63,44,23.5,40.7,40.6,62.8,23.4,40.7,40.5,62.4,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,150120,2015-01-20,124603,CBT,0,124,100601,39300,70444,300,8506,3954,548,31038,10953,289,3856,5978,111,83948,92577,16653,8024,-10131.0,-1148.0,-5490.0,-104.0,-987.0,192.0,-71.0,-8356.0,-2232.0,165.0,-197.0,542.0,-4.0,-10702.0,-7002.0,571.0,-3129.0,100,39.1,70.0,0.3,8.5,3.9,0.5,30.9,10.9,0.3,3.8,5.9,0.1,83.4,92.0,16.6,8.0,92,16.0,12.0,,9.0,,,27.0,10.0,,8.0,7.0,,65,35,26.4,44.1,41.9,66.1,26.3,43.8,41.7,65.8,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,150127,2015-01-27,124603,CBT,0,124,105940,44634,67491,316,8515,3794,744,27372,16065,2088,3604,6181,117,87390,96796,18550,9144,5339.0,5334.0,-2953.0,16.0,9.0,-160.0,196.0,-3666.0,5112.0,1799.0,-252.0,203.0,6.0,3442.0,4219.0,1897.0,1120.0,100,42.1,63.7,0.3,8.0,3.6,0.7,25.8,15.2,2.0,3.4,5.8,0.1,82.5,91.4,17.5,8.6,92,17.0,11.0,,9.0,,4.0,22.0,13.0,6.0,9.0,8.0,,66,39,27.3,41.4,41.9,60.2,27.2,41.1,41.8,59.9,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,150203,2015-02-03,124603,CBT,0,124,105009,38989,70007,284,8528,3696,972,29438,12011,1477,3985,6170,118,83791,94735,21218,10274,-931.0,-5645.0,2516.0,-32.0,13.0,-98.0,228.0,2066.0,-4054.0,-611.0,381.0,-11.0,1.0,-3599.0,-2061.0,2668.0,1130.0,100,37.1,66.7,0.3,8.1,3.5,0.9,28.0,11.4,1.4,3.8,5.9,0.1,79.8,90.2,20.2,9.8,92,16.0,13.0,,8.0,,,26.0,9.0,6.0,9.0,9.0,,65,40,22.0,40.6,34.4,61.3,22.0,40.3,34.3,61.1,($5 X DJIA INDEX),F20,FutOnly
