Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,121218,2012-12-18,85692,CMX,1,85,153815,51535,36481,16114,70922,84667,138571,137262,15244,16553,153815,51535,36481,16114,70922,84667,138571,137262,15244,16553,0,0,0,0,0,0,0,0,0,0,2505.0,2942.0,519.0,-537.0,-719.0,2938.0,1686.0,2920.0,819.0,-415.0,100,33.5,23.7,10.5,46.1,55.0,90.1,89.2,9.9,10.8,100,33.5,23.7,10.5,46.1,55.0,90.1,89.2,9.9,10.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,72,80,38,45,49,143,147,221,72,80,38,45,49,143,147,0,0,0,0,0,0,0,0,22.1,30.1,37.3,41.1,21.6,27.7,33.2,37.8,22.1,30.1,37.3,41.1,21.6,27.7,33.2,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,121224,2012-12-24,85692,CMX,1,85,148449,45600,37889,16725,71060,79791,133385,134405,15064,14044,148449,45600,37889,16725,71060,79791,133385,134405,15064,14044,0,0,0,0,0,0,0,0,0,0,-5366.0,-5935.0,1408.0,611.0,138.0,-4876.0,-5186.0,-2857.0,-180.0,-2509.0,100,30.7,25.5,11.3,47.9,53.7,89.9,90.5,10.1,9.5,100,30.7,25.5,11.3,47.9,53.7,89.9,90.5,10.1,9.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,59,68,39,45,45,129,136,197,59,68,39,45,45,129,136,0,0,0,0,0,0,0,0,22.5,29.0,38.2,40.1,22.2,26.9,34.2,36.6,22.5,29.0,38.2,40.1,22.2,26.9,34.2,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,121231,2012-12-31,85692,CMX,1,85,146548,45486,36155,15418,71160,81298,132064,132871,14484,13677,146548,45486,36155,15418,71160,81298,132064,132871,14484,13677,0,0,0,0,0,0,0,0,0,0,-1901.0,-114.0,-1734.0,-1307.0,100.0,1507.0,-1321.0,-1534.0,-580.0,-367.0,100,31.0,24.7,10.5,48.6,55.5,90.1,90.7,9.9,9.3,100,31.0,24.7,10.5,48.6,55.5,90.1,90.7,9.9,9.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,63,61,34,42,43,127,124,193,63,61,34,42,43,127,124,0,0,0,0,0,0,0,0,23.0,29.8,39.0,41.6,22.7,28.1,34.9,38.3,23.0,29.8,39.0,41.6,22.7,28.1,34.9,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130108,2013-01-08,85692,CMX,1,85,156245,47014,34638,17553,73141,89080,137708,141271,18537,14974,156245,47014,34638,17553,73141,89080,137708,141271,18537,14974,0,0,0,0,0,0,0,0,0,0,9697.0,1528.0,-1517.0,2135.0,1981.0,7782.0,5644.0,8400.0,4053.0,1297.0,100,30.1,22.2,11.2,46.8,57.0,88.1,90.4,11.9,9.6,100,30.1,22.2,11.2,46.8,57.0,88.1,90.4,11.9,9.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,64,65,38,43,45,133,127,196,64,65,38,43,45,133,127,0,0,0,0,0,0,0,0,21.7,31.8,36.3,43.1,21.4,27.6,32.9,37.6,21.7,31.8,36.3,43.1,21.4,27.6,32.9,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130115,2013-01-15,85692,CMX,1,85,155689,48130,36148,16286,73334,89553,137750,141987,17939,13702,155689,48130,36148,16286,73334,89553,137750,141987,17939,13702,0,0,0,0,0,0,0,0,0,0,-556.0,1116.0,1510.0,-1267.0,193.0,473.0,42.0,716.0,-598.0,-1272.0,100,30.9,23.2,10.5,47.1,57.5,88.5,91.2,11.5,8.8,100,30.9,23.2,10.5,47.1,57.5,88.5,91.2,11.5,8.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,70,64,38,45,49,141,132,205,70,64,38,45,49,141,132,0,0,0,0,0,0,0,0,21.9,31.6,36.7,42.3,21.8,28.3,33.7,38.1,21.9,31.6,36.7,42.3,21.8,28.3,33.7,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130122,2013-01-22,85692,CMX,1,85,161899,48234,38699,18813,75176,90923,142223,148435,19676,13464,161899,48234,38699,18813,75176,90923,142223,148435,19676,13464,0,0,0,0,0,0,0,0,0,0,6210.0,104.0,2551.0,2527.0,1842.0,1370.0,4473.0,6448.0,1737.0,-238.0,100,29.8,23.9,11.6,46.4,56.2,87.8,91.7,12.2,8.3,100,29.8,23.9,11.6,46.4,56.2,87.8,91.7,12.2,8.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211,75,63,40,46,49,147,134,211,75,63,40,46,49,147,134,0,0,0,0,0,0,0,0,21.2,30.0,35.9,40.2,21.2,26.8,32.6,36.4,21.2,30.0,35.9,40.2,21.2,26.8,32.6,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130129,2013-01-29,85692,CMX,1,85,168493,50672,41305,21000,75776,92214,147448,154519,21045,13974,168493,50672,41305,21000,75776,92214,147448,154519,21045,13974,0,0,0,0,0,0,0,0,0,0,6594.0,2438.0,2606.0,2187.0,600.0,1291.0,5225.0,6084.0,1369.0,510.0,100,30.1,24.5,12.5,45.0,54.7,87.5,91.7,12.5,8.3,100,30.1,24.5,12.5,45.0,54.7,87.5,91.7,12.5,8.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,78,62,38,50,51,151,133,212,78,62,38,50,51,151,133,0,0,0,0,0,0,0,0,19.7,30.1,33.8,40.3,19.6,27.1,30.8,36.9,19.7,30.1,33.8,40.3,19.6,27.1,30.8,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130205,2013-02-05,85692,CMX,1,85,183941,61901,45697,19378,81590,105513,162869,170588,21072,13353,183941,61901,45697,19378,81590,105513,162869,170588,21072,13353,0,0,0,0,0,0,0,0,0,0,15448.0,11229.0,4392.0,-1622.0,5814.0,13299.0,15421.0,16069.0,27.0,-621.0,100,33.7,24.8,10.5,44.4,57.4,88.5,92.7,11.5,7.3,100,33.7,24.8,10.5,44.4,57.4,88.5,92.7,11.5,7.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,95,69,47,48,52,172,148,240,95,69,47,48,52,172,148,0,0,0,0,0,0,0,0,18.3,30.0,32.2,41.7,18.3,25.9,28.8,36.0,18.3,30.0,32.2,41.7,18.3,25.9,28.8,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130212,2013-02-12,85692,CMX,1,85,174441,60104,44242,18894,74836,96583,153834,159719,20607,14722,174441,60104,44242,18894,74836,96583,153834,159719,20607,14722,0,0,0,0,0,0,0,0,0,0,-9500.0,-1797.0,-1455.0,-484.0,-6754.0,-8930.0,-9035.0,-10869.0,-465.0,1369.0,100,34.5,25.4,10.8,42.9,55.4,88.2,91.6,11.8,8.4,100,34.5,25.4,10.8,42.9,55.4,88.2,91.6,11.8,8.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,86,70,46,49,48,167,140,228,86,70,46,49,48,167,140,0,0,0,0,0,0,0,0,19.4,28.1,33.0,39.3,19.3,25.8,30.1,36.7,19.4,28.1,33.0,39.3,19.3,25.8,30.1,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130219,2013-02-19,85692,CMX,1,85,178372,58575,49258,19759,77953,94735,156287,163752,22085,14620,178372,58575,49258,19759,77953,94735,156287,163752,22085,14620,0,0,0,0,0,0,0,0,0,0,3931.0,-1529.0,5016.0,865.0,3117.0,-1848.0,2453.0,4033.0,1478.0,-102.0,100,32.8,27.6,11.1,43.7,53.1,87.6,91.8,12.4,8.2,100,32.8,27.6,11.1,43.7,53.1,87.6,91.8,12.4,8.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,83,76,46,50,46,164,144,228,83,76,46,50,46,164,144,0,0,0,0,0,0,0,0,18.0,27.9,30.9,39.4,17.9,25.1,28.3,36.2,18.0,27.9,30.9,39.4,17.9,25.1,28.3,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130226,2013-02-26,85692,CMX,1,85,161180,46791,47519,17027,77621,79586,141439,144132,19741,17048,161180,46791,47519,17027,77621,79586,141439,144132,19741,17048,0,0,0,0,0,0,0,0,0,0,-17192.0,-11784.0,-1739.0,-2732.0,-332.0,-15149.0,-14848.0,-19620.0,-2344.0,2428.0,100,29.0,29.5,10.6,48.2,49.4,87.8,89.4,12.2,10.6,100,29.0,29.5,10.6,48.2,49.4,87.8,89.4,12.2,10.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222,73,84,49,47,46,149,157,222,73,84,49,47,46,149,157,0,0,0,0,0,0,0,0,19.8,26.5,33.8,37.5,19.7,25.0,31.2,34.3,19.8,26.5,33.8,37.5,19.7,25.0,31.2,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130305,2013-03-05,85692,CMX,1,85,159485,49328,54915,15929,78416,70708,143673,141552,15812,17933,159485,49328,54915,15929,78416,70708,143673,141552,15812,17933,0,0,0,0,0,0,0,0,0,0,-1695.0,2537.0,7396.0,-1098.0,795.0,-8878.0,2234.0,-2580.0,-3929.0,885.0,100,30.9,34.4,10.0,49.2,44.3,90.1,88.8,9.9,11.2,100,30.9,34.4,10.0,49.2,44.3,90.1,88.8,9.9,11.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242,79,98,45,46,45,151,167,242,79,98,45,46,45,151,167,0,0,0,0,0,0,0,0,20.2,24.2,33.8,34.1,19.4,22.1,31.4,31.6,20.2,24.2,33.8,34.1,19.4,22.1,31.4,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130312,2013-03-12,85692,CMX,1,85,158500,48151,54295,14879,79207,70107,142237,139281,16263,19219,158500,48151,54295,14879,79207,70107,142237,139281,16263,19219,0,0,0,0,0,0,0,0,0,0,-985.0,-1177.0,-620.0,-1050.0,791.0,-601.0,-1436.0,-2271.0,451.0,1286.0,100,30.4,34.3,9.4,50.0,44.2,89.7,87.9,10.3,12.1,100,30.4,34.3,9.4,50.0,44.2,89.7,87.9,10.3,12.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243,82,95,53,46,45,159,169,243,82,95,53,46,45,159,169,0,0,0,0,0,0,0,0,20.2,24.9,34.2,35.4,19.6,22.5,31.9,32.7,20.2,24.9,34.2,35.4,19.6,22.5,31.9,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130319,2013-03-19,85692,CMX,1,85,168616,48036,64206,15398,84936,68845,148370,148449,20246,20167,168616,48036,64206,15398,84936,68845,148370,148449,20246,20167,0,0,0,0,0,0,0,0,0,0,10116.0,-115.0,9911.0,519.0,5729.0,-1262.0,6133.0,9168.0,3983.0,948.0,100,28.5,38.1,9.1,50.4,40.8,88.0,88.0,12.0,12.0,100,28.5,38.1,9.1,50.4,40.8,88.0,88.0,12.0,12.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256,91,97,49,50,47,167,175,256,91,97,49,50,47,167,175,0,0,0,0,0,0,0,0,18.7,23.0,32.1,32.5,17.9,19.5,30.1,28.7,18.7,23.0,32.1,32.5,17.9,19.5,30.1,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130326,2013-03-26,85692,CMX,1,85,172979,49956,70143,16822,88515,66751,155293,153716,17686,19263,172979,49956,70143,16822,88515,66751,155293,153716,17686,19263,0,0,0,0,0,0,0,0,0,0,4363.0,1920.0,5937.0,1424.0,3579.0,-2094.0,6923.0,5267.0,-2560.0,-904.0,100,28.9,40.6,9.7,51.2,38.6,89.8,88.9,10.2,11.1,100,28.9,40.6,9.7,51.2,38.6,89.8,88.9,10.2,11.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,91,98,54,49,44,166,180,260,91,98,54,49,44,166,180,0,0,0,0,0,0,0,0,18.2,23.7,32.5,34.6,17.4,19.7,29.5,30.0,18.2,23.7,32.5,34.6,17.4,19.7,29.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130402,2013-04-02,85692,CMX,1,85,179944,48872,75877,19667,91372,64250,159911,159794,20033,20150,179944,48872,75877,19667,91372,64250,159911,159794,20033,20150,0,0,0,0,0,0,0,0,0,0,6965.0,-1084.0,5734.0,2845.0,2857.0,-2501.0,4618.0,6078.0,2347.0,887.0,100,27.2,42.2,10.9,50.8,35.7,88.9,88.8,11.1,11.2,100,27.2,42.2,10.9,50.8,35.7,88.9,88.8,11.1,11.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,88,112,59,50,42,169,191,268,88,112,59,50,42,169,191,0,0,0,0,0,0,0,0,19.4,21.7,33.1,33.1,17.0,16.5,28.9,27.6,19.4,21.7,33.1,33.1,17.0,16.5,28.9,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130409,2013-04-09,85692,CMX,1,85,182719,47713,75552,24017,91588,62370,163318,161939,19401,20780,182719,47713,75552,24017,91588,62370,163318,161939,19401,20780,0,0,0,0,0,0,0,0,0,0,2775.0,-1159.0,-325.0,4350.0,216.0,-1880.0,3407.0,2145.0,-632.0,630.0,100,26.1,41.3,13.1,50.1,34.1,89.4,88.6,10.6,11.4,100,26.1,41.3,13.1,50.1,34.1,89.4,88.6,10.6,11.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271,84,113,67,53,42,175,197,271,84,113,67,53,42,175,197,0,0,0,0,0,0,0,0,18.1,18.2,30.3,29.6,16.9,15.9,28.6,26.4,18.1,18.2,30.3,29.6,16.9,15.9,28.6,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130416,2013-04-16,85692,CMX,1,85,187450,44854,68981,22166,104687,74314,171707,165461,15743,21989,187450,44854,68981,22166,104687,74314,171707,165461,15743,21989,0,0,0,0,0,0,0,0,0,0,4731.0,-2859.0,-6571.0,-1851.0,13099.0,11944.0,8389.0,3522.0,-3658.0,1209.0,100,23.9,36.8,11.8,55.8,39.6,91.6,88.3,8.4,11.7,100,23.9,36.8,11.8,55.8,39.6,91.6,88.3,8.4,11.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,67,113,63,57,47,163,201,263,67,113,63,57,47,163,201,0,0,0,0,0,0,0,0,18.1,22.1,31.2,32.2,16.8,15.1,28.5,24.6,18.1,22.1,31.2,32.2,16.8,15.1,28.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130423,2013-04-23,85692,CMX,1,85,172312,43366,64755,15422,98096,68995,156884,149172,15428,23140,172312,43366,64755,15422,98096,68995,156884,149172,15428,23140,0,0,0,0,0,0,0,0,0,0,-15138.0,-1488.0,-4226.0,-6744.0,-6591.0,-5319.0,-14823.0,-16289.0,-315.0,1151.0,100,25.2,37.6,9.0,56.9,40.0,91.0,86.6,9.0,13.4,100,25.2,37.6,9.0,56.9,40.0,91.0,86.6,9.0,13.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249,67,114,53,53,44,151,186,249,67,114,53,53,44,151,186,0,0,0,0,0,0,0,0,18.9,22.4,32.3,32.6,18.0,17.2,30.7,27.0,18.9,22.4,32.3,32.6,18.0,17.2,30.7,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130430,2013-04-30,85692,CMX,1,85,166042,43244,67243,14478,93694,62994,151416,144715,14626,21327,166042,43244,67243,14478,93694,62994,151416,144715,14626,21327,0,0,0,0,0,0,0,0,0,0,-6270.0,-122.0,2488.0,-944.0,-4402.0,-6001.0,-5468.0,-4457.0,-802.0,-1813.0,100,26.0,40.5,8.7,56.4,37.9,91.2,87.2,8.8,12.8,100,26.0,40.5,8.7,56.4,37.9,91.2,87.2,8.8,12.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,59,115,51,55,43,145,187,248,59,115,51,55,43,145,187,0,0,0,0,0,0,0,0,19.8,20.3,32.6,30.6,18.6,17.5,30.9,27.5,19.8,20.3,32.6,30.6,18.6,17.5,30.9,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130507,2013-05-07,85692,CMX,1,85,158787,42612,61802,13630,88923,60526,145165,135958,13622,22829,158787,42612,61802,13630,88923,60526,145165,135958,13622,22829,0,0,0,0,0,0,0,0,0,0,-7255.0,-632.0,-5441.0,-848.0,-4771.0,-2468.0,-6251.0,-8757.0,-1004.0,1502.0,100,26.8,38.9,8.6,56.0,38.1,91.4,85.6,8.6,14.4,100,26.8,38.9,8.6,56.0,38.1,91.4,85.6,8.6,14.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243,56,109,46,59,53,144,187,243,56,109,46,59,53,144,187,0,0,0,0,0,0,0,0,20.7,20.8,34.1,30.4,19.9,19.5,32.9,28.6,20.7,20.8,34.1,30.4,19.9,19.5,32.9,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130514,2013-05-14,85692,CMX,1,85,159750,39970,57425,15714,89594,63429,145278,136568,14472,23182,159750,39970,57425,15714,89594,63429,145278,136568,14472,23182,0,0,0,0,0,0,0,0,0,0,963.0,-2642.0,-4377.0,2084.0,671.0,2903.0,113.0,610.0,850.0,353.0,100,25.0,35.9,9.8,56.1,39.7,90.9,85.5,9.1,14.5,100,25.0,35.9,9.8,56.1,39.7,90.9,85.5,9.1,14.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244,53,111,49,58,49,144,187,244,53,111,49,58,49,144,187,0,0,0,0,0,0,0,0,20.5,20.8,33.7,29.8,19.7,19.0,32.5,27.6,20.5,20.8,33.7,29.8,19.7,19.0,32.5,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130521,2013-05-21,85692,CMX,1,85,162304,39525,53067,16051,90768,68557,146344,137675,15960,24629,162304,39525,53067,16051,90768,68557,146344,137675,15960,24629,0,0,0,0,0,0,0,0,0,0,2554.0,-445.0,-4358.0,337.0,1174.0,5128.0,1066.0,1107.0,1488.0,1447.0,100,24.4,32.7,9.9,55.9,42.2,90.2,84.8,9.8,15.2,100,24.4,32.7,9.9,55.9,42.2,90.2,84.8,9.8,15.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237,55,103,43,55,53,139,180,237,55,103,43,55,53,139,180,0,0,0,0,0,0,0,0,20.1,21.3,33.0,30.5,19.3,18.8,31.9,27.7,20.1,21.3,33.0,30.5,19.3,18.8,31.9,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130528,2013-05-28,85692,CMX,1,85,165931,38759,52325,18293,91797,71095,148849,141713,17082,24218,165931,38759,52325,18293,91797,71095,148849,141713,17082,24218,0,0,0,0,0,0,0,0,0,0,3627.0,-766.0,-742.0,2242.0,1029.0,2538.0,2505.0,4038.0,1122.0,-411.0,100,23.4,31.5,11.0,55.3,42.8,89.7,85.4,10.3,14.6,100,23.4,31.5,11.0,55.3,42.8,89.7,85.4,10.3,14.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,51,107,51,58,53,141,190,241,51,107,51,58,53,141,190,0,0,0,0,0,0,0,0,20.1,21.5,32.8,30.5,19.0,18.8,31.2,27.1,20.1,21.5,32.8,30.5,19.0,18.8,31.2,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,130604,2013-06-04,85692,CMX,1,85,168538,41488,51433,18928,92573,73671,152989,144032,15549,24506,168538,41488,51433,18928,92573,73671,152989,144032,15549,24506,0,0,0,0,0,0,0,0,0,0,2607.0,2729.0,-892.0,635.0,776.0,2576.0,4140.0,2319.0,-1533.0,288.0,100,24.6,30.5,11.2,54.9,43.7,90.8,85.5,9.2,14.5,100,24.6,30.5,11.2,54.9,43.7,90.8,85.5,9.2,14.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244,60,99,51,54,52,145,186,244,60,99,51,54,52,145,186,0,0,0,0,0,0,0,0,20.2,21.8,32.8,30.8,18.9,19.2,31.0,27.5,20.2,21.8,32.8,30.8,18.9,19.2,31.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 25,000 POUNDS)"
