Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130917,2013-09-17,90741,CME,0,90,142925,40787,11774,33756,15124,16532,123,17867,41477,3890,7121,7021,712,119380,115285,23545,27640,4939.0,-14726.0,3118.0,21153.0,-490.0,-1169.0,-11.0,-1178.0,-12069.0,-1506.0,-624.0,478.0,12.0,2630.0,10006.0,2309.0,-5067.0,100,28.5,8.2,23.6,10.6,11.6,0.1,12.5,29.0,2.7,5.0,4.9,0.5,83.5,80.7,16.5,19.3,84,10.0,9.0,13.0,6.0,4.0,,20.0,19.0,10.0,10.0,6.0,,58,53,45.0,44.4,54.1,55.7,29.3,31.1,37.5,38.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,130924,2013-09-24,90741,CME,0,90,119624,36147,24624,20,15394,16421,125,33323,35177,1314,6519,16628,13,92855,94322,26769,25302,-23301.0,-4640.0,12850.0,-33736.0,270.0,-111.0,2.0,15456.0,-6300.0,-2576.0,-602.0,9607.0,-699.0,-26525.0,-20963.0,3224.0,-2338.0,100,30.2,20.6,0.0,12.9,13.7,0.1,27.9,29.4,1.1,5.4,13.9,0.0,77.6,78.8,22.4,21.2,82,,12.0,,6.0,4.0,,23.0,18.0,6.0,9.0,7.0,,47,47,48.8,39.1,58.5,55.6,48.8,39.0,58.5,55.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,131001,2013-10-01,90741,CME,0,90,122732,35935,31988,196,15411,16340,129,34953,36555,2107,7587,11701,13,96331,99029,26401,23703,3108.0,-212.0,7364.0,176.0,17.0,-81.0,4.0,1630.0,1378.0,793.0,1068.0,-4927.0,0.0,3476.0,4707.0,-368.0,-1599.0,100,29.3,26.1,0.2,12.6,13.3,0.1,28.5,29.8,1.7,6.2,9.5,0.0,78.5,80.7,21.5,19.3,85,5.0,13.0,,6.0,4.0,,22.0,19.0,8.0,10.0,6.0,,50,50,48.0,43.1,59.8,56.8,48.0,43.0,59.8,56.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,131008,2013-10-08,90741,CME,0,90,118332,43115,27676,101,15317,16351,128,25054,35398,2347,8016,10467,64,94142,92532,24190,25800,-4400.0,7180.0,-4312.0,-95.0,-94.0,11.0,-1.0,-9899.0,-1157.0,240.0,429.0,-1234.0,51.0,-2189.0,-6497.0,-2211.0,2097.0,100,36.4,23.4,0.1,12.9,13.8,0.1,21.2,29.9,2.0,6.8,8.8,0.1,79.6,78.2,20.4,21.8,88,6.0,12.0,,5.0,5.0,,22.0,22.0,8.0,10.0,6.0,,50,54,45.3,41.9,55.3,54.8,45.3,41.8,55.3,54.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,131015,2013-10-15,90741,CME,0,90,112544,44395,23176,107,15298,16960,143,19740,34716,2316,7875,6971,63,89937,84452,22607,28092,-5788.0,1280.0,-4500.0,6.0,-19.0,609.0,15.0,-5314.0,-682.0,-31.0,-141.0,-3496.0,-1.0,-4205.0,-8080.0,-1583.0,2292.0,100,39.4,20.6,0.1,13.6,15.1,0.1,17.5,30.8,2.1,7.0,6.2,0.1,79.9,75.0,20.1,25.0,79,8.0,9.0,,5.0,6.0,,17.0,19.0,8.0,10.0,5.0,,47,47,48.6,45.4,59.2,55.6,48.6,45.3,59.2,55.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,131022,2013-10-22,90741,CME,0,90,109316,39610,27769,82,14843,16468,148,19055,27938,1998,8115,9286,95,83946,83784,25370,25532,-3228.0,-4785.0,4593.0,-25.0,-455.0,-492.0,5.0,-685.0,-6778.0,-318.0,240.0,2315.0,32.0,-5991.0,-668.0,2763.0,-2560.0,100,36.2,25.4,0.1,13.6,15.1,0.1,17.4,25.6,1.8,7.4,8.5,0.1,76.8,76.6,23.2,23.4,75,6.0,9.0,,6.0,4.0,,18.0,16.0,7.0,10.0,6.0,4.0,45,44,48.6,47.0,58.4,57.7,48.6,46.8,58.4,57.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,131029,2013-10-29,90741,CME,0,90,116157,45501,22118,339,13997,17100,148,19492,37315,2323,10035,6208,250,92085,85801,24072,30356,6841.0,5891.0,-5651.0,257.0,-846.0,632.0,0.0,437.0,9377.0,325.0,1920.0,-3078.0,155.0,8139.0,2017.0,-1298.0,4824.0,100,39.2,19.0,0.3,12.1,14.7,0.1,16.8,32.1,2.0,8.6,5.3,0.2,79.3,73.9,20.7,26.1,86,8.0,8.0,,5.0,5.0,,20.0,23.0,8.0,12.0,5.0,,52,50,41.3,44.8,52.6,54.0,41.2,44.6,52.5,53.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,131105,2013-11-05,90741,CME,0,90,117253,44738,18011,375,14029,17806,202,22195,40691,2573,8963,6252,250,93325,86160,23928,31093,1096.0,-763.0,-4107.0,36.0,32.0,706.0,54.0,2703.0,3376.0,250.0,-1072.0,44.0,0.0,1240.0,359.0,-144.0,737.0,100,38.2,15.4,0.3,12.0,15.2,0.2,18.9,34.7,2.2,7.6,5.3,0.2,79.6,73.5,20.4,26.5,84,7.0,9.0,,5.0,7.0,,15.0,26.0,8.0,11.0,4.0,,46,55,45.5,42.2,57.0,51.7,45.4,41.9,56.9,51.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,131112,2013-11-12,90741,CME,0,90,118952,44127,16489,532,14240,17209,158,23434,41416,3154,6975,6222,1475,94095,86655,24857,32297,1699.0,-611.0,-1522.0,157.0,211.0,-597.0,-44.0,1239.0,725.0,581.0,-1988.0,-30.0,1225.0,770.0,495.0,929.0,1204.0,100,37.1,13.9,0.4,12.0,14.5,0.1,19.7,34.8,2.7,5.9,5.2,1.2,79.1,72.8,20.9,27.2,80,6.0,10.0,,5.0,7.0,,11.0,28.0,7.0,8.0,5.0,5.0,40,58,43.9,41.7,56.3,49.6,43.8,40.8,56.1,48.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,131119,2013-11-19,90741,CME,0,90,121813,44048,16636,790,14725,17082,148,25816,44850,2921,7031,6166,712,96191,89305,25622,32508,2861.0,-79.0,147.0,258.0,485.0,-127.0,-10.0,2382.0,3434.0,-233.0,56.0,-56.0,-763.0,2096.0,2650.0,765.0,211.0,100,36.2,13.7,0.6,12.1,14.0,0.1,21.2,36.8,2.4,5.8,5.1,0.6,79.0,73.3,21.0,26.7,82,6.0,11.0,,6.0,6.0,,13.0,28.0,6.0,8.0,4.0,6.0,41,58,42.9,41.7,54.6,50.3,42.7,41.2,54.4,49.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,131126,2013-11-26,90741,CME,0,90,129471,49869,9054,2362,14711,17137,163,24480,52902,3196,8447,6192,1360,104588,92366,24883,37105,7658.0,5821.0,-7582.0,1572.0,-14.0,55.0,15.0,-1336.0,8052.0,275.0,1416.0,26.0,648.0,8397.0,3061.0,-739.0,4597.0,100,38.5,7.0,1.8,11.4,13.2,0.1,18.9,40.9,2.5,6.5,4.8,1.1,80.8,71.3,19.2,28.7,85,8.0,8.0,4.0,5.0,7.0,,14.0,30.0,8.0,8.0,5.0,4.0,44,60,43.5,38.1,55.3,46.4,43.3,37.3,55.0,45.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,131203,2013-12-03,90741,CME,0,90,145767,62442,5254,2020,14763,17612,184,28474,73112,3331,8009,2863,1258,120481,105634,25286,40133,16296.0,12573.0,-3800.0,-342.0,52.0,475.0,21.0,3994.0,20210.0,135.0,-438.0,-3329.0,-102.0,15893.0,13268.0,403.0,3028.0,100,42.8,3.6,1.4,10.1,12.1,0.1,19.5,50.2,2.3,5.5,2.0,0.9,82.7,72.5,17.3,27.5,92,9.0,7.0,,5.0,8.0,,13.0,36.0,7.0,8.0,6.0,5.0,43,67,44.1,39.9,57.8,48.5,43.3,39.8,57.0,48.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,131210,2013-12-10,90741,CME,0,90,160759,79107,4705,2026,14048,16000,587,28985,86858,3481,7594,4255,978,136806,118890,23953,41869,14992.0,16665.0,-549.0,6.0,-715.0,-1612.0,403.0,511.0,13746.0,150.0,-415.0,1392.0,-280.0,16325.0,13256.0,-1333.0,1736.0,100,49.2,2.9,1.3,8.7,10.0,0.4,18.0,54.0,2.2,4.7,2.6,0.6,85.1,74.0,14.9,26.0,94,13.0,8.0,6.0,4.0,7.0,,19.0,29.0,12.0,8.0,5.0,5.0,56,63,44.9,40.7,58.8,50.6,44.9,40.3,58.8,49.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,131217,2013-12-17,90741,CME,0,90,187136,88475,4820,19015,14140,15838,539,21881,90593,12112,7345,4570,889,164396,148376,22740,38760,26377.0,9368.0,115.0,16989.0,92.0,-162.0,-48.0,-7104.0,3735.0,8631.0,-249.0,315.0,-89.0,27590.0,29486.0,-1213.0,-3109.0,100,47.3,2.6,10.2,7.6,8.5,0.3,11.7,48.4,6.5,3.9,2.4,0.5,87.8,79.3,12.2,20.7,88,12.0,6.0,6.0,5.0,6.0,,14.0,31.0,7.0,8.0,6.0,,47,60,46.0,40.3,64.3,55.3,39.9,37.2,51.3,45.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,131224,2013-12-24,90741,CME,0,90,149359,83932,1428,427,14072,16254,621,17620,83567,3052,6893,5591,579,127196,111519,22163,37840,-37777.0,-4543.0,-3392.0,-18588.0,-68.0,416.0,82.0,-4261.0,-7026.0,-9060.0,-452.0,1021.0,-310.0,-37200.0,-36857.0,-577.0,-920.0,100,56.2,1.0,0.3,9.4,10.9,0.4,11.8,56.0,2.0,4.6,3.7,0.4,85.2,74.7,14.8,25.3,85,11.0,4.0,4.0,4.0,8.0,,11.0,31.0,4.0,8.0,8.0,,36,62,47.8,44.0,65.2,53.8,47.6,43.6,65.0,53.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,131231,2013-12-31,90741,CME,0,90,149037,83771,1616,529,13176,16602,622,18046,85284,3330,6873,2381,579,126926,110943,22111,38094,-322.0,-161.0,188.0,102.0,-896.0,348.0,1.0,426.0,1717.0,278.0,-20.0,-3210.0,0.0,-270.0,-576.0,-52.0,254.0,100,56.2,1.1,0.4,8.8,11.1,0.4,12.1,57.2,2.2,4.6,1.6,0.4,85.2,74.4,14.8,25.6,83,11.0,4.0,4.0,4.0,8.0,,10.0,32.0,6.0,8.0,6.0,,39,59,48.4,46.7,64.4,56.0,48.3,46.2,64.2,55.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140107,2014-01-07,90741,CME,0,90,156950,84329,1202,519,13249,16504,725,22129,90896,3534,7557,1534,807,132849,115721,24101,41229,7913.0,558.0,-414.0,-10.0,73.0,-98.0,103.0,4083.0,5612.0,204.0,684.0,-847.0,228.0,5923.0,4778.0,1990.0,3135.0,100,53.7,0.8,0.3,8.4,10.5,0.5,14.1,57.9,2.3,4.8,1.0,0.5,84.6,73.7,15.4,26.3,87,10.0,4.0,,4.0,8.0,,16.0,32.0,6.0,9.0,4.0,,44,57,46.6,46.3,61.7,54.6,46.6,45.8,61.4,54.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140114,2014-01-14,90741,CME,0,90,171370,88351,1120,874,11597,16645,2455,24106,100390,4158,12708,1641,758,145007,128041,26363,43329,14420.0,4022.0,-82.0,355.0,-1652.0,141.0,1730.0,1977.0,9494.0,624.0,5151.0,107.0,-49.0,12158.0,12320.0,2262.0,2100.0,100,51.6,0.7,0.5,6.8,9.7,1.4,14.1,58.6,2.4,7.4,1.0,0.4,84.6,74.7,15.4,25.3,92,11.0,4.0,,4.0,8.0,,17.0,32.0,8.0,12.0,4.0,,51,58,44.3,47.0,59.2,55.4,44.0,46.6,58.0,54.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140121,2014-01-21,90741,CME,0,90,169456,94419,989,807,12780,16071,731,18822,98742,4459,11336,2078,946,144300,124823,25156,44633,-1914.0,6068.0,-131.0,-67.0,1183.0,-574.0,-1724.0,-5284.0,-1648.0,301.0,-1372.0,437.0,188.0,-707.0,-3218.0,-1207.0,1304.0,100,55.7,0.6,0.5,7.5,9.5,0.4,11.1,58.3,2.6,6.7,1.2,0.6,85.2,73.7,14.8,26.3,91,12.0,4.0,5.0,4.0,7.0,,12.0,34.0,9.0,12.0,5.0,,48,62,47.6,47.9,62.9,55.9,47.3,47.5,62.7,55.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140128,2014-01-28,90741,CME,0,90,157214,83566,1519,1064,12833,16764,821,11944,86683,4722,13130,3127,635,128715,115335,28499,41879,-12242.0,-10853.0,530.0,257.0,53.0,693.0,90.0,-6878.0,-12059.0,263.0,1794.0,1049.0,-311.0,-15585.0,-9488.0,3343.0,-2754.0,100,53.2,1.0,0.7,8.2,10.7,0.5,7.6,55.1,3.0,8.4,2.0,0.4,81.9,73.4,18.1,26.6,87,13.0,4.0,5.0,4.0,8.0,,11.0,32.0,10.0,11.0,4.0,,47,61,45.0,44.1,58.4,53.9,44.7,43.7,58.0,53.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140204,2014-02-04,90741,CME,0,90,160625,88324,1745,693,14477,17085,691,12844,87651,4830,13458,3670,214,135531,116579,25094,44046,3411.0,4758.0,226.0,-371.0,1644.0,321.0,-130.0,900.0,968.0,108.0,328.0,543.0,-421.0,6816.0,1244.0,-3405.0,2167.0,100,55.0,1.1,0.4,9.0,10.6,0.4,8.0,54.6,3.0,8.4,2.3,0.1,84.4,72.6,15.6,27.4,95,14.0,4.0,5.0,4.0,8.0,,16.0,33.0,11.0,11.0,5.0,5.0,53,65,46.4,41.9,59.5,50.4,46.1,41.4,59.2,50.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140211,2014-02-11,90741,CME,0,90,157495,84402,2329,1335,14430,16629,690,10623,85926,5355,14876,4742,165,131876,117171,25619,40324,-3130.0,-3922.0,584.0,642.0,-47.0,-456.0,-1.0,-2221.0,-1725.0,525.0,1418.0,1072.0,-49.0,-3655.0,592.0,525.0,-3722.0,100,53.6,1.5,0.8,9.2,10.6,0.4,6.7,54.6,3.4,9.4,3.0,0.1,83.7,74.4,16.3,25.6,93,13.0,4.0,6.0,4.0,7.0,,17.0,32.0,13.0,11.0,5.0,4.0,56,62,47.5,43.6,58.7,51.2,47.1,42.8,58.3,50.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140218,2014-02-18,90741,CME,0,90,154862,81648,11601,1790,14291,9898,690,11118,83157,4668,14164,4895,173,128542,116872,26320,37990,-2633.0,-2754.0,9272.0,455.0,-139.0,-6731.0,0.0,495.0,-2769.0,-687.0,-712.0,153.0,8.0,-3334.0,-299.0,701.0,-2334.0,100,52.7,7.5,1.2,9.2,6.4,0.4,7.2,53.7,3.0,9.1,3.2,0.1,83.0,75.5,17.0,24.5,92,11.0,4.0,7.0,4.0,7.0,,18.0,31.0,10.0,11.0,6.0,5.0,54,62,47.8,42.5,59.1,50.6,47.2,42.1,58.4,50.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140225,2014-02-25,90741,CME,0,90,141519,70618,12103,2821,14722,6834,545,7202,73459,4518,14121,4999,356,114903,105635,26616,35884,-13343.0,-11030.0,502.0,1031.0,431.0,-3064.0,-145.0,-3916.0,-9698.0,-150.0,-43.0,104.0,183.0,-13639.0,-11237.0,296.0,-2106.0,100,49.9,8.6,2.0,10.4,4.8,0.4,5.1,51.9,3.2,10.0,3.5,0.3,81.2,74.6,18.8,25.4,85,10.0,5.0,6.0,4.0,7.0,,14.0,27.0,8.0,11.0,7.0,,46,59,47.1,40.7,59.3,48.6,46.7,40.7,57.9,48.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140304,2014-03-04,90741,CME,0,90,147033,70979,12264,4520,14166,7950,177,8792,75645,6326,14743,4043,383,120086,111308,26947,35725,5514.0,361.0,161.0,1699.0,-556.0,1116.0,-368.0,1590.0,2186.0,1808.0,622.0,-956.0,27.0,5183.0,5673.0,331.0,-159.0,100,48.3,8.3,3.1,9.6,5.4,0.1,6.0,51.4,4.3,10.0,2.7,0.3,81.7,75.7,18.3,24.3,85,11.0,5.0,7.0,4.0,7.0,,16.0,25.0,11.0,12.0,5.0,5.0,53,57,48.1,42.1,59.0,50.2,47.7,41.6,57.5,49.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140311,2014-03-11,90741,CME,0,90,153639,69939,15717,4184,14449,7791,245,10085,70108,12064,15307,5360,893,127166,116362,26473,37277,6606.0,-1040.0,3453.0,-336.0,283.0,-159.0,68.0,1293.0,-5537.0,5738.0,564.0,1317.0,510.0,7080.0,5054.0,-474.0,1552.0,100,45.5,10.2,2.7,9.4,5.1,0.2,6.6,45.6,7.9,10.0,3.5,0.6,82.8,75.7,17.2,24.3,86,10.0,6.0,6.0,,8.0,,21.0,22.0,13.0,13.0,,5.0,56,57,46.3,41.1,58.1,51.2,46.3,39.6,55.6,48.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140318,2014-03-18,90741,CME,0,90,186782,74388,16690,3877,14483,8124,192,19629,88669,29210,16641,5126,469,158889,152357,27893,34425,33143.0,4449.0,973.0,-307.0,34.0,333.0,-53.0,9544.0,18561.0,17146.0,1334.0,-234.0,-424.0,31723.0,35995.0,1420.0,-2852.0,100,39.8,8.9,2.1,7.8,4.3,0.1,10.5,47.5,15.6,8.9,2.7,0.3,85.1,81.6,14.9,18.4,90,11.0,6.0,7.0,4.0,7.0,,20.0,27.0,11.0,12.0,,,55,59,45.7,46.7,60.6,55.8,40.5,35.6,50.3,43.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140325,2014-03-25,90741,CME,0,90,133246,29163,3838,572,14509,8756,225,43634,71904,6301,16336,2380,147,110887,94123,22359,39123,-53536.0,-45225.0,-12852.0,-3305.0,26.0,632.0,33.0,24005.0,-16765.0,-22909.0,-305.0,-2746.0,-322.0,-48002.0,-58234.0,-5534.0,4698.0,100,21.9,2.9,0.4,10.9,6.6,0.2,32.7,54.0,4.7,12.3,1.8,0.1,83.2,70.6,16.8,29.4,87,11.0,5.0,5.0,,8.0,,21.0,22.0,11.0,11.0,6.0,4.0,52,58,38.8,41.4,54.0,48.7,38.8,40.6,52.6,47.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140401,2014-04-01,90741,CME,0,90,117966,26035,4045,868,14779,8529,206,30213,62407,4849,17574,2886,110,94634,83900,23332,34066,-15280.0,-3128.0,207.0,296.0,270.0,-227.0,-19.0,-13421.0,-9497.0,-1452.0,1238.0,506.0,-37.0,-16253.0,-10223.0,973.0,-5057.0,100,22.1,3.4,0.7,12.5,7.2,0.2,25.6,52.9,4.1,14.9,2.4,0.1,80.2,71.1,19.8,28.9,81,9.0,6.0,5.0,4.0,7.0,,17.0,19.0,7.0,13.0,6.0,4.0,48,52,38.1,45.1,53.2,51.2,37.6,44.3,50.8,49.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140408,2014-04-08,90741,CME,0,90,120336,25725,7844,1151,14882,7256,178,30064,60963,5847,17024,3212,149,95020,86600,25316,33736,2370.0,-310.0,3799.0,283.0,103.0,-1273.0,-28.0,-149.0,-1444.0,998.0,-550.0,326.0,39.0,386.0,2700.0,1984.0,-330.0,100,21.4,6.5,1.0,12.4,6.0,0.1,25.0,50.7,4.9,14.1,2.7,0.1,79.0,72.0,21.0,28.0,80,7.0,9.0,6.0,4.0,4.0,,16.0,19.0,9.0,13.0,8.0,5.0,46,56,37.5,44.0,52.6,51.7,37.3,43.0,50.4,50.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140415,2014-04-15,90741,CME,0,90,119525,23729,11506,451,15556,7733,177,30066,62794,4852,17591,2493,110,92532,90116,26993,29409,-811.0,-1996.0,3662.0,-700.0,674.0,477.0,-1.0,2.0,1831.0,-995.0,567.0,-719.0,-39.0,-2488.0,3516.0,1677.0,-4327.0,100,19.9,9.6,0.4,13.0,6.5,0.1,25.2,52.5,4.1,14.7,2.1,0.1,77.4,75.4,22.6,24.6,76,8.0,7.0,5.0,4.0,5.0,,17.0,16.0,8.0,14.0,5.0,4.0,47,48,38.4,48.6,53.2,56.5,38.0,48.4,51.1,55.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140422,2014-04-22,90741,CME,0,90,118707,23494,12391,496,14142,7807,176,30567,62088,4907,17216,2503,110,91108,90478,27599,28229,-818.0,-235.0,885.0,45.0,-1414.0,74.0,-1.0,501.0,-706.0,55.0,-375.0,10.0,0.0,-1424.0,362.0,606.0,-1180.0,100,19.8,10.4,0.4,11.9,6.6,0.1,25.7,52.3,4.1,14.5,2.1,0.1,76.8,76.2,23.2,23.8,76,8.0,7.0,5.0,4.0,5.0,,15.0,19.0,8.0,13.0,5.0,4.0,45,50,38.6,46.0,53.4,54.4,38.1,45.9,51.1,53.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140429,2014-04-29,90741,CME,0,90,123589,23047,15276,353,13679,8552,213,32506,60770,6442,17797,2721,492,94529,94819,29060,28770,4882.0,-447.0,2885.0,-143.0,-463.0,745.0,37.0,1939.0,-1318.0,1535.0,581.0,218.0,382.0,3421.0,4341.0,1461.0,541.0,100,18.6,12.4,0.3,11.1,6.9,0.2,26.3,49.2,5.2,14.4,2.2,0.4,76.5,76.7,23.5,23.3,83,7.0,7.0,4.0,4.0,6.0,,19.0,21.0,12.0,13.0,6.0,5.0,51,55,36.4,42.0,50.8,52.0,35.8,41.1,48.4,50.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140506,2014-05-06,90741,CME,0,90,122287,24692,15184,386,13880,8653,181,28839,58410,6178,18423,3471,118,92697,92581,29590,29706,-1302.0,1645.0,-92.0,33.0,201.0,101.0,-32.0,-3667.0,-2360.0,-264.0,626.0,750.0,-374.0,-1832.0,-2238.0,530.0,936.0,100,20.2,12.4,0.3,11.4,7.1,0.1,23.6,47.8,5.1,15.1,2.8,0.1,75.8,75.7,24.2,24.3,80,6.0,7.0,5.0,4.0,6.0,,17.0,21.0,11.0,13.0,6.0,4.0,45,57,36.2,39.8,51.6,49.2,35.6,39.7,49.0,48.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly
