Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120417,2012-04-17,26603,CBT,0,26,266125,110843,11047,25638,86067,206777,222548,243462,43577,22663,188606,92206,12907,12147,50958,146366,155311,171420,33295,17186,77519,23266,2769,8862,35109,60411,67237,72042,10282,5477,5543.0,4774.0,-2942.0,-1649.0,548.0,9396.0,3673.0,4805.0,1870.0,738.0,100,41.7,4.2,9.6,32.3,77.7,83.6,91.5,16.4,8.5,100,48.9,6.8,6.4,27.0,77.6,82.3,90.9,17.7,9.1,100,30.0,3.6,11.4,45.3,77.9,86.7,92.9,13.3,7.1,229,105,24,55,66,69,199,133,215,93,28,40,60,65,170,124,136,48,14,22,41,46,100,77,11.1,35.4,19.9,46.9,9.3,32.1,16.7,41.1,12.1,38.2,21.3,49.2,12.1,35.2,20.3,45.4,26.3,41.1,39.2,57.2,22.9,38.0,33.4,51.2,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120424,2012-04-24,26603,CBT,0,26,268419,116521,9269,23763,83968,212454,224252,245486,44167,22933,192251,97403,10826,11546,49522,153332,158471,175704,33780,16547,76168,22417,1742,8918,34446,59122,65781,69782,10387,6386,2294.0,5678.0,-1778.0,-1875.0,-2099.0,5677.0,1704.0,2024.0,590.0,270.0,100,43.4,3.5,8.9,31.3,79.2,83.5,91.5,16.5,8.5,100,50.7,5.6,6.0,25.8,79.8,82.4,91.4,17.6,8.6,100,29.4,2.3,11.7,45.2,77.6,86.4,91.6,13.6,8.4,240,114,21,53,68,75,209,136,227,102,26,39,62,70,183,125,134,46,13,25,43,47,102,77,11.0,38.2,19.3,50.5,9.1,34.0,16.7,43.6,11.9,41.0,20.1,52.0,11.9,37.5,20.0,47.3,24.0,41.5,36.2,56.1,20.9,38.1,31.9,51.4,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120501,2012-05-01,26603,CBT,0,26,254173,109953,10768,19115,81872,203083,210940,232966,43233,21207,175482,93614,10180,6327,43407,144138,143348,160645,32134,14837,78691,19790,4039,9337,38465,58945,67592,72321,11099,6370,-14246.0,-6568.0,1499.0,-4648.0,-2096.0,-9371.0,-13312.0,-12520.0,-934.0,-1726.0,100,43.3,4.2,7.5,32.2,79.9,83.0,91.7,17.0,8.3,100,53.3,5.8,3.6,24.7,82.1,81.7,91.5,18.3,8.5,100,25.1,5.1,11.9,48.9,74.9,85.9,91.9,14.1,8.1,228,98,30,51,68,66,195,129,212,93,25,35,57,59,166,111,141,40,24,28,52,45,110,85,9.9,40.7,17.7,53.0,9.2,36.4,16.5,47.3,12.4,46.1,21.0,57.5,12.3,44.2,21.0,54.4,20.4,37.4,33.0,53.9,18.4,32.7,27.8,46.9,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120508,2012-05-08,26603,CBT,0,26,252090,109747,10636,17184,85414,203544,212345,231364,39745,20726,170191,94402,9881,4466,43322,140923,142190,155270,28001,14921,81899,19005,4415,9058,42092,62621,70155,76094,11744,5805,-2083.0,-206.0,-132.0,-1931.0,3542.0,461.0,1405.0,-1602.0,-3488.0,-481.0,100,43.5,4.2,6.8,33.9,80.7,84.2,91.8,15.8,8.2,100,55.5,5.8,2.6,25.5,82.8,83.5,91.2,16.5,8.8,100,23.2,5.4,11.1,51.4,76.5,85.7,92.9,14.3,7.1,222,100,25,46,70,67,190,125,204,87,27,27,59,60,158,105,140,41,22,28,54,46,109,86,10.1,41.8,18.2,53.7,9.1,38.6,16.8,49.6,12.8,47.4,21.9,58.7,12.8,47.0,21.9,57.5,20.1,36.2,31.7,53.7,18.1,30.7,27.4,45.6,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120515,2012-05-15,26603,CBT,0,26,251245,104901,12153,18246,86629,199924,209776,230323,41469,20922,165917,88363,11811,5411,43009,133920,136783,151142,29134,14775,85328,20132,3936,9241,43620,66004,72993,79181,12335,6147,-845.0,-4846.0,1517.0,1062.0,1215.0,-3620.0,-2569.0,-1041.0,1724.0,196.0,100,41.8,4.8,7.3,34.5,79.6,83.5,91.7,16.5,8.3,100,53.3,7.1,3.3,25.9,80.7,82.4,91.1,17.6,8.9,100,23.6,4.6,10.8,51.1,77.4,85.5,92.8,14.5,7.2,223,99,28,50,67,64,191,125,205,87,29,27,57,60,155,108,139,43,21,28,53,44,109,86,9.3,39.8,17.2,52.7,8.7,37.0,15.7,47.6,11.6,44.9,20.6,56.6,11.6,44.5,20.6,55.2,18.7,36.3,30.7,53.4,14.3,31.5,22.9,45.1,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120522,2012-05-22,26603,CBT,0,26,248847,101208,9561,18798,88770,196629,208776,224988,40071,23859,161682,84034,11307,4389,46979,129327,135402,145023,26280,16659,87165,22323,3403,9260,41791,67302,73374,79965,13791,7200,-2398.0,-3693.0,-2592.0,552.0,2141.0,-3295.0,-1000.0,-5335.0,-1398.0,2937.0,100,40.7,3.8,7.6,35.7,79.0,83.9,90.4,16.1,9.6,100,52.0,7.0,2.7,29.1,80.0,83.7,89.7,16.3,10.3,100,25.6,3.9,10.6,47.9,77.2,84.2,91.7,15.8,8.3,216,95,24,49,68,68,188,125,199,85,26,29,57,64,152,110,141,45,22,25,54,46,112,84,9.9,37.8,18.2,51.2,8.8,36.0,15.9,46.4,12.0,43.0,21.5,54.1,11.8,42.4,20.7,51.6,16.8,35.8,28.2,52.4,14.5,30.9,23.6,45.2,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120529,2012-05-29,26603,CBT,0,26,249886,98240,12414,20305,89896,195038,208441,227757,41445,22129,158803,79201,13898,5101,46784,124599,131086,143598,27717,15205,91083,23601,3078,10642,43112,70439,77355,84159,13728,6924,1039.0,-2968.0,2853.0,1507.0,1126.0,-1591.0,-335.0,2769.0,1374.0,-1730.0,100,39.3,5.0,8.1,36.0,78.1,83.4,91.1,16.6,8.9,100,49.9,8.8,3.2,29.5,78.5,82.5,90.4,17.5,9.6,100,25.9,3.4,11.7,47.3,77.3,84.9,92.4,15.1,7.6,221,99,24,47,73,69,191,126,204,84,29,28,62,65,158,110,148,54,16,30,59,48,123,87,10.1,36.5,18.4,50.1,8.7,34.2,15.6,45.1,12.8,40.5,22.3,51.7,12.2,39.4,21.1,49.5,15.9,35.5,26.4,51.8,13.8,31.8,22.1,45.8,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120605,2012-06-05,26603,CBT,0,26,237205,86429,11823,21637,87927,180295,195993,213755,41212,23450,138447,67827,13105,3774,40811,107372,112412,124251,26035,14196,98758,25406,5522,11059,47116,72923,83581,89504,15177,9254,-12681.0,-11811.0,-591.0,1332.0,-1969.0,-14743.0,-12448.0,-14002.0,-233.0,1321.0,100,36.4,5.0,9.1,37.1,76.0,82.6,90.1,17.4,9.9,100,49.0,9.5,2.7,29.5,77.6,81.2,89.7,18.8,10.3,100,25.7,5.6,11.2,47.7,73.8,84.6,90.6,15.4,9.4,215,94,23,50,74,72,184,134,199,84,26,28,59,66,152,111,150,46,23,31,61,47,122,90,11.0,34.2,19.3,48.3,9.1,31.7,15.5,42.9,13.9,38.7,22.8,50.7,12.6,37.5,20.9,49.4,17.1,33.2,28.4,51.4,14.8,30.3,23.3,43.5,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120612,2012-06-12,26603,CBT,0,26,244223,93142,11174,21539,84557,187990,199238,220703,44985,23520,129996,67431,7374,3604,32203,106187,103238,117165,26758,12831,114227,31009,9098,12637,52354,81803,96000,103538,18227,10689,7018.0,6713.0,-649.0,-98.0,-3370.0,7695.0,3245.0,6948.0,3773.0,70.0,100,38.1,4.6,8.8,34.6,77.0,81.6,90.4,18.4,9.6,100,51.9,5.7,2.8,24.8,81.7,79.4,90.1,20.6,9.9,100,27.1,8.0,11.1,45.8,71.6,84.0,90.6,16.0,9.4,226,101,26,51,71,74,193,137,200,90,19,31,58,67,156,110,163,52,30,34,58,50,129,100,10.4,33.8,18.3,49.2,8.7,30.5,15.5,41.4,14.5,36.4,24.5,51.9,13.1,35.9,20.9,48.4,15.6,34.6,26.1,50.4,13.8,29.7,22.2,42.1,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120619,2012-06-19,26603,CBT,0,26,259367,100578,9295,31443,81195,192833,213216,233571,46151,25796,113126,57474,5000,3100,31095,91298,91669,99398,21457,13728,146241,54717,15908,16730,50100,101535,121547,134173,24694,12068,15144.0,7436.0,-1879.0,9904.0,-3362.0,4843.0,13978.0,12868.0,1166.0,2276.0,100,38.8,3.6,12.1,31.3,74.3,82.2,90.1,17.8,9.9,100,50.8,4.4,2.7,27.5,80.7,81.0,87.9,19.0,12.1,100,37.4,10.9,11.4,34.3,69.4,83.1,91.7,16.9,8.3,232,101,19,61,72,79,198,151,188,83,14,31,57,69,146,109,188,61,43,43,59,52,148,114,10.1,32.2,18.1,45.4,9.0,28.1,15.7,38.8,15.2,28.9,25.0,45.0,14.2,26.2,22.8,39.5,13.6,37.5,24.6,51.6,13.5,33.7,23.3,44.8,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120626,2012-06-26,26603,CBT,0,26,272448,101145,8908,37683,84701,196683,223529,243274,48919,29174,94280,41224,3284,4852,30627,71850,76703,79986,17577,14294,178168,77015,22718,15737,54074,124833,146826,163288,31342,14880,13081.0,567.0,-387.0,6240.0,3506.0,3850.0,10313.0,9703.0,2768.0,3378.0,100,37.1,3.3,13.8,31.1,72.2,82.0,89.3,18.0,10.7,100,43.7,3.5,5.1,32.5,76.2,81.4,84.8,18.6,15.2,100,43.2,12.8,8.8,30.4,70.1,82.4,91.6,17.6,8.4,237,93,25,69,70,78,206,155,175,66,15,32,59,68,137,107,204,76,46,41,58,53,158,121,9.0,31.9,16.7,43.9,8.2,26.0,14.8,36.3,19.1,24.1,30.5,36.7,17.0,21.7,25.2,32.6,12.0,38.4,21.4,50.8,12.0,33.8,21.1,43.7,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120703,2012-07-03,26603,CBT,0,26,266531,96561,7605,39713,82784,189889,219058,237207,47473,29324,82904,38346,3642,2994,27488,63788,68828,70424,14076,12480,183627,77627,23375,17307,55296,126101,150230,166783,33397,16844,-5917.0,-4584.0,-1303.0,2030.0,-1917.0,-6794.0,-4471.0,-6067.0,-1446.0,150.0,100,36.2,2.9,14.9,31.1,71.2,82.2,89.0,17.8,11.0,100,46.3,4.4,3.6,33.2,76.9,83.0,84.9,17.0,15.1,100,42.3,12.7,9.4,30.1,68.7,81.8,90.8,18.2,9.2,237,101,20,71,70,72,208,152,166,57,19,18,56,62,122,93,212,84,44,49,57,52,169,124,9.7,30.6,17.9,43.3,8.4,24.7,14.5,34.7,23.9,22.7,38.1,37.0,22.2,21.2,32.9,35.0,12.0,36.8,19.9,49.7,11.9,34.0,19.6,43.3,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120710,2012-07-10,26603,CBT,0,26,261063,93113,7908,38512,79313,186169,210938,232589,50125,28474,80618,35232,4375,4306,25669,60292,65207,68973,15411,11645,180445,74468,20120,17619,53644,125877,145731,163616,34714,16829,-5468.0,-3448.0,303.0,-1201.0,-3471.0,-3720.0,-8120.0,-4618.0,2652.0,-850.0,100,35.7,3.0,14.8,30.4,71.3,80.8,89.1,19.2,10.9,100,43.7,5.4,5.3,31.8,74.8,80.9,85.6,19.1,14.4,100,41.3,11.2,9.8,29.7,69.8,80.8,90.7,19.2,9.3,232,94,24,73,65,69,200,152,164,55,23,21,50,59,114,97,208,82,45,50,56,53,166,126,10.0,30.6,18.2,43.6,8.2,24.5,14.1,34.4,24.2,25.4,35.3,42.0,21.7,24.3,31.9,40.1,11.5,37.2,19.7,48.3,11.5,34.2,19.2,43.3,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120717,2012-07-17,26603,CBT,0,26,273643,90971,8786,43836,87299,189724,222106,242346,51537,31297,86771,37546,4256,4765,30699,65039,73010,74060,13761,12711,186872,72369,23474,20127,56600,124685,149096,168286,37776,18586,12580.0,-2142.0,878.0,5324.0,7986.0,3555.0,11168.0,9757.0,1412.0,2823.0,100,33.2,3.2,16.0,31.9,69.3,81.2,88.6,18.8,11.4,100,43.3,4.9,5.5,35.4,75.0,84.1,85.4,15.9,14.6,100,38.7,12.6,10.8,30.3,66.7,79.8,90.1,20.2,9.9,234,98,25,69,68,74,201,153,159,53,18,21,49,61,111,94,213,82,44,48,58,56,170,125,11.5,31.5,19.2,43.5,7.7,24.1,13.9,34.1,28.1,26.5,38.3,44.0,19.2,23.9,28.3,36.6,10.7,35.9,19.4,47.4,10.7,33.5,18.9,42.7,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120724,2012-07-24,26603,CBT,0,26,260346,83897,7295,45244,84147,180206,213288,232745,47058,27601,73492,29560,4257,3994,26968,54615,60522,62866,12970,10626,186854,69702,18403,25885,57179,125591,152766,169879,34088,16975,-13297.0,-7074.0,-1491.0,1408.0,-3152.0,-9518.0,-8818.0,-9601.0,-4479.0,-3696.0,100,32.2,2.8,17.4,32.3,69.2,81.9,89.4,18.1,10.6,100,40.2,5.8,5.4,36.7,74.3,82.4,85.5,17.6,14.5,100,37.3,9.8,13.9,30.6,67.2,81.8,90.9,18.2,9.1,230,99,23,73,69,69,205,150,150,47,21,21,49,54,107,89,214,81,41,52,59,58,176,126,11.5,31.3,18.8,43.6,7.7,25.8,13.6,35.0,27.2,31.3,37.8,46.4,22.5,26.8,31.4,38.2,10.8,34.6,18.7,45.6,10.6,32.5,17.9,41.3,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120731,2012-07-31,26603,CBT,0,26,246496,79304,8205,41352,79796,169499,200452,219056,46044,27440,53652,26735,2454,783,16205,41058,43723,44295,9929,9357,192844,66749,19931,26389,63591,128441,156729,174761,36115,18083,-13850.0,-4593.0,910.0,-3892.0,-4351.0,-10707.0,-12836.0,-13689.0,-1014.0,-161.0,100,32.2,3.3,16.8,32.4,68.8,81.3,88.9,18.7,11.1,100,49.8,4.6,1.5,30.2,76.5,81.5,82.6,18.5,17.4,100,34.6,10.3,13.7,33.0,66.6,81.3,90.6,18.7,9.4,224,91,24,69,70,63,199,141,137,48,16,5,37,45,87,65,211,77,44,55,66,56,178,128,9.5,31.0,17.2,42.6,8.0,27.0,13.7,35.5,24.1,32.7,37.4,48.3,23.6,32.6,36.8,48.1,10.1,33.7,18.1,44.5,10.0,30.5,16.8,39.6,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120807,2012-08-07,26603,CBT,0,26,244787,80753,8137,41995,77348,168212,200096,218344,44691,26443,44800,22791,2136,11,13631,35448,36433,37595,8367,7205,199987,70524,18563,29422,63717,132764,163663,180749,36324,19238,-1709.0,1449.0,-68.0,643.0,-2448.0,-1287.0,-356.0,-712.0,-1353.0,-997.0,100,33.0,3.3,17.2,31.6,68.7,81.7,89.2,18.3,10.8,100,50.9,4.8,0.0,30.4,79.1,81.3,83.9,18.7,16.1,100,35.3,9.3,14.7,31.9,66.4,81.8,90.4,18.2,9.6,218,86,21,70,68,65,192,142,131,42,15,2,34,48,76,65,208,75,40,59,65,54,177,127,10.1,31.8,17.5,42.3,8.1,28.5,14.3,37.5,21.9,29.2,34.7,45.1,21.8,28.6,34.4,43.5,9.6,32.7,17.8,43.6,9.5,29.5,17.0,38.3,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120814,2012-08-14,26603,CBT,0,26,253617,87786,7743,44185,74357,175795,206328,227723,47289,25894,40639,22485,2204,4,9755,33071,32244,35279,8395,5360,212978,77185,17423,32297,64602,142724,174084,192444,38894,20534,8830.0,7033.0,-394.0,2190.0,-2991.0,7583.0,6232.0,9379.0,2598.0,-549.0,100,34.6,3.1,17.4,29.3,69.3,81.4,89.8,18.6,10.2,100,55.3,5.4,0.0,24.0,81.4,79.3,86.8,20.7,13.2,100,36.2,8.2,15.2,30.3,67.0,81.7,90.4,18.3,9.6,223,85,25,72,65,66,193,147,129,43,15,1,37,42,80,58,213,78,42,61,61,57,176,135,10.4,31.7,18.2,43.6,8.1,28.7,14.3,38.3,24.7,34.4,34.7,50.1,24.7,32.4,34.7,47.6,9.8,31.3,18.2,44.4,9.4,28.3,16.7,38.2,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120821,2012-08-21,26603,CBT,0,26,267986,91832,9090,47018,78788,187408,217638,243516,50348,24470,39123,22062,2743,20,9659,31501,31741,34264,7382,4859,228863,80928,17505,35840,69129,155907,185897,209252,42966,19611,14369.0,4046.0,1347.0,2833.0,4431.0,11613.0,11310.0,15793.0,3059.0,-1424.0,100,34.3,3.4,17.5,29.4,69.9,81.2,90.9,18.8,9.1,100,56.4,7.0,0.1,24.7,80.5,81.1,87.6,18.9,12.4,100,35.4,7.6,15.7,30.2,68.1,81.2,91.4,18.8,8.6,240,92,26,79,74,68,211,158,134,45,15,1,34,44,79,60,231,85,47,71,70,60,196,149,10.2,32.7,17.4,45.5,8.3,28.6,14.6,40.0,27.5,36.2,38.9,51.8,27.5,34.9,38.9,50.4,8.9,33.6,16.8,45.6,8.8,29.5,15.8,39.9,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120828,2012-08-28,26603,CBT,0,26,257606,85762,10757,44730,78673,176496,209165,231983,48441,25623,20667,8446,282,0,7323,16824,15769,17106,4898,3561,236939,83278,16437,38768,71350,159672,193396,214877,43543,22062,-10380.0,-6070.0,1667.0,-2288.0,-115.0,-10912.0,-8473.0,-11533.0,-1907.0,1153.0,100,33.3,4.2,17.4,30.5,68.5,81.2,90.1,18.8,9.9,100,40.9,1.4,0.0,35.4,81.4,76.3,82.8,23.7,17.2,100,35.1,6.9,16.4,30.1,67.4,81.6,90.7,18.4,9.3,246,88,32,83,76,71,215,166,101,30,2,0,32,40,62,42,241,84,49,76,72,64,204,159,9.7,32.6,17.3,44.8,8.2,27.9,14.2,38.4,19.8,36.3,31.3,48.2,19.8,36.0,31.3,47.5,10.2,33.2,18.3,45.3,8.9,28.7,15.1,39.2,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120904,2012-09-04,26603,CBT,0,26,251907,85410,11914,41485,76521,174607,203416,228006,48491,23901,242366,82938,11756,38944,73068,168680,194950,219380,47416,22986,9541,2947,633,2066,3453,5927,8466,8626,1075,915,-5699.0,-352.0,1157.0,-3245.0,-2152.0,-1889.0,-5749.0,-3977.0,50.0,-1722.0,100,33.9,4.7,16.5,30.4,69.3,80.8,90.5,19.2,9.5,100,34.2,4.9,16.1,30.1,69.6,80.4,90.5,19.6,9.5,100,30.9,6.6,21.7,36.2,62.1,88.7,90.4,11.3,9.6,239,87,31,73,77,70,207,157,238,90,30,72,77,70,205,157,40,8,5,2,25,11,34,17,10.3,33.7,18.0,46.5,8.3,29.0,14.3,39.6,10.1,33.5,18.1,46.1,8.6,28.7,14.7,39.8,48.3,56.3,65.0,77.3,35.1,39.0,48.2,54.3,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120911,2012-09-11,26603,CBT,0,26,238717,81193,14385,35316,76127,164592,192636,214293,46081,24424,228993,78491,13989,32927,72591,158641,184009,205557,44984,23436,9724,2989,683,2102,3536,5951,8627,8736,1097,988,-13190.0,-4217.0,2471.0,-6169.0,-394.0,-10015.0,-10780.0,-13713.0,-2410.0,523.0,100,34.0,6.0,14.8,31.9,68.9,80.7,89.8,19.3,10.2,100,34.3,6.1,14.4,31.7,69.3,80.4,89.8,19.6,10.2,100,30.7,7.0,21.6,36.4,61.2,88.7,89.8,11.3,10.2,230,82,31,71,76,68,201,150,229,82,32,70,76,68,199,150,41,9,5,2,25,11,35,17,10.3,33.9,18.3,46.2,8.7,28.8,14.9,39.0,10.6,33.7,18.4,46.0,9.1,28.6,15.5,39.3,47.8,57.1,64.9,77.1,35.1,39.8,47.9,53.5,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120918,2012-09-18,26603,CBT,0,26,239569,74987,13985,36592,82271,166095,193850,216672,45719,22897,229499,72601,13564,33545,78570,160055,184716,207164,44783,22335,10070,3042,1077,2391,3701,6040,9134,9508,936,562,852.0,-6206.0,-400.0,1276.0,6144.0,1503.0,1214.0,2379.0,-362.0,-1527.0,100,31.3,5.8,15.3,34.3,69.3,80.9,90.4,19.1,9.6,100,31.6,5.9,14.6,34.2,69.7,80.5,90.3,19.5,9.7,100,30.2,10.7,23.7,36.8,60.0,90.7,94.4,9.3,5.6,223,73,34,64,77,66,191,145,222,74,35,63,77,66,190,144,43,9,7,3,25,10,35,19,11.0,35.3,19.2,47.6,8.7,30.1,15.6,40.0,11.0,35.2,19.2,47.2,9.0,30.0,16.3,40.4,47.1,60.5,63.8,79.0,34.4,43.0,47.0,56.5,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,120925,2012-09-25,26603,CBT,0,26,223005,66668,15820,29947,85667,154483,182282,200250,40723,22755,212404,64404,15367,26665,81587,148257,172656,190289,39748,22115,10601,3060,1249,2486,4080,6226,9626,9961,975,640,-16564.0,-8319.0,1835.0,-6645.0,3396.0,-11612.0,-11568.0,-16422.0,-4996.0,-142.0,100,29.9,7.1,13.4,38.4,69.3,81.7,89.8,18.3,10.2,100,30.3,7.2,12.6,38.4,69.8,81.3,89.6,18.7,10.4,100,28.9,11.8,23.5,38.5,58.7,90.8,94.0,9.2,6.0,215,72,29,54,83,72,186,140,214,74,30,54,83,72,185,140,45,9,8,3,26,10,36,20,10.8,33.9,19.8,45.9,9.4,28.1,16.4,37.4,11.3,33.8,20.1,45.4,9.9,28.1,17.2,37.9,46.0,59.3,64.1,77.7,34.3,41.9,47.8,55.9,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,121002,2012-10-02,26603,CBT,0,26,209593,60626,13272,27832,83322,147574,171780,188678,37813,20915,197985,57884,12829,24083,79193,140912,161160,177824,36825,20161,11608,3853,1554,2638,4129,6662,10620,10854,988,754,-13412.0,-6042.0,-2548.0,-2115.0,-2345.0,-6909.0,-10502.0,-11572.0,-2910.0,-1840.0,100,28.9,6.3,13.3,39.8,70.4,82.0,90.0,18.0,10.0,100,29.2,6.5,12.2,40.0,71.2,81.4,89.8,18.6,10.2,100,33.2,13.4,22.7,35.6,57.4,91.5,93.5,8.5,6.5,204,65,31,50,81,71,175,133,203,68,30,50,80,71,173,133,48,11,8,3,27,9,39,19,10.7,35.5,19.5,45.4,9.3,28.2,16.1,37.0,11.3,35.5,20.4,45.8,9.8,28.2,16.9,37.3,47.7,59.5,66.2,78.0,38.0,43.0,50.0,57.8,(CONTRACTS OF 100 TONS)
