Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,121231,2012-12-31,13874A,CME,0,138,2765033,430146,353491,36410,2022743,2205438,2489299,2595339,275734,169694,2765033,430146,353491,36410,2022743,2205438,2489299,2595339,275734,169694,0,0,0,0,0,0,0,0,0,0,1112.0,29918.0,32337.0,-5717.0,-2843.0,-15193.0,21358.0,11427.0,-20246.0,-10315.0,100,15.6,12.8,1.3,73.2,79.8,90.0,93.9,10.0,6.1,100,15.6,12.8,1.3,73.2,79.8,90.0,93.9,10.0,6.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,106,87,40,202,189,330,294,500,106,87,40,202,189,330,294,0,0,0,0,0,0,0,0,19.0,19.9,30.6,32.9,18.1,19.8,26.7,32.3,19.0,19.9,30.6,32.9,18.1,19.8,26.7,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130108,2013-01-08,13874A,CME,0,138,2799680,424728,338385,43566,2092120,2218086,2560414,2600037,239266,199643,2799680,424728,338385,43566,2092120,2218086,2560414,2600037,239266,199643,0,0,0,0,0,0,0,0,0,0,34647.0,-5418.0,-15106.0,7156.0,69377.0,12648.0,71115.0,4698.0,-36468.0,29949.0,100,15.2,12.1,1.6,74.7,79.2,91.5,92.9,8.5,7.1,100,15.2,12.1,1.6,74.7,79.2,91.5,92.9,8.5,7.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509,113,90,41,207,189,338,302,509,113,90,41,207,189,338,302,0,0,0,0,0,0,0,0,20.2,19.9,31.8,32.6,19.0,19.8,27.3,32.0,20.2,19.9,31.8,32.6,19.0,19.8,27.3,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130115,2013-01-15,13874A,CME,0,138,2843412,401472,355240,46747,2133064,2230853,2581283,2632840,262129,210572,2843412,401472,355240,46747,2133064,2230853,2581283,2632840,262129,210572,0,0,0,0,0,0,0,0,0,0,43732.0,-23256.0,16855.0,3181.0,40944.0,12767.0,20869.0,32803.0,22863.0,10929.0,100,14.1,12.5,1.6,75.0,78.5,90.8,92.6,9.2,7.4,100,14.1,12.5,1.6,75.0,78.5,90.8,92.6,9.2,7.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519,120,101,46,204,182,344,309,519,120,101,46,204,182,344,309,0,0,0,0,0,0,0,0,19.6,19.9,31.2,32.2,18.4,19.7,26.7,31.7,19.6,19.9,31.2,32.2,18.4,19.7,26.7,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130122,2013-01-22,13874A,CME,0,138,2946116,378360,357986,53182,2298910,2253957,2730452,2665125,215664,280991,2946116,378360,357986,53182,2298910,2253957,2730452,2665125,215664,280991,0,0,0,0,0,0,0,0,0,0,102704.0,-23112.0,2746.0,6435.0,165846.0,23104.0,149169.0,32285.0,-46465.0,70419.0,100,12.8,12.2,1.8,78.0,76.5,92.7,90.5,7.3,9.5,100,12.8,12.2,1.8,78.0,76.5,92.7,90.5,7.3,9.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,113,88,36,206,183,333,293,504,113,88,36,206,183,333,293,0,0,0,0,0,0,0,0,19.2,20.2,30.7,31.6,18.0,20.0,27.1,30.6,19.2,20.2,30.7,31.6,18.0,20.0,27.1,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130129,2013-01-29,13874A,CME,0,138,2989252,419392,382970,53803,2301384,2303952,2774579,2740725,214673,248527,2989252,419392,382970,53803,2301384,2303952,2774579,2740725,214673,248527,0,0,0,0,0,0,0,0,0,0,43136.0,41032.0,24984.0,621.0,2474.0,49995.0,44127.0,75600.0,-991.0,-32464.0,100,14.0,12.8,1.8,77.0,77.1,92.8,91.7,7.2,8.3,100,14.0,12.8,1.8,77.0,77.1,92.8,91.7,7.2,8.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533,122,95,43,215,189,355,309,533,122,95,43,215,189,355,309,0,0,0,0,0,0,0,0,19.3,20.9,30.8,31.9,18.0,20.7,26.9,31.0,19.3,20.9,30.8,31.9,18.0,20.7,26.9,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130205,2013-02-05,13874A,CME,0,138,3001463,434689,345642,62670,2273768,2354626,2771127,2762938,230336,238525,3001463,434689,345642,62670,2273768,2354626,2771127,2762938,230336,238525,0,0,0,0,0,0,0,0,0,0,12211.0,15297.0,-37328.0,8867.0,-27616.0,50674.0,-3452.0,22213.0,15663.0,-10002.0,100,14.5,11.5,2.1,75.8,78.4,92.3,92.1,7.7,7.9,100,14.5,11.5,2.1,75.8,78.4,92.3,92.1,7.7,7.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526,125,94,48,211,191,355,315,526,125,94,48,211,191,355,315,0,0,0,0,0,0,0,0,19.7,20.9,30.6,32.1,18.3,20.6,27.2,31.1,19.7,20.9,30.6,32.1,18.3,20.6,27.2,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130212,2013-02-12,13874A,CME,0,138,3087242,414474,389092,57865,2332190,2389953,2804529,2836910,282713,250332,3087242,414474,389092,57865,2332190,2389953,2804529,2836910,282713,250332,0,0,0,0,0,0,0,0,0,0,85779.0,-20215.0,43450.0,-4805.0,58422.0,35327.0,33402.0,73972.0,52377.0,11807.0,100,13.4,12.6,1.9,75.5,77.4,90.8,91.9,9.2,8.1,100,13.4,12.6,1.9,75.5,77.4,90.8,91.9,9.2,8.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,124,96,43,207,197,346,322,530,124,96,43,207,197,346,322,0,0,0,0,0,0,0,0,18.3,20.3,29.0,31.3,16.9,20.1,26.0,30.2,18.3,20.3,29.0,31.3,16.9,20.1,26.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130219,2013-02-19,13874A,CME,0,138,3147268,389674,377283,67298,2458066,2466240,2915038,2910821,232230,236447,3147268,389674,377283,67298,2458066,2466240,2915038,2910821,232230,236447,0,0,0,0,0,0,0,0,0,0,60026.0,-24800.0,-11809.0,9433.0,125876.0,76287.0,110509.0,73911.0,-50483.0,-13885.0,100,12.4,12.0,2.1,78.1,78.4,92.6,92.5,7.4,7.5,100,12.4,12.0,2.1,78.1,78.4,92.6,92.5,7.4,7.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518,116,96,45,210,193,344,317,518,116,96,45,210,193,344,317,0,0,0,0,0,0,0,0,17.4,20.2,28.2,30.8,16.2,19.0,25.4,28.9,17.4,20.2,28.2,30.8,16.2,19.0,25.4,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130226,2013-02-26,13874A,CME,0,138,3236746,439892,387287,78439,2359707,2533417,2878038,2999143,358708,237603,3236746,439892,387287,78439,2359707,2533417,2878038,2999143,358708,237603,0,0,0,0,0,0,0,0,0,0,89478.0,50218.0,10004.0,11141.0,-98359.0,67177.0,-37000.0,88322.0,126478.0,1156.0,100,13.6,12.0,2.4,72.9,78.3,88.9,92.7,11.1,7.3,100,13.6,12.0,2.4,72.9,78.3,88.9,92.7,11.1,7.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539,117,104,51,218,210,360,341,539,117,104,51,218,210,360,341,0,0,0,0,0,0,0,0,16.6,20.0,27.2,30.8,15.3,18.5,24.3,28.5,16.6,20.0,27.2,30.8,15.3,18.5,24.3,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130305,2013-03-05,13874A,CME,0,138,3275893,516432,371277,76323,2292963,2560282,2885718,3007882,390175,268011,3275893,516432,371277,76323,2292963,2560282,2885718,3007882,390175,268011,0,0,0,0,0,0,0,0,0,0,39147.0,76540.0,-16010.0,-2116.0,-66744.0,26865.0,7680.0,8739.0,31467.0,30408.0,100,15.8,11.3,2.3,70.0,78.2,88.1,91.8,11.9,8.2,100,15.8,11.3,2.3,70.0,78.2,88.1,91.8,11.9,8.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542,124,96,52,222,218,368,345,542,124,96,52,222,218,368,345,0,0,0,0,0,0,0,0,15.9,18.1,25.4,28.5,14.4,17.5,22.2,27.2,15.9,18.1,25.4,28.5,14.4,17.5,22.2,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130312,2013-03-12,13874A,CME,0,138,3796609,536269,383987,138734,2699211,2975636,3374214,3498357,422395,298252,3796609,536269,383987,138734,2699211,2975636,3374214,3498357,422395,298252,0,0,0,0,0,0,0,0,0,0,520716.0,19837.0,12710.0,62411.0,406248.0,415354.0,488496.0,490475.0,32220.0,30241.0,100,14.1,10.1,3.7,71.1,78.4,88.9,92.1,11.1,7.9,100,14.1,10.1,3.7,71.1,78.4,88.9,92.1,11.1,7.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,120,89,82,232,234,386,374,535,120,89,82,232,234,386,374,0,0,0,0,0,0,0,0,14.2,18.3,22.8,27.1,12.7,15.5,19.3,23.8,14.2,18.3,22.8,27.1,12.7,15.5,19.3,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130319,2013-03-19,13874A,CME,0,138,2845013,556279,300753,64515,1974706,2244909,2595500,2610177,249513,234836,2845013,556279,300753,64515,1974706,2244909,2595500,2610177,249513,234836,0,0,0,0,0,0,0,0,0,0,-951596.0,20010.0,-83234.0,-74219.0,-724505.0,-730727.0,-778714.0,-888180.0,-172882.0,-63416.0,100,19.6,10.6,2.3,69.4,78.9,91.2,91.7,8.8,8.3,100,19.6,10.6,2.3,69.4,78.9,91.2,91.7,8.8,8.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507,114,81,38,196,211,324,316,507,114,81,38,196,211,324,316,0,0,0,0,0,0,0,0,18.8,18.0,29.4,28.8,17.7,17.5,26.3,27.7,18.8,18.0,29.4,28.8,17.7,17.5,26.3,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130326,2013-03-26,13874A,CME,0,138,2929558,544676,311206,57511,2055049,2323071,2657236,2691788,272322,237770,2929558,544676,311206,57511,2055049,2323071,2657236,2691788,272322,237770,0,0,0,0,0,0,0,0,0,0,84545.0,-11603.0,10453.0,-7004.0,80343.0,78162.0,61736.0,81611.0,22809.0,2934.0,100,18.6,10.6,2.0,70.1,79.3,90.7,91.9,9.3,8.1,100,18.6,10.6,2.0,70.1,79.3,90.7,91.9,9.3,8.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533,127,86,42,209,214,351,327,533,127,86,42,209,214,351,327,0,0,0,0,0,0,0,0,18.4,17.8,29.5,28.4,17.1,17.5,26.1,27.5,18.4,17.8,29.5,28.4,17.1,17.5,26.1,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130402,2013-04-02,13874A,CME,0,138,3010683,570733,346831,65514,2077425,2342487,2713672,2754832,297011,255851,3010683,570733,346831,65514,2077425,2342487,2713672,2754832,297011,255851,0,0,0,0,0,0,0,0,0,0,81125.0,26057.0,35625.0,8003.0,22376.0,19416.0,56436.0,63044.0,24689.0,18081.0,100,19.0,11.5,2.2,69.0,77.8,90.1,91.5,9.9,8.5,100,19.0,11.5,2.2,69.0,77.8,90.1,91.5,9.9,8.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539,125,100,45,203,210,345,338,539,125,100,45,203,210,345,338,0,0,0,0,0,0,0,0,17.8,17.2,29.1,27.4,16.6,16.7,25.5,26.4,17.8,17.2,29.1,27.4,16.6,16.7,25.5,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130409,2013-04-09,13874A,CME,0,138,3041311,539958,337425,73176,2119171,2383730,2732305,2794331,309006,246980,3041311,539958,337425,73176,2119171,2383730,2732305,2794331,309006,246980,0,0,0,0,0,0,0,0,0,0,30628.0,-30775.0,-9406.0,7662.0,41746.0,41243.0,18633.0,39499.0,11995.0,-8871.0,100,17.8,11.1,2.4,69.7,78.4,89.8,91.9,10.2,8.1,100,17.8,11.1,2.4,69.7,78.4,89.8,91.9,10.2,8.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552,129,100,46,203,224,348,354,552,129,100,46,203,224,348,354,0,0,0,0,0,0,0,0,17.6,16.8,28.5,27.0,16.4,16.1,25.4,25.6,17.6,16.8,28.5,27.0,16.4,16.1,25.4,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130416,2013-04-16,13874A,CME,0,138,3032875,563563,312590,90455,2111952,2396681,2765970,2799726,266905,233149,3032875,563563,312590,90455,2111952,2396681,2765970,2799726,266905,233149,0,0,0,0,0,0,0,0,0,0,-8436.0,23605.0,-24835.0,17279.0,-7219.0,12951.0,33665.0,5395.0,-42101.0,-13831.0,100,18.6,10.3,3.0,69.6,79.0,91.2,92.3,8.8,7.7,100,18.6,10.3,3.0,69.6,79.0,91.2,92.3,8.8,7.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541,122,93,44,211,220,352,338,541,122,93,44,211,220,352,338,0,0,0,0,0,0,0,0,17.3,16.3,28.0,26.5,16.3,15.6,25.2,25.2,17.3,16.3,28.0,26.5,16.3,15.6,25.2,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130423,2013-04-23,13874A,CME,0,138,3028179,524972,345202,104101,2090420,2347800,2719493,2797103,308686,231076,3028179,524972,345202,104101,2090420,2347800,2719493,2797103,308686,231076,0,0,0,0,0,0,0,0,0,0,-4696.0,-38591.0,32612.0,13646.0,-21532.0,-48881.0,-46477.0,-2623.0,41781.0,-2073.0,100,17.3,11.4,3.4,69.0,77.5,89.8,92.4,10.2,7.6,100,17.3,11.4,3.4,69.0,77.5,89.8,92.4,10.2,7.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534,113,99,44,213,211,348,332,534,113,99,44,213,211,348,332,0,0,0,0,0,0,0,0,17.6,16.2,27.9,26.4,16.5,15.4,25.4,25.0,17.6,16.2,27.9,26.4,16.5,15.4,25.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130430,2013-04-30,13874A,CME,0,138,3087728,593992,325554,103851,2115764,2420319,2813607,2849724,274121,238004,3087728,593992,325554,103851,2115764,2420319,2813607,2849724,274121,238004,0,0,0,0,0,0,0,0,0,0,59549.0,69020.0,-19648.0,-250.0,25344.0,72519.0,94114.0,52621.0,-34565.0,6928.0,100,19.2,10.5,3.4,68.5,78.4,91.1,92.3,8.9,7.7,100,19.2,10.5,3.4,68.5,78.4,91.1,92.3,8.9,7.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544,127,98,44,215,205,361,329,544,127,98,44,215,205,361,329,0,0,0,0,0,0,0,0,17.3,16.1,27.5,26.0,16.2,15.4,24.6,24.7,17.3,16.1,27.5,26.0,16.2,15.4,24.6,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130507,2013-05-07,13874A,CME,0,138,3189841,584472,384112,95447,2234107,2457972,2914026,2937531,275815,252310,3189841,584472,384112,95447,2234107,2457972,2914026,2937531,275815,252310,0,0,0,0,0,0,0,0,0,0,102113.0,-9520.0,58558.0,-8404.0,118343.0,37653.0,100419.0,87807.0,1694.0,14306.0,100,18.3,12.0,3.0,70.0,77.1,91.4,92.1,8.6,7.9,100,18.3,12.0,3.0,70.0,77.1,91.4,92.1,8.6,7.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556,135,102,50,215,201,373,333,556,135,102,50,215,201,373,333,0,0,0,0,0,0,0,0,16.3,16.4,26.1,26.2,15.1,15.8,23.4,25.0,16.3,16.4,26.1,26.2,15.1,15.8,23.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130514,2013-05-14,13874A,CME,0,138,3287763,558611,365663,111990,2322334,2562890,2992935,3040543,294828,247220,3287763,558611,365663,111990,2322334,2562890,2992935,3040543,294828,247220,0,0,0,0,0,0,0,0,0,0,97922.0,-25861.0,-18449.0,16543.0,88227.0,104918.0,78909.0,103012.0,19013.0,-5090.0,100,17.0,11.1,3.4,70.6,78.0,91.0,92.5,9.0,7.5,100,17.0,11.1,3.4,70.6,78.0,91.0,92.5,9.0,7.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560,131,106,56,220,208,378,344,560,131,106,56,220,208,378,344,0,0,0,0,0,0,0,0,16.3,15.9,25.8,25.3,15.1,15.4,23.1,24.2,16.3,15.9,25.8,25.3,15.1,15.4,23.1,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130521,2013-05-21,13874A,CME,0,138,3340104,514877,367607,127491,2417993,2609187,3060361,3104285,279743,235819,3340104,514877,367607,127491,2417993,2609187,3060361,3104285,279743,235819,0,0,0,0,0,0,0,0,0,0,52341.0,-43734.0,1944.0,15501.0,95659.0,46297.0,67426.0,63742.0,-15085.0,-11401.0,100,15.4,11.0,3.8,72.4,78.1,91.6,92.9,8.4,7.1,100,15.4,11.0,3.8,72.4,78.1,91.6,92.9,8.4,7.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553,122,96,53,230,218,381,340,553,122,96,53,230,218,381,340,0,0,0,0,0,0,0,0,16.5,15.4,27.0,25.2,15.6,15.0,25.0,24.0,16.5,15.4,27.0,25.2,15.6,15.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130528,2013-05-28,13874A,CME,0,138,3384621,548584,346124,107325,2445703,2708090,3101612,3161539,283009,223082,3384621,548584,346124,107325,2445703,2708090,3101612,3161539,283009,223082,0,0,0,0,0,0,0,0,0,0,44517.0,33707.0,-21483.0,-20166.0,27710.0,98903.0,41251.0,57254.0,3266.0,-12737.0,100,16.2,10.2,3.2,72.3,80.0,91.6,93.4,8.4,6.6,100,16.2,10.2,3.2,72.3,80.0,91.6,93.4,8.4,6.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,129,93,55,221,219,377,342,550,129,93,55,221,219,377,342,0,0,0,0,0,0,0,0,16.4,15.8,27.3,25.6,15.6,15.3,25.3,24.3,16.4,15.8,27.3,25.6,15.6,15.3,25.3,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130604,2013-06-04,13874A,CME,0,138,3307852,527952,328240,112725,2411153,2559830,3051830,3000795,256022,307057,3307852,527952,328240,112725,2411153,2559830,3051830,3000795,256022,307057,0,0,0,0,0,0,0,0,0,0,-76769.0,-20632.0,-17884.0,5400.0,-34550.0,-148260.0,-49782.0,-160744.0,-26987.0,83975.0,100,16.0,9.9,3.4,72.9,77.4,92.3,90.7,7.7,9.3,100,16.0,9.9,3.4,72.9,77.4,92.3,90.7,7.7,9.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536,124,89,58,214,220,369,339,536,124,89,58,214,220,369,339,0,0,0,0,0,0,0,0,16.7,15.3,27.8,24.7,15.9,14.5,25.6,22.8,16.7,15.3,27.8,24.7,15.9,14.5,25.6,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,130611,2013-06-11,13874A,CME,0,138,3397407,456571,341749,146448,2460416,2579876,3063435,3068073,333972,329334,3397407,456571,341749,146448,2460416,2579876,3063435,3068073,333972,329334,0,0,0,0,0,0,0,0,0,0,89555.0,-71381.0,13509.0,33723.0,49263.0,20046.0,11605.0,67278.0,77950.0,22277.0,100,13.4,10.1,4.3,72.4,75.9,90.2,90.3,9.8,9.7,100,13.4,10.1,4.3,72.4,75.9,90.2,90.3,9.8,9.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534,109,98,63,220,234,366,362,534,109,98,63,220,234,366,362,0,0,0,0,0,0,0,0,16.5,15.1,26.9,24.0,15.9,13.7,25.1,22.1,16.5,15.1,26.9,24.0,15.9,13.7,25.1,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($50 X S&P 500 INDEX)
