Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140325,2014-03-25,98662,ICUS,1,98,50393,31654,42597,2820,7802,2632,42276,48049,8117,2344,50393,31654,42597,2820,7802,2632,42276,48049,8117,2344,0,0,0,0,0,0,0,0,0,0,-1305.0,-33.0,-1260.0,29.0,-1334.0,515.0,-1338.0,-716.0,33.0,-589.0,100,62.8,84.5,5.6,15.5,5.2,83.9,95.3,16.1,4.7,100,62.8,84.5,5.6,15.5,5.2,83.9,95.3,16.1,4.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,80,43,9,14,8,100,54,142,80,43,9,14,8,100,54,0,0,0,0,0,0,0,0,35.9,38.0,46.8,59.2,34.4,36.1,44.9,55.8,35.9,38.0,46.8,59.2,34.4,36.1,44.9,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140401,2014-04-01,98662,ICUS,1,98,52151,32765,42818,3219,7833,4166,43817,50203,8334,1948,52151,32765,42818,3219,7833,4166,43817,50203,8334,1948,0,0,0,0,0,0,0,0,0,0,1758.0,1111.0,221.0,399.0,31.0,1534.0,1541.0,2154.0,217.0,-396.0,100,62.8,82.1,6.2,15.0,8.0,84.0,96.3,16.0,3.7,100,62.8,82.1,6.2,15.0,8.0,84.0,96.3,16.0,3.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,82,45,8,15,8,101,57,147,82,45,8,15,8,101,57,0,0,0,0,0,0,0,0,34.7,36.4,46.0,55.1,33.2,33.9,43.5,51.7,34.7,36.4,46.0,55.1,33.2,33.9,43.5,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140408,2014-04-08,98662,ICUS,1,98,50988,33471,32882,3591,4975,12556,42037,49029,8951,1959,50988,33471,32882,3591,4975,12556,42037,49029,8951,1959,0,0,0,0,0,0,0,0,0,0,-1163.0,706.0,-9936.0,372.0,-2858.0,8390.0,-1780.0,-1174.0,617.0,11.0,100,65.6,64.5,7.0,9.8,24.6,82.4,96.2,17.6,3.8,100,65.6,64.5,7.0,9.8,24.6,82.4,96.2,17.6,3.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,87,39,6,15,8,104,51,144,87,39,6,15,8,104,51,0,0,0,0,0,0,0,0,33.3,44.5,43.0,62.7,31.8,41.3,40.4,59.4,33.3,44.5,43.0,62.7,31.8,41.3,40.4,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140415,2014-04-15,98662,ICUS,1,98,52388,36724,37258,1981,5552,10313,44257,49552,8131,2836,52388,36724,37258,1981,5552,10313,44257,49552,8131,2836,0,0,0,0,0,0,0,0,0,0,1400.0,3253.0,4376.0,-1610.0,577.0,-2243.0,2220.0,523.0,-820.0,877.0,100,70.1,71.1,3.8,10.6,19.7,84.5,94.6,15.5,5.4,100,70.1,71.1,3.8,10.6,19.7,84.5,94.6,15.5,5.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,95,40,6,15,8,112,52,154,95,40,6,15,8,112,52,0,0,0,0,0,0,0,0,31.2,49.9,41.3,71.4,29.6,49.0,39.8,69.3,31.2,49.9,41.3,71.4,29.6,49.0,39.8,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140422,2014-04-22,98662,ICUS,1,98,50260,34026,35645,2229,5218,10036,41473,47910,8787,2350,50260,34026,35645,2229,5218,10036,41473,47910,8787,2350,0,0,0,0,0,0,0,0,0,0,-2128.0,-2698.0,-1613.0,248.0,-334.0,-277.0,-2784.0,-1642.0,656.0,-486.0,100,67.7,70.9,4.4,10.4,20.0,82.5,95.3,17.5,4.7,100,67.7,70.9,4.4,10.4,20.0,82.5,95.3,17.5,4.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,93,35,8,14,8,111,47,146,93,35,8,14,8,111,47,0,0,0,0,0,0,0,0,29.9,49.3,38.5,70.5,28.3,48.0,37.0,68.2,29.9,49.3,38.5,70.5,28.3,48.0,37.0,68.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140429,2014-04-29,98662,ICUS,1,98,52985,36651,36987,2538,5095,11113,44284,50638,8701,2347,52985,36651,36987,2538,5095,11113,44284,50638,8701,2347,0,0,0,0,0,0,0,0,0,0,2725.0,2625.0,1342.0,309.0,-123.0,1077.0,2811.0,2728.0,-86.0,-3.0,100,69.2,69.8,4.8,9.6,21.0,83.6,95.6,16.4,4.4,100,69.2,69.8,4.8,9.6,21.0,83.6,95.6,16.4,4.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,94,34,7,15,7,112,45,146,94,34,7,15,7,112,45,0,0,0,0,0,0,0,0,29.9,46.8,39.4,67.8,28.5,45.8,38.0,66.1,29.9,46.8,39.4,67.8,28.5,45.8,38.0,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140506,2014-05-06,98662,ICUS,1,98,59850,41459,43156,3766,4651,9966,49876,56888,9974,2962,59850,41459,43156,3766,4651,9966,49876,56888,9974,2962,0,0,0,0,0,0,0,0,0,0,6865.0,4808.0,6169.0,1228.0,-444.0,-1147.0,5592.0,6250.0,1273.0,615.0,100,69.3,72.1,6.3,7.8,16.7,83.3,95.1,16.7,4.9,100,69.3,72.1,6.3,7.8,16.7,83.3,95.1,16.7,4.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,94,45,8,14,7,111,57,156,94,45,8,14,7,111,57,0,0,0,0,0,0,0,0,28.0,46.2,39.8,64.0,26.7,44.8,37.8,62.6,28.0,46.2,39.8,64.0,26.7,44.8,37.8,62.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140513,2014-05-13,98662,ICUS,1,98,50532,34719,35054,3198,4394,8958,42311,47210,8221,3322,50532,34719,35054,3198,4394,8958,42311,47210,8221,3322,0,0,0,0,0,0,0,0,0,0,-9318.0,-6740.0,-8102.0,-568.0,-257.0,-1008.0,-7565.0,-9678.0,-1753.0,360.0,100,68.7,69.4,6.3,8.7,17.7,83.7,93.4,16.3,6.6,100,68.7,69.4,6.3,8.7,17.7,83.7,93.4,16.3,6.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,82,36,12,14,7,102,49,136,82,36,12,14,7,102,49,0,0,0,0,0,0,0,0,29.8,50.4,39.7,69.3,28.4,48.2,38.3,65.6,29.8,50.4,39.7,69.3,28.4,48.2,38.3,65.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140520,2014-05-20,98662,ICUS,1,98,47494,32292,32609,2801,4784,9722,39877,45132,7617,2362,47494,32292,32609,2801,4784,9722,39877,45132,7617,2362,0,0,0,0,0,0,0,0,0,0,-3038.0,-2427.0,-2445.0,-397.0,390.0,764.0,-2434.0,-2078.0,-604.0,-960.0,100,68.0,68.7,5.9,10.1,20.5,84.0,95.0,16.0,5.0,100,68.0,68.7,5.9,10.1,20.5,84.0,95.0,16.0,5.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,83,34,10,16,5,105,44,136,83,34,10,16,5,105,44,0,0,0,0,0,0,0,0,29.0,49.5,38.0,68.6,27.5,49.0,36.5,67.9,29.0,49.5,38.0,68.6,27.5,49.0,36.5,67.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140527,2014-05-27,98662,ICUS,1,98,49243,33442,34126,2917,5171,10038,41530,47081,7713,2162,49243,33442,34126,2917,5171,10038,41530,47081,7713,2162,0,0,0,0,0,0,0,0,0,0,1749.0,1150.0,1517.0,116.0,387.0,316.0,1653.0,1949.0,96.0,-200.0,100,67.9,69.3,5.9,10.5,20.4,84.3,95.6,15.7,4.4,100,67.9,69.3,5.9,10.5,20.4,84.3,95.6,15.7,4.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,88,28,9,14,6,106,40,134,88,28,9,14,6,106,40,0,0,0,0,0,0,0,0,27.8,52.5,36.6,71.3,26.4,52.1,35.2,70.8,27.8,52.5,36.6,71.3,26.4,52.1,35.2,70.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140603,2014-06-03,98662,ICUS,1,98,54011,37663,37369,3422,4676,11239,45761,52030,8250,1981,54011,37663,37369,3422,4676,11239,45761,52030,8250,1981,0,0,0,0,0,0,0,0,0,0,4768.0,4221.0,3243.0,505.0,-495.0,1201.0,4231.0,4949.0,537.0,-181.0,100,69.7,69.2,6.3,8.7,20.8,84.7,96.3,15.3,3.7,100,69.7,69.2,6.3,8.7,20.8,84.7,96.3,15.3,3.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,90,29,12,13,6,110,41,136,90,29,12,13,6,110,41,0,0,0,0,0,0,0,0,27.4,52.7,37.4,70.2,25.7,52.3,35.2,68.7,27.4,52.7,37.4,70.2,25.7,52.3,35.2,68.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140610,2014-06-10,98662,ICUS,1,98,53957,36218,36256,5611,4389,10126,46218,51993,7739,1964,53957,36218,36256,5611,4389,10126,46218,51993,7739,1964,0,0,0,0,0,0,0,0,0,0,-54.0,-1445.0,-1113.0,2189.0,-287.0,-1113.0,457.0,-37.0,-511.0,-17.0,100,67.1,67.2,10.4,8.1,18.8,85.7,96.4,14.3,3.6,100,67.1,67.2,10.4,8.1,18.8,85.7,96.4,14.3,3.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,84,24,14,13,6,106,38,127,84,24,14,13,6,106,38,0,0,0,0,0,0,0,0,27.9,55.8,39.5,74.0,26.2,55.0,35.8,70.4,27.9,55.8,39.5,74.0,26.2,55.0,35.8,70.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140617,2014-06-17,98662,ICUS,1,98,55245,42883,21361,1920,3661,30534,48464,53815,6781,1430,55245,42883,21361,1920,3661,30534,48464,53815,6781,1430,0,0,0,0,0,0,0,0,0,0,1288.0,6665.0,-14895.0,-3691.0,-728.0,20408.0,2246.0,1822.0,-958.0,-534.0,100,77.6,38.7,3.5,6.6,55.3,87.7,97.4,12.3,2.6,100,77.6,38.7,3.5,6.6,55.3,87.7,97.4,12.3,2.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,91,21,7,10,8,103,34,127,91,21,7,10,8,103,34,0,0,0,0,0,0,0,0,28.9,70.2,38.8,80.8,26.8,70.0,36.7,80.6,28.9,70.2,38.8,80.8,26.8,70.0,36.7,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140624,2014-06-24,98662,ICUS,1,98,58484,44700,23005,2294,3761,31134,50755,56433,7729,2051,58484,44700,23005,2294,3761,31134,50755,56433,7729,2051,0,0,0,0,0,0,0,0,0,0,3239.0,1817.0,1644.0,374.0,100.0,600.0,2291.0,2618.0,948.0,621.0,100,76.4,39.3,3.9,6.4,53.2,86.8,96.5,13.2,3.5,100,76.4,39.3,3.9,6.4,53.2,86.8,96.5,13.2,3.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,96,29,11,12,7,112,43,141,96,29,11,12,7,112,43,0,0,0,0,0,0,0,0,28.0,69.0,38.1,80.4,26.0,68.8,36.1,80.2,28.0,69.0,38.1,80.4,26.0,68.8,36.1,80.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140701,2014-07-01,98662,ICUS,1,98,58275,43256,23199,2255,4509,30588,50020,56042,8255,2233,58275,43256,23199,2255,4509,30588,50020,56042,8255,2233,0,0,0,0,0,0,0,0,0,0,-209.0,-1444.0,194.0,-39.0,748.0,-546.0,-735.0,-391.0,526.0,182.0,100,74.2,39.8,3.9,7.7,52.5,85.8,96.2,14.2,3.8,100,74.2,39.8,3.9,7.7,52.5,85.8,96.2,14.2,3.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,92,31,8,12,6,106,44,139,92,31,8,12,6,106,44,0,0,0,0,0,0,0,0,29.5,69.6,39.0,79.9,27.7,69.4,37.0,79.7,29.5,69.6,39.0,79.9,27.7,69.4,37.0,79.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140708,2014-07-08,98662,ICUS,1,98,54011,38732,19030,2595,4890,30222,46217,51847,7794,2164,54011,38732,19030,2595,4890,30222,46217,51847,7794,2164,0,0,0,0,0,0,0,0,0,0,-4264.0,-4524.0,-4169.0,340.0,381.0,-366.0,-3803.0,-4195.0,-461.0,-69.0,100,71.7,35.2,4.8,9.1,56.0,85.6,96.0,14.4,4.0,100,71.7,35.2,4.8,9.1,56.0,85.6,96.0,14.4,4.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,89,33,11,12,4,108,42,137,89,33,11,12,4,108,42,0,0,0,0,0,0,0,0,31.0,72.7,39.4,80.4,29.8,72.5,38.2,79.3,31.0,72.7,39.4,80.4,29.8,72.5,38.2,79.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140715,2014-07-15,98662,ICUS,1,98,53919,37482,19810,2598,5381,29401,45461,51809,8458,2110,53919,37482,19810,2598,5381,29401,45461,51809,8458,2110,0,0,0,0,0,0,0,0,0,0,-92.0,-1250.0,780.0,3.0,491.0,-821.0,-756.0,-38.0,664.0,-54.0,100,69.5,36.7,4.8,10.0,54.5,84.3,96.1,15.7,3.9,100,69.5,36.7,4.8,10.0,54.5,84.3,96.1,15.7,3.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,91,28,10,14,5,110,39,137,91,28,10,14,5,110,39,0,0,0,0,0,0,0,0,29.1,71.3,37.2,81.0,27.9,71.1,35.9,80.6,29.1,71.3,37.2,81.0,27.9,71.1,35.9,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140722,2014-07-22,98662,ICUS,1,98,57646,41404,22783,2592,5755,30349,49751,55724,7895,1922,57646,41404,22783,2592,5755,30349,49751,55724,7895,1922,0,0,0,0,0,0,0,0,0,0,3727.0,3922.0,2973.0,-6.0,374.0,948.0,4290.0,3915.0,-563.0,-188.0,100,71.8,39.5,4.5,10.0,52.6,86.3,96.7,13.7,3.3,100,71.8,39.5,4.5,10.0,52.6,86.3,96.7,13.7,3.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,97,30,8,13,4,114,39,143,97,30,8,13,4,114,39,0,0,0,0,0,0,0,0,27.1,75.0,35.9,83.1,26.0,75.0,34.7,82.2,27.1,75.0,35.9,83.1,26.0,75.0,34.7,82.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140729,2014-07-29,98662,ICUS,1,98,74037,55881,36470,2779,6962,33000,65622,72249,8415,1788,74037,55881,36470,2779,6962,33000,65622,72249,8415,1788,0,0,0,0,0,0,0,0,0,0,16391.0,14477.0,13687.0,187.0,1207.0,2651.0,15871.0,16525.0,520.0,-134.0,100,75.5,49.3,3.8,9.4,44.6,88.6,97.6,11.4,2.4,100,75.5,49.3,3.8,9.4,44.6,88.6,97.6,11.4,2.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,114,20,12,12,5,131,33,150,114,20,12,12,5,131,33,0,0,0,0,0,0,0,0,27.3,73.0,38.6,85.0,26.4,72.9,36.6,84.9,27.3,73.0,38.6,85.0,26.4,72.9,36.6,84.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140805,2014-08-05,98662,ICUS,1,98,82000,63727,40075,2520,6680,37776,72927,80371,9073,1629,82000,63727,40075,2520,6680,37776,72927,80371,9073,1629,0,0,0,0,0,0,0,0,0,0,7963.0,7846.0,3605.0,-259.0,-282.0,4776.0,7305.0,8122.0,658.0,-159.0,100,77.7,48.9,3.1,8.1,46.1,88.9,98.0,11.1,2.0,100,77.7,48.9,3.1,8.1,46.1,88.9,98.0,11.1,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,118,14,9,12,6,132,27,147,118,14,9,12,6,132,27,0,0,0,0,0,0,0,0,27.3,73.3,39.0,87.2,25.9,73.3,37.5,86.9,27.3,73.3,39.0,87.2,25.9,73.3,37.5,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140812,2014-08-12,98662,ICUS,1,98,84214,64323,41139,2463,7094,38180,73880,81782,10334,2432,84214,64323,41139,2463,7094,38180,73880,81782,10334,2432,0,0,0,0,0,0,0,0,0,0,2214.0,596.0,1064.0,-57.0,414.0,404.0,953.0,1411.0,1261.0,803.0,100,76.4,48.9,2.9,8.4,45.3,87.7,97.1,12.3,2.9,100,76.4,48.9,2.9,8.4,45.3,87.7,97.1,12.3,2.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,116,17,7,14,5,132,27,149,116,17,7,14,5,132,27,0,0,0,0,0,0,0,0,29.6,73.7,41.6,88.2,28.2,73.7,40.1,87.9,29.6,73.7,41.6,88.2,28.2,73.7,40.1,87.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140819,2014-08-19,98662,ICUS,1,98,89417,70323,43136,2566,7061,41573,79950,87275,9467,2142,89417,70323,43136,2566,7061,41573,79950,87275,9467,2142,0,0,0,0,0,0,0,0,0,0,5203.0,6000.0,1997.0,103.0,-33.0,3393.0,6070.0,5493.0,-867.0,-290.0,100,78.6,48.2,2.9,7.9,46.5,89.4,97.6,10.6,2.4,100,78.6,48.2,2.9,7.9,46.5,89.4,97.6,10.6,2.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,122,17,7,14,5,139,26,155,122,17,7,14,5,139,26,0,0,0,0,0,0,0,0,28.3,75.1,41.2,88.8,27.0,75.1,39.9,88.5,28.3,75.1,41.2,88.8,27.0,75.1,39.9,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140826,2014-08-26,98662,ICUS,1,98,90807,72561,43720,2883,5649,42760,81093,89363,9714,1444,90807,72561,43720,2883,5649,42760,81093,89363,9714,1444,0,0,0,0,0,0,0,0,0,0,1390.0,2238.0,584.0,317.0,-1412.0,1187.0,1143.0,2088.0,247.0,-698.0,100,79.9,48.1,3.2,6.2,47.1,89.3,98.4,10.7,1.6,100,79.9,48.1,3.2,6.2,47.1,89.3,98.4,10.7,1.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,125,16,8,16,5,145,26,160,125,16,8,16,5,145,26,0,0,0,0,0,0,0,0,29.2,76.8,40.5,88.7,27.9,76.8,39.2,88.5,29.2,76.8,40.5,88.7,27.9,76.8,39.2,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140902,2014-09-02,98662,ICUS,1,98,87783,69905,40754,2380,5701,42893,77986,86027,9797,1756,87783,69905,40754,2380,5701,42893,77986,86027,9797,1756,0,0,0,0,0,0,0,0,0,0,-3024.0,-2656.0,-2966.0,-503.0,52.0,133.0,-3107.0,-3336.0,83.0,312.0,100,79.6,46.4,2.7,6.5,48.9,88.8,98.0,11.2,2.0,100,79.6,46.4,2.7,6.5,48.9,88.8,98.0,11.2,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,120,14,8,16,6,140,25,154,120,14,8,16,6,140,25,0,0,0,0,0,0,0,0,30.8,78.4,40.3,90.1,29.5,78.4,39.0,90.0,30.8,78.4,40.3,90.1,29.5,78.4,39.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
U.S. DOLLAR INDEX - ICE FUTURES U.S.,140909,2014-09-09,98662,ICUS,1,98,89540,72225,39730,2624,5155,45158,80004,87512,9536,2028,89540,72225,39730,2624,5155,45158,80004,87512,9536,2028,0,0,0,0,0,0,0,0,0,0,1757.0,2320.0,-1024.0,244.0,-546.0,2265.0,2018.0,1485.0,-261.0,272.0,100,80.7,44.4,2.9,5.8,50.4,89.4,97.7,10.6,2.3,100,80.7,44.4,2.9,5.8,50.4,89.4,97.7,10.6,2.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,129,19,15,13,8,153,35,170,129,19,15,13,8,153,35,0,0,0,0,0,0,0,0,30.9,73.5,40.8,84.8,30.0,73.5,39.6,84.6,30.9,73.5,40.8,84.8,30.0,73.5,39.6,84.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(U.S. DOLLAR INDEX X $1000)
