Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110913,2011-09-13,45601,CBT,0,45,708104,89407,64817,98337,483544,502332,671288,665486,36816,42618,708104,89407,64817,98337,483544,502332,671288,665486,36816,42618,0,0,0,0,0,0,0,0,0,0,-3318.0,2258.0,277.0,-87.0,-6984.0,-3276.0,-4813.0,-3086.0,1495.0,-232.0,100,12.6,9.2,13.9,68.3,70.9,94.8,94.0,5.2,6.0,100,12.6,9.2,13.9,68.3,70.9,94.8,94.0,5.2,6.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,25,25,32,62,69,104,114,130,25,25,32,62,69,104,114,0,0,0,0,0,0,0,0,41.4,31.1,52.9,44.8,36.4,24.3,41.4,34.5,41.4,31.1,52.9,44.8,36.4,24.3,41.4,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110920,2011-09-20,45601,CBT,0,45,707947,77864,72291,100003,495283,494860,673150,667154,34797,40793,707947,77864,72291,100003,495283,494860,673150,667154,34797,40793,0,0,0,0,0,0,0,0,0,0,-157.0,-11543.0,7474.0,1666.0,11739.0,-7472.0,1862.0,1668.0,-2019.0,-1825.0,100,11.0,10.2,14.1,70.0,69.9,95.1,94.2,4.9,5.8,100,11.0,10.2,14.1,70.0,69.9,95.1,94.2,4.9,5.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,22,28,34,65,69,105,118,132,22,28,34,65,69,105,118,0,0,0,0,0,0,0,0,39.8,31.3,52.6,44.4,35.7,23.9,40.9,33.5,39.8,31.3,52.6,44.4,35.7,23.9,40.9,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110927,2011-09-27,45601,CBT,0,45,688765,71905,71768,93313,490790,486901,656008,651982,32757,36783,688765,71905,71768,93313,490790,486901,656008,651982,32757,36783,0,0,0,0,0,0,0,0,0,0,-19182.0,-5959.0,-523.0,-6690.0,-4493.0,-7959.0,-17142.0,-15172.0,-2040.0,-4010.0,100,10.4,10.4,13.5,71.3,70.7,95.2,94.7,4.8,5.3,100,10.4,10.4,13.5,71.3,70.7,95.2,94.7,4.8,5.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,18,28,33,63,69,100,115,125,18,28,33,63,69,100,115,0,0,0,0,0,0,0,0,40.7,32.5,52.9,45.8,36.0,25.1,41.2,34.9,40.7,32.5,52.9,45.8,36.0,25.1,41.2,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,111004,2011-10-04,45601,CBT,0,45,623049,61555,48100,86254,444415,446914,592224,581268,30825,41781,623049,61555,48100,86254,444415,446914,592224,581268,30825,41781,0,0,0,0,0,0,0,0,0,0,-65716.0,-10350.0,-23668.0,-7059.0,-46375.0,-39987.0,-63784.0,-70714.0,-1932.0,4998.0,100,9.9,7.7,13.8,71.3,71.7,95.1,93.3,4.9,6.7,100,9.9,7.7,13.8,71.3,71.7,95.1,93.3,4.9,6.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,24,20,28,58,67,93,108,119,24,20,28,58,67,93,108,0,0,0,0,0,0,0,0,41.1,35.0,53.3,48.6,35.7,26.0,40.2,36.4,41.1,35.0,53.3,48.6,35.7,26.0,40.2,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,111011,2011-10-11,45601,CBT,0,45,617999,63471,46864,82008,444913,448021,590392,576893,27607,41106,617999,63471,46864,82008,444913,448021,590392,576893,27607,41106,0,0,0,0,0,0,0,0,0,0,-5050.0,1916.0,-1236.0,-4246.0,498.0,1107.0,-1832.0,-4375.0,-3218.0,-675.0,100,10.3,7.6,13.3,72.0,72.5,95.5,93.3,4.5,6.7,100,10.3,7.6,13.3,72.0,72.5,95.5,93.3,4.5,6.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,22,23,27,58,66,92,108,119,22,23,27,58,66,92,108,0,0,0,0,0,0,0,0,41.0,35.3,53.3,49.3,35.8,26.4,40.6,37.1,41.0,35.3,53.3,49.3,35.8,26.4,40.6,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,111018,2011-10-18,45601,CBT,0,45,621992,62899,59625,97727,431679,427181,592305,584533,29687,37459,621992,62899,59625,97727,431679,427181,592305,584533,29687,37459,0,0,0,0,0,0,0,0,0,0,3993.0,-572.0,12761.0,15719.0,-13234.0,-20840.0,1913.0,7640.0,2080.0,-3647.0,100,10.1,9.6,15.7,69.4,68.7,95.2,94.0,4.8,6.0,100,10.1,9.6,15.7,69.4,68.7,95.2,94.0,4.8,6.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,23,22,27,59,66,91,108,117,23,22,27,59,66,91,108,0,0,0,0,0,0,0,0,41.3,35.5,53.5,48.9,33.9,26.6,39.0,36.1,41.3,35.5,53.5,48.9,33.9,26.6,39.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,111025,2011-10-25,45601,CBT,0,45,641904,65558,58155,99387,442808,444008,607753,601550,34151,40354,641904,65558,58155,99387,442808,444008,607753,601550,34151,40354,0,0,0,0,0,0,0,0,0,0,19912.0,2659.0,-1470.0,1660.0,11129.0,16827.0,15448.0,17017.0,4464.0,2895.0,100,10.2,9.1,15.5,69.0,69.2,94.7,93.7,5.3,6.3,100,10.2,9.1,15.5,69.0,69.2,94.7,93.7,5.3,6.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,23,22,28,59,66,92,108,117,23,22,28,59,66,92,108,0,0,0,0,0,0,0,0,40.7,36.1,53.2,49.1,34.0,27.5,39.3,36.6,40.7,36.1,53.2,49.1,34.0,27.5,39.3,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,111101,2011-11-01,45601,CBT,0,45,596589,64731,60954,91487,404519,410509,560737,562950,35852,33639,596589,64731,60954,91487,404519,410509,560737,562950,35852,33639,0,0,0,0,0,0,0,0,0,0,-45315.0,-827.0,2799.0,-7900.0,-38289.0,-33499.0,-47016.0,-38600.0,1701.0,-6715.0,100,10.9,10.2,15.3,67.8,68.8,94.0,94.4,6.0,5.6,100,10.9,10.2,15.3,67.8,68.8,94.0,94.4,6.0,5.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,19,24,27,53,64,84,106,115,19,24,27,53,64,84,106,0,0,0,0,0,0,0,0,40.6,35.8,53.5,49.8,33.3,27.1,38.0,35.6,40.6,35.8,53.5,49.8,33.3,27.1,38.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,111108,2011-11-08,45601,CBT,0,45,586944,68360,61041,89581,398277,403702,556218,554324,30726,32620,586944,68360,61041,89581,398277,403702,556218,554324,30726,32620,0,0,0,0,0,0,0,0,0,0,-9645.0,3629.0,87.0,-1906.0,-6242.0,-6807.0,-4519.0,-8626.0,-5126.0,-1019.0,100,11.6,10.4,15.3,67.9,68.8,94.8,94.4,5.2,5.6,100,11.6,10.4,15.3,67.9,68.8,94.8,94.4,5.2,5.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,21,23,26,52,62,84,102,113,21,23,26,52,62,84,102,0,0,0,0,0,0,0,0,41.5,36.2,54.0,50.2,33.2,27.4,37.2,36.1,41.5,36.2,54.0,50.2,33.2,27.4,37.2,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,111115,2011-11-15,45601,CBT,0,45,598935,72069,61778,87532,395106,403661,554707,552971,44228,45964,598935,72069,61778,87532,395106,403661,554707,552971,44228,45964,0,0,0,0,0,0,0,0,0,0,11991.0,3709.0,737.0,-2049.0,-3171.0,-41.0,-1511.0,-1353.0,13502.0,13344.0,100,12.0,10.3,14.6,66.0,67.4,92.6,92.3,7.4,7.7,100,12.0,10.3,14.6,66.0,67.4,92.6,92.3,7.4,7.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,21,23,25,50,60,81,99,110,21,23,25,50,60,81,99,0,0,0,0,0,0,0,0,41.3,35.9,53.6,49.0,33.6,27.1,37.8,35.5,41.3,35.9,53.6,49.0,33.6,27.1,37.8,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,111122,2011-11-22,45601,CBT,0,45,597515,79832,63015,84480,398142,406828,562454,554323,35061,43192,597515,79832,63015,84480,398142,406828,562454,554323,35061,43192,0,0,0,0,0,0,0,0,0,0,-1420.0,7763.0,1237.0,-3052.0,3036.0,3167.0,7747.0,1352.0,-9167.0,-2772.0,100,13.4,10.5,14.1,66.6,68.1,94.1,92.8,5.9,7.2,100,13.4,10.5,14.1,66.6,68.1,94.1,92.8,5.9,7.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,23,21,24,48,59,79,97,109,23,21,24,48,59,79,97,0,0,0,0,0,0,0,0,43.0,36.3,55.9,50.4,35.3,27.2,39.7,37.5,43.0,36.3,55.9,50.4,35.3,27.2,39.7,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,111129,2011-11-29,45601,CBT,0,45,616393,94454,67554,84909,407085,423599,586448,576062,29945,40331,616393,94454,67554,84909,407085,423599,586448,576062,29945,40331,0,0,0,0,0,0,0,0,0,0,18878.0,14622.0,4539.0,429.0,8943.0,16771.0,23994.0,21739.0,-5116.0,-2861.0,100,15.3,11.0,13.8,66.0,68.7,95.1,93.5,4.9,6.5,100,15.3,11.0,13.8,66.0,68.7,95.1,93.5,4.9,6.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,29,21,27,49,59,85,101,115,29,21,27,49,59,85,101,0,0,0,0,0,0,0,0,42.3,36.2,55.0,50.5,35.2,27.8,40.3,38.1,42.3,36.2,55.0,50.5,35.2,27.8,40.3,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,111206,2011-12-06,45601,CBT,0,45,559953,80608,60202,72409,379543,385703,532560,518314,27393,41639,559953,80608,60202,72409,379543,385703,532560,518314,27393,41639,0,0,0,0,0,0,0,0,0,0,-56440.0,-13846.0,-7352.0,-12500.0,-27542.0,-37896.0,-53888.0,-57748.0,-2552.0,1308.0,100,14.4,10.8,12.9,67.8,68.9,95.1,92.6,4.9,7.4,100,14.4,10.8,12.9,67.8,68.9,95.1,92.6,4.9,7.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,25,18,24,47,54,77,93,105,25,18,24,47,54,77,93,0,0,0,0,0,0,0,0,42.8,36.1,54.5,53.5,34.0,28.0,40.3,39.4,42.8,36.1,54.5,53.5,34.0,28.0,40.3,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,111213,2011-12-13,45601,CBT,0,45,573418,84891,63405,75947,384120,396483,544958,535835,28460,37583,573418,84891,63405,75947,384120,396483,544958,535835,28460,37583,0,0,0,0,0,0,0,0,0,0,13465.0,4283.0,3203.0,3538.0,4577.0,10780.0,12398.0,17521.0,1067.0,-4056.0,100,14.8,11.1,13.2,67.0,69.1,95.0,93.4,5.0,6.6,100,14.8,11.1,13.2,67.0,69.1,95.0,93.4,5.0,6.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,24,17,23,49,54,79,91,104,24,17,23,49,54,79,91,0,0,0,0,0,0,0,0,41.9,35.9,53.0,52.9,32.9,27.3,39.2,38.8,41.9,35.9,53.0,52.9,32.9,27.3,39.2,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,111220,2011-12-20,45601,CBT,0,45,565916,90756,71250,70239,376865,387515,537860,529004,28056,36912,565916,90756,71250,70239,376865,387515,537860,529004,28056,36912,0,0,0,0,0,0,0,0,0,0,-7502.0,5865.0,7845.0,-5708.0,-7255.0,-8968.0,-7098.0,-6831.0,-404.0,-671.0,100,16.0,12.6,12.4,66.6,68.5,95.0,93.5,5.0,6.5,100,16.0,12.6,12.4,66.6,68.5,95.0,93.5,5.0,6.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,26,18,24,48,53,79,92,106,26,18,24,48,53,79,92,0,0,0,0,0,0,0,0,42.6,36.7,52.2,53.3,34.0,27.9,40.0,39.8,42.6,36.7,52.2,53.3,34.0,27.9,40.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,111227,2011-12-27,45601,CBT,0,45,575653,97375,71666,69357,382308,398248,549040,539271,26613,36382,575653,97375,71666,69357,382308,398248,549040,539271,26613,36382,0,0,0,0,0,0,0,0,0,0,9737.0,6619.0,416.0,-882.0,5443.0,10733.0,11180.0,10267.0,-1443.0,-530.0,100,16.9,12.4,12.0,66.4,69.2,95.4,93.7,4.6,6.3,100,16.9,12.4,12.0,66.4,69.2,95.4,93.7,4.6,6.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,25,18,23,48,53,79,91,106,25,18,23,48,53,79,91,0,0,0,0,0,0,0,0,43.0,36.3,52.2,53.6,35.1,28.0,41.3,40.9,43.0,36.3,52.2,53.6,35.1,28.0,41.3,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,120103,2012-01-03,45601,CBT,0,45,513191,79367,67050,66108,335750,346176,481225,479334,31966,33857,513191,79367,67050,66108,335750,346176,481225,479334,31966,33857,0,0,0,0,0,0,0,0,0,0,-62462.0,-18008.0,-4616.0,-3249.0,-46558.0,-52072.0,-67815.0,-59937.0,5353.0,-2525.0,100,15.5,13.1,12.9,65.4,67.5,93.8,93.4,6.2,6.6,100,15.5,13.1,12.9,65.4,67.5,93.8,93.4,6.2,6.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,17,18,20,44,46,70,76,88,17,18,20,44,46,70,76,0,0,0,0,0,0,0,0,44.8,36.4,54.3,54.5,34.7,26.2,40.5,39.8,44.8,36.4,54.3,54.5,34.7,26.2,40.5,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,120110,2012-01-10,45601,CBT,0,45,516316,83320,68138,66741,329919,346505,479980,481384,36336,34932,516316,83320,68138,66741,329919,346505,479980,481384,36336,34932,0,0,0,0,0,0,0,0,0,0,3125.0,3953.0,1088.0,633.0,-5831.0,329.0,-1245.0,2050.0,4370.0,1075.0,100,16.1,13.2,12.9,63.9,67.1,93.0,93.2,7.0,6.8,100,16.1,13.2,12.9,63.9,67.1,93.0,93.2,7.0,6.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,19,18,22,43,45,73,75,88,19,18,22,43,45,73,75,0,0,0,0,0,0,0,0,44.8,36.5,53.7,55.2,33.9,26.7,39.5,40.0,44.8,36.5,53.7,55.2,33.9,26.7,39.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,120117,2012-01-17,45601,CBT,0,45,520680,81816,64676,70842,329971,349876,482629,485394,38051,35286,520680,81816,64676,70842,329971,349876,482629,485394,38051,35286,0,0,0,0,0,0,0,0,0,0,4364.0,-1504.0,-3462.0,4101.0,52.0,3371.0,2649.0,4010.0,1715.0,354.0,100,15.7,12.4,13.6,63.4,67.2,92.7,93.2,7.3,6.8,100,15.7,12.4,13.6,63.4,67.2,92.7,93.2,7.3,6.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,20,18,23,40,42,72,73,87,20,18,23,40,42,72,73,0,0,0,0,0,0,0,0,45.5,37.3,54.2,55.9,33.4,27.4,38.5,39.5,45.5,37.3,54.2,55.9,33.4,27.4,38.5,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,120124,2012-01-24,45601,CBT,0,45,530229,81104,59720,73797,333941,357597,488842,491114,41387,39115,530229,81104,59720,73797,333941,357597,488842,491114,41387,39115,0,0,0,0,0,0,0,0,0,0,9549.0,-712.0,-4956.0,2955.0,3970.0,7721.0,6213.0,5720.0,3336.0,3829.0,100,15.3,11.3,13.9,63.0,67.4,92.2,92.6,7.8,7.4,100,15.3,11.3,13.9,63.0,67.4,92.2,92.6,7.8,7.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,24,14,23,39,43,70,75,86,24,14,23,39,43,70,75,0,0,0,0,0,0,0,0,44.7,37.5,54.3,56.6,31.7,26.5,36.4,38.6,44.7,37.5,54.3,56.6,31.7,26.5,36.4,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,120131,2012-01-31,45601,CBT,0,45,548721,85735,67556,73028,352132,370106,510895,510690,37826,38031,548721,85735,67556,73028,352132,370106,510895,510690,37826,38031,0,0,0,0,0,0,0,0,0,0,18492.0,4631.0,7836.0,-769.0,18191.0,12509.0,22053.0,19576.0,-3561.0,-1084.0,100,15.6,12.3,13.3,64.2,67.4,93.1,93.1,6.9,6.9,100,15.6,12.3,13.3,64.2,67.4,93.1,93.1,6.9,6.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,24,11,22,43,45,72,75,87,24,11,22,43,45,72,75,0,0,0,0,0,0,0,0,44.0,38.6,54.4,57.5,31.6,27.6,36.6,39.5,44.0,38.6,54.4,57.5,31.6,27.6,36.6,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,120207,2012-02-07,45601,CBT,0,45,510111,81580,58716,68751,325086,344625,475417,472092,34694,38019,510111,81580,58716,68751,325086,344625,475417,472092,34694,38019,0,0,0,0,0,0,0,0,0,0,-38610.0,-4155.0,-8840.0,-4277.0,-27046.0,-25481.0,-35478.0,-38598.0,-3132.0,-12.0,100,16.0,11.5,13.5,63.7,67.6,93.2,92.5,6.8,7.5,100,16.0,11.5,13.5,63.7,67.6,93.2,92.5,6.8,7.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,21,16,23,42,45,72,77,86,21,16,23,42,45,72,77,0,0,0,0,0,0,0,0,43.4,36.1,55.7,54.9,32.2,23.1,36.1,33.5,43.4,36.1,55.7,54.9,32.2,23.1,36.1,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,120214,2012-02-14,45601,CBT,0,45,526334,89392,61548,67720,341541,359748,498653,489016,27681,37318,526334,89392,61548,67720,341541,359748,498653,489016,27681,37318,0,0,0,0,0,0,0,0,0,0,16223.0,7812.0,2832.0,-1031.0,16455.0,15123.0,23236.0,16924.0,-7013.0,-701.0,100,17.0,11.7,12.9,64.9,68.3,94.7,92.9,5.3,7.1,100,17.0,11.7,12.9,64.9,68.3,94.7,92.9,5.3,7.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,19,18,23,43,47,72,79,87,19,18,23,43,47,72,79,0,0,0,0,0,0,0,0,43.3,35.4,56.5,53.3,33.0,23.1,37.2,32.5,43.3,35.4,56.5,53.3,33.0,23.1,37.2,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,120221,2012-02-21,45601,CBT,0,45,546520,81989,71654,69929,363820,366456,515738,508039,30782,38481,546520,81989,71654,69929,363820,366456,515738,508039,30782,38481,0,0,0,0,0,0,0,0,0,0,20186.0,-7403.0,10106.0,2209.0,22279.0,6708.0,17085.0,19023.0,3101.0,1163.0,100,15.0,13.1,12.8,66.6,67.1,94.4,93.0,5.6,7.0,100,15.0,13.1,12.8,66.6,67.1,94.4,93.0,5.6,7.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,19,20,24,42,48,72,83,90,19,20,24,42,48,72,83,0,0,0,0,0,0,0,0,43.0,34.4,56.3,52.8,33.4,23.2,38.1,32.7,43.0,34.4,56.3,52.8,33.4,23.2,38.1,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,120228,2012-02-28,45601,CBT,0,45,566181,85342,73312,73427,375887,379611,534656,526350,31525,39831,566181,85342,73312,73427,375887,379611,534656,526350,31525,39831,0,0,0,0,0,0,0,0,0,0,19661.0,3353.0,1658.0,3498.0,12067.0,13155.0,18918.0,18311.0,743.0,1350.0,100,15.1,12.9,13.0,66.4,67.0,94.4,93.0,5.6,7.0,100,15.1,12.9,13.0,66.4,67.0,94.4,93.0,5.6,7.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,21,19,23,45,50,74,84,91,21,19,23,45,50,74,84,0,0,0,0,0,0,0,0,42.4,33.6,55.9,51.9,32.5,23.1,37.5,32.7,42.4,33.6,55.9,51.9,32.5,23.1,37.5,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)"
