Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130326,2013-03-26,97741,CME,0,97,220896,103147,18782,523,20114,12420,1493,39805,112933,1529,38706,17047,30,205347,164757,15549,56139,4222.0,4792.0,4278.0,18.0,-392.0,-1169.0,-30.0,-1292.0,-3142.0,238.0,1809.0,3329.0,19.0,5162.0,3541.0,-940.0,681.0,100,46.7,8.5,0.2,9.1,5.6,0.7,18.0,51.1,0.7,17.5,7.7,0.0,93.0,74.6,7.0,25.4,137,10.0,12.0,4.0,5.0,9.0,,26.0,46.0,12.0,6.0,23.0,,63,95,39.1,34.2,63.5,42.0,39.1,34.2,63.5,42.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130402,2013-04-02,97741,CME,0,97,213997,99836,25297,834,20290,12387,1592,39944,103518,1699,36180,16778,14,200389,162119,13608,51878,-6899.0,-3311.0,6515.0,311.0,176.0,-33.0,99.0,139.0,-9415.0,170.0,-2526.0,-269.0,-16.0,-4958.0,-2638.0,-1941.0,-4261.0,100,46.7,11.8,0.4,9.5,5.8,0.7,18.7,48.4,0.8,16.9,7.8,0.0,93.6,75.8,6.4,24.2,141,9.0,13.0,5.0,6.0,11.0,,28.0,47.0,13.0,6.0,21.0,,66,97,40.4,31.9,63.8,41.7,40.4,31.7,63.8,41.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130409,2013-04-09,97741,CME,0,97,220626,108488,23630,566,19991,15814,1590,42593,104010,1437,24857,13419,2187,201709,162653,18917,57973,6629.0,8652.0,-1667.0,-268.0,-299.0,3427.0,-2.0,2649.0,492.0,-262.0,-11323.0,-3359.0,2173.0,1320.0,534.0,5309.0,6095.0,100,49.2,10.7,0.3,9.1,7.2,0.7,19.3,47.1,0.7,11.3,6.1,1.0,91.4,73.7,8.6,26.3,139,10.0,12.0,4.0,5.0,12.0,,28.0,50.0,14.0,6.0,16.0,,62,98,37.1,28.3,61.0,36.0,37.1,28.2,60.4,35.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130416,2013-04-16,97741,CME,0,97,214577,118477,20350,760,20911,13609,1592,35689,105765,2365,18811,10084,2187,200792,156712,13785,57865,-6049.0,9989.0,-3280.0,194.0,920.0,-2205.0,2.0,-6904.0,1755.0,928.0,-6046.0,-3335.0,0.0,-917.0,-5941.0,-5132.0,-108.0,100,55.2,9.5,0.4,9.7,6.3,0.7,16.6,49.3,1.1,8.8,4.7,1.0,93.6,73.0,6.4,27.0,136,12.0,11.0,,6.0,13.0,,25.0,47.0,13.0,7.0,15.0,,63,92,41.8,28.5,64.9,38.2,41.8,28.3,63.8,38.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130423,2013-04-23,97741,CME,0,97,204150,107794,22294,538,19979,14221,1670,39782,90051,2442,13218,12864,2514,187937,146594,16213,57556,-10427.0,-10683.0,1944.0,-222.0,-932.0,612.0,78.0,4093.0,-15714.0,77.0,-5593.0,2780.0,327.0,-12855.0,-10118.0,2428.0,-309.0,100,52.8,10.9,0.3,9.8,7.0,0.8,19.5,44.1,1.2,6.5,6.3,1.2,92.1,71.8,7.9,28.2,143,10.0,13.0,,5.0,14.0,,28.0,48.0,14.0,7.0,18.0,,63,101,39.8,27.7,63.4,34.7,39.8,27.5,62.3,34.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130430,2013-04-30,97741,CME,0,97,198106,104066,26822,621,18975,14036,1807,38795,80744,2731,11985,12276,2514,181494,141551,16612,56555,-6044.0,-3728.0,4528.0,83.0,-1004.0,-185.0,137.0,-987.0,-9307.0,289.0,-1233.0,-588.0,0.0,-6443.0,-5043.0,399.0,-1001.0,100,52.5,13.5,0.3,9.6,7.1,0.9,19.6,40.8,1.4,6.0,6.2,1.3,91.6,71.5,8.4,28.5,138,9.0,15.0,,6.0,13.0,,33.0,41.0,14.0,7.0,14.0,,70,89,40.2,28.5,62.4,35.0,40.2,28.4,61.3,34.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130507,2013-05-07,97741,CME,0,97,209370,110698,26088,337,19154,14244,1845,42176,90208,2703,11391,13969,2736,191040,152130,18330,57240,11264.0,6632.0,-734.0,-284.0,179.0,208.0,38.0,3381.0,9464.0,-28.0,-594.0,1693.0,222.0,9546.0,10579.0,1718.0,685.0,100,52.9,12.5,0.2,9.1,6.8,0.9,20.1,43.1,1.3,5.4,6.7,1.3,91.2,72.7,8.8,27.3,141,9.0,14.0,,6.0,13.0,,24.0,51.0,11.0,5.0,19.0,,59,101,39.2,27.1,62.7,34.7,39.2,27.1,61.5,34.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130514,2013-05-14,97741,CME,0,97,229746,120530,26354,564,18337,17032,2194,48837,100845,3345,15145,13190,3321,212273,166845,17473,62901,20376.0,9832.0,266.0,227.0,-817.0,2788.0,349.0,6661.0,10637.0,642.0,3754.0,-779.0,585.0,21233.0,14715.0,-857.0,5661.0,100,52.5,11.5,0.2,8.0,7.4,1.0,21.3,43.9,1.5,6.6,5.7,1.4,92.4,72.6,7.6,27.4,148,9.0,14.0,,6.0,18.0,,24.0,48.0,9.0,7.0,22.0,,59,106,39.5,25.4,64.3,34.1,39.5,25.4,62.9,34.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130521,2013-05-21,97741,CME,0,97,227826,128097,25721,1200,18404,18570,2220,40054,99040,3742,14271,14049,3321,211309,167863,16517,59963,-1920.0,7567.0,-633.0,636.0,67.0,1538.0,26.0,-8783.0,-1805.0,397.0,-874.0,859.0,0.0,-964.0,1018.0,-956.0,-2938.0,100,56.2,11.3,0.5,8.1,8.2,1.0,17.6,43.5,1.6,6.3,6.2,1.5,92.8,73.7,7.2,26.3,150,10.0,15.0,,6.0,21.0,,22.0,49.0,14.0,5.0,22.0,,57,115,42.5,24.7,67.9,32.6,42.5,24.6,66.5,32.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130528,2013-05-28,97741,CME,0,97,231012,127534,24995,2276,22083,18967,2183,38455,102992,4022,14509,14850,3376,214438,173661,16574,57351,3186.0,-563.0,-726.0,1076.0,3679.0,397.0,-37.0,-1599.0,3952.0,280.0,238.0,801.0,55.0,3129.0,5798.0,57.0,-2612.0,100,55.2,10.8,1.0,9.6,8.2,0.9,16.6,44.6,1.7,6.3,6.4,1.5,92.8,75.2,7.2,24.8,150,10.0,13.0,4.0,7.0,21.0,4.0,18.0,57.0,15.0,4.0,20.0,,58,117,41.2,25.1,67.1,33.0,41.2,24.6,65.7,32.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130604,2013-06-04,97741,CME,0,97,219135,115566,31524,2631,24073,16612,1821,38271,90863,4424,12636,11058,3235,202657,162168,16478,56967,-11877.0,-11968.0,6529.0,355.0,1990.0,-2355.0,-362.0,-184.0,-12129.0,402.0,-1873.0,-3792.0,-141.0,-11781.0,-11493.0,-96.0,-384.0,100,52.7,14.4,1.2,11.0,7.6,0.8,17.5,41.5,2.0,5.8,5.0,1.5,92.5,74.0,7.5,26.0,138,10.0,13.0,4.0,7.0,16.0,,17.0,52.0,15.0,5.0,17.0,,58,103,39.3,27.8,65.1,35.6,39.3,27.0,63.6,34.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130611,2013-06-11,97741,CME,0,97,243644,110064,36672,10552,25098,18297,1885,43243,81056,25305,7155,12642,3355,226657,189764,16987,53880,24509.0,-5502.0,5148.0,7921.0,1025.0,1685.0,64.0,4972.0,-9807.0,20881.0,-5481.0,1584.0,120.0,24000.0,27596.0,509.0,-3087.0,100,45.2,15.1,4.3,10.3,7.5,0.8,17.7,33.3,10.4,2.9,5.2,1.4,93.0,77.9,7.0,22.1,133,10.0,14.0,5.0,6.0,16.0,,26.0,41.0,17.0,4.0,15.0,,60,98,34.8,32.9,58.5,41.4,34.8,26.1,55.3,32.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130618,2013-06-18,97741,CME,0,97,163921,87747,4789,0,25469,21086,1740,30375,72191,2286,2579,12276,145,150341,114513,13580,49408,-79723.0,-22317.0,-31883.0,-10552.0,371.0,2789.0,-145.0,-12868.0,-8865.0,-23019.0,-4576.0,-366.0,-3210.0,-76316.0,-75251.0,-3407.0,-4472.0,100,53.5,2.9,0.0,15.5,12.9,1.1,18.5,44.0,1.4,1.6,7.5,0.1,91.7,69.9,8.3,30.1,127,11.0,7.0,0.0,6.0,17.0,,24.0,40.0,8.0,5.0,16.0,,54,84,41.2,32.9,63.2,39.7,41.2,31.9,63.2,38.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130625,2013-06-25,97741,CME,0,97,161160,80784,5601,236,25648,23241,1747,31899,72542,2589,1701,12441,206,144810,118603,16350,42557,-2761.0,-6963.0,812.0,236.0,179.0,2155.0,7.0,1524.0,351.0,303.0,-878.0,165.0,61.0,-5531.0,4090.0,2770.0,-6851.0,100,50.1,3.5,0.1,15.9,14.4,1.1,19.8,45.0,1.6,1.1,7.7,0.1,89.9,73.6,10.1,26.4,139,10.0,9.0,,6.0,21.0,,25.0,42.0,9.0,,22.0,,55,99,37.8,34.6,59.7,40.9,37.7,33.5,59.7,39.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130702,2013-07-02,97741,CME,0,97,178926,95104,4118,192,25233,24410,1754,34274,84398,2295,4771,13447,237,163860,130851,15066,48075,17766.0,14320.0,-1483.0,-44.0,-415.0,1169.0,7.0,2375.0,11856.0,-294.0,3070.0,1006.0,31.0,19050.0,12248.0,-1284.0,5518.0,100,53.2,2.3,0.1,14.1,13.6,1.0,19.2,47.2,1.3,2.7,7.5,0.1,91.6,73.1,8.4,26.9,139,12.0,8.0,,6.0,21.0,,21.0,46.0,6.0,5.0,19.0,,51,99,39.0,34.6,59.7,40.7,39.0,33.6,59.7,39.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130709,2013-07-09,97741,CME,0,97,185249,106237,3541,47,26339,23707,1756,30917,92813,2271,3421,12414,339,171327,136888,13922,48361,6323.0,11133.0,-577.0,-145.0,1106.0,-703.0,2.0,-3357.0,8415.0,-24.0,-1350.0,-1033.0,102.0,7467.0,6037.0,-1144.0,286.0,100,57.3,1.9,0.0,14.2,12.8,0.9,16.7,50.1,1.2,1.8,6.7,0.2,92.5,73.9,7.5,26.1,133,14.0,6.0,,6.0,20.0,,21.0,46.0,7.0,,17.0,,51,94,42.7,35.0,62.9,41.7,42.7,34.1,62.9,40.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130716,2013-07-16,97741,CME,0,97,182429,108780,5334,270,25424,22504,1784,26520,92385,2093,3582,12889,326,168779,137585,13650,44844,-2820.0,2543.0,1793.0,223.0,-915.0,-1203.0,28.0,-4397.0,-428.0,-178.0,161.0,475.0,-13.0,-2548.0,697.0,-272.0,-3517.0,100,59.6,2.9,0.1,13.9,12.3,1.0,14.5,50.6,1.1,2.0,7.1,0.2,92.5,75.4,7.5,24.6,133,13.0,7.0,,6.0,19.0,,21.0,46.0,11.0,4.0,17.0,,54,98,46.6,38.0,66.8,45.4,46.6,37.1,66.8,44.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130723,2013-07-23,97741,CME,0,97,187250,111844,5273,531,24139,21444,1767,28705,95338,2018,3370,13158,195,172569,139724,14681,47526,4821.0,3064.0,-61.0,261.0,-1285.0,-1060.0,-17.0,2185.0,2953.0,-75.0,-212.0,269.0,-131.0,3790.0,2139.0,1031.0,2682.0,100,59.7,2.8,0.3,12.9,11.5,0.9,15.3,50.9,1.1,1.8,7.0,0.1,92.2,74.6,7.8,25.4,133,14.0,7.0,,6.0,18.0,,22.0,46.0,9.0,,18.0,,53,96,45.9,38.3,65.6,45.5,45.9,37.4,65.6,44.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130730,2013-07-30,97741,CME,0,97,174872,101437,10256,552,25477,18827,1752,23304,86876,2189,3149,11546,272,158132,132270,16740,42602,-12378.0,-10407.0,4983.0,21.0,1338.0,-2617.0,-15.0,-5401.0,-8462.0,171.0,-221.0,-1612.0,77.0,-14437.0,-7454.0,2059.0,-4924.0,100,58.0,5.9,0.3,14.6,10.8,1.0,13.3,49.7,1.3,1.8,6.6,0.2,90.4,75.6,9.6,24.4,125,13.0,11.0,,7.0,17.0,,20.0,38.0,10.0,,16.0,,53,89,43.6,37.9,64.8,46.4,43.6,37.4,64.8,45.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130806,2013-08-06,97741,CME,0,97,172059,97330,9685,406,25554,16314,2012,24553,85884,2838,3684,11613,151,156528,128903,15531,43156,-2813.0,-4107.0,-571.0,-146.0,77.0,-2513.0,260.0,1249.0,-992.0,649.0,535.0,67.0,-121.0,-1604.0,-3367.0,-1209.0,554.0,100,56.6,5.6,0.2,14.9,9.5,1.2,14.3,49.9,1.6,2.1,6.7,0.1,91.0,74.9,9.0,25.1,131,12.0,11.0,,8.0,17.0,,19.0,45.0,12.0,4.0,15.0,,52,96,41.7,35.8,63.5,43.3,41.7,35.8,63.5,42.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130813,2013-08-13,97741,CME,0,97,159496,85433,8808,64,25383,15087,2608,22560,76572,2899,4033,11365,593,143573,117996,15923,41500,-12563.0,-11897.0,-877.0,-342.0,-171.0,-1227.0,596.0,-1993.0,-9312.0,61.0,349.0,-248.0,442.0,-12955.0,-10907.0,392.0,-1656.0,100,53.6,5.5,0.0,15.9,9.5,1.6,14.1,48.0,1.8,2.5,7.1,0.4,90.0,74.0,10.0,26.0,116,12.0,10.0,,7.0,14.0,,22.0,35.0,12.0,4.0,12.0,,50,82,38.9,35.5,61.1,42.6,38.9,35.5,61.1,42.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130820,2013-08-20,97741,CME,0,97,162168,85582,13228,300,25987,15056,2653,24023,77148,3033,3444,11364,584,145606,123366,16562,38802,2672.0,149.0,4420.0,236.0,604.0,-31.0,45.0,1463.0,576.0,134.0,-589.0,-1.0,-9.0,2033.0,5370.0,639.0,-2698.0,100,52.8,8.2,0.2,16.0,9.3,1.6,14.8,47.6,1.9,2.1,7.0,0.4,89.8,76.1,10.2,23.9,117,13.0,11.0,,8.0,14.0,,22.0,34.0,12.0,,12.0,,54,81,38.8,37.1,59.3,44.9,38.8,37.1,59.3,44.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130827,2013-08-27,97741,CME,0,97,175588,91184,13982,788,25637,15047,1774,26962,86054,3023,3348,12649,486,153202,133803,22386,41785,13420.0,5602.0,754.0,488.0,-350.0,-9.0,-879.0,2939.0,8906.0,-10.0,-96.0,1285.0,-98.0,7596.0,10437.0,5824.0,2983.0,100,51.9,8.0,0.4,14.6,8.6,1.0,15.4,49.0,1.7,1.9,7.2,0.3,87.3,76.2,12.7,23.8,127,14.0,10.0,,7.0,16.0,,25.0,37.0,10.0,4.0,14.0,,58,87,35.5,36.4,56.8,44.1,35.5,36.4,56.8,44.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130903,2013-09-03,97741,CME,0,97,178360,99458,10446,1072,25446,13646,1699,31289,91528,2739,3046,12992,245,164994,134367,13366,43993,2772.0,8274.0,-3536.0,284.0,-191.0,-1401.0,-75.0,4327.0,5474.0,-284.0,-302.0,343.0,-241.0,11792.0,564.0,-9020.0,2208.0,100,55.8,5.9,0.6,14.3,7.7,1.0,17.5,51.3,1.5,1.7,7.3,0.1,92.5,75.3,7.5,24.7,130,13.0,10.0,4.0,6.0,15.0,,30.0,41.0,13.0,,12.0,,63,89,37.4,36.6,60.2,43.7,37.4,36.6,60.2,43.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130910,2013-09-10,97741,CME,0,97,197099,112818,6157,1607,25239,13932,1275,24356,97601,12323,2970,12523,673,181261,146091,15838,51008,18739.0,13360.0,-4289.0,535.0,-207.0,286.0,-424.0,-6933.0,6073.0,9584.0,-76.0,-469.0,428.0,16267.0,11724.0,2472.0,7015.0,100,57.2,3.1,0.8,12.8,7.1,0.6,12.4,49.5,6.3,1.5,6.4,0.3,92.0,74.1,8.0,25.9,121,14.0,9.0,8.0,7.0,14.0,,22.0,39.0,17.0,,13.0,,61,88,38.5,36.3,60.7,43.0,38.5,35.7,60.7,41.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130917,2013-09-17,97741,CME,0,97,177045,86916,3739,47,26299,11994,851,37657,100927,2642,10693,11369,0,165105,131569,11940,45476,-20054.0,-25902.0,-2418.0,-1560.0,1060.0,-1938.0,-424.0,13301.0,3326.0,-9681.0,7723.0,-1154.0,-673.0,-16156.0,-14522.0,-3898.0,-5532.0,100,49.1,2.1,0.0,14.9,6.8,0.5,21.3,57.0,1.5,6.0,6.4,0.0,93.3,74.3,6.7,25.7,115,10.0,6.0,,9.0,11.0,,24.0,41.0,7.0,4.0,10.0,0.0,51,74,37.2,40.3,61.2,47.6,37.2,40.3,61.2,47.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,130924,2013-09-24,97741,CME,0,97,174892,89069,6443,0,27648,12408,249,33898,94528,2716,10143,13541,0,163723,129885,11169,45007,-2153.0,2153.0,2704.0,-47.0,1349.0,414.0,-602.0,-3759.0,-6399.0,74.0,-550.0,2172.0,0.0,-1382.0,-1684.0,-771.0,-469.0,100,50.9,3.7,0.0,15.8,7.1,0.1,19.4,54.0,1.6,5.8,7.7,0.0,93.6,74.3,6.4,25.7,117,10.0,8.0,0.0,9.0,9.0,,25.0,38.0,7.0,4.0,14.0,0.0,52,74,39.0,39.1,64.8,47.2,39.0,38.8,64.8,47.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,131001,2013-10-01,97741,CME,0,97,170525,86906,11866,4,26741,12118,221,30298,85348,2927,8531,14680,0,155628,127164,14897,43361,-4367.0,-2163.0,5423.0,4.0,-907.0,-290.0,-28.0,-3600.0,-9180.0,211.0,-1612.0,1139.0,0.0,-8095.0,-2721.0,3728.0,-1646.0,100,51.0,7.0,0.0,15.7,7.1,0.1,17.8,50.1,1.7,5.0,8.6,0.0,91.3,74.6,8.7,25.4,119,10.0,11.0,,9.0,10.0,,23.0,39.0,9.0,,15.0,0.0,50,82,39.7,34.3,62.1,44.6,39.7,34.1,62.1,44.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,131008,2013-10-08,97741,CME,0,97,165957,74534,21172,85,27935,14095,272,34774,69664,2591,10447,13053,1,150639,120933,15318,45024,-4568.0,-12372.0,9306.0,81.0,1194.0,1977.0,51.0,4476.0,-15684.0,-336.0,1916.0,-1627.0,1.0,-4989.0,-6231.0,421.0,1663.0,100,44.9,12.8,0.1,16.8,8.5,0.2,21.0,42.0,1.6,6.3,7.9,0.0,90.8,72.9,9.2,27.1,114,8.0,11.0,,10.0,12.0,4.0,24.0,34.0,7.0,4.0,11.0,,53,75,39.1,37.4,59.5,45.8,39.1,37.4,59.5,45.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,131015,2013-10-15,97741,CME,0,97,159871,74136,19061,27,27041,13134,294,33112,66829,2559,8971,16027,0,146140,117931,13731,41940,-6086.0,-398.0,-2111.0,-58.0,-894.0,-961.0,22.0,-1662.0,-2835.0,-32.0,-1476.0,2974.0,-1.0,-4499.0,-3002.0,-1587.0,-3084.0,100,46.4,11.9,0.0,16.9,8.2,0.2,20.7,41.8,1.6,5.6,10.0,0.0,91.4,73.8,8.6,26.2,109,8.0,11.0,,9.0,12.0,4.0,25.0,28.0,6.0,,14.0,0.0,49,71,41.1,39.0,61.5,48.2,41.1,39.0,61.5,48.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,131022,2013-10-22,97741,CME,0,97,152938,78370,10787,153,26202,13379,475,21204,69897,3052,9194,14145,0,138650,111888,14288,41050,-6933.0,4234.0,-8274.0,126.0,-839.0,245.0,181.0,-11908.0,3068.0,493.0,223.0,-1882.0,0.0,-7490.0,-6043.0,557.0,-890.0,100,51.2,7.1,0.1,17.1,8.7,0.3,13.9,45.7,2.0,6.0,9.2,0.0,90.7,73.2,9.3,26.8,115,9.0,11.0,,9.0,13.0,4.0,20.0,37.0,6.0,,13.0,0.0,47,80,45.2,33.6,66.0,42.6,45.2,33.3,66.0,42.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,131029,2013-10-29,97741,CME,0,97,151987,73451,10815,42,23551,12447,2742,25879,66468,3097,9388,13417,0,138150,109028,13837,42959,-951.0,-4919.0,28.0,-111.0,-2651.0,-932.0,2267.0,4675.0,-3429.0,45.0,194.0,-728.0,0.0,-500.0,-2860.0,-451.0,1909.0,100,48.3,7.1,0.0,15.5,8.2,1.8,17.0,43.7,2.0,6.2,8.8,0.0,90.9,71.7,9.1,28.3,119,9.0,10.0,,10.0,11.0,4.0,26.0,38.0,10.0,,12.0,0.0,55,79,43.6,31.8,64.1,40.9,43.6,31.5,64.1,40.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,131105,2013-11-05,97741,CME,0,97,169004,86326,8950,169,23084,13247,3296,32188,77147,2915,8798,15939,12,156788,121675,12216,47329,17017.0,12875.0,-1865.0,127.0,-467.0,800.0,554.0,6309.0,10679.0,-182.0,-590.0,2522.0,12.0,18638.0,12647.0,-1621.0,4370.0,100,51.1,5.3,0.1,13.7,7.8,2.0,19.0,45.6,1.7,5.2,9.4,0.0,92.8,72.0,7.2,28.0,119,8.0,9.0,,8.0,14.0,4.0,24.0,39.0,8.0,,14.0,,50,83,43.5,30.7,63.8,39.2,43.5,30.7,63.8,39.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,131112,2013-11-12,97741,CME,0,97,195690,108594,5783,20,23297,13124,2973,33894,100099,3051,12565,16386,1,184395,141437,11295,54253,26686.0,22268.0,-3167.0,-149.0,213.0,-123.0,-323.0,1706.0,22952.0,136.0,3767.0,447.0,-11.0,27607.0,19762.0,-921.0,6924.0,100,55.5,3.0,0.0,11.9,6.7,1.5,17.3,51.2,1.6,6.4,8.4,0.0,94.2,72.3,5.8,27.7,124,10.0,8.0,,8.0,11.0,4.0,22.0,45.0,8.0,5.0,15.0,,54,85,40.2,30.1,64.7,38.6,40.2,30.1,64.7,38.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly
