Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
GOLD - COMMODITY EXCHANGE INC.,181009,2018-10-09,88691,CMX ,1,88,465253,179746,217921,63757,174309,148443,417812,430121,47441,35132,465253,179746,217921,63757,174309,148443,417812,430121,47441,35132,0,0,0,0,0,0,0,0,0,0,5477.0,-12744.0,3609.0,15128.0,4938.0,-12053.0,7322.0,6684.0,-1845.0,-1207.0,100,38.6,46.8,13.7,37.5,31.9,89.8,92.4,10.2,7.6,100,38.6,46.8,13.7,37.5,31.9,89.8,92.4,10.2,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355,172,103,75,56,54,260,203,355,172,103,75,56,54,260,203,0,0,0,0,0,0,0,0,13.9,27.1,21.9,39.6,13.2,22.6,20.5,31.7,13.9,27.1,21.9,39.6,13.2,22.6,20.5,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,181016,2018-10-16,88691,CMX ,1,88,474418,189200,171533,71278,166143,198139,426621,440950,47797,33468,474418,189200,171533,71278,166143,198139,426621,440950,47797,33468,0,0,0,0,0,0,0,0,0,0,9165.0,9454.0,-46388.0,7521.0,-8166.0,49696.0,8809.0,10829.0,356.0,-1664.0,100,39.9,36.2,15.0,35.0,41.8,89.9,92.9,10.1,7.1,100,39.9,36.2,15.0,35.0,41.8,89.9,92.9,10.1,7.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351,178,95,88,57,49,279,194,351,178,95,88,57,49,279,194,0,0,0,0,0,0,0,0,13.9,29.8,22.2,44.4,13.2,24.8,19.8,34.9,13.9,29.8,22.2,44.4,13.2,24.8,19.8,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,181023,2018-10-23,88691,CMX ,1,88,477832,192578,163190,73950,163414,209934,429942,447074,47890,30758,477832,192578,163190,73950,163414,209934,429942,447074,47890,30758,0,0,0,0,0,0,0,0,0,0,3414.0,3378.0,-8343.0,2672.0,-2729.0,11795.0,3321.0,6124.0,93.0,-2710.0,100,40.3,34.2,15.5,34.2,43.9,90.0,93.6,10.0,6.4,100,40.3,34.2,15.5,34.2,43.9,90.0,93.6,10.0,6.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359,191,87,93,54,54,288,197,359,191,87,93,54,54,288,197,0,0,0,0,0,0,0,0,14.3,30.1,22.8,45.0,13.0,24.9,19.6,36.2,14.3,30.1,22.8,45.0,13.0,24.9,19.6,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,181030,2018-10-30,88691,CMX ,1,88,474941,168754,155560,91460,165857,197062,426071,444082,48870,30859,474941,168754,155560,91460,165857,197062,426071,444082,48870,30859,0,0,0,0,0,0,0,0,0,0,-2891.0,-23824.0,-7630.0,17510.0,2443.0,-12872.0,-3871.0,-2992.0,980.0,101.0,100,35.5,32.8,19.3,34.9,41.5,89.7,93.5,10.3,6.5,100,35.5,32.8,19.3,34.9,41.5,89.7,93.5,10.3,6.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348,175,93,88,56,51,274,194,348,175,93,88,56,51,274,194,0,0,0,0,0,0,0,0,16.9,29.4,25.7,44.2,12.8,22.5,19.5,32.8,16.9,29.4,25.7,44.2,12.8,22.5,19.5,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,181106,2018-11-06,88691,CMX ,1,88,494911,169141,150115,103258,173897,212033,446296,465406,48615,29505,494911,169141,150115,103258,173897,212033,446296,465406,48615,29505,0,0,0,0,0,0,0,0,0,0,19970.0,387.0,-5445.0,11798.0,8040.0,14971.0,20225.0,21324.0,-255.0,-1354.0,100,34.2,30.3,20.9,35.1,42.8,90.2,94.0,9.8,6.0,100,34.2,30.3,20.9,35.1,42.8,90.2,94.0,9.8,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,165,93,90,58,52,269,194,337,165,93,90,58,52,269,194,0,0,0,0,0,0,0,0,18.4,30.3,27.2,45.0,11.9,22.5,18.6,31.5,18.4,30.3,27.2,45.0,11.9,22.5,18.6,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,181113,2018-11-13,88691,CMX ,1,88,539520,168416,177663,122818,201354,203177,492588,503658,46932,35862,539520,168416,177663,122818,201354,203177,492588,503658,46932,35862,0,0,0,0,0,0,0,0,0,0,44609.0,-725.0,27548.0,19560.0,27457.0,-8856.0,46292.0,38252.0,-1683.0,6357.0,100,31.2,32.9,22.8,37.3,37.7,91.3,93.4,8.7,6.6,100,31.2,32.9,22.8,37.3,37.7,91.3,93.4,8.7,6.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348,168,95,88,62,53,273,202,348,168,95,88,62,53,273,202,0,0,0,0,0,0,0,0,22.0,31.0,31.4,44.0,10.5,19.5,16.9,28.4,22.0,31.0,31.4,44.0,10.5,19.5,16.9,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,181120,2018-11-20,88691,CMX ,1,88,525940,165506,156610,115384,201259,224399,482149,496393,43791,29547,525940,165506,156610,115384,201259,224399,482149,496393,43791,29547,0,0,0,0,0,0,0,0,0,0,-13580.0,-2910.0,-21053.0,-7434.0,-95.0,21222.0,-10439.0,-7265.0,-3141.0,-6315.0,100,31.5,29.8,21.9,38.3,42.7,91.7,94.4,8.3,5.6,100,31.5,29.8,21.9,38.3,42.7,91.7,94.4,8.3,5.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352,174,94,94,60,56,280,207,352,174,94,94,60,56,280,207,0,0,0,0,0,0,0,0,20.9,32.0,30.2,45.7,10.8,21.4,16.9,30.4,20.9,32.0,30.2,45.7,10.8,21.4,16.9,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,181127,2018-11-27,88691,CMX ,1,88,442801,156779,154908,65544,172358,188458,394681,408910,48120,33891,442801,156779,154908,65544,172358,188458,394681,408910,48120,33891,0,0,0,0,0,0,0,0,0,0,-83139.0,-8727.0,-1702.0,-49840.0,-28901.0,-35941.0,-87468.0,-87483.0,4329.0,4344.0,100,35.4,35.0,14.8,38.9,42.6,89.1,92.3,10.9,7.7,100,35.4,35.0,14.8,38.9,42.6,89.1,92.3,10.9,7.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,139,101,86,51,52,239,199,316,139,101,86,51,52,239,199,0,0,0,0,0,0,0,0,16.4,30.2,26.2,42.7,13.1,25.2,20.2,34.7,16.4,30.2,26.2,42.7,13.1,25.2,20.2,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,181204,2018-12-04,88691,CMX ,1,88,399919,173019,124018,52329,135067,193316,360415,369663,39504,30256,399919,173019,124018,52329,135067,193316,360415,369663,39504,30256,0,0,0,0,0,0,0,0,0,0,-42882.0,16240.0,-30890.0,-13215.0,-37291.0,4858.0,-34266.0,-39247.0,-8616.0,-3635.0,100,43.3,31.0,13.1,33.8,48.3,90.1,92.4,9.9,7.6,100,43.3,31.0,13.1,33.8,48.3,90.1,92.4,9.9,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,170,75,72,50,50,248,174,321,170,75,72,50,50,248,174,0,0,0,0,0,0,0,0,15.2,32.8,25.6,44.4,14.1,28.2,22.5,37.5,15.2,32.8,25.6,44.4,14.1,28.2,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,181211,2018-12-11,88691,CMX ,1,88,402250,169600,109101,53101,134285,211653,356986,373855,45264,28395,402250,169600,109101,53101,134285,211653,356986,373855,45264,28395,0,0,0,0,0,0,0,0,0,0,2331.0,-3419.0,-14917.0,772.0,-782.0,18337.0,-3429.0,4192.0,5760.0,-1861.0,100,42.2,27.1,13.2,33.4,52.6,88.7,92.9,11.3,7.1,100,42.2,27.1,13.2,33.4,52.6,88.7,92.9,11.3,7.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327,168,81,70,48,51,247,176,327,168,81,70,48,51,247,176,0,0,0,0,0,0,0,0,15.5,33.2,25.6,46.1,14.7,29.7,22.2,40.6,15.5,33.2,25.6,46.1,14.7,29.7,22.2,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,181218,2018-12-18,88691,CMX ,1,88,412485,182168,106208,53411,132148,224823,367727,384442,44758,28043,412485,182168,106208,53411,132148,224823,367727,384442,44758,28043,0,0,0,0,0,0,0,0,0,0,10235.0,12568.0,-2893.0,310.0,-2137.0,13170.0,10741.0,10587.0,-506.0,-352.0,100,44.2,25.7,12.9,32.0,54.5,89.1,93.2,10.9,6.8,100,44.2,25.7,12.9,32.0,54.5,89.1,93.2,10.9,6.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,170,79,69,49,49,247,173,324,170,79,69,49,49,247,173,0,0,0,0,0,0,0,0,15.1,32.9,24.8,46.9,14.0,30.2,21.6,41.6,15.1,32.9,24.8,46.9,14.0,30.2,21.6,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,181224,2018-12-24,88691,CMX ,1,88,442727,208622,97637,60149,130090,258309,398861,416095,43866,26632,442727,208622,97637,60149,130090,258309,398861,416095,43866,26632,0,0,0,0,0,0,0,0,0,0,30242.0,26454.0,-8571.0,6738.0,-2058.0,33486.0,31134.0,31653.0,-892.0,-1411.0,100,47.1,22.1,13.6,29.4,58.3,90.1,94.0,9.9,6.0,100,47.1,22.1,13.6,29.4,58.3,90.1,94.0,9.9,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,190,70,64,48,51,259,166,334,190,70,64,48,51,259,166,0,0,0,0,0,0,0,0,14.3,34.4,23.5,47.9,12.8,32.2,19.8,43.9,14.3,34.4,23.5,47.9,12.8,32.2,19.8,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,181231,2018-12-31,88691,CMX ,1,88,451360,210141,86369,64227,130285,274899,404653,425495,46707,25865,451360,210141,86369,64227,130285,274899,404653,425495,46707,25865,0,0,0,0,0,0,0,0,0,0,8633.0,1519.0,-11268.0,4078.0,195.0,16590.0,5792.0,9400.0,2841.0,-767.0,100,46.6,19.1,14.2,28.9,60.9,89.7,94.3,10.3,5.7,100,46.6,19.1,14.2,28.9,60.9,89.7,94.3,10.3,5.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,187,61,65,47,49,257,155,322,187,61,65,47,49,257,155,0,0,0,0,0,0,0,0,14.5,35.3,23.9,48.4,12.0,33.2,19.0,44.1,14.5,35.3,23.9,48.4,12.0,33.2,19.0,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,190108,2019-01-08,88691,CMX ,1,88,455232,199560,100344,69559,137605,258792,406724,428695,48508,26537,455232,199560,100344,69559,137605,258792,406724,428695,48508,26537,0,0,0,0,0,0,0,0,0,0,3872.0,-10581.0,13975.0,5332.0,7320.0,-16107.0,2071.0,3200.0,1801.0,672.0,100,43.8,22.0,15.3,30.2,56.8,89.3,94.2,10.7,5.8,100,43.8,22.0,15.3,30.2,56.8,89.3,94.2,10.7,5.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,178,75,71,51,47,265,163,331,178,75,71,51,47,265,163,0,0,0,0,0,0,0,0,15.9,31.3,24.4,44.0,11.8,29.6,18.6,39.3,15.9,31.3,24.4,44.0,11.8,29.6,18.6,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,190115,2019-01-15,88691,CMX ,1,88,501605,201796,113883,71416,179059,287172,452271,472471,49334,29134,501605,201796,113883,71416,179059,287172,452271,472471,49334,29134,0,0,0,0,0,0,0,0,0,0,46373.0,2236.0,13539.0,1857.0,41454.0,28380.0,45547.0,43776.0,826.0,2597.0,100,40.2,22.7,14.2,35.7,57.3,90.2,94.2,9.8,5.8,100,40.2,22.7,14.2,35.7,57.3,90.2,94.2,9.8,5.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,188,74,73,54,53,277,169,342,188,74,73,54,53,277,169,0,0,0,0,0,0,0,0,15.6,29.2,25.0,42.6,10.9,25.6,17.2,35.5,15.6,29.2,25.0,42.6,10.9,25.6,17.2,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,190122,2019-01-22,88691,CMX ,1,88,513509,186510,112006,80981,197278,289355,464769,482342,48740,31167,513509,186510,112006,80981,197278,289355,464769,482342,48740,31167,0,0,0,0,0,0,0,0,0,0,11904.0,-15286.0,-1877.0,9565.0,18219.0,2183.0,12498.0,9871.0,-594.0,2033.0,100,36.3,21.8,15.8,38.4,56.3,90.5,93.9,9.5,6.1,100,36.3,21.8,15.8,38.4,56.3,90.5,93.9,9.5,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,179,80,75,48,56,265,177,334,179,80,75,48,56,265,177,0,0,0,0,0,0,0,0,16.9,28.0,26.9,41.8,10.7,24.0,16.6,32.5,16.9,28.0,26.9,41.8,10.7,24.0,16.6,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,190129,2019-01-29,88691,CMX ,1,88,483390,212318,112725,58008,163922,282531,434248,453264,49142,30126,483390,212318,112725,58008,163922,282531,434248,453264,49142,30126,0,0,0,0,0,0,0,0,0,0,-30119.0,25808.0,719.0,-22973.0,-33356.0,-6824.0,-30521.0,-29078.0,402.0,-1041.0,100,43.9,23.3,12.0,33.9,58.4,89.8,93.8,10.2,6.2,100,43.9,23.3,12.0,33.9,58.4,89.8,93.8,10.2,6.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,191,70,73,51,56,278,167,340,191,70,73,51,56,278,167,0,0,0,0,0,0,0,0,15.7,30.6,23.9,44.7,12.5,28.1,18.9,38.7,15.7,30.6,23.9,44.7,12.5,28.1,18.9,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,190205,2019-02-05,88691,CMX ,1,88,479736,218200,109105,53593,157588,288830,429381,451528,50355,28208,479736,218200,109105,53593,157588,288830,429381,451528,50355,28208,0,0,0,0,0,0,0,0,0,0,-3654.0,5882.0,-3620.0,-4415.0,-6334.0,6299.0,-4867.0,-1736.0,1213.0,-1918.0,100,45.5,22.7,11.2,32.8,60.2,89.5,94.1,10.5,5.9,100,45.5,22.7,11.2,32.8,60.2,89.5,94.1,10.5,5.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,193,66,65,51,56,270,164,341,193,66,65,51,56,270,164,0,0,0,0,0,0,0,0,15.1,30.9,23.1,46.5,13.5,28.4,20.6,41.2,15.1,30.9,23.1,46.5,13.5,28.4,20.6,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,190212,2019-02-12,88691,CMX ,1,88,476083,214170,109296,53388,159676,285787,427234,448471,48849,27612,476083,214170,109296,53388,159676,285787,427234,448471,48849,27612,0,0,0,0,0,0,0,0,0,0,-3653.0,-4030.0,191.0,-205.0,2088.0,-3043.0,-2147.0,-3057.0,-1506.0,-596.0,100,45.0,23.0,11.2,33.5,60.0,89.7,94.2,10.3,5.8,100,45.0,23.0,11.2,33.5,60.0,89.7,94.2,10.3,5.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343,191,68,64,54,55,271,162,343,191,68,64,54,55,271,162,0,0,0,0,0,0,0,0,15.2,30.8,23.4,46.2,13.8,28.9,21.0,42.0,15.2,30.8,23.4,46.2,13.8,28.9,21.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,190219,2019-02-19,88691,CMX ,1,88,504639,254086,108439,53521,146161,312638,453768,474598,50871,30041,504639,254086,108439,53521,146161,312638,453768,474598,50871,30041,0,0,0,0,0,0,0,0,0,0,28556.0,39916.0,-857.0,133.0,-13515.0,26851.0,26534.0,26127.0,2022.0,2429.0,100,50.4,21.5,10.6,29.0,62.0,89.9,94.0,10.1,6.0,100,50.4,21.5,10.6,29.0,62.0,89.9,94.0,10.1,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372,218,72,68,47,55,291,173,372,218,72,68,47,55,291,173,0,0,0,0,0,0,0,0,14.4,30.9,22.1,44.9,13.3,29.2,20.5,41.6,14.4,30.9,22.1,44.9,13.3,29.2,20.5,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,190226,2019-02-26,88691,CMX ,1,88,501268,236835,101139,65402,146042,305887,448279,472428,52989,28840,501268,236835,101139,65402,146042,305887,448279,472428,52989,28840,0,0,0,0,0,0,0,0,0,0,-3371.0,-17251.0,-7300.0,11881.0,-119.0,-6751.0,-5489.0,-2170.0,2118.0,-1201.0,100,47.2,20.2,13.0,29.1,61.0,89.4,94.2,10.6,5.8,100,47.2,20.2,13.0,29.1,61.0,89.4,94.2,10.6,5.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353,200,69,70,50,53,282,167,353,200,69,70,50,53,282,167,0,0,0,0,0,0,0,0,14.8,30.5,22.5,42.3,13.5,28.5,20.2,38.8,14.8,30.5,22.5,42.3,13.5,28.5,20.2,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,190305,2019-03-05,88691,CMX ,1,88,471311,202628,114610,59730,155732,269729,418090,444069,53221,27242,471311,202628,114610,59730,155732,269729,418090,444069,53221,27242,0,0,0,0,0,0,0,0,0,0,-29957.0,-34207.0,13471.0,-5672.0,9690.0,-36158.0,-30189.0,-28359.0,232.0,-1598.0,100,43.0,24.3,12.7,33.0,57.2,88.7,94.2,11.3,5.8,100,43.0,24.3,12.7,33.0,57.2,88.7,94.2,11.3,5.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,185,68,81,49,52,269,168,329,185,68,81,49,52,269,168,0,0,0,0,0,0,0,0,15.4,29.8,23.8,43.0,14.5,25.4,20.9,37.4,15.4,29.8,23.8,43.0,14.5,25.4,20.9,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,190312,2019-03-12,88691,CMX ,1,88,530030,205250,126431,75211,192029,300503,472490,502145,57540,27885,530030,205250,126431,75211,192029,300503,472490,502145,57540,27885,0,0,0,0,0,0,0,0,0,0,58719.0,2622.0,11821.0,15481.0,36297.0,30774.0,54400.0,58076.0,4319.0,643.0,100,38.7,23.9,14.2,36.2,56.7,89.1,94.7,10.9,5.3,100,38.7,23.9,14.2,36.2,56.7,89.1,94.7,10.9,5.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,198,67,84,50,56,283,176,345,198,67,84,50,56,283,176,0,0,0,0,0,0,0,0,18.0,29.6,27.0,41.9,12.7,22.5,18.5,33.4,18.0,29.6,27.0,41.9,12.7,22.5,18.5,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,190319,2019-03-19,88691,CMX ,1,88,514163,204325,115929,68691,186704,302363,459720,486983,54443,27180,514163,204325,115929,68691,186704,302363,459720,486983,54443,27180,0,0,0,0,0,0,0,0,0,0,-15867.0,-925.0,-10502.0,-6520.0,-5325.0,1860.0,-12770.0,-15162.0,-3097.0,-705.0,100,39.7,22.5,13.4,36.3,58.8,89.4,94.7,10.6,5.3,100,39.7,22.5,13.4,36.3,58.8,89.4,94.7,10.6,5.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,193,68,81,52,56,280,176,341,193,68,81,52,56,280,176,0,0,0,0,0,0,0,0,17.9,28.2,26.5,41.5,12.9,22.2,18.7,32.7,17.9,28.2,26.5,41.5,12.9,22.2,18.7,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
GOLD - COMMODITY EXCHANGE INC.,190326,2019-03-26,88691,CMX ,1,88,509575,214897,94959,69207,161201,312635,445305,476801,64270,32774,509575,214897,94959,69207,161201,312635,445305,476801,64270,32774,0,0,0,0,0,0,0,0,0,0,-4588.0,10572.0,-20970.0,516.0,-25503.0,10272.0,-14415.0,-10182.0,9827.0,5594.0,100,42.2,18.6,13.6,31.6,61.4,87.4,93.6,12.6,6.4,100,42.2,18.6,13.6,31.6,61.4,87.4,93.6,12.6,6.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,193,64,81,51,53,276,169,332,193,64,81,51,53,276,169,0,0,0,0,0,0,0,0,14.5,30.6,22.6,44.1,12.8,25.7,19.1,36.9,14.5,30.6,22.6,44.1,12.8,25.7,19.1,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES)
