Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140729,2014-07-29,232741,CME,0,232,106836,2829,43072,553,2932,5390,943,68254,23240,984,1082,9769,1536,79113,85487,27723,21349,-2505.0,1236.0,-800.0,254.0,448.0,1711.0,207.0,-3351.0,-4581.0,282.0,527.0,617.0,6.0,-391.0,-2304.0,-2114.0,-201.0,100,2.6,40.3,0.5,2.7,5.0,0.9,63.9,21.8,0.9,1.0,9.1,1.4,74.1,80.0,25.9,20.0,86,5.0,12.0,4.0,4.0,6.0,,24.0,21.0,5.0,,11.0,,47,53,44.3,38.2,51.8,49.2,44.3,38.2,51.3,47.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140805,2014-08-05,232741,CME,0,232,98196,4462,31590,1099,2608,7476,974,61265,22498,902,904,9127,1820,74034,75486,24162,22710,-8640.0,1633.0,-11482.0,546.0,-324.0,2086.0,31.0,-6989.0,-742.0,-82.0,-178.0,-642.0,284.0,-5079.0,-10001.0,-3561.0,1361.0,100,4.5,32.2,1.1,2.7,7.6,1.0,62.4,22.9,0.9,0.9,9.3,1.9,75.4,76.9,24.6,23.1,81,6.0,8.0,,,7.0,,23.0,21.0,5.0,4.0,9.0,,44,50,42.0,37.4,50.2,48.2,42.0,36.3,49.7,45.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140812,2014-08-12,232741,CME,0,232,94030,9662,30199,816,2003,7469,973,55276,20409,1335,207,8972,1765,72037,71938,21993,22092,-4166.0,5200.0,-1391.0,-283.0,-605.0,-7.0,-1.0,-5989.0,-2089.0,433.0,-697.0,-155.0,-55.0,-1997.0,-3548.0,-2169.0,-618.0,100,10.3,32.1,0.9,2.1,7.9,1.0,58.8,21.7,1.4,0.2,9.5,1.9,76.6,76.5,23.4,23.5,80,8.0,8.0,,,7.0,,23.0,21.0,6.0,,9.0,,43,49,40.7,39.3,50.0,49.8,40.7,38.0,49.7,47.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140819,2014-08-19,232741,CME,0,232,103432,3258,33603,1540,1971,7288,974,66448,23915,1680,194,9672,1661,77726,80333,25706,23099,9402.0,-6404.0,3404.0,724.0,-32.0,-181.0,1.0,11172.0,3506.0,345.0,-13.0,700.0,-104.0,5689.0,8395.0,3713.0,1007.0,100,3.1,32.5,1.5,1.9,7.0,0.9,64.2,23.1,1.6,0.2,9.4,1.6,75.1,77.7,24.9,22.3,81,6.0,11.0,4.0,,7.0,,25.0,19.0,8.0,,9.0,,45,53,43.4,36.0,51.4,47.4,43.4,35.1,51.2,44.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140826,2014-08-26,232741,CME,0,232,107819,2526,38253,1374,2030,7295,985,72762,23349,1777,222,11309,1661,83337,86003,24482,21816,4387.0,-732.0,4650.0,-166.0,59.0,7.0,11.0,6314.0,-566.0,97.0,28.0,1637.0,0.0,5611.0,5670.0,-1224.0,-1283.0,100,2.3,35.5,1.3,1.9,6.8,0.9,67.5,21.7,1.6,0.2,10.5,1.5,77.3,79.8,22.7,20.2,88,5.0,12.0,4.0,,6.0,,28.0,21.0,10.0,,11.0,,49,59,44.4,34.9,52.4,46.0,44.4,34.0,52.2,44.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140902,2014-09-02,232741,CME,0,232,114146,2104,44334,2024,2454,8025,1040,77816,21970,2333,1050,11106,1561,90382,92393,23764,21753,6327.0,-422.0,6081.0,650.0,424.0,730.0,55.0,5054.0,-1379.0,556.0,828.0,-203.0,-100.0,7045.0,6390.0,-718.0,-63.0,100,1.8,38.8,1.8,2.1,7.0,0.9,68.2,19.2,2.0,0.9,9.7,1.4,79.2,80.9,20.8,19.1,90,5.0,12.0,,,8.0,,30.0,19.0,10.0,,10.0,,51,58,45.1,37.6,52.7,48.4,45.1,36.3,52.6,45.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140909,2014-09-09,232741,CME,0,232,126831,2242,36225,14668,3102,8571,1027,75101,25654,2193,955,11723,4271,103559,104332,23272,22499,12685.0,138.0,-8109.0,12644.0,648.0,546.0,-13.0,-2715.0,3684.0,-140.0,-95.0,617.0,2710.0,13177.0,11939.0,-492.0,746.0,100,1.8,28.6,11.6,2.4,6.8,0.8,59.2,20.2,1.7,0.8,9.2,3.4,81.7,82.3,18.3,17.7,92,5.0,12.0,7.0,4.0,8.0,,29.0,22.0,7.0,,9.0,,52,59,42.5,37.4,52.6,50.8,37.4,29.8,44.9,38.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140916,2014-09-16,232741,CME,0,232,97839,17520,19562,150,1897,9524,1003,57012,21537,639,987,16240,248,79456,68903,18383,28936,-28992.0,15278.0,-16663.0,-14518.0,-1205.0,953.0,-24.0,-18089.0,-4117.0,-1554.0,32.0,4517.0,-4023.0,-24103.0,-35429.0,-4889.0,6437.0,100,17.9,20.0,0.2,1.9,9.7,1.0,58.3,22.0,0.7,1.0,16.6,0.3,81.2,70.4,18.8,29.6,85,8.0,7.0,,,7.0,,27.0,23.0,4.0,,8.0,,44,50,44.3,30.5,57.0,43.6,44.3,29.4,56.7,42.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140923,2014-09-23,232741,CME,0,232,105756,26162,18000,0,1425,12748,1074,54736,23167,530,1027,20526,192,85146,76237,20610,29519,7917.0,8642.0,-1562.0,-150.0,-472.0,3224.0,71.0,-2276.0,1630.0,-109.0,40.0,4286.0,-56.0,5690.0,7334.0,2227.0,583.0,100,24.7,17.0,0.0,1.3,12.1,1.0,51.8,21.9,0.5,1.0,19.4,0.2,80.5,72.1,19.5,27.9,88,9.0,6.0,0.0,,9.0,4.0,25.0,24.0,5.0,4.0,9.0,,46,53,42.8,29.1,58.7,43.3,42.8,28.0,58.4,42.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,140930,2014-09-30,232741,CME,0,232,118488,44470,17003,7,1440,14072,1000,47917,29047,588,3602,22276,147,99171,84140,19317,34348,12732.0,18308.0,-997.0,7.0,15.0,1324.0,-74.0,-6819.0,5880.0,58.0,2575.0,1750.0,-45.0,14025.0,7903.0,-1293.0,4829.0,100,37.5,14.3,0.0,1.2,11.9,0.8,40.4,24.5,0.5,3.0,18.8,0.1,83.7,71.0,16.3,29.0,95,9.0,7.0,,,10.0,4.0,25.0,28.0,7.0,4.0,10.0,,48,61,47.3,25.4,59.2,40.0,47.3,24.5,59.2,39.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,141007,2014-10-07,232741,CME,0,232,129561,64159,14773,0,1440,11825,986,39513,42535,460,5040,22398,119,111717,93096,17844,36465,11073.0,19689.0,-2230.0,-7.0,0.0,-2247.0,-14.0,-8404.0,13488.0,-128.0,1438.0,122.0,-28.0,12546.0,8956.0,-1473.0,2117.0,100,49.5,11.4,0.0,1.1,9.1,0.8,30.5,32.8,0.4,3.9,17.3,0.1,86.2,71.9,13.8,28.1,95,9.0,6.0,0.0,,8.0,4.0,19.0,32.0,4.0,7.0,12.0,,42,63,50.0,23.3,64.8,37.7,50.0,22.6,64.8,37.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,141014,2014-10-14,232741,CME,0,232,115941,69036,14548,14,1415,13099,972,24986,35471,523,772,16142,120,97838,80889,18103,35052,-13620.0,4877.0,-225.0,14.0,-25.0,1274.0,-14.0,-14527.0,-7064.0,63.0,-4268.0,-6256.0,1.0,-13879.0,-12207.0,259.0,-1413.0,100,59.5,12.5,0.0,1.2,11.3,0.8,21.6,30.6,0.5,0.7,13.9,0.1,84.4,69.8,15.6,30.2,79,9.0,5.0,,,9.0,,16.0,29.0,8.0,,7.0,,36,57,57.2,25.6,68.1,38.6,57.2,24.8,68.1,37.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,141021,2014-10-21,232741,CME,0,232,115985,70197,14345,159,1415,13399,981,24626,35654,445,689,16264,120,98632,81367,17353,34618,44.0,1161.0,-203.0,145.0,0.0,300.0,9.0,-360.0,183.0,-78.0,-83.0,122.0,0.0,794.0,478.0,-750.0,-434.0,100,60.5,12.4,0.1,1.2,11.6,0.8,21.2,30.7,0.4,0.6,14.0,0.1,85.0,70.2,15.0,29.8,78,9.0,5.0,,,10.0,4.0,13.0,30.0,5.0,,7.0,,34,58,58.2,25.5,70.5,37.2,58.2,24.7,70.5,36.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,141028,2014-10-28,232741,CME,0,232,120071,68582,15561,160,1415,12831,1054,28984,38342,566,513,20583,120,101394,89217,18677,30854,4086.0,-1615.0,1216.0,1.0,0.0,-568.0,73.0,4358.0,2688.0,121.0,-176.0,4319.0,0.0,2762.0,7850.0,1324.0,-3764.0,100,57.1,13.0,0.1,1.2,10.7,0.9,24.1,31.9,0.5,0.4,17.1,0.1,84.4,74.3,15.6,25.7,86,9.0,7.0,,,10.0,4.0,14.0,32.0,6.0,,10.0,,35,66,58.3,25.2,70.1,37.8,58.3,24.4,70.1,36.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,141104,2014-11-04,232741,CME,0,232,123342,74265,12793,182,1495,11349,1049,26503,38738,452,604,22595,662,105212,87820,18130,35522,3271.0,5683.0,-2768.0,22.0,80.0,-1482.0,-5.0,-2481.0,396.0,-114.0,91.0,2012.0,542.0,3818.0,-1397.0,-547.0,4668.0,100,60.2,10.4,0.1,1.2,9.2,0.9,21.5,31.4,0.4,0.5,18.3,0.5,85.3,71.2,14.7,28.8,85,9.0,6.0,,,8.0,4.0,13.0,34.0,6.0,,10.0,,34,66,57.6,24.8,68.7,36.7,57.6,23.5,68.7,35.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,141111,2014-11-11,232741,CME,0,232,123726,78600,13358,81,1445,10955,1039,24150,35562,593,655,24324,564,107127,86476,16599,37250,384.0,4335.0,565.0,-101.0,-50.0,-394.0,-10.0,-2353.0,-3176.0,141.0,51.0,1729.0,-98.0,1915.0,-1344.0,-1531.0,1728.0,100,63.5,10.8,0.1,1.2,8.9,0.8,19.5,28.7,0.5,0.5,19.7,0.5,86.6,69.9,13.4,30.1,85,9.0,6.0,,,9.0,4.0,14.0,32.0,7.0,,11.0,,35,63,62.0,24.5,71.8,35.4,62.0,23.3,71.8,34.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,141118,2014-11-18,232741,CME,0,232,117859,75749,12900,289,1415,10172,1011,21071,32894,1063,81,24713,487,101166,83529,16693,34330,-5867.0,-2851.0,-458.0,208.0,-30.0,-783.0,-28.0,-3079.0,-2668.0,470.0,-574.0,389.0,-77.0,-5961.0,-2947.0,94.0,-2920.0,100,64.3,10.9,0.2,1.2,8.6,0.9,17.9,27.9,0.9,0.1,21.0,0.4,85.8,70.9,14.2,29.1,83,9.0,6.0,,,11.0,,13.0,29.0,8.0,,13.0,,31,66,63.6,25.0,73.1,35.3,63.5,23.7,72.9,34.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,141125,2014-11-25,232741,CME,0,232,127008,78695,11035,819,1415,11441,889,23834,36504,1027,595,30501,522,107796,92738,19212,34270,9149.0,2946.0,-1865.0,530.0,0.0,1269.0,-122.0,2763.0,3610.0,-36.0,514.0,5788.0,35.0,6630.0,9209.0,2519.0,-60.0,100,62.0,8.7,0.6,1.1,9.0,0.7,18.8,28.7,0.8,0.5,24.0,0.4,84.9,73.0,15.1,27.0,95,9.0,6.0,,,11.0,,17.0,32.0,9.0,,18.0,,36,75,61.2,22.6,70.2,33.2,61.1,21.7,69.9,32.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,141202,2014-12-02,232741,CME,0,232,133675,82168,11144,1188,2248,13354,888,24327,44543,3924,471,22514,563,115777,98118,17898,35557,6667.0,3473.0,109.0,369.0,833.0,1913.0,-1.0,493.0,8039.0,2897.0,-124.0,-7987.0,41.0,7981.0,5380.0,-1314.0,1287.0,100,61.5,8.3,0.9,1.7,10.0,0.7,18.2,33.3,2.9,0.4,16.8,0.4,86.6,73.4,13.4,26.6,93,10.0,7.0,4.0,,11.0,,16.0,32.0,11.0,,13.0,,42,72,60.7,23.0,69.9,33.3,60.7,22.0,69.0,32.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,141209,2014-12-09,232741,CME,0,232,159287,88056,9092,9622,2279,14358,895,28863,53716,6772,1129,22894,4048,141664,121397,17623,37890,25612.0,5888.0,-2052.0,8434.0,31.0,1004.0,7.0,4536.0,9173.0,2848.0,658.0,380.0,3485.0,25887.0,23279.0,-275.0,2333.0,100,55.3,5.7,6.0,1.4,9.0,0.6,18.1,33.7,4.3,0.7,14.4,2.5,88.9,76.2,11.1,23.8,95,7.0,6.0,5.0,,10.0,,19.0,36.0,14.0,4.0,10.0,,47,72,54.5,30.4,64.8,40.5,53.2,22.7,61.6,32.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,141216,2014-12-16,232741,CME,0,232,116787,61551,928,7,2220,14906,930,31923,54340,753,5197,8735,25,102606,80624,14181,36163,-42500.0,-26505.0,-8164.0,-9615.0,-59.0,548.0,35.0,3060.0,624.0,-6019.0,4068.0,-14159.0,-4023.0,-39058.0,-40773.0,-3442.0,-1727.0,100,52.7,0.8,0.0,1.9,12.8,0.8,27.3,46.5,0.6,4.4,7.5,0.0,87.9,69.0,12.1,31.0,87,9.0,,,,10.0,,18.0,33.0,7.0,5.0,7.0,,39,60,46.8,25.8,66.7,37.1,46.8,25.1,66.7,36.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,141223,2014-12-23,232741,CME,0,232,118773,65050,1379,86,2220,15033,951,30540,56108,735,4901,8106,25,104508,82423,14265,36350,1986.0,3499.0,451.0,79.0,0.0,127.0,21.0,-1383.0,1768.0,-18.0,-296.0,-629.0,0.0,1902.0,1799.0,84.0,187.0,100,54.8,1.2,0.1,1.9,12.7,0.8,25.7,47.2,0.6,4.1,6.8,0.0,88.0,69.4,12.0,30.6,89,11.0,,,,10.0,,18.0,33.0,7.0,5.0,7.0,,42,60,47.7,27.5,64.7,38.4,47.7,26.8,64.7,37.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,141230,2014-12-30,232741,CME,0,232,120316,66806,1377,7,2220,14954,921,27759,54705,655,6483,9759,25,104876,82403,15440,37913,1543.0,1756.0,-2.0,-79.0,0.0,-79.0,-30.0,-2781.0,-1403.0,-80.0,1582.0,1653.0,0.0,368.0,-20.0,1175.0,1563.0,100,55.5,1.1,0.0,1.8,12.4,0.8,23.1,45.5,0.5,5.4,8.1,0.0,87.2,68.5,12.8,31.5,90,11.0,,,,10.0,,17.0,31.0,5.0,6.0,10.0,,41,59,47.7,28.0,61.6,37.9,47.7,27.4,61.6,37.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,150106,2015-01-06,232741,CME,0,232,122205,75867,625,8,2213,15239,928,18531,55127,784,8009,10112,25,106365,82848,15840,39357,1889.0,9061.0,-752.0,1.0,-7.0,285.0,7.0,-9228.0,422.0,129.0,1526.0,353.0,0.0,1489.0,445.0,400.0,1444.0,100,62.1,0.5,0.0,1.8,12.5,0.8,15.2,45.1,0.6,6.6,8.3,0.0,87.0,67.8,13.0,32.2,91,11.0,,,,9.0,,17.0,33.0,7.0,7.0,10.0,,43,61,53.3,28.8,65.1,39.4,53.3,28.1,65.1,38.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,150113,2015-01-13,232741,CME,0,232,119819,74038,864,28,2498,14496,936,15649,51019,700,8155,10482,13,102017,78538,17802,41281,-2386.0,-1829.0,239.0,20.0,285.0,-743.0,8.0,-2882.0,-4108.0,-84.0,146.0,370.0,-12.0,-4348.0,-4310.0,1962.0,1924.0,100,61.8,0.7,0.0,2.1,12.1,0.8,13.1,42.6,0.6,6.8,8.7,0.0,85.1,65.5,14.9,34.5,82,9.0,,,,10.0,,14.0,31.0,7.0,7.0,7.0,,37,59,53.0,28.3,65.7,37.8,53.0,27.6,65.7,37.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,150120,2015-01-20,232741,CME,0,232,110904,73934,342,36,2498,14737,908,11429,46173,770,6580,9321,13,96168,72300,14736,38604,-8915.0,-104.0,-522.0,8.0,0.0,241.0,-28.0,-4220.0,-4846.0,70.0,-1575.0,-1161.0,0.0,-5849.0,-6238.0,-3066.0,-2677.0,100,66.7,0.3,0.0,2.3,13.3,0.8,10.3,41.6,0.7,5.9,8.4,0.0,86.7,65.2,13.3,34.8,80,10.0,,4.0,,10.0,,13.0,30.0,6.0,6.0,8.0,,37,57,57.7,29.7,70.7,39.3,57.7,29.0,70.6,38.6,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,150127,2015-01-27,232741,CME,0,232,125620,85225,380,17,1083,15894,941,18755,49673,961,5474,14992,13,112469,82871,13151,42749,14716.0,11291.0,38.0,-19.0,-1415.0,1157.0,33.0,7326.0,3500.0,191.0,-1106.0,5671.0,0.0,16301.0,10571.0,-1585.0,4145.0,100,67.8,0.3,0.0,0.9,12.7,0.7,14.9,39.5,0.8,4.4,11.9,0.0,89.5,66.0,10.5,34.0,89,10.0,,,,11.0,,15.0,35.0,8.0,5.0,11.0,,38,66,58.6,24.8,71.1,34.1,58.6,24.1,71.1,33.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,150203,2015-02-03,232741,CME,0,232,133075,92488,274,360,1273,15673,1058,18585,57487,1426,5265,14550,13,120468,90841,12607,42234,7455.0,7263.0,-106.0,343.0,190.0,-221.0,117.0,-170.0,7814.0,465.0,-209.0,-442.0,0.0,7999.0,7970.0,-544.0,-515.0,100,69.5,0.2,0.3,1.0,11.8,0.8,14.0,43.2,1.1,4.0,10.9,0.0,90.5,68.3,9.5,31.7,89,11.0,,,,10.0,,13.0,37.0,9.0,4.0,12.0,,37,68,60.7,25.0,75.4,35.7,60.7,24.4,75.4,35.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,150210,2015-02-10,232741,CME,0,232,125359,89013,571,366,1273,15928,927,14239,51909,1549,4928,11500,1,112296,82751,13063,42608,-7716.0,-3475.0,297.0,6.0,0.0,255.0,-131.0,-4346.0,-5578.0,123.0,-337.0,-3050.0,-12.0,-8172.0,-8090.0,456.0,374.0,100,71.0,0.5,0.3,1.0,12.7,0.7,11.4,41.4,1.2,3.9,9.2,0.0,89.6,66.0,10.4,34.0,85,9.0,,,,10.0,,17.0,30.0,10.0,5.0,11.0,,37,64,64.2,30.0,75.9,39.3,64.2,29.3,75.9,38.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,150217,2015-02-17,232741,CME,0,232,131722,90630,956,441,1273,16372,1084,16410,54842,1982,6044,13524,1,117865,89202,13857,42520,6363.0,1617.0,385.0,75.0,0.0,444.0,157.0,2171.0,2933.0,433.0,1116.0,2024.0,0.0,5569.0,6451.0,794.0,-88.0,100,68.8,0.7,0.3,1.0,12.4,0.8,12.5,41.6,1.5,4.6,10.3,0.0,89.5,67.7,10.5,32.3,90,10.0,,,,12.0,,15.0,33.0,10.0,5.0,11.0,,39,68,62.4,31.7,75.7,40.7,62.4,31.0,75.7,40.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,150224,2015-02-24,232741,CME,0,232,139805,100558,856,629,1273,18240,1027,16531,58565,2192,4693,17069,23,126926,98601,12879,41204,8083.0,9928.0,-100.0,188.0,0.0,1868.0,-57.0,121.0,3723.0,210.0,-1351.0,3545.0,22.0,9061.0,9399.0,-978.0,-1316.0,100,71.9,0.6,0.4,0.9,13.0,0.7,11.8,41.9,1.6,3.4,12.2,0.0,90.8,70.5,9.2,29.5,96,9.0,4.0,,,13.0,,18.0,34.0,12.0,5.0,12.0,,42,72,64.7,30.3,76.7,40.6,64.7,29.7,76.7,40.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,150303,2015-03-03,232741,CME,0,232,136841,96742,1981,360,1178,18110,1065,11687,57215,2181,6113,14797,15,119341,95724,17500,41117,-2964.0,-3816.0,1125.0,-269.0,-95.0,-130.0,38.0,-4844.0,-1350.0,-11.0,1420.0,-2272.0,-8.0,-7585.0,-2877.0,4621.0,-87.0,100,70.7,1.4,0.3,0.9,13.2,0.8,8.5,41.8,1.6,4.5,10.8,0.0,87.2,70.0,12.8,30.0,92,10.0,5.0,,,13.0,4.0,14.0,33.0,10.0,4.0,12.0,,40,70,62.9,30.7,74.4,40.1,62.9,30.1,74.3,39.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,150310,2015-03-10,232741,CME,0,232,196534,118428,4776,24257,2058,17488,988,14961,67304,13018,7698,22711,13,181421,150555,15113,45979,59693.0,21686.0,2795.0,23897.0,880.0,-622.0,-77.0,3274.0,10089.0,10837.0,1585.0,7914.0,-2.0,62080.0,54831.0,-2387.0,4862.0,100,60.3,2.4,12.3,1.0,8.9,0.5,7.6,34.2,6.6,3.9,11.6,0.0,92.3,76.6,7.7,23.4,98,12.0,5.0,,,10.0,,16.0,36.0,14.0,5.0,10.0,,46,73,60.3,30.6,75.0,40.0,52.9,20.5,61.9,28.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,150317,2015-03-17,232741,CME,0,232,152746,104643,968,0,1292,19434,1034,26395,60201,770,5076,29497,91,139301,111995,13445,40751,-43788.0,-13785.0,-3808.0,-24257.0,-766.0,1946.0,46.0,11434.0,-7103.0,-12248.0,-2622.0,6786.0,78.0,-42120.0,-38560.0,-1668.0,-5228.0,100,68.5,0.6,0.0,0.8,12.7,0.7,17.3,39.4,0.5,3.3,19.3,0.1,91.2,73.3,8.8,26.7,97,12.0,,0.0,,13.0,4.0,21.0,31.0,6.0,5.0,11.0,,45,63,59.9,29.2,70.1,39.6,59.9,28.6,70.1,39.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,150324,2015-03-24,232741,CME,0,232,135693,100198,2189,3,1196,18006,1028,13508,53825,981,5113,24042,99,122126,100173,13567,35520,-17053.0,-4445.0,1221.0,3.0,-96.0,-1428.0,-6.0,-12887.0,-6376.0,211.0,37.0,-5455.0,8.0,-17175.0,-11822.0,122.0,-5231.0,100,73.8,1.6,0.0,0.9,13.3,0.8,10.0,39.7,0.7,3.8,17.7,0.1,90.0,73.8,10.0,26.2,93,11.0,5.0,,,10.0,,18.0,33.0,7.0,5.0,10.0,,44,62,63.9,31.2,74.0,41.9,63.9,30.5,74.0,41.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly
